signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_131291	0.8082246825	4.327507134e-09	35	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	3.33uM	MCF10A	24h	LINCSCP_131291
LINCSCP_25559	0.8079004966	4.438295368e-09	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	80uM	HT29	24h	LINCSCP_25559
LINCSCP_116494	0.8076329544	4.531697237e-09	35	Trametinib	LSM-1143	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_116494
LINCSCP_123856	0.8073468954	4.633573978e-09	35	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_123856
LINCSCP_116291	0.8069059182	4.794783392e-09	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_116291
LINCSCP_130712	0.8066973835	4.87281214e-09	35	Erlotinib	LSM-1097	EGFR	0.37uM	MCF10A	24h	LINCSCP_130712
LINCSCP_69010	0.8066684469	4.883731927e-09	35	Vemurafenib	LSM-1068	BRAF	3.33uM	A375	24h	LINCSCP_69010
LINCSCP_116495	0.8061776401	5.072431899e-09	35	Trametinib	LSM-1143	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_116495
LINCSCP_119555	0.8058629734	5.196937673e-09	35	Dabrafenib	LSM-6303	BRAF	0.37uM	HT29	24h	LINCSCP_119555
LINCSCP_117165	0.8053650811	5.399732221e-09	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_117165
LINCSCP_83982	0.8050995567	5.51085232e-09	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	ASC.C	24h	LINCSCP_83982
LINCSCP_123061	0.8043153338	5.85152072e-09	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.12uM	HT29	24h	LINCSCP_123061
LINCSCP_116769	0.8031077468	6.414385998e-09	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_116769
LINCSCP_131292	0.80294399	6.494458195e-09	35	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	1.11uM	MCF10A	24h	LINCSCP_131292
LINCSCP_131445	0.8026278894	6.651643707e-09	35	AS-605240	LSM-42784	PIK3CG	3.33uM	MCF10A	24h	LINCSCP_131445
LINCSCP_76098	0.8022622557	6.837847239e-09	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_76098
LINCSCP_131279	0.8017372241	7.113671636e-09	35	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	3.33uM	MCF10A	24h	LINCSCP_131279
LINCSCP_131280	0.8011625934	7.427327211e-09	35	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	1.11uM	MCF10A	24h	LINCSCP_131280
LINCSCP_123392	0.8005243341	7.790681409e-09	35	BIIB 021	LSM-5627	HSP90AA1	3.33uM	HT29	24h	LINCSCP_123392
LINCSCP_116772	0.8002098649	7.975688253e-09	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.37uM	HT29	24h	LINCSCP_116772
LINCSCP_116361	0.7990581447	8.688517767e-09	35	PLX-4720	LSM-1049	BRAF	10uM	HT29	24h	LINCSCP_116361
LINCSCP_81603	0.7989271707	8.773208143e-09	35	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	10uM	A549	24h	LINCSCP_81603
LINCSCP_130467	0.7977196485	9.590780512e-09	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130467
LINCSCP_116264	0.7977059087	9.600475846e-09	35	PHA-665752	LSM-42793	MET	0.04uM	HT29	24h	LINCSCP_116264
LINCSCP_75903	0.7969284473	1.016408535e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_75903
LINCSCP_99728	-0.7967952394	1.026366823e-08	35	Sorafenib	LSM-1008	BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET	1.11uM	HCC515	24h	LINCSCP_99728
LINCSCP_131281	0.796555303	1.044531796e-08	35	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	0.37uM	MCF10A	24h	LINCSCP_131281
LINCSCP_123028	0.7957170915	1.110349761e-08	35	Vemurafenib	LSM-1068	BRAF	3.33uM	HT29	24h	LINCSCP_123028
LINCSCP_69000	0.7953592165	1.139601759e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69000
LINCSCP_116289	0.7946465607	1.199986183e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_116289
LINCSCP_130469	0.7946229161	1.202039409e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	MCF10A	24h	LINCSCP_130469
LINCSCP_29457	0.7944225946	1.219565489e-08	35	AZ628	LSM-1050	BRAF|RAF1	10uM	MCF10A	24h	LINCSCP_29457
LINCSCP_29555	0.7943021052	1.230220537e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1uM	MCF10A	24h	LINCSCP_29555
LINCSCP_124861	0.793731216	1.281884893e-08	35	Refametinib	LSM-45886	NA	1.11uM	HT29	24h	LINCSCP_124861
LINCSCP_131405	0.7933051032	1.321746398e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_131405
LINCSCP_114338	0.793295803	1.322629042e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HME1	24h	LINCSCP_114338
LINCSCP_119553	0.7932231437	1.329543608e-08	35	Dabrafenib	LSM-6303	BRAF	3.33uM	HT29	24h	LINCSCP_119553
LINCSCP_72633	0.7930791484	1.343345624e-08	35	Dabrafenib	LSM-6303	BRAF	3.33uM	A375	24h	LINCSCP_72633
LINCSCP_72637	0.7926129689	1.388942748e-08	35	Dabrafenib	LSM-6303	BRAF	0.04uM	A375	24h	LINCSCP_72637
LINCSCP_116584	0.7919153647	1.459853148e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_116584
LINCSCP_75650	0.7911930413	1.536790006e-08	35	LGX818	LSM-45655	NA	10uM	A375	24h	LINCSCP_75650
LINCSCP_69064	0.7910405309	1.553506065e-08	35	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	3.33uM	A375	24h	LINCSCP_69064
LINCSCP_75901	0.7909935546	1.558688694e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_75901
LINCSCP_124862	0.790844879	1.57519673e-08	35	Refametinib	LSM-45886	NA	0.37uM	HT29	24h	LINCSCP_124862
LINCSCP_72635	0.790771265	1.583430053e-08	35	Dabrafenib	LSM-6303	BRAF	0.37uM	A375	24h	LINCSCP_72635
LINCSCP_119556	0.7905594853	1.60733871e-08	35	Dabrafenib	LSM-6303	BRAF	0.12uM	HT29	24h	LINCSCP_119556
LINCSCP_75900	0.7901721323	1.651933619e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_75900
LINCSCP_114334	0.7900344691	1.668055809e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_114334
LINCSCP_75651	0.7900163303	1.670190915e-08	35	LGX818	LSM-45655	NA	3.33uM	A375	24h	LINCSCP_75651
LINCSCP_114688	0.7898407201	1.690992777e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_114688
LINCSCP_120942	0.7897851719	1.697622397e-08	35	TAK-733	LSM-45834	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_120942
LINCSCP_116773	0.7892022313	1.768658996e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.12uM	HT29	24h	LINCSCP_116773
LINCSCP_125209	0.7890545807	1.787082312e-08	35	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	0.37uM	HT29	24h	LINCSCP_125209
LINCSCP_76100	0.7886649089	1.836558999e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_76100
LINCSCP_117723	0.7885226076	1.854940255e-08	35	Dabrafenib	LSM-6303	BRAF	10uM	HT29	24h	LINCSCP_117723
LINCSCP_131428	0.7884762629	1.860963257e-08	35	Gefitinib	LSM-1098	EGFR	1.11uM	MCF10A	24h	LINCSCP_131428
LINCSCP_116394	0.7883802405	1.873499962e-08	35	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.37uM	HT29	24h	LINCSCP_116394
LINCSCP_117163	0.7876672115	1.969062535e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_117163
LINCSCP_99855	-0.7876523794	1.971097352e-08	35	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	0.37uM	HCC515	24h	LINCSCP_99855
LINCSCP_130439	0.7868712741	2.081043384e-08	35	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.04uM	MCF10A	24h	LINCSCP_130439
LINCSCP_122608	0.7866022335	2.120205586e-08	35	LGX818	LSM-45655	NA	10uM	HT29	24h	LINCSCP_122608
LINCSCP_72636	0.7864059281	2.149208591e-08	35	Dabrafenib	LSM-6303	BRAF	0.12uM	A375	24h	LINCSCP_72636
LINCSCP_12	0.7862755403	2.168674691e-08	35	PLX-4720	LSM-1049	BRAF	3uM	A375	24h	LINCSCP_12
LINCSCP_72632	0.785897646	2.226015712e-08	35	Dabrafenib	LSM-6303	BRAF	10uM	A375	24h	LINCSCP_72632
LINCSCP_116493	0.7855993049	2.272271031e-08	35	Trametinib	LSM-1143	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_116493
LINCSCP_69106	0.7855934745	2.27318377e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_69106
LINCSCP_114335	0.7854602588	2.294130832e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HME1	24h	LINCSCP_114335
LINCSCP_27	0.7853599149	2.310026608e-08	35	Vemurafenib	LSM-42737	BRAF	3uM	A375	24h	LINCSCP_27
LINCSCP_69132	0.7850851869	2.354069075e-08	35	TGX 221	LSM-1172	PIK3CB	0.37uM	A375	24h	LINCSCP_69132
LINCSCP_123062	0.7850486499	2.359984489e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_123062
LINCSCP_120870	0.7848088845	2.399144938e-08	35	VRT752271	LSM-45974	NA	3.33uM	HT29	24h	LINCSCP_120870
LINCSCP_116393	0.7847562094	2.407828269e-08	35	CI-1040	LSM-1048	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_116393
LINCSCP_113827	0.7846523088	2.425041106e-08	35	PCI-32765	LSM-1129	BTK	10uM	HME1	24h	LINCSCP_113827
LINCSCP_76099	0.7846012291	2.433544898e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_76099
LINCSCP_21	0.7842220164	2.4975428e-08	35	MLS006011051	LSM-42801	BRAF	10uM	A375	24h	LINCSCP_21
LINCSCP_130572	0.7841299165	2.513318854e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	MCF10A	24h	LINCSCP_130572
LINCSCP_19359	0.7840146893	2.533186012e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	80uM	HCC515	24h	LINCSCP_19359
LINCSCP_114336	0.7837928339	2.571846694e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HME1	24h	LINCSCP_114336
LINCSCP_131221	0.783653452	2.596413357e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_131221
LINCSCP_75654	0.7836489587	2.597208911e-08	35	LGX818	LSM-45655	NA	0.12uM	A375	24h	LINCSCP_75654
LINCSCP_116363	0.783328557	2.654521072e-08	35	PLX-4720	LSM-1049	BRAF	1.11uM	HT29	24h	LINCSCP_116363
LINCSCP_744	0.7830112082	2.712436181e-08	35	Vemurafenib	LSM-1068	BRAF	10uM	A375	24h	LINCSCP_744
LINCSCP_69214	0.7829178063	2.729702615e-08	35	SB590885	LSM-42746	NA	3.33uM	A375	24h	LINCSCP_69214
LINCSCP_18024	0.7826892462	2.772383469e-08	35	CHEMBL453376	LSM-3800	EGFR|ERBB2	10uM	HCC515	24h	LINCSCP_18024
LINCSCP_130710	0.7826635443	2.777221344e-08	35	Erlotinib	LSM-1097	EGFR	3.33uM	MCF10A	24h	LINCSCP_130710
LINCSCP_124859	0.7823057932	2.845375074e-08	35	Refametinib	LSM-45886	NA	10uM	HT29	24h	LINCSCP_124859
LINCSCP_130711	0.7822944496	2.847561136e-08	35	Erlotinib	LSM-1097	EGFR	1.11uM	MCF10A	24h	LINCSCP_130711
LINCSCP_117168	0.782019293	2.901064863e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_117168
LINCSCP_113834	0.7815061986	3.003321741e-08	35	Allitinib	LSM-1225	NA	3.33uM	HME1	24h	LINCSCP_113834
LINCSCP_114687	0.7813136807	3.04254034e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HME1	24h	LINCSCP_114687
LINCSCP_125211	0.781212935	3.063251574e-08	35	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_125211
LINCSCP_117164	0.7809077125	3.126796075e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_117164
LINCSCP_29553	0.7803046018	3.255950222e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.5uM	MCF10A	24h	LINCSCP_29553
LINCSCP_69401	0.779939058	3.336608462e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69401
LINCSCP_113792	0.7799111325	3.342845497e-08	35	Tyrphostin AG-1478	LSM-1224	EGFR	3.33uM	HME1	24h	LINCSCP_113792
LINCSCP_130684	-0.779781347	3.371973992e-08	35	SB590885	LSM-42746	NA	0.04uM	MCF10A	24h	LINCSCP_130684
LINCSCP_10	0.7794050183	3.457765212e-08	35	PLX-4720	LSM-1049	BRAF	0.5uM	A375	24h	LINCSCP_10
LINCSCP_100372	0.7790329204	3.544568508e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HCC515	24h	LINCSCP_100372
LINCSCP_114685	0.779020775	3.547435396e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_114685
LINCSCP_29552	0.7788692222	3.583389394e-08	35	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.1uM	MCF10A	24h	LINCSCP_29552
LINCSCP_24242	0.7786600587	3.633563321e-08	35	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.5uM	HS578T	24h	LINCSCP_24242
LINCSCP_29623	0.7784704764	3.679599417e-08	35	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	MCF10A	24h	LINCSCP_29623
LINCSCP_75655	0.7779251675	3.815033981e-08	35	LGX818	LSM-45655	NA	0.04uM	A375	24h	LINCSCP_75655
LINCSCP_119552	0.7777118985	3.869242121e-08	35	Dabrafenib	LSM-6303	BRAF	10uM	HT29	24h	LINCSCP_119552
LINCSCP_116397	0.7776453005	3.886314895e-08	35	SB590885	LSM-42746	NA	10uM	HT29	24h	LINCSCP_116397
LINCSCP_72634	0.7771892491	4.00510689e-08	35	Dabrafenib	LSM-6303	BRAF	1.11uM	A375	24h	LINCSCP_72634
LINCSCP_121602	0.7769607619	4.065874553e-08	35	CI-1040	LSM-1048	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_121602
LINCSCP_29892	0.7769143438	4.078323257e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_29892
LINCSCP_122536	0.7768332405	4.100158461e-08	35	MLN 2480	LSM-45644	ARAF|BRAF|RAF1	10uM	HT29	24h	LINCSCP_122536
LINCSCP_25	0.7768072298	4.10718407e-08	35	Vemurafenib	LSM-42737	BRAF	0.5uM	A375	24h	LINCSCP_25
LINCSCP_130778	0.7767102836	4.133467586e-08	35	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130778
LINCSCP_116195	0.7766926777	4.13825742e-08	35	Vemurafenib	LSM-1068	BRAF	1.11uM	HT29	24h	LINCSCP_116195
LINCSCP_122860	0.776503771	4.189974346e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_122860
LINCSCP_116392	0.7762311511	4.265661177e-08	35	CI-1040	LSM-1048	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_116392
LINCSCP_69002	0.7760167583	4.326066381e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	A375	24h	LINCSCP_69002
LINCSCP_131294	0.7757471891	4.403137359e-08	35	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	0.12uM	MCF10A	24h	LINCSCP_131294
LINCSCP_17999	0.7756329288	4.436185468e-08	35	Tyrphostin AG-1478	LSM-1224	EGFR	10uM	HCC515	24h	LINCSCP_17999
LINCSCP_69177	0.7755469624	4.461200676e-08	35	PLX-4720	LSM-1049	BRAF	10uM	A375	24h	LINCSCP_69177
LINCSCP_114690	0.7754701097	4.483673986e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HME1	24h	LINCSCP_114690
LINCSCP_5	0.7753222969	4.527191371e-08	35	Dabrafenib	LSM-6303	BRAF	0.1uM	A375	24h	LINCSCP_5
LINCSCP_75653	0.7750590605	4.605656566e-08	35	LGX818	LSM-45655	NA	0.37uM	A375	24h	LINCSCP_75653
LINCSCP_113972	0.7750505446	4.608215786e-08	35	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	3.33uM	HME1	24h	LINCSCP_113972
LINCSCP_24	0.7749087359	4.651025969e-08	35	Vemurafenib	LSM-42737	BRAF	0.1uM	A375	24h	LINCSCP_24
LINCSCP_116811	0.774584297	4.750353181e-08	35	AS-605240	LSM-42784	PIK3CG	10uM	HT29	24h	LINCSCP_116811
LINCSCP_29511	0.7743535025	4.822198084e-08	35	AS-605240	LSM-42784	PIK3CG	1uM	MCF10A	24h	LINCSCP_29511
LINCSCP_122610	0.7743284558	4.830054941e-08	35	LGX818	LSM-45655	NA	1.11uM	HT29	24h	LINCSCP_122610
LINCSCP_116184	0.7743199393	4.832729177e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HT29	24h	LINCSCP_116184
LINCSCP_116588	0.7741578731	4.883879693e-08	35	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_116588
LINCSCP_25454	0.773905028	4.964679453e-08	35	CHEMBL1242477	LSM-6208	PIK3CA|PIK3CB|PIK3CD|PIK3CG	20uM	HT29	24h	LINCSCP_25454
LINCSCP_22	0.7737399738	5.01808776e-08	35	MLS006011051	LSM-42801	BRAF	3uM	A375	24h	LINCSCP_22
LINCSCP_78247	0.7737099617	5.027855822e-08	35	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_78247
LINCSCP_113833	0.7736368926	5.051711078e-08	35	Allitinib	LSM-1225	NA	10uM	HME1	24h	LINCSCP_113833
LINCSCP_69011	0.7735765646	5.071485313e-08	35	Vemurafenib	LSM-1068	BRAF	1.11uM	A375	24h	LINCSCP_69011
LINCSCP_116953	0.7734824292	5.102483542e-08	35	AZ628	LSM-1050	BRAF|RAF1	10uM	HT29	24h	LINCSCP_116953
LINCSCP_69108	0.7733367178	5.150810196e-08	35	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69108
