signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_59748	0.858795087	8.183607651e-11	34	BRD-K28578807	LSM-38827	NA	5uM	VCAP	6h	LINCSCP_59748
LINCSCP_165424	-0.793733374	2.138296663e-08	34	Sunitinib	LSM-42800	CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB|RET	10uM	SKL	24h	LINCSCP_165424
LINCSCP_148662	0.7876742333	3.241706144e-08	34	WZ 4002	LSM-1085	EGFR|ERBB2	1.11uM	NPC	24h	LINCSCP_148662
LINCSCP_52620	-0.776339308	6.818713854e-08	34	SB-202190	LSM-3209	MAPK14	10uM	SKB	24h	LINCSCP_52620
LINCSCP_61206	-0.7607088972	1.777076432e-07	34	BRD-K26663582	LSM-10046	NA	5uM	VCAP	24h	LINCSCP_61206
LINCSCP_60940	0.7582307953	2.054922886e-07	34	BRD-K89165671	LSM-13918	NA	5uM	VCAP	24h	LINCSCP_60940
LINCSCP_25497	0.7513825582	3.043252201e-07	34	Tamatinib	LSM-1040	SYK	10uM	HT29	24h	LINCSCP_25497
LINCSCP_32468	-0.7507556013	3.152675425e-07	34	Lithocholic acid	LSM-5371	NR1I2|VDR	10uM	MCF7	24h	LINCSCP_32468
LINCSCP_105520	-0.7503251268	3.229883787e-07	34	CLONAZEPAM	LSM-45776	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	3.33uM	HELA	24h	LINCSCP_105520
LINCSCP_52591	-0.7428404847	4.881931717e-07	34	Dextromethorphan	LSM-2726	GRIN2A|SIGMAR1|SLC6A4	10uM	SKB	24h	LINCSCP_52591
LINCSCP_50860	-0.7420490631	5.095726302e-07	34	Rucaparib	LSM-4947	PARP1|PARP2|PARP3	10uM	RKO	6h	LINCSCP_50860
LINCSCP_104037	0.7377127763	6.427276822e-07	34	AZD4547	LSM-6308	NA	0.12uM	HELA	24h	LINCSCP_104037
LINCSCP_163718	-0.7360740775	7.008439598e-07	34	CHEMBL585951	LSM-36386	MAPK8	0.04uM	SKBR3	24h	LINCSCP_163718
LINCSCP_52099	-0.7343613046	7.666971968e-07	34	NVP-AEW541	LSM-44953	IGF1R	10uM	SKBR3	6h	LINCSCP_52099
LINCSCP_25505	0.7317086993	8.799321158e-07	34	Cytochalasin B	LSM-43278	ACTB	10uM	HT29	24h	LINCSCP_25505
LINCSCP_163685	-0.7306303104	9.301909332e-07	34	Linifanib	LSM-1183	CSF1R|FLT1|FLT3|FLT4|KDR|PDGFRA|PDGFRB	1.11uM	SKBR3	24h	LINCSCP_163685
LINCSCP_58738	-0.7303925832	9.416177576e-07	34	Pinostrobin	LSM-4654	PLA2G1B	10uM	VCAP	6h	LINCSCP_58738
LINCSCP_87463	0.7245406989	1.266750552e-06	34	AZD 1480	LSM-1140	JAK1|JAK2	1.11uM	CD34	24h	LINCSCP_87463
LINCSCP_26980	0.7235490732	1.33106509e-06	34	GR-127935	LSM-2243	HTR1A|HTR1B|HTR1D|HTR2A|HTR2C	10uM	HT29	6h	LINCSCP_26980
LINCSCP_147942	-0.7195626384	1.620882569e-06	34	852475-26-4	LSM-43291	NA	3.33uM	NPC.CAS9	24h	LINCSCP_147942
LINCSCP_52815	0.7192032821	1.649653374e-06	34	CHEMBL472694	LSM-42830	GABBR1|GABBR2|SLC52A2	10uM	SKB	24h	LINCSCP_52815
LINCSCP_251885	-0.7189839844	1.667439243e-06	34	SCHEMBL16980224	LSM-1092	AURKA	0.1uM	MCF7	24h	LINCSCP_251885
LINCSCP_132180	-0.7182247434	1.730378272e-06	34	C19H19FN4O3	LSM-1178	FGFR1|FLT1|KDR	10uM	MCF7	24h	LINCSCP_132180
LINCSCP_108246	0.7175603154	1.787229981e-06	34	Piribedil	LSM-3057	ADRA2A|DRD2|DRD3	3.33uM	HELA	24h	LINCSCP_108246
LINCSCP_65312	-0.7146809342	2.053860358e-06	34	BRD-K56269643	LSM-15150	NA	10uM	VCAP	24h	LINCSCP_65312
LINCSCP_312281	0.713664998	2.156281704e-06	34	BRD-K18746324	LSM-9553	NA	10uM	VCAP	24h	LINCSCP_312281
