signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_130652	0.8192725133	3.083840115e-07	26	Radicicol	LSM-43303	NA	0.37uM	MCF10A	24h	LINCSCP_130652
LINCSCP_131428	0.8182208457	3.287120074e-07	26	Gefitinib	LSM-1098	EGFR	1.11uM	MCF10A	24h	LINCSCP_131428
LINCSCP_130572	0.8180926511	3.312706367e-07	26	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	MCF10A	24h	LINCSCP_130572
LINCSCP_131445	0.8178104297	3.369667574e-07	26	AS-605240	LSM-42784	PIK3CG	3.33uM	MCF10A	24h	LINCSCP_131445
LINCSCP_29553	0.8177633993	3.379245018e-07	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.5uM	MCF10A	24h	LINCSCP_29553
LINCSCP_130709	0.817691296	3.393975997e-07	26	Erlotinib	LSM-1097	EGFR	10uM	MCF10A	24h	LINCSCP_130709
LINCSCP_99610	-0.8172742187	3.480326335e-07	26	SB590885	LSM-42746	NA	0.12uM	HCC515	24h	LINCSCP_99610
LINCSCP_99602	0.8169430548	3.550292195e-07	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	1.11uM	HCC515	24h	LINCSCP_99602
LINCSCP_114989	-0.8168517452	3.569804752e-07	26	SB590885	LSM-42746	NA	0.12uM	HS578T	24h	LINCSCP_114989
LINCSCP_24800	-0.8167869475	3.583710279e-07	26	MLS006011051	LSM-42801	BRAF	1uM	HS578T	24h	LINCSCP_24800
LINCSCP_130711	0.8163732837	3.673637115e-07	26	Erlotinib	LSM-1097	EGFR	1.11uM	MCF10A	24h	LINCSCP_130711
LINCSCP_131222	0.8153040119	3.915571313e-07	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	MCF10A	24h	LINCSCP_131222
LINCSCP_130586	-0.8149434116	4.000336387e-07	26	Foretinib	LSM-1158	FLT1|FLT3|FLT4|KDR|KIT|MET|PDGFRA|PDGFRB|TEK	0.37uM	MCF10A	24h	LINCSCP_130586
LINCSCP_100200	0.8138734622	4.261651456e-07	26	Dacomitinib	LSM-42808	EGFR|ERBB2|ERBB3|ERBB4	1.11uM	HCC515	24h	LINCSCP_100200
LINCSCP_131283	0.8127475919	4.553112396e-07	26	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	0.04uM	MCF10A	24h	LINCSCP_131283
LINCSCP_18024	0.8123625416	4.656832076e-07	26	CHEMBL453376	LSM-3800	EGFR|ERBB2	10uM	HCC515	24h	LINCSCP_18024
LINCSCP_130467	0.8120411484	4.745026483e-07	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130467
LINCSCP_131447	0.8114142954	4.921377704e-07	26	AS-605240	LSM-42784	PIK3CG	0.37uM	MCF10A	24h	LINCSCP_131447
LINCSCP_130677	0.8112514348	4.96814905e-07	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.12uM	MCF10A	24h	LINCSCP_130677
LINCSCP_130691	0.8109251471	5.063059059e-07	26	TWS 119	LSM-1111	GSK3B	10uM	MCF10A	24h	LINCSCP_130691
LINCSCP_99978	0.810872859	5.078419164e-07	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	HCC515	24h	LINCSCP_99978
LINCSCP_130732	-0.8108720927	5.078644588e-07	26	Nilotinib	LSM-1099	ABL1|BCR|KIT	0.04uM	MCF10A	24h	LINCSCP_130732
LINCSCP_131406	0.8108395691	5.088220205e-07	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.12uM	MCF10A	24h	LINCSCP_131406
LINCSCP_29589	0.810826357	5.092114759e-07	26	WHI-P97	LSM-1033	JAK3	10uM	MCF10A	24h	LINCSCP_29589
LINCSCP_130575	0.8101557348	5.293351717e-07	26	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.12uM	MCF10A	24h	LINCSCP_130575
LINCSCP_19326	0.810042545	5.328013701e-07	26	VER 155008	LSM-6239	HSPA1A	10uM	HCC515	24h	LINCSCP_19326
LINCSCP_131290	0.8100360097	5.330021191e-07	26	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	10uM	MCF10A	24h	LINCSCP_131290
LINCSCP_131446	0.8099433314	5.358563431e-07	26	AS-605240	LSM-42784	PIK3CG	1.11uM	MCF10A	24h	LINCSCP_131446
LINCSCP_99393	0.8099022953	5.371245207e-07	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HCC515	24h	LINCSCP_99393
LINCSCP_99979	0.8096281054	5.456675487e-07	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	HCC515	24h	LINCSCP_99979
LINCSCP_29848	0.8082425773	5.907344226e-07	26	PCI-32765	LSM-1129	BTK	10uM	MCF10A	24h	LINCSCP_29848
LINCSCP_130488	0.8074904876	6.165736587e-07	26	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	10uM	MCF10A	24h	LINCSCP_130488
LINCSCP_100227	0.8070495574	6.32190619e-07	26	PCI-32765	LSM-1129	BTK	0.04uM	HCC515	24h	LINCSCP_100227
LINCSCP_130734	0.8069096019	6.372213992e-07	26	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	MCF10A	24h	LINCSCP_130734
LINCSCP_130675	0.8063031524	6.594389143e-07	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_130675
LINCSCP_29511	0.8054587135	6.915349127e-07	26	AS-605240	LSM-42784	PIK3CG	1uM	MCF10A	24h	LINCSCP_29511
LINCSCP_113242	0.8051104691	7.051750316e-07	26	Lapatinib	LSM-1051	EGFR|ERBB2	3.33uM	HME1	24h	LINCSCP_113242
LINCSCP_131407	0.8043839635	7.34412053e-07	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.04uM	MCF10A	24h	LINCSCP_131407
LINCSCP_173237	0.8042727419	7.38982841e-07	26	Refametinib	LSM-45886	NA	10uM	YAPC	24h	LINCSCP_173237
LINCSCP_130777	0.8041915017	7.423376392e-07	26	Trametinib	LSM-1143	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_130777
LINCSCP_131278	0.8037522333	7.607153141e-07	26	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	10uM	MCF10A	24h	LINCSCP_131278
LINCSCP_83982	0.8030417848	7.913047816e-07	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	ASC.C	24h	LINCSCP_83982
LINCSCP_130712	0.8029107906	7.970640784e-07	26	Erlotinib	LSM-1097	EGFR	0.37uM	MCF10A	24h	LINCSCP_130712
LINCSCP_131357	0.8026103943	8.104137421e-07	26	Radicicol	LSM-43303	NA	0.37uM	MCF10A	24h	LINCSCP_131357
LINCSCP_18262	0.8023688166	8.212948293e-07	26	U0126	LSM-1220	NA	10uM	HCC515	24h	LINCSCP_18262
LINCSCP_113836	0.8021592082	8.308420906e-07	26	Allitinib	LSM-1225	NA	0.37uM	HME1	24h	LINCSCP_113836
LINCSCP_24242	0.8019478283	8.405708777e-07	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.5uM	HS578T	24h	LINCSCP_24242
LINCSCP_71134	0.8015809535	8.576995079e-07	26	CEP-701	LSM-45844	NA	3.33uM	A375	24h	LINCSCP_71134
LINCSCP_174025	0.8007500025	8.976594351e-07	26	SNX-2112 (PF-04928473)	LSM-45259	NA	1.11uM	YAPC	24h	LINCSCP_174025
LINCSCP_29453	0.8005658241	9.067396342e-07	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_29453
LINCSCP_24371	-0.8000179177	9.342417626e-07	26	SCHEMBL15556278	LSM-1002	DDR1	10uM	HS578T	24h	LINCSCP_24371
LINCSCP_100186	0.7999917115	9.355757507e-07	26	Tyrphostin AG-1478	LSM-1224	EGFR	10uM	HCC515	24h	LINCSCP_100186
LINCSCP_99639	0.7991157597	9.811608731e-07	26	Erlotinib	LSM-1097	EGFR	0.37uM	HCC515	24h	LINCSCP_99639
LINCSCP_123852	0.7990449645	9.849307703e-07	26	RO4987655	LSM-45489	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_123852
LINCSCP_29555	0.7981900054	1.03149605e-06	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1uM	MCF10A	24h	LINCSCP_29555
LINCSCP_131219	0.7981835189	1.031856764e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	MCF10A	24h	LINCSCP_131219
LINCSCP_29483	0.7975900743	1.065341254e-06	26	Lapatinib	LSM-1051	EGFR|ERBB2	10uM	MCF10A	24h	LINCSCP_29483
LINCSCP_29623	0.7971359513	1.091619956e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	MCF10A	24h	LINCSCP_29623
LINCSCP_130438	0.7965360962	1.127223186e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.12uM	MCF10A	24h	LINCSCP_130438
LINCSCP_130738	0.7955059174	1.190806013e-06	26	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.04uM	MCF10A	24h	LINCSCP_130738
LINCSCP_174024	0.7944594819	1.2586691e-06	26	SNX-2112 (PF-04928473)	LSM-45259	NA	3.33uM	YAPC	24h	LINCSCP_174024
LINCSCP_113828	0.7942126073	1.27517668e-06	26	PCI-32765	LSM-1129	BTK	3.33uM	HME1	24h	LINCSCP_113828
LINCSCP_131308	0.7936699079	1.312149691e-06	26	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	10uM	MCF10A	24h	LINCSCP_131308
LINCSCP_123058	0.7935150718	1.322873224e-06	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	HT29	24h	LINCSCP_123058
LINCSCP_130775	0.7930350943	1.356616657e-06	26	Trametinib	LSM-1143	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_130775
LINCSCP_99544	0.7928095819	1.372735633e-06	26	Pelitinib	LSM-42796	EGFR	0.12uM	HCC515	24h	LINCSCP_99544
LINCSCP_130710	0.7927651922	1.37592864e-06	26	Erlotinib	LSM-1097	EGFR	3.33uM	MCF10A	24h	LINCSCP_130710
LINCSCP_131441	0.7925912737	1.388503112e-06	26	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.37uM	MCF10A	24h	LINCSCP_131441
LINCSCP_130618	0.7924049971	1.402085318e-06	26	Pelitinib	LSM-42796	EGFR	0.04uM	MCF10A	24h	LINCSCP_130618
LINCSCP_130776	0.7923495413	1.406151792e-06	26	Trametinib	LSM-1143	MAP2K1|MAP2K2	3.33uM	MCF10A	24h	LINCSCP_130776
LINCSCP_113243	0.792324105	1.408020528e-06	26	Lapatinib	LSM-1051	EGFR|ERBB2	1.11uM	HME1	24h	LINCSCP_113243
LINCSCP_131220	0.7914562277	1.473131101e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_131220
LINCSCP_125206	0.7913884281	1.478329552e-06	26	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_125206
LINCSCP_29452	0.7912607557	1.488163363e-06	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.5uM	MCF10A	24h	LINCSCP_29452
LINCSCP_81603	0.7912044489	1.492518934e-06	26	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	10uM	A549	24h	LINCSCP_81603
LINCSCP_113792	0.7910933959	1.501142894e-06	26	Tyrphostin AG-1478	LSM-1224	EGFR	3.33uM	HME1	24h	LINCSCP_113792
LINCSCP_123853	0.7910769012	1.502427615e-06	26	RO4987655	LSM-45489	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_123853
LINCSCP_130468	0.791022902	1.506640338e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	MCF10A	24h	LINCSCP_130468
LINCSCP_130434	0.790600094	1.539993494e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	MCF10A	24h	LINCSCP_130434
LINCSCP_99394	0.7901583255	1.575548251e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HCC515	24h	LINCSCP_99394
LINCSCP_123059	0.7898371813	1.601855013e-06	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1.11uM	HT29	24h	LINCSCP_123059
LINCSCP_100223	0.788822989	1.687539276e-06	26	PCI-32765	LSM-1129	BTK	3.33uM	HCC515	24h	LINCSCP_100223
LINCSCP_39416	0.7868519532	1.865904778e-06	26	Ponatinib	LSM-1151	ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KIT|RET|TEK	1uM	MDAMB231	24h	LINCSCP_39416
LINCSCP_24338	0.7867400946	1.876516013e-06	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1uM	HS578T	24h	LINCSCP_24338
LINCSCP_124860	0.786696879	1.880630034e-06	26	Refametinib	LSM-45886	NA	3.33uM	HT29	24h	LINCSCP_124860
LINCSCP_130576	0.7866379719	1.886250862e-06	26	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.04uM	MCF10A	24h	LINCSCP_130576
LINCSCP_171090	0.7864914926	1.90029304e-06	26	AT13387	LSM-45514	NA	1.11uM	YAPC	24h	LINCSCP_171090
LINCSCP_130736	0.7862122379	1.927323497e-06	26	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.37uM	MCF10A	24h	LINCSCP_130736
LINCSCP_130617	0.785943155	1.953694826e-06	26	Pelitinib	LSM-42796	EGFR	0.12uM	MCF10A	24h	LINCSCP_130617
LINCSCP_131444	0.7857952321	1.96832926e-06	26	AS-605240	LSM-42784	PIK3CG	10uM	MCF10A	24h	LINCSCP_131444
LINCSCP_130778	0.7854588988	2.001969921e-06	26	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130778
LINCSCP_130674	0.7852056482	2.027639554e-06	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	3.33uM	MCF10A	24h	LINCSCP_130674
LINCSCP_113833	0.7848602683	2.063122799e-06	26	Allitinib	LSM-1225	NA	10uM	HME1	24h	LINCSCP_113833
LINCSCP_130651	0.7841731333	2.135375957e-06	26	Radicicol	LSM-43303	NA	1.11uM	MCF10A	24h	LINCSCP_130651
LINCSCP_130614	0.7839112227	2.163507467e-06	26	Pelitinib	LSM-42796	EGFR	3.33uM	MCF10A	24h	LINCSCP_130614
LINCSCP_29554	0.7837739957	2.178379015e-06	26	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_29554
LINCSCP_113837	0.7836332919	2.193722372e-06	26	Allitinib	LSM-1225	NA	0.12uM	HME1	24h	LINCSCP_113837
LINCSCP_25454	0.7835934633	2.198083116e-06	26	CHEMBL1242477	LSM-6208	PIK3CA|PIK3CB|PIK3CD|PIK3CG	20uM	HT29	24h	LINCSCP_25454
LINCSCP_113834	0.7824756182	2.323685561e-06	26	Allitinib	LSM-1225	NA	3.33uM	HME1	24h	LINCSCP_113834
LINCSCP_99793	0.7821816893	2.357761485e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HCC515	24h	LINCSCP_99793
LINCSCP_25523	0.7821471862	2.361790733e-06	26	BMS-536924	LSM-1210	IGF1R	10uM	HT29	24h	LINCSCP_25523
LINCSCP_99501	0.7820199405	2.376703744e-06	26	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.37uM	HCC515	24h	LINCSCP_99501
LINCSCP_130613	0.7818428246	2.397601862e-06	26	Pelitinib	LSM-42796	EGFR	10uM	MCF10A	24h	LINCSCP_130613
LINCSCP_29872	0.781688596	2.41593337e-06	26	Trametinib	LSM-1143	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_29872
LINCSCP_130616	0.7816467156	2.420932875e-06	26	Pelitinib	LSM-42796	EGFR	0.37uM	MCF10A	24h	LINCSCP_130616
LINCSCP_29624	0.7815370779	2.434064841e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	1uM	MCF10A	24h	LINCSCP_29624
LINCSCP_113806	0.7809287512	2.508093701e-06	26	Dacomitinib	LSM-42808	EGFR|ERBB2|ERBB3|ERBB4	0.37uM	HME1	24h	LINCSCP_113806
LINCSCP_113048	0.7808542446	2.517297807e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_113048
LINCSCP_171091	0.7807437922	2.530998112e-06	26	AT13387	LSM-45514	NA	0.37uM	YAPC	24h	LINCSCP_171091
LINCSCP_99993	0.7804533811	2.567339271e-06	26	Lapatinib	LSM-1051	EGFR|ERBB2	0.37uM	HCC515	24h	LINCSCP_99993
LINCSCP_24298	0.7803205046	2.584122284e-06	26	AS-605240	LSM-42784	PIK3CG	10uM	HS578T	24h	LINCSCP_24298
LINCSCP_174023	0.7803093835	2.585531389e-06	26	SNX-2112 (PF-04928473)	LSM-45259	NA	10uM	YAPC	24h	LINCSCP_174023
LINCSCP_99638	0.7803091727	2.585558096e-06	26	Erlotinib	LSM-1097	EGFR	1.11uM	HCC515	24h	LINCSCP_99638
LINCSCP_114334	0.7794782241	2.692811308e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_114334
LINCSCP_130594	0.7792995827	2.716382786e-06	26	NVP-AUY922	LSM-1162	NA	0.04uM	MCF10A	24h	LINCSCP_130594
LINCSCP_130673	0.7788143317	2.781346162e-06	26	CI-1040	LSM-1048	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_130673
LINCSCP_130683	-0.7787415139	2.791213804e-06	26	SB590885	LSM-42746	NA	0.12uM	MCF10A	24h	LINCSCP_130683
LINCSCP_130591	0.7779062685	2.906661531e-06	26	NVP-AUY922	LSM-1162	NA	1.11uM	MCF10A	24h	LINCSCP_130591
LINCSCP_114535	0.7778618313	2.912921681e-06	26	Dabrafenib	LSM-6303	BRAF	10uM	HME1	24h	LINCSCP_114535
LINCSCP_114690	0.7776138799	2.948074239e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HME1	24h	LINCSCP_114690
LINCSCP_18255	0.777610386	2.94857228e-06	26	ZM 306416	LSM-2921	FLT1|KDR	10uM	HCC515	24h	LINCSCP_18255
LINCSCP_25535	0.7775969245	2.950491859e-06	26	AS-605240	LSM-42784	PIK3CG	10uM	HT29	24h	LINCSCP_25535
LINCSCP_99364	0.7772859431	2.995149528e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.12uM	HCC515	24h	LINCSCP_99364
LINCSCP_33637	0.7772471238	3.000766342e-06	26	U0126	LSM-1220	NA	10uM	MCF7	24h	LINCSCP_33637
LINCSCP_100409	0.7771702811	3.011912591e-06	26	Vandetanib	LSM-1199	EGFR|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FLT1|FLT4|KDR|PTK6|RET|SRC|TEK	3.33uM	HCC515	24h	LINCSCP_100409
LINCSCP_123851	0.7770889201	3.023754624e-06	26	RO4987655	LSM-45489	MAP2K1|MAP2K2	10uM	HT29	24h	LINCSCP_123851
LINCSCP_113241	0.7766892133	3.082539028e-06	26	Lapatinib	LSM-1051	EGFR|ERBB2	10uM	HME1	24h	LINCSCP_113241
LINCSCP_123854	0.7766408758	3.089716842e-06	26	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.37uM	HT29	24h	LINCSCP_123854
LINCSCP_130439	0.7762568273	3.147279297e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.04uM	MCF10A	24h	LINCSCP_130439
LINCSCP_24798	-0.7760912554	3.172390421e-06	26	MLS006011051	LSM-42801	BRAF	0.5uM	HS578T	24h	LINCSCP_24798
LINCSCP_173585	0.7757962574	3.217575338e-06	26	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	10uM	YAPC	24h	LINCSCP_173585
LINCSCP_130466	0.7757872635	3.218961942e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_130466
LINCSCP_99992	0.7754671341	3.268666207e-06	26	Lapatinib	LSM-1051	EGFR|ERBB2	1.11uM	HCC515	24h	LINCSCP_99992
LINCSCP_83984	0.7752177079	3.307867661e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	ASC.C	24h	LINCSCP_83984
LINCSCP_29458	0.7751874436	3.312652695e-06	26	AZ628	LSM-1050	BRAF|RAF1	1uM	MCF10A	24h	LINCSCP_29458
LINCSCP_113791	0.7750868085	3.328608519e-06	26	Tyrphostin AG-1478	LSM-1224	EGFR	10uM	HME1	24h	LINCSCP_113791
LINCSCP_113981	0.7749774754	3.346021324e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HME1	24h	LINCSCP_113981
LINCSCP_130436	0.7748482128	3.366713296e-06	26	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	1.11uM	MCF10A	24h	LINCSCP_130436
LINCSCP_123856	0.7747103444	3.388908944e-06	26	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.04uM	HT29	24h	LINCSCP_123856
LINCSCP_113049	0.7744405948	3.432715402e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HME1	24h	LINCSCP_113049
LINCSCP_114013	0.7742716983	3.460400875e-06	26	Vandetanib	LSM-1199	EGFR|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FLT1|FLT4|KDR|PTK6|RET|SRC|TEK	10uM	HME1	24h	LINCSCP_114013
LINCSCP_100733	0.7736868722	3.557815529e-06	26	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HCC515	24h	LINCSCP_100733
