signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_19705	-0.9410322387	0.0001547118883	9	KUC103868	LSM-2445	NA	10uM	HCC515	6h	LINCSCP_19705
LINCSCP_25509	-0.9408668124	0.0001562106377	9	Flutamide	LSM-2621	AR	30uM	HT29	24h	LINCSCP_25509
LINCSCP_234947	-0.9402401172	0.0001619812732	9	QL47	LSM-6019	BMX|BTK	0.5uM	MCF10A	24h	LINCSCP_234947
LINCSCP_131119	-0.940219007	0.0001621782303	9	Momelotinib	LSM-1141	JAK1|JAK2	1.11uM	MCF10A	3h	LINCSCP_131119
LINCSCP_34920	-0.9390490469	0.000173359832	9	CHEMBL2358729	LSM-42483	NA	5uM	MCF7	24h	LINCSCP_34920
LINCSCP_17818	0.9390351507	0.0001734958101	9	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	0.01uM	HCC15	6h	LINCSCP_17818
LINCSCP_243401	0.9390002093	0.0001738380536	9	Famotidine	LSM-5201	HRH2	10uM	MCF7	24h	LINCSCP_243401
LINCSCP_205983	-0.9385561567	0.0001782289538	9	501919-59-1	LSM-6243	STAT3	100uM	CORL23	6h	LINCSCP_205983
LINCSCP_170135	-0.9378824786	0.0001850386668	9	CPI-613	LSM-45873	NA	0.04uM	YAPC	24h	LINCSCP_170135
LINCSCP_297286	0.937853701	0.000185333571	9	BRD-K89941546	LSM-42172	NA	5uM	VCAP	6h	LINCSCP_297286
LINCSCP_90592	-0.9378192111	0.0001856874503	9	Lexibulin	LSM-6232	TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	1.11uM	HA1E	24h	LINCSCP_90592
LINCSCP_44573	0.9373161014	0.0001909037554	9	AC1L2X6Z	LSM-3132	RARA|RARB	10uM	PC3	24h	LINCSCP_44573
LINCSCP_73963	0.93711255	0.0001930431972	9	Acifran	LSM-45845	NA	3.33uM	A375	24h	LINCSCP_73963
LINCSCP_15349	0.9359390542	0.000205707567	9	TSU-68	LSM-43215	AURKA|AURKB|FGFR1|FGFR2|FGFR3|FGFR4|KDR|PDGFRA|PDGFRB	5uM	HA1E	24h	LINCSCP_15349
LINCSCP_108479	0.9356876936	0.0002084943195	9	Doxifluridine	LSM-45881	NA	10uM	HELA	24h	LINCSCP_108479
LINCSCP_130943	0.9353977951	0.0002117411809	9	NVP-AUY922	LSM-1162	NA	10uM	MCF10A	3h	LINCSCP_130943
LINCSCP_61244	-0.9347400708	0.0002192393048	9	BRD-K52544910	LSM-11638	NA	5uM	VCAP	24h	LINCSCP_61244
LINCSCP_170377	-0.9344602772	0.0002224848569	9	BRD-K00150267	LSM-45400	NA	3.33uM	YAPC	24h	LINCSCP_170377
LINCSCP_113216	-0.9341329677	0.0002263242897	9	Sirolimus	LSM-42783	FKBP1A|MTOR	0.12uM	HME1	24h	LINCSCP_113216
LINCSCP_102890	0.9334627267	0.0002343313887	9	Norfloxacin	LSM-5286	NA	0.04uM	HELA	24h	LINCSCP_102890
LINCSCP_55194	-0.9318770247	0.0002540648258	9	Necrostatin	LSM-1494	RIPK1	100uM	TYKNU	6h	LINCSCP_55194
LINCSCP_132145	0.931770146	0.0002554354724	9	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	MCF7	24h	LINCSCP_132145
LINCSCP_170605	0.9311274856	0.0002637869302	9	Lersivirine	LSM-45853	NA	3.33uM	YAPC	24h	LINCSCP_170605
LINCSCP_6431	0.9309574326	0.0002660284816	9	AZD-6482	LSM-1059	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	A549	24h	LINCSCP_6431
LINCSCP_35508	0.9308564409	0.000267366018	9	Broad-Sai-045	LSM-45330	NA	0.5uM	MCF7	24h	LINCSCP_35508
LINCSCP_145603	-0.9302308602	0.0002757566998	9	TORIN1	LSM-1079	MTOR	0.04uM	MDAMB231	24h	LINCSCP_145603
LINCSCP_170469	-0.9302001199	0.000276173713	9	JNJ-38877605	LSM-1157	MET	0.37uM	YAPC	24h	LINCSCP_170469
LINCSCP_170522	-0.9298753839	0.0002806060797	9	Clofoctol	LSM-19955	NA	1.11uM	YAPC	24h	LINCSCP_170522
LINCSCP_47614	0.9295026643	0.0002857546912	9	ZINC03977975	LSM-5306	NR3C1	10uM	PC3	24h	LINCSCP_47614
LINCSCP_253050	-0.9294504276	0.0002864815321	9	SA-1459167	LSM-38505	NA	10uM	MCF7	24h	LINCSCP_253050
LINCSCP_81284	-0.9294132354	0.0002869998274	9	apigenin	LSM-5206	NA	0.12uM	A549	24h	LINCSCP_81284
LINCSCP_97839	-0.9283864909	0.0003015696811	9	Dolastatin 10	LSM-45943	NA	0.04uM	HA1E	24h	LINCSCP_97839
LINCSCP_18793	-0.9282171796	0.0003040211379	9	AC1NWAJL	LSM-1643	NA	10uM	HCC515	24h	LINCSCP_18793
LINCSCP_130684	-0.9280708624	0.0003061509024	9	SB590885	LSM-42746	NA	0.04uM	MCF10A	24h	LINCSCP_130684
LINCSCP_11250	0.9273173242	0.0003172854237	9	AC1L99UL	LSM-1831	NA	10uM	ASC	24h	LINCSCP_11250
LINCSCP_111869	-0.9272098119	0.0003188968894	9	QL47	LSM-6019	BMX|BTK	0.12uM	HEPG2	24h	LINCSCP_111869
LINCSCP_6645	-0.9269529345	0.0003227703855	9	AS604850	LSM-43222	PIK3CG	10uM	A549	6h	LINCSCP_6645
LINCSCP_253548	0.9269194012	0.0003232784634	9	Erythromycin	LSM-3416	MLNR	1uM	MCF7	24h	LINCSCP_253548
LINCSCP_53994	-0.926811412	0.0003249184727	9	Valdecoxib	LSM-5305	PTGS2	100uM	SW480	6h	LINCSCP_53994
LINCSCP_81603	0.9264735371	0.0003300874171	9	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	10uM	A549	24h	LINCSCP_81603
LINCSCP_170273	0.9262339709	0.000333787171	9	Adarotene	LSM-45863	NA	0.04uM	YAPC	24h	LINCSCP_170273
LINCSCP_90998	-0.926051826	0.0003366195364	9	Propranolol	LSM-4329	ADRB1|ADRB2|ADRB3	10uM	HA1E	24h	LINCSCP_90998
LINCSCP_168665	-0.9258204141	0.0003402422769	9	Pregnenolone	LSM-5550	NA	0.12uM	YAPC	24h	LINCSCP_168665
LINCSCP_90906	-0.9258055971	0.0003404751647	9	TAS-103 (dihydrochloride)	LSM-45292	NA	0.12uM	HA1E	24h	LINCSCP_90906
LINCSCP_90593	-0.9255443979	0.0003445989628	9	Lexibulin	LSM-6232	TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	0.37uM	HA1E	24h	LINCSCP_90593
LINCSCP_243343	0.9251723756	0.0003505327513	9	Chlormezanone	LSM-4356	GABRA1	10uM	MCF7	24h	LINCSCP_243343
LINCSCP_132855	0.9248559622	0.0003556356723	9	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.12uM	MCF7	24h	LINCSCP_132855
LINCSCP_88460	-0.9247741638	0.0003569632948	9	Rebastinib	LSM-6708	ABL1	0.04uM	HA1E	24h	LINCSCP_88460
LINCSCP_106196	-0.9241908947	0.0003665309635	9	AC1L1IKY	LSM-5389	NA	10uM	HELA	24h	LINCSCP_106196
LINCSCP_115684	-0.9238125688	0.0003728321237	9	WYE 125132	LSM-1064	MTOR	10uM	HS578T	24h	LINCSCP_115684
LINCSCP_106751	0.9232672277	0.0003820481031	9	Lorcaserin HCl	LSM-45745	HTR2C	0.04uM	HELA	24h	LINCSCP_106751
LINCSCP_114535	0.922809213	0.0003899107584	9	Dabrafenib	LSM-6303	BRAF	10uM	HME1	24h	LINCSCP_114535
LINCSCP_673	-0.9227397766	0.0003911125789	9	Gallocatechin Gallate	LSM-6228	BACE1|FASN	90uM	A375	24h	LINCSCP_673
LINCSCP_113243	0.9222022852	0.000400503625	9	Lapatinib	LSM-1051	EGFR|ERBB2	1.11uM	HME1	24h	LINCSCP_113243
LINCSCP_19831	-0.921758564	0.0004083745101	9	SCHEMBL2238247	LSM-1981	NA	10uM	HCC515	6h	LINCSCP_19831
LINCSCP_86413	-0.9215648102	0.0004118451424	9	THZ-2-98-01	LSM-44946	NA	3.33uM	BT20	3h	LINCSCP_86413
LINCSCP_143122	0.92124287	0.0004176575515	9	Cyclizine	LSM-5857	HRH1	0.04uM	MCF7	24h	LINCSCP_143122
LINCSCP_121484	-0.9209709005	0.0004226123681	9	Ammonium Glycyrrhizinate	LSM-46003	NA	0.37uM	HT29	24h	LINCSCP_121484
LINCSCP_130378	0.9205722393	0.0004299495196	9	Imatinib	LSM-1023	ABL1|BCR|CSF1R|KIT|PDGFRA|PDGFRB	0.12uM	LNCAP	3h	LINCSCP_130378
LINCSCP_169613	-0.9201914904	0.0004370398927	9	TG 100801	LSM-45980	BLK|EPHB4|FGFR1|FGFR2|FGR|FLT1|FRK|FYN|HCK|KDR|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.04uM	YAPC	24h	LINCSCP_169613
LINCSCP_95360	-0.9201124061	0.0004385228226	9	Betulin	LSM-25606	NA	4.52uM	HA1E	24h	LINCSCP_95360
LINCSCP_205900	-0.9199244793	0.0004420608184	9	SMR000390896	LSM-1958	NA	10uM	CORL23	6h	LINCSCP_205900
LINCSCP_169379	0.9188997742	0.0004617049682	9	Mozavaptan	LSM-45912	NA	0.04uM	YAPC	24h	LINCSCP_169379
LINCSCP_145528	-0.9187684939	0.0004642650696	9	WYE 125132	LSM-1064	MTOR	1.11uM	MDAMB231	24h	LINCSCP_145528
LINCSCP_131104	-0.9187063697	0.0004654800136	9	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	0.04uM	MCF10A	3h	LINCSCP_131104
LINCSCP_132813	0.9180064925	0.0004793215536	9	noscapine	NA	NA	0.12uM	MCF7	24h	LINCSCP_132813
LINCSCP_169467	0.9179427131	0.0004805970779	9	ZIDOVUDINE [AZT]	LSM-45628	NA	0.37uM	YAPC	24h	LINCSCP_169467
LINCSCP_11814	0.9178386437	0.0004826834617	9	CG-930	LSM-44952	MAPK8	10uM	BT20	24h	LINCSCP_11814
LINCSCP_36454	0.9177243202	0.0004849827192	9	CI-1040	LSM-1048	MAP2K1|MAP2K2	0.5uM	MCF7	24h	LINCSCP_36454
LINCSCP_243919	0.9175301819	0.0004889047493	9	Chloroquine	LSM-1901	NA	10uM	MCF7	24h	LINCSCP_243919
LINCSCP_99756	0.9173649019	0.000492261233	9	Tamatinib	LSM-1040	SYK	10uM	HCC515	24h	LINCSCP_99756
LINCSCP_169435	-0.916535933	0.0005093395459	9	AZD7687	LSM-45251	NA	3.33uM	YAPC	24h	LINCSCP_169435
LINCSCP_77936	-0.9164095034	0.0005119801692	9	DICUMAROL	LSM-45761	NQO1|VKORC1	0.12uM	A375	24h	LINCSCP_77936
LINCSCP_132062	0.9159660295	0.0005213183759	9	Radicicol	LSM-43303	NA	1.11uM	MCF7	24h	LINCSCP_132062
LINCSCP_18343	0.9156373769	0.0005283152283	9	PP 2	LSM-4153	LCK|SRC	10uM	HCC515	24h	LINCSCP_18343
LINCSCP_112857	0.9155867842	0.0005293981256	9	CHIR-265	LSM-1207	BRAF|KDR	0.37uM	HEPG2	24h	LINCSCP_112857
LINCSCP_141856	0.9149553541	0.0005430443826	9	Repaglinide	LSM-3863	ABCC8|KCNJ11	0.04uM	MCF7	24h	LINCSCP_141856
LINCSCP_96002	0.9149351972	0.0005434840162	9	CHEMBL2136735	LSM-1152	FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB	3.33uM	HA1E	24h	LINCSCP_96002
LINCSCP_168692	-0.9147849357	0.0005467691563	9	Elvitegravir	LSM-5647	NA	3.33uM	YAPC	24h	LINCSCP_168692
LINCSCP_169427	-0.9144260029	0.0005546726224	9	Tolazamide	LSM-2699	ABCC8|KCNJ11	0.04uM	YAPC	24h	LINCSCP_169427
LINCSCP_30812	0.9142407147	0.0005587836606	9	ABT737	LSM-1180	BCL2|BCL2L1|BCL2L2	10uM	MCF7	6h	LINCSCP_30812
LINCSCP_169693	-0.9142399251	0.0005588012254	9	Everolimus	LSM-43172	FKBP1A|MTOR	3.33uM	YAPC	24h	LINCSCP_169693
LINCSCP_36031	0.9138709761	0.0005670507624	9	SMR000075319	LSM-6371	KPNB1	0.01uM	MCF7	6h	LINCSCP_36031
LINCSCP_106263	0.9133626636	0.0005785554094	9	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	HELA	24h	LINCSCP_106263
LINCSCP_18822	0.9132385045	0.0005813901118	9	MLS002222336	LSM-1855	PTGS1|PTGS2	10uM	HCC515	24h	LINCSCP_18822
LINCSCP_203514	0.9129994049	0.0005868763772	9	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	ASC	24h	LINCSCP_203514
LINCSCP_53586	0.9129273922	0.0005885358137	9	Dorsomorphin	LSM-3207	BMPR1A|BMPR1B|PRKAA1	10uM	SNGM	6h	LINCSCP_53586
LINCSCP_99602	0.91289902	0.0005891905141	9	CI-1040	LSM-1048	MAP2K1|MAP2K2	1.11uM	HCC515	24h	LINCSCP_99602
LINCSCP_113056	-0.9127206918	0.0005933171718	9	936890-98-1	LSM-42786	MTOR	0.04uM	HME1	24h	LINCSCP_113056
LINCSCP_11701	0.9126621218	0.0005946769241	9	SCHEMBL17857056	LSM-5545	NA	10uM	BT20	24h	LINCSCP_11701
LINCSCP_59047	0.9123815337	0.000601221255	9	SCHEMBL16196749	LSM-42847	NTRK1	10uM	VCAP	6h	LINCSCP_59047
LINCSCP_172803	-0.9122466428	0.0006043852464	9	Famciclovir	LSM-2990	NA	1.11uM	YAPC	24h	LINCSCP_172803
LINCSCP_168181	-0.9119733811	0.0006108305018	9	SGX-523	LSM-1123	MET	0.04uM	YAPC	24h	LINCSCP_168181
LINCSCP_145531	-0.9115588449	0.0006206994151	9	WYE 125132	LSM-1064	MTOR	0.04uM	MDAMB231	24h	LINCSCP_145531
LINCSCP_24986	0.911558359	0.0006207110472	9	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	HS578T	6h	LINCSCP_24986
LINCSCP_22794	0.911289096	0.0006271808831	9	Talipexole	LSM-3687	DRD2	10uM	HEPG2	6h	LINCSCP_22794
LINCSCP_85116	0.9112246575	0.0006287361681	9	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	BT20	24h	LINCSCP_85116
LINCSCP_24371	-0.9109926635	0.0006343578894	9	SCHEMBL15556278	LSM-1002	DDR1	10uM	HS578T	24h	LINCSCP_24371
LINCSCP_31612	0.9108126036	0.0006387452757	9	MLS002276518	LSM-2997	NA	10uM	MCF7	24h	LINCSCP_31612
LINCSCP_47820	-0.9105956477	0.0006440597956	9	Phensuximide	LSM-1359	CACNA1G|CACNA1H|CACNA1I	10uM	PC3	6h	LINCSCP_47820
LINCSCP_89399	-0.910130345	0.000655561847	9	Propafenone	LSM-1416	ADRB1|ADRB2|KCNH2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	10uM	HA1E	24h	LINCSCP_89399
LINCSCP_90762	0.9097189955	0.0006658490538	9	Danusertib	LSM-5253	AURKA|AURKB|AURKC|FGFR1|NTRK1|RET	0.12uM	HA1E	24h	LINCSCP_90762
LINCSCP_96913	-0.9095392197	0.0006703801733	9	Phorbol Myristate Acetate	LSM-25630	NA	0.9uM	HA1E	24h	LINCSCP_96913
LINCSCP_11913	-0.9093683702	0.000674706233	9	CP466722	LSM-1009	ATM	1uM	BT20	6h	LINCSCP_11913
LINCSCP_113055	-0.9093532684	0.0006750895609	9	936890-98-1	LSM-42786	MTOR	0.12uM	HME1	24h	LINCSCP_113055
LINCSCP_170384	-0.9092478488	0.0006777696476	9	Pimozide	LSM-2001	DRD1|DRD2|DRD3|DRD4|DRD5|HTR2A	1.11uM	YAPC	24h	LINCSCP_170384
LINCSCP_31388	-0.9088291826	0.000688486809	9	Triazolothiadiazine, 8	LSM-3227	NA	10uM	MCF7	24h	LINCSCP_31388
LINCSCP_131200	0.9088253558	0.0006885853113	9	Saracatinib	LSM-1032	ABL1|SRC	10uM	MCF10A	24h	LINCSCP_131200
LINCSCP_19487	-0.9087950751	0.0006893650837	9	BIBR-1532	LSM-43274	TERT	80uM	HCC515	6h	LINCSCP_19487
LINCSCP_53201	0.9087022666	0.0006917588838	9	Tipifarnib	LSM-6258	CHURC1-FNTB|FNTA|FNTB	10uM	SKM1	6h	LINCSCP_53201
LINCSCP_174010	-0.9085944944	0.0006945459187	9	ESTRAMUSTINE	LSM-45460	NA	0.04uM	YAPC	24h	LINCSCP_174010
LINCSCP_63901	0.9085345965	0.000696098289	9	BRD-K81752795	LSM-13422	NA	5uM	VCAP	24h	LINCSCP_63901
LINCSCP_100011	-0.9081415063	0.0007063461758	9	Imatinib	LSM-1023	ABL1|BCR|CSF1R|KIT|PDGFRA|PDGFRB	0.37uM	HCC515	24h	LINCSCP_100011
LINCSCP_45818	0.9077548835	0.00071652777	9	SR-02000000367	LSM-2994	NA	10uM	PC3	6h	LINCSCP_45818
LINCSCP_62953	0.9076694949	0.0007187901899	9	BRD-K96534186	LSM-14348	NA	5uM	VCAP	24h	LINCSCP_62953
LINCSCP_69115	-0.907461859	0.0007243124244	9	Buparlisib	LSM-1148	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.12uM	A375	24h	LINCSCP_69115
LINCSCP_172667	-0.9068946564	0.0007395484933	9	Avanafil	LSM-45456	PDE5A	0.12uM	YAPC	24h	LINCSCP_172667
LINCSCP_168268	-0.906731557	0.0007439707102	9	TH-302	LSM-45919	NA	0.37uM	YAPC	24h	LINCSCP_168268
LINCSCP_109955	0.9064606894	0.0007513556458	9	Anidulafungin	LSM-45534	NA	1.11uM	HELA	24h	LINCSCP_109955
LINCSCP_3313	-0.9064016627	0.0007529717126	9	BRD-K42704273	LSM-11022	NA	5uM	A375	24h	LINCSCP_3313
LINCSCP_164048	-0.9062809304	0.0007562847433	9	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	10uM	SKBR3	3h	LINCSCP_164048
LINCSCP_113215	-0.9062276432	0.0007577502362	9	Sirolimus	LSM-42783	FKBP1A|MTOR	0.37uM	HME1	24h	LINCSCP_113215
LINCSCP_131289	-0.9059869353	0.0007643948382	9	CHEMBL2136735	LSM-1152	FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB	0.04uM	MCF10A	24h	LINCSCP_131289
LINCSCP_24421	0.9053128946	0.00078321757	9	PD-173074	LSM-1026	FGFR1|FGFR3	0.1uM	HS578T	24h	LINCSCP_24421
LINCSCP_89585	-0.9052568479	0.0007847971014	9	Ziprasidone	LSM-5433	DRD2|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR7	3.33uM	HA1E	24h	LINCSCP_89585
LINCSCP_51651	0.905156652	0.000787626399	9	Pictilisib	LSM-1047	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	SKBR3	6h	LINCSCP_51651
LINCSCP_253922	0.9051218172	0.0007886117197	9	BRD-K36910796	LSM-15073	NA	10uM	MCF7	24h	LINCSCP_253922
LINCSCP_2123	0.9046878394	0.000800959196	9	DHPC9-T_000028	LSM-36651	NA	10uM	A375	6h	LINCSCP_2123
LINCSCP_62606	0.9045512431	0.0008048733521	9	BRD-K99383477	LSM-14534	NA	5uM	VCAP	6h	LINCSCP_62606
LINCSCP_82075	0.904536932	0.0008052842072	9	SCHEMBL16226502	LSM-43056	HSP90AA1	10uM	A549	24h	LINCSCP_82075
LINCSCP_29934	-0.9045115164	0.0008060142184	9	SB-203580	LSM-1168	MAPK1|MAPK11|MAPK14	1uM	MCF10A	6h	LINCSCP_29934
LINCSCP_34252	0.9044855517	0.0008067604783	9	Mephenesin	LSM-5081	NA	10uM	MCF7	24h	LINCSCP_34252
LINCSCP_132594	0.9044649927	0.0008073517121	9	Tamatinib	LSM-1040	SYK	3.33uM	MCF7	24h	LINCSCP_132594
LINCSCP_174316	0.9043984877	0.0008092663289	9	Sertindole	LSM-5765	DRD2|HTR2A|HTR2C	0.04uM	YAPC	24h	LINCSCP_174316
LINCSCP_113573	-0.9043273273	0.0008113184782	9	THZ-2-98-01	LSM-44946	NA	1.11uM	HME1	3h	LINCSCP_113573
LINCSCP_100366	0.9043216406	0.0008114826287	9	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	10uM	HCC515	24h	LINCSCP_100366
LINCSCP_169492	0.9042494444	0.0008135686491	9	Fenticonazole Nitrate	LSM-45431	NA	0.12uM	YAPC	24h	LINCSCP_169492
LINCSCP_143682	0.9041606928	0.0008161381414	9	BAYK 8644	LSM-22627	CACNA1C	3.33uM	MCF7	24h	LINCSCP_143682
LINCSCP_24754	0.9041480192	0.0008165055201	9	CHEMBL2136735	LSM-1152	FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB	1uM	HS578T	24h	LINCSCP_24754
LINCSCP_174441	-0.9041180225	0.0008173755227	9	Dorzolamide HCL	LSM-45672	NA	0.12uM	YAPC	24h	LINCSCP_174441
LINCSCP_35531	0.9040867169	0.0008182841734	9	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.01uM	MCF7	24h	LINCSCP_35531
