signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_113979	0.7966637894	1.28661676e-19	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HME1	24h	LINCSCP_113979
LINCSCP_76896	0.7964313456	1.34156249e-19	84	RO4987655	LSM-45489	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_76896
LINCSCP_113229	0.7929646975	2.487227046e-19	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_113229
LINCSCP_113047	0.7891077797	4.876101549e-19	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HME1	24h	LINCSCP_113047
LINCSCP_75902	0.779029257	2.655213532e-18	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_75902
LINCSCP_76894	0.7782222009	3.029479586e-18	84	RO4987655	LSM-45489	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_76894
LINCSCP_113981	0.7779649928	3.15914211e-18	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HME1	24h	LINCSCP_113981
LINCSCP_69402	0.7744500757	5.570512789e-18	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	A375	24h	LINCSCP_69402
LINCSCP_113982	0.7722049946	7.960248999e-18	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HME1	24h	LINCSCP_113982
LINCSCP_69400	0.771861577	8.403986734e-18	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_69400
LINCSCP_72632	0.7712073541	9.316490677e-18	84	Dabrafenib	LSM-6303	BRAF	10uM	A375	24h	LINCSCP_72632
LINCSCP_69403	0.7708840782	9.802092599e-18	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	A375	24h	LINCSCP_69403
LINCSCP_114339	0.7692133601	1.272884356e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	HME1	24h	LINCSCP_114339
LINCSCP_72633	0.7664271703	1.958475745e-17	84	Dabrafenib	LSM-6303	BRAF	3.33uM	A375	24h	LINCSCP_72633
LINCSCP_113980	0.7659716617	2.100222319e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_113980
LINCSCP_130777	0.7648826117	2.480522634e-17	84	Trametinib	LSM-1143	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_130777
LINCSCP_131402	0.764308857	2.706859959e-17	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	MCF10A	24h	LINCSCP_131402
LINCSCP_113978	0.7640981928	2.794877694e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HME1	24h	LINCSCP_113978
LINCSCP_130467	0.7630001763	3.300375955e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130467
LINCSCP_113977	0.7624554216	3.582941285e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_113977
LINCSCP_75901	0.7617941783	3.957464803e-17	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_75901
LINCSCP_76098	0.7613476654	4.231498771e-17	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_76098
LINCSCP_76102	0.7606525441	4.69499255e-17	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.12uM	A375	24h	LINCSCP_76102
LINCSCP_69587	0.7595228923	5.554800986e-17	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69587
LINCSCP_131404	0.759452441	5.613193468e-17	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_131404
LINCSCP_114338	0.7593399085	5.707697917e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	HME1	24h	LINCSCP_114338
LINCSCP_130573	0.759283563	5.755593085e-17	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	1.11uM	MCF10A	24h	LINCSCP_130573
LINCSCP_8	0.7590784145	5.933281146e-17	84	Dabrafenib	LSM-6303	BRAF	3uM	A375	24h	LINCSCP_8
LINCSCP_114337	0.7585623693	6.40402973e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_114337
LINCSCP_75904	0.7584812149	6.481273883e-17	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.12uM	A375	24h	LINCSCP_75904
LINCSCP_75900	0.7579200006	7.040656461e-17	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_75900
LINCSCP_114688	0.7576233358	7.354936022e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_114688
LINCSCP_144924	0.7575921506	7.388750235e-17	84	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.37uM	MDAMB231	24h	LINCSCP_144924
LINCSCP_144613	0.7573379941	7.669996432e-17	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	MDAMB231	24h	LINCSCP_144613
LINCSCP_69609	0.75675015	8.360733746e-17	84	Gefitinib	LSM-1098	EGFR	3.33uM	A375	24h	LINCSCP_69609
LINCSCP_75905	0.7554820093	1.006174123e-16	84	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.04uM	A375	24h	LINCSCP_75905
LINCSCP_114334	0.7553405763	1.027100417e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HME1	24h	LINCSCP_114334
LINCSCP_76099	0.7551468932	1.056441601e-16	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_76099
LINCSCP_78246	0.7548120907	1.109083247e-16	84	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_78246
LINCSCP_131280	0.7542951599	1.195376701e-16	84	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	1.11uM	MCF10A	24h	LINCSCP_131280
LINCSCP_69584	0.7531644907	1.407346529e-16	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_69584
LINCSCP_114335	0.752860677	1.470232816e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	HME1	24h	LINCSCP_114335
LINCSCP_69399	0.7522424269	1.606702836e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_69399
LINCSCP_114336	0.7512623935	1.848468847e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	HME1	24h	LINCSCP_114336
LINCSCP_69311	0.7503690767	2.09921533e-16	84	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69311
LINCSCP_144612	0.7501341072	2.170448295e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	MDAMB231	24h	LINCSCP_144612
LINCSCP_39424	0.7495813109	2.347370637e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	MDAMB231	24h	LINCSCP_39424
LINCSCP_113048	0.7491971455	2.478450705e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	HME1	24h	LINCSCP_113048
LINCSCP_131444	0.7491655251	2.489549558e-16	84	AS-605240	LSM-42784	PIK3CG	10uM	MCF10A	24h	LINCSCP_131444
LINCSCP_749	0.7490237303	2.539913615e-16	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	80uM	A375	24h	LINCSCP_749
LINCSCP_76101	0.7484317615	2.761021857e-16	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_76101
LINCSCP_131200	0.7477318905	3.046484448e-16	84	Saracatinib	LSM-1032	ABL1|SRC	10uM	MCF10A	24h	LINCSCP_131200
LINCSCP_717	0.746751679	3.494694569e-16	84	AS-605240	LSM-42784	PIK3CG	10uM	A375	24h	LINCSCP_717
LINCSCP_69398	0.7465155758	3.611826173e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	A375	24h	LINCSCP_69398
LINCSCP_69585	0.7456789396	4.058215748e-16	84	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	A375	24h	LINCSCP_69585
LINCSCP_68999	0.7450546122	4.425606962e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	A375	24h	LINCSCP_68999
LINCSCP_75650	0.7448170513	4.573678698e-16	84	LGX818	LSM-45655	NA	10uM	A375	24h	LINCSCP_75650
LINCSCP_5	0.7448047151	4.581497236e-16	84	Dabrafenib	LSM-6303	BRAF	0.1uM	A375	24h	LINCSCP_5
LINCSCP_130778	0.7441296164	5.02963621e-16	84	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.37uM	MCF10A	24h	LINCSCP_130778
LINCSCP_72634	0.7434918211	5.491742838e-16	84	Dabrafenib	LSM-6303	BRAF	1.11uM	A375	24h	LINCSCP_72634
LINCSCP_69000	0.7433106279	5.630339276e-16	84	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_69000
LINCSCP_131295	0.7432642818	5.666329136e-16	84	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	0.04uM	MCF10A	24h	LINCSCP_131295
LINCSCP_130437	0.7423944395	6.384529736e-16	84	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.37uM	MCF10A	24h	LINCSCP_130437
LINCSCP_69771	0.7415250015	7.189938201e-16	84	AZ628	LSM-1050	BRAF|RAF1	0.37uM	A375	24h	LINCSCP_69771
LINCSCP_113241	0.7414451544	7.268642532e-16	84	Lapatinib	LSM-1051	EGFR|ERBB2	10uM	HME1	24h	LINCSCP_113241
LINCSCP_130709	0.7411389905	7.57821313e-16	84	Erlotinib	LSM-1097	EGFR	10uM	MCF10A	24h	LINCSCP_130709
