signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_81205	0.5806615649	3.967763594e-07	65	TORIN-2	LSM-1080	MTOR	0.37uM	A549	24h	LINCSCP_81205
LINCSCP_130706	0.5804141738	4.0238623e-07	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.37uM	MCF10A	24h	LINCSCP_130706
LINCSCP_131226	0.5770381442	4.867995091e-07	65	936890-98-1	LSM-42786	MTOR	1.11uM	MCF10A	24h	LINCSCP_131226
LINCSCP_131382	0.5742537884	5.68679144e-07	65	WYE 125132	LSM-1064	MTOR	0.12uM	MCF10A	24h	LINCSCP_131382
LINCSCP_131453	0.5732061379	6.027130666e-07	65	TORIN1	LSM-1079	MTOR	0.37uM	MCF10A	24h	LINCSCP_131453
LINCSCP_131224	0.571082104	6.77675613e-07	65	936890-98-1	LSM-42786	MTOR	10uM	MCF10A	24h	LINCSCP_131224
LINCSCP_29593	0.5696244441	7.340990069e-07	65	AZD-8055	LSM-1007	MTOR	10uM	MCF10A	24h	LINCSCP_29593
LINCSCP_130708	0.5683724755	7.860556393e-07	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	MCF10A	24h	LINCSCP_130708
LINCSCP_131380	0.5683558525	7.867681826e-07	65	WYE 125132	LSM-1064	MTOR	1.11uM	MCF10A	24h	LINCSCP_131380
LINCSCP_130703	0.5681895742	7.939291548e-07	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	MCF10A	24h	LINCSCP_130703
LINCSCP_66406	0.5679105322	8.060842121e-07	65	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	LINCSCP_66406
LINCSCP_81609	0.5667992076	8.562498728e-07	65	WYE 125132	LSM-1064	MTOR	10uM	A549	24h	LINCSCP_81609
LINCSCP_81290	0.5663176664	8.78885048e-07	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.12uM	A549	24h	LINCSCP_81290
LINCSCP_29585	0.5662827381	8.805485481e-07	65	TORIN-2	LSM-1080	MTOR	1uM	MCF10A	24h	LINCSCP_29585
LINCSCP_54306	0.5660364581	8.923621464e-07	65	AZD-8055	LSM-1007	MTOR	10uM	SW620	6h	LINCSCP_54306
LINCSCP_87427	0.5645474655	9.67017832e-07	65	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	CD34	24h	LINCSCP_87427
LINCSCP_130622	0.5628447141	1.059567925e-06	65	TORIN-2	LSM-1080	MTOR	0.37uM	MCF10A	24h	LINCSCP_130622
LINCSCP_100028	0.5626417391	1.07113886e-06	65	TORIN1	LSM-1079	MTOR	1.11uM	HCC515	24h	LINCSCP_100028
LINCSCP_163755	0.5619664391	1.110495127e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	SKBR3	24h	LINCSCP_163755
LINCSCP_130705	0.5605950561	1.194632659e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1.11uM	MCF10A	24h	LINCSCP_130705
LINCSCP_99550	0.5603461798	1.210529111e-06	65	TORIN-2	LSM-1080	MTOR	0.12uM	HCC515	24h	LINCSCP_99550
LINCSCP_131451	0.560280283	1.214771246e-06	65	TORIN1	LSM-1079	MTOR	3.33uM	MCF10A	24h	LINCSCP_131451
LINCSCP_81614	0.5595168542	1.264945242e-06	65	WYE 125132	LSM-1064	MTOR	0.04uM	A549	24h	LINCSCP_81614
LINCSCP_87425	0.5581736706	1.357973032e-06	65	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	CD34	24h	LINCSCP_87425
LINCSCP_131378	0.558139722	1.360405408e-06	65	WYE 125132	LSM-1064	MTOR	10uM	MCF10A	24h	LINCSCP_131378
LINCSCP_163769	0.5577990083	1.385044544e-06	65	EX-8678	LSM-1147	NA	1.11uM	SKBR3	24h	LINCSCP_163769
LINCSCP_81685	0.5574357857	1.411772122e-06	65	TORIN1	LSM-1079	MTOR	0.12uM	A549	24h	LINCSCP_81685
LINCSCP_81653	0.5559702047	1.524609103e-06	65	EX-8678	LSM-1147	NA	1.11uM	A549	24h	LINCSCP_81653
LINCSCP_113147	0.5558850403	1.531419327e-06	65	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HME1	24h	LINCSCP_113147
LINCSCP_4488	0.5556367916	1.551433837e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	A549	24h	LINCSCP_4488
LINCSCP_133553	0.5554305392	1.568248784e-06	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.12uM	MCF7	24h	LINCSCP_133553
LINCSCP_81652	0.5540753361	1.683056215e-06	65	EX-8678	LSM-1147	NA	3.33uM	A549	24h	LINCSCP_81652
LINCSCP_116422	0.5528703868	1.791707617e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	HT29	24h	LINCSCP_116422
LINCSCP_9428	0.5524412069	1.831970257e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	A549	24h	LINCSCP_9428
LINCSCP_115715	0.5522019613	1.854781174e-06	65	ZSTK 474	LSM-1053	PIK3CG	3.33uM	HS578T	24h	LINCSCP_115715
LINCSCP_81287	0.5514987494	1.923379904e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	A549	24h	LINCSCP_81287
LINCSCP_99632	0.5503318669	2.042480969e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1.11uM	HCC515	24h	LINCSCP_99632
LINCSCP_4577	0.5499870127	2.078981072e-06	65	TGX-115	LSM-6262	NA	100uM	A549	24h	LINCSCP_4577
LINCSCP_99634	0.5499709226	2.08069891e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.12uM	HCC515	24h	LINCSCP_99634
LINCSCP_99631	0.5495071577	2.130787721e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	HCC515	24h	LINCSCP_99631
LINCSCP_23507	0.5486900812	2.22179473e-06	65	CHEMBL2359019	LSM-6852	NA	10uM	HEPG2	24h	LINCSCP_23507
LINCSCP_132835	0.5484068232	2.25418529e-06	65	EX-8678	LSM-1147	NA	1.11uM	MCF7	24h	LINCSCP_132835
LINCSCP_81639	0.5468557033	2.439541371e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	A549	24h	LINCSCP_81639
LINCSCP_36556	0.5465416746	2.478764045e-06	65	OSI-027	LSM-1063	MTOR	10uM	MCF7	24h	LINCSCP_36556
LINCSCP_131383	0.5465383865	2.479177842e-06	65	WYE 125132	LSM-1064	MTOR	0.04uM	MCF10A	24h	LINCSCP_131383
LINCSCP_128557	0.5464711095	2.487658622e-06	65	BRD-A25736793	LSM-43054	MTOR	0.37uM	HUVEC	24h	LINCSCP_128557
LINCSCP_99630	0.5463333448	2.505109762e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	HCC515	24h	LINCSCP_99630
LINCSCP_81288	0.5456896103	2.58818391e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1.11uM	A549	24h	LINCSCP_81288
LINCSCP_81204	0.54566774	2.591051079e-06	65	TORIN-2	LSM-1080	MTOR	1.11uM	A549	24h	LINCSCP_81204
LINCSCP_81291	0.5454794236	2.615862449e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	A549	24h	LINCSCP_81291
LINCSCP_81203	0.5449952013	2.680685725e-06	65	TORIN-2	LSM-1080	MTOR	3.33uM	A549	24h	LINCSCP_81203
LINCSCP_162968	0.5449763427	2.683240509e-06	65	TORIN-2	LSM-1080	MTOR	1.11uM	SKBR3	24h	LINCSCP_162968
LINCSCP_116423	0.5447411486	2.715294527e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1.11uM	HT29	24h	LINCSCP_116423
LINCSCP_19322	0.5445968162	2.735142337e-06	65	PP-30	LSM-6238	RAF1	10uM	HCC515	24h	LINCSCP_19322
LINCSCP_81454	0.544430931	2.758121718e-06	65	936890-98-1	LSM-42786	MTOR	10uM	A549	24h	LINCSCP_81454
LINCSCP_30493	0.5441595245	2.79610865e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	MCF7	24h	LINCSCP_30493
LINCSCP_99547	0.5440069538	2.817677402e-06	65	TORIN-2	LSM-1080	MTOR	3.33uM	HCC515	24h	LINCSCP_99547
LINCSCP_81651	0.5436862094	2.863529559e-06	65	EX-8678	LSM-1147	NA	10uM	A549	24h	LINCSCP_81651
LINCSCP_99633	0.5432667292	2.924550934e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.37uM	HCC515	24h	LINCSCP_99633
LINCSCP_81972	0.542927648	2.974764009e-06	65	MLN-0128	LSM-1206	MTOR	0.04uM	A549	24h	LINCSCP_81972
LINCSCP_131135	0.5428571835	2.985299555e-06	65	AZD-8055	LSM-1007	MTOR	3.33uM	MCF10A	24h	LINCSCP_131135
LINCSCP_66359	0.5425077393	3.03806487e-06	65	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	LINCSCP_66359
LINCSCP_46904	0.5419228132	3.1283451e-06	65	WYE 125132	LSM-1064	MTOR	10uM	PC3	6h	LINCSCP_46904
LINCSCP_81610	0.5410616338	3.265842084e-06	65	WYE 125132	LSM-1064	MTOR	3.33uM	A549	24h	LINCSCP_81610
LINCSCP_132838	0.5395497701	3.520995855e-06	65	EX-8678	LSM-1147	NA	0.04uM	MCF7	24h	LINCSCP_132838
LINCSCP_131139	0.5383912355	3.729010623e-06	65	AZD-8055	LSM-1007	MTOR	0.04uM	MCF10A	24h	LINCSCP_131139
LINCSCP_32422	0.5382015465	3.764144873e-06	65	WYE 125132	LSM-1064	MTOR	10uM	MCF7	24h	LINCSCP_32422
LINCSCP_29430	0.5380125061	3.799466798e-06	65	WYE 125132	LSM-1064	MTOR	1uM	MCF10A	24h	LINCSCP_29430
LINCSCP_46969	0.5375996775	3.877683522e-06	65	TORIN1	LSM-1079	MTOR	10uM	PC3	6h	LINCSCP_46969
LINCSCP_163798	0.5373098559	3.933491425e-06	65	TORIN1	LSM-1079	MTOR	3.33uM	SKBR3	24h	LINCSCP_163798
LINCSCP_163725	0.5368370362	4.026152048e-06	65	WYE 125132	LSM-1064	MTOR	10uM	SKBR3	24h	LINCSCP_163725
LINCSCP_131408	0.5366120333	4.070959937e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	MCF10A	24h	LINCSCP_131408
LINCSCP_81654	0.536270826	4.139799561e-06	65	EX-8678	LSM-1147	NA	0.37uM	A549	24h	LINCSCP_81654
LINCSCP_53451	0.5359188409	4.211952892e-06	65	CHEMBL1434137	LSM-6234	RARG	40uM	SKMEL28	6h	LINCSCP_53451
LINCSCP_23381	0.5353552581	4.329934222e-06	65	CGP-53353	LSM-2701	EGFR	10uM	HEPG2	24h	LINCSCP_23381
LINCSCP_131138	0.5349028183	4.426876422e-06	65	AZD-8055	LSM-1007	MTOR	0.12uM	MCF10A	24h	LINCSCP_131138
LINCSCP_131381	0.534850772	4.438157319e-06	65	WYE 125132	LSM-1064	MTOR	0.37uM	MCF10A	24h	LINCSCP_131381
LINCSCP_29651	0.534836419	4.441273019e-06	65	OSI-027	LSM-1063	MTOR	1uM	MCF10A	24h	LINCSCP_29651
LINCSCP_81289	0.5347736942	4.454913082e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.37uM	A549	24h	LINCSCP_81289
LINCSCP_115758	0.5342734506	4.565105224e-06	65	TORIN1	LSM-1079	MTOR	1.11uM	HS578T	24h	LINCSCP_115758
LINCSCP_163669	0.5341600406	4.590438532e-06	65	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	SKBR3	24h	LINCSCP_163669
LINCSCP_45131	0.5336640986	4.702772274e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	PC3	6h	LINCSCP_45131
LINCSCP_19263	0.5334297196	4.756749605e-06	65	ML239	LSM-3882	NA	10uM	HCC515	24h	LINCSCP_19263
LINCSCP_19228	0.5331212104	4.828681824e-06	65	Artesunate	LSM-4916	NA	10uM	HCC515	24h	LINCSCP_19228
LINCSCP_81206	0.533017655	4.853053801e-06	65	TORIN-2	LSM-1080	MTOR	0.12uM	A549	24h	LINCSCP_81206
LINCSCP_81969	0.5328178909	4.900393775e-06	65	MLN-0128	LSM-1206	MTOR	1.11uM	A549	24h	LINCSCP_81969
LINCSCP_22858	0.5319275739	5.116674761e-06	65	Niguldipine	LSM-1688	ADRA1A|CACNA1C	10uM	HEPG2	6h	LINCSCP_22858
LINCSCP_126700	0.5316783354	5.178799886e-06	65	AZD2014	LSM-45472	MTOR	10uM	HT29	24h	LINCSCP_126700
LINCSCP_163483	0.531523444	5.217762319e-06	65	AZD-8055	LSM-1007	MTOR	0.37uM	SKBR3	24h	LINCSCP_163483
LINCSCP_81244	0.531166033	5.308715238e-06	65	Apitolisib (gdc-0980, rg7422)	LSM-4257	PIK3CA|PIK3CB|PIK3CD|PIK3CG|MTOR	10uM	A549	24h	LINCSCP_81244
LINCSCP_23473	0.5303207563	5.529744758e-06	65	CHEMBL2357503	LSM-6845	NA	10uM	HEPG2	24h	LINCSCP_23473
LINCSCP_113970	0.5298342456	5.660828023e-06	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	HME1	24h	LINCSCP_113970
LINCSCP_81286	0.5295513112	5.738389178e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	A549	24h	LINCSCP_81286
LINCSCP_36441	0.5290557561	5.876632286e-06	65	WYE 125132	LSM-1064	MTOR	1uM	MCF7	24h	LINCSCP_36441
LINCSCP_132635	0.5290125254	5.888838496e-06	65	936890-98-1	LSM-42786	MTOR	10uM	MCF7	24h	LINCSCP_132635
LINCSCP_99997	0.5288096638	5.946433389e-06	65	EX-8678	LSM-1147	NA	3.33uM	HCC515	24h	LINCSCP_99997
LINCSCP_67918	0.5288077287	5.946985322e-06	65	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	PC3	6h	LINCSCP_67918
LINCSCP_82652	0.5281086537	6.149532931e-06	65	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	A549	24h	LINCSCP_82652
LINCSCP_81613	0.5272683986	6.401505169e-06	65	WYE 125132	LSM-1064	MTOR	0.12uM	A549	24h	LINCSCP_81613
LINCSCP_85879	0.526939473	6.502741013e-06	65	Pictilisib	LSM-1047	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	BT20	24h	LINCSCP_85879
LINCSCP_129996	0.5265672797	6.619094886e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	LNCAP	24h	LINCSCP_129996
LINCSCP_99549	0.5261181013	6.762102614e-06	65	TORIN-2	LSM-1080	MTOR	0.37uM	HCC515	24h	LINCSCP_99549
LINCSCP_100361	0.5261049778	6.766323844e-06	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	HCC515	24h	LINCSCP_100361
LINCSCP_163549	-0.5256856509	6.902504261e-06	65	Saracatinib	LSM-1032	ABL1|SRC	0.37uM	SKBR3	24h	LINCSCP_163549
LINCSCP_131454	0.5254570737	6.977809641e-06	65	TORIN1	LSM-1079	MTOR	0.12uM	MCF10A	24h	LINCSCP_131454
LINCSCP_145477	-0.5241593838	7.420071163e-06	65	A-443654	LSM-1045	NA	0.04uM	MDAMB231	24h	LINCSCP_145477
LINCSCP_149780	0.5231310473	7.788959753e-06	65	MLN-0128	LSM-1206	MTOR	0.12uM	NPC.TAK	24h	LINCSCP_149780
LINCSCP_81681	0.5230506933	7.818493504e-06	65	TORIN1	LSM-1079	MTOR	10uM	A549	24h	LINCSCP_81681
LINCSCP_23420	0.5229879307	7.841634246e-06	65	BRD-K46088987	LSM-6833	NA	10uM	HEPG2	24h	LINCSCP_23420
LINCSCP_23394	0.5227220728	7.940367018e-06	65	CHEMBL2356537	LSM-6830	NA	10uM	HEPG2	24h	LINCSCP_23394
LINCSCP_151375	0.521826366	8.281608287e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	PC3	24h	LINCSCP_151375
LINCSCP_38978	-0.5207982097	8.690148426e-06	65	A-443654	LSM-1045	AKT1|AKT2	0.5uM	MDAMB231	24h	LINCSCP_38978
LINCSCP_87426	0.5207175161	8.722994683e-06	65	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	CD34	24h	LINCSCP_87426
LINCSCP_66351	0.5205656671	8.785118699e-06	65	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	A375	6h	LINCSCP_66351
LINCSCP_82017	0.520538261	8.796374856e-06	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.37uM	A549	24h	LINCSCP_82017
LINCSCP_45213	0.5204799003	8.820389403e-06	65	AZD-8055	LSM-1007	MTOR	10uM	PC3	6h	LINCSCP_45213
LINCSCP_133554	0.5202446193	8.917825227e-06	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	MCF7	24h	LINCSCP_133554
LINCSCP_81611	0.5201380655	8.962281145e-06	65	WYE 125132	LSM-1064	MTOR	1.11uM	A549	24h	LINCSCP_81611
LINCSCP_132119	0.5197398403	9.130262276e-06	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	MCF7	24h	LINCSCP_132119
LINCSCP_132066	0.5195258605	9.221731814e-06	65	PIK-93	LSM-1191	NA	10uM	MCF7	24h	LINCSCP_132066
LINCSCP_83246	0.5195100617	9.228519028e-06	65	761437-28-9	LSM-1208	NA	0.12uM	ASC.C	24h	LINCSCP_83246
LINCSCP_14701	0.5194357034	9.260526243e-06	65	Simvastatin	LSM-2492	HMGCR	10uM	HA1E	24h	LINCSCP_14701
LINCSCP_131323	0.5194056669	9.273484646e-06	65	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	MCF10A	24h	LINCSCP_131323
LINCSCP_22391	0.5188774877	9.504132346e-06	65	ZSTK 474	LSM-1053	PIK3CG	10uM	HEPG2	6h	LINCSCP_22391
LINCSCP_162969	0.5187449975	9.562821669e-06	65	TORIN-2	LSM-1080	MTOR	0.37uM	SKBR3	24h	LINCSCP_162969
LINCSCP_29592	0.518371496	9.730095323e-06	65	AZD-8055	LSM-1007	MTOR	0.5uM	MCF10A	24h	LINCSCP_29592
LINCSCP_118096	0.5183375457	9.745434469e-06	65	PI 3-K/mTOR Inhibitor III, PKI-179	LSM-45478	MTOR|PIK3CA	3.33uM	HT29	24h	LINCSCP_118096
LINCSCP_115628	0.5182397188	9.789759947e-06	65	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HS578T	24h	LINCSCP_115628
LINCSCP_150183	0.5181780259	9.817809545e-06	65	AZ20	LSM-36357	NA	10uM	NPC.TAK	24h	LINCSCP_150183
LINCSCP_69500	0.5181715987	9.820736112e-06	65	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	A375	24h	LINCSCP_69500
LINCSCP_54494	0.5178942355	9.947806559e-06	65	GW 405833	LSM-2217	CNR2	40uM	SW948	6h	LINCSCP_54494
LINCSCP_895	0.5176991857	1.003808183e-05	65	Sirolimus	LSM-42783	FKBP1A|MTOR	10uM	A375	6h	LINCSCP_895
LINCSCP_15548	0.5169417238	1.03959474e-05	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	HA1E	6h	LINCSCP_15548
LINCSCP_128571	0.5167848188	1.047154838e-05	65	MLN-0128	LSM-1206	MTOR	0.04uM	HUVEC	24h	LINCSCP_128571
LINCSCP_81245	0.5166885422	1.051819021e-05	65	Apitolisib (gdc-0980, rg7422)	LSM-4257	PIK3CA|PIK3CB|PIK3CD|PIK3CG|MTOR	3.33uM	A549	24h	LINCSCP_81245
LINCSCP_165917	0.5165780463	1.057195921e-05	65	AZ20	LSM-36357	NA	3.33uM	SKL	24h	LINCSCP_165917
LINCSCP_100365	0.5164969921	1.061156408e-05	65	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	HCC515	24h	LINCSCP_100365
LINCSCP_51358	0.5162206113	1.074765146e-05	65	TORIN1	LSM-1079	MTOR	1uM	SKBR3	24h	LINCSCP_51358
LINCSCP_39072	0.5161851219	1.076524343e-05	65	SCHEMBL17052537	LSM-5803	BTK|JAK3|MKNK2|MTOR|PRKDC	10uM	MDAMB231	24h	LINCSCP_39072
LINCSCP_165288	0.5161468948	1.078422243e-05	65	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	1.11uM	SKL	24h	LINCSCP_165288
LINCSCP_38898	0.5161158122	1.079967735e-05	65	WYE 125132	LSM-1064	MTOR	0.1uM	MDAMB231	24h	LINCSCP_38898
LINCSCP_163570	0.5160009103	1.085698811e-05	65	936890-98-1	LSM-42786	MTOR	10uM	SKBR3	24h	LINCSCP_163570
LINCSCP_138391	0.515940105	1.088743112e-05	65	PF-04691502	LSM-45239	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	3.33uM	MCF7	24h	LINCSCP_138391
LINCSCP_47018	0.515022697	1.135650117e-05	65	WYE 354	LSM-5840	MTOR	10uM	PC3	6h	LINCSCP_47018
LINCSCP_162970	0.514979807	1.137888472e-05	65	TORIN-2	LSM-1080	MTOR	0.12uM	SKBR3	24h	LINCSCP_162970
LINCSCP_81971	0.5148556475	1.144391313e-05	65	MLN-0128	LSM-1206	MTOR	0.12uM	A549	24h	LINCSCP_81971
LINCSCP_99996	0.5140632296	1.1867163e-05	65	EX-8678	LSM-1147	NA	10uM	HCC515	24h	LINCSCP_99996
LINCSCP_116426	0.5140450967	1.187701661e-05	65	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	HT29	24h	LINCSCP_116426
LINCSCP_23359	0.5134729984	1.219184239e-05	65	CHEMBL2355890	LSM-6823	NA	10uM	HEPG2	24h	LINCSCP_23359
