signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_18263	-0.9944816315	0.000491688549	5	GR-55562	LSM-3026	HTR1B	10uM	HCC515	24h	LINCSCP_18263
LINCSCP_178296	0.9944363254	0.0004977527444	5	STK222600	LSM-3535	NA	10uM	A375	6h	LINCSCP_178296
LINCSCP_37627	0.994430048	0.0004985949274	5	SA-1922932	LSM-37581	NA	1uM	MCF7	24h	LINCSCP_37627
LINCSCP_212936	0.9943015116	0.0005159430826	5	SCHEMBL17497626	LSM-44605	NA	0.5uM	HA1E	6h	LINCSCP_212936
LINCSCP_35809	0.9942147024	0.0005277705821	5	MLS002699429	LSM-44942	NA	0.01uM	MCF7	6h	LINCSCP_35809
LINCSCP_37023	0.9942084322	0.0005286283182	5	SA-84512	LSM-39138	NA	1uM	MCF7	24h	LINCSCP_37023
LINCSCP_38706	0.9941765601	0.0005329954885	5	Raloxifene	LSM-3425	ESR1|ESR2	1.11uM	MCF7	24h	LINCSCP_38706
LINCSCP_87548	0.9941264355	0.0005398877489	5	BCPP000194	LSM-1188	NA	0.37uM	CD34	24h	LINCSCP_87548
LINCSCP_69741	0.9940896154	0.0005449693426	5	Cabozantinib	LSM-1195	KDR|MET	0.37uM	A375	24h	LINCSCP_69741
LINCSCP_287	-0.994081912	0.0005460344983	5	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	10uM	A375	24h	LINCSCP_287
LINCSCP_62195	0.9940661413	0.000548217285	5	BRD-K07456098	LSM-8868	NA	5uM	VCAP	6h	LINCSCP_62195
LINCSCP_17192	0.9940644874	0.0005484463683	5	Methiazole	LSM-4894	NA	10uM	HA1E	6h	LINCSCP_17192
LINCSCP_12445	-0.9940396637	0.000551888496	5	BRD-K21918725	LSM-45229	NA	10uM	CD34	6h	LINCSCP_12445
LINCSCP_309729	-0.9939046681	0.0005707322576	5	Phenformin	LSM-2233	NA	10uM	VCAP	24h	LINCSCP_309729
LINCSCP_100461	0.993904492	0.0005707569763	5	GSK-1070916	LSM-1062	AURKB|AURKC	3.33uM	HCC515	24h	LINCSCP_100461
LINCSCP_46143	0.9938130873	0.0005836350768	5	1R,2S-Milnacipran	LSM-5211	SLC6A2|SLC6A4	10uM	PC3	6h	LINCSCP_46143
LINCSCP_310829	-0.993713107	0.0005978303798	5	BRD-K48805623	LSM-39987	NA	10uM	VCAP	24h	LINCSCP_310829
LINCSCP_41494	0.9937129849	0.0005978477822	5	SMER28	LSM-4523	NA	10uM	NEU	6h	LINCSCP_41494
LINCSCP_34136	-0.9935959771	0.0006146042279	5	5807-14-7	LSM-5565	NA	10uM	MCF7	24h	LINCSCP_34136
LINCSCP_100301	0.9935664724	0.0006188537895	5	BRD-A25736793	LSM-43054	MTOR	3.33uM	HCC515	24h	LINCSCP_100301
LINCSCP_33995	-0.9934681415	0.0006330864806	5	MAYBRIDGE4_002231	LSM-4906	NA	10uM	MCF7	6h	LINCSCP_33995
LINCSCP_65275	0.9934186068	0.0006402969186	5	BRD-K38181288	LSM-36539	NA	10uM	VCAP	24h	LINCSCP_65275
LINCSCP_128348	-0.9934128654	0.0006411344125	5	Tivantinib	LSM-1131	MET	10uM	HUVEC	24h	LINCSCP_128348
LINCSCP_146350	0.9933647323	0.0006481698314	5	Amuvatinib	LSM-1118	FLT3|KIT|MET|PDGFRA	3.33uM	NEU	24h	LINCSCP_146350
LINCSCP_146669	0.9933230096	0.0006542888772	5	AT 7867	LSM-1155	NA	1.11uM	NEU	24h	LINCSCP_146669
LINCSCP_24174	0.9932808619	0.0006604896357	5	BRD-K04986062	LSM-45341	NA	10uM	HL60	6h	LINCSCP_24174
LINCSCP_66086	0.9931782598	0.0006756654666	5	CHEMBL2140791	LSM-38167	NA	0.5uM	VCAP	24h	LINCSCP_66086
LINCSCP_259933	0.993125506	0.0006835127593	5	Ellagic acid	LSM-36455	CA1|CA12|CA14|CA2|CA4|CA6|CA9|SYK	10uM	NEU	24h	LINCSCP_259933
LINCSCP_31415	0.9929678364	0.0007071453225	5	CHEMBL1476499	LSM-3940	NA	10uM	MCF7	24h	LINCSCP_31415
LINCSCP_15074	-0.9929674712	0.0007072003645	5	MK2A Inhibitor	LSM-3203	MAPK14	10uM	HA1E	24h	LINCSCP_15074
LINCSCP_67803	0.992918263	0.0007146307196	5	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	LSM-1895	ESR1	0.5uM	NPC	24h	LINCSCP_67803
LINCSCP_64700	0.9929022813	0.0007170494634	5	BRD-K79481905	LSM-41606	NA	10uM	VCAP	24h	LINCSCP_64700
LINCSCP_69793	-0.9928139865	0.0007304613173	5	Tyrphostin AG-1478	LSM-1224	EGFR	3.33uM	A375	24h	LINCSCP_69793
LINCSCP_2677	0.9927464581	0.0007407743757	5	Budesonide	LSM-1472	NR3C1	10uM	A375	6h	LINCSCP_2677
LINCSCP_65603	0.9927352272	0.0007424942435	5	CHEMBL2131306	LSM-38567	NA	10uM	VCAP	24h	LINCSCP_65603
LINCSCP_72155	0.9927311845	0.000743113648	5	Perhexiline	LSM-4353	CPT1A|CPT2	3.33uM	A375	24h	LINCSCP_72155
LINCSCP_236617	0.9926788475	0.0007511480249	5	SCHEMBL3092652	LSM-6193	DPP4	10uM	MCF7	6h	LINCSCP_236617
LINCSCP_31355	-0.9925947915	0.0007641116144	5	MLS003171619	LSM-2664	GRM4	10uM	MCF7	24h	LINCSCP_31355
LINCSCP_146714	-0.9925733662	0.0007674277092	5	KU-55933	LSM-1074	ATM	1.11uM	NEU	24h	LINCSCP_146714
LINCSCP_163952	0.9925663702	0.0007685115466	5	SCHEMBL17052537	LSM-5803	BTK|JAK3|MKNK2|MTOR|PRKDC	10uM	SKBR3	3h	LINCSCP_163952
LINCSCP_67276	0.9925500086	0.0007710483157	5	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF7	24h	LINCSCP_67276
LINCSCP_269355	-0.9925492318	0.0007711688228	5	NNC 26-9100	LSM-2163	GBA|SSTR4	10uM	PC3	6h	LINCSCP_269355
LINCSCP_50739	0.9924715033	0.0007832586677	5	Parbendazole	LSM-4893	TUBB	0.5uM	RKO	6h	LINCSCP_50739
LINCSCP_21950	0.9924078906	0.0007931993422	5	SR-03000001968	LSM-43049	NA	10uM	HEPG2	6h	LINCSCP_21950
LINCSCP_100695	0.992382179	0.0007972290621	5	UNC0638	LSM-6325	NA	3.33uM	HCC515	24h	LINCSCP_100695
LINCSCP_88346	-0.9923770676	0.0007980309681	5	Bosutinib	LSM-1190	ABL1|BCR|CAMK2G|HCK|LYN|SRC	0.04uM	HA1E	24h	LINCSCP_88346
LINCSCP_252239	0.992373618	0.0007985723113	5	CHEMBL2355513	LSM-39806	NA	0.5uM	MCF7	24h	LINCSCP_252239
LINCSCP_49527	0.9922876921	0.0008120959506	5	331771-20-1	LSM-1096	AURKA|AURKB	10uM	PC3	24h	LINCSCP_49527
LINCSCP_54863	0.9922841138	0.0008126607666	5	IN1549	LSM-4488	NA	10uM	THP1	6h	LINCSCP_54863
LINCSCP_7922	0.9922024464	0.0008255869032	5	CHEMBL2362360	LSM-42010	NA	10uM	A549	24h	LINCSCP_7922
LINCSCP_146459	-0.9922014671	0.0008257423157	5	Tyrphostin AG-1478	LSM-1224	EGFR	0.04uM	NEU	24h	LINCSCP_146459
LINCSCP_61905	0.9921872993	0.0008279917976	5	BRD-K68370959	LSM-12600	NA	5uM	VCAP	6h	LINCSCP_61905
LINCSCP_30727	0.9921611315	0.0008321519086	5	CHEMBL436817	LSM-6200	NA	40uM	MCF7	6h	LINCSCP_30727
LINCSCP_59199	0.9921565681	0.0008328780997	5	BRD-K31856043	LSM-39013	NA	10uM	VCAP	24h	LINCSCP_59199
LINCSCP_81634	0.9921292318	0.00083723263	5	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	A549	24h	LINCSCP_81634
LINCSCP_3731	0.9921082373	0.0008405820611	5	BRD-K74461819	LSM-44851	NA	10uM	A375	24h	LINCSCP_3731
LINCSCP_221075	0.9920994374	0.0008419872911	5	3,5-DHPG	LSM-4358	GRM1|GRM5	10uM	HEPG2	6h	LINCSCP_221075
LINCSCP_23089	0.9920799229	0.0008451063198	5	Palmidrol	LSM-3518	CNR2|GPR119	10uM	HEPG2	6h	LINCSCP_23089
LINCSCP_16638	-0.9920093756	0.000856413894	5	2-Aminopurine	LSM-5484	NA	10uM	HA1E	6h	LINCSCP_16638
LINCSCP_257383	0.9919722355	0.0008623868856	5	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	NCIH508	6h	LINCSCP_257383
LINCSCP_948	0.9919689869	0.0008629099759	5	3-(4-Pyridyl)indole	LSM-4569	ROCK1	10uM	A375	6h	LINCSCP_948
LINCSCP_112829	-0.9919662401	0.0008633523743	5	HMN-214	LSM-42802	CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET	0.04uM	HEPG2	24h	LINCSCP_112829
LINCSCP_14807	0.9919562342	0.0008649644999	5	SPECTRUM_000898	LSM-1303	NR3C1	10uM	HA1E	6h	LINCSCP_14807
LINCSCP_112841	0.9919538437	0.0008653498038	5	ZINC6718453	LSM-1198	NA	0.04uM	HEPG2	24h	LINCSCP_112841
LINCSCP_146948	0.9919528739	0.0008655061407	5	Resveratrol	LSM-42917	PTGS1|PTGS2|SIRT1	0.37uM	NEU	24h	LINCSCP_146948
LINCSCP_44073	0.9918396403	0.0008838234072	5	NNC 05-2090	LSM-3905	SLC6A12	10uM	PC3	24h	LINCSCP_44073
LINCSCP_290785	0.9918365281	0.0008843286441	5	16Beta-hydroxydisitoxigenin	LSM-1432	ATP1A1	10uM	VCAP	6h	LINCSCP_290785
LINCSCP_33886	0.991819443	0.0008871040066	5	BRD-K58191509	LSM-40452	NA	10uM	MCF7	24h	LINCSCP_33886
LINCSCP_68943	0.9917303601	0.000901621585	5	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	VCAP	6h	LINCSCP_68943
LINCSCP_203017	0.9916861648	0.0009088529872	5	4-Deoxyuridine	LSM-6181	CDA|DNMT1	10uM	AGS	6h	LINCSCP_203017
LINCSCP_131929	0.9916222099	0.0009193514299	5	PF431396	LSM-1116	NA	3.33uM	MCF7	24h	LINCSCP_131929
LINCSCP_310078	0.9916178123	0.0009200747745	5	BRD-K92047490	LSM-42282	NA	30uM	VCAP	24h	LINCSCP_310078
LINCSCP_25075	0.9916013968	0.0009227765984	5	MLS003448149	LSM-3003	NA	10uM	HT115	6h	LINCSCP_25075
LINCSCP_6568	0.991565619	0.0009286743849	5	SU 11274	LSM-42792	MET	10uM	A549	6h	LINCSCP_6568
LINCSCP_138888	0.9914571165	0.0009466365759	5	Paroxetine	LSM-2843	SLC6A4	10uM	MCF7	24h	LINCSCP_138888
LINCSCP_283034	-0.9914448168	0.0009486799462	5	Veliparib	LSM-1146	PARP1|PARP2	10uM	RKO	6h	LINCSCP_283034
LINCSCP_119362	-0.9913949097	0.000956986116	5	Danusertib	LSM-5253	AURKA|AURKB|AURKC|FGFR1|NTRK1|RET	1.11uM	HT29	24h	LINCSCP_119362
LINCSCP_120103	0.9913331202	0.0009673031739	5	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	3.33uM	HT29	24h	LINCSCP_120103
LINCSCP_164471	-0.9912050652	0.0009888012947	5	Quizartinib	LSM-1037	CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET	3.33uM	SKL.C	24h	LINCSCP_164471
LINCSCP_41434	-0.9911687904	0.0009949196569	5	Triacetylresveratrol	LSM-44077	NA	10uM	NEU	24h	LINCSCP_41434
LINCSCP_150031	0.991105357	0.001005648841	5	JW 55	LSM-6318	NA	0.37uM	NPC.TAK	24h	LINCSCP_150031
LINCSCP_101795	0.9910749853	0.001010799465	5	Bosutinib	LSM-1190	ABL1|BCR|CAMK2G|HCK|LYN|SRC	3.33uM	HELA	24h	LINCSCP_101795
LINCSCP_68305	0.9910398167	0.00101677448	5	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	VCAP	24h	LINCSCP_68305
LINCSCP_59370	0.9910114164	0.001021608113	5	CHEMBL3109370	LSM-6138	NA	10uM	VCAP	6h	LINCSCP_59370
LINCSCP_148914	0.990977504	0.001027389838	5	STK219801	LSM-43281	NA	10uM	NPC	24h	LINCSCP_148914
LINCSCP_114734	-0.9909743251	0.001027932372	5	CP-724714	LSM-42777	ERBB2	3.33uM	HS578T	24h	LINCSCP_114734
LINCSCP_43007	0.9908660038	0.001046475773	5	BRD-K44635753	LSM-11143	NA	10uM	NPC	24h	LINCSCP_43007
LINCSCP_42792	-0.9907839334	0.001060598424	5	4-Hydroxynon-2-enal	LSM-43066	NA	10uM	NPC	24h	LINCSCP_42792
LINCSCP_58637	-0.9907175372	0.001072069795	5	4-(Pyridin-3-yloxy)-phthalonitrile	LSM-4896	NA	10uM	VCAP	24h	LINCSCP_58637
LINCSCP_177931	0.9906917358	0.001076538589	5	MLS002699813	LSM-3978	GBA	10uM	A375	24h	LINCSCP_177931
LINCSCP_61729	-0.9905801262	0.001095940261	5	BRD-K01070670	LSM-8502	NA	5uM	VCAP	24h	LINCSCP_61729
LINCSCP_242514	-0.9905531123	0.001100653497	5	MLS000626949	LSM-43326	NA	10uM	MCF7	24h	LINCSCP_242514
LINCSCP_146468	0.9905401785	0.001102912491	5	Dacomitinib	LSM-42808	EGFR|ERBB2|ERBB3|ERBB4	1.11uM	NEU	24h	LINCSCP_146468
LINCSCP_6667	0.9905082456	0.001108496424	5	Pazopanib	LSM-1114	CSF1R|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|LCK|PDGFRA|PDGFRB	10uM	A549	6h	LINCSCP_6667
LINCSCP_123621	0.9904032294	0.001126925913	5	AS-605240	LSM-42784	PIK3CG	0.37uM	HT29	24h	LINCSCP_123621
LINCSCP_179877	0.9902167032	0.001159907483	5	Beclomethasone Dipropionate	LSM-4209	NR3C1	10uM	A375	6h	LINCSCP_179877
LINCSCP_22975	-0.9902016976	0.001162574479	5	4-[(6-Amino-4-pyrimidinyl)amino]benzenesulfonamide	LSM-3612	NA	10uM	HEPG2	6h	LINCSCP_22975
LINCSCP_64483	0.9901932201	0.001164082103	5	SCHEMBL16226502	LSM-43056	HSP90AA1	20uM	VCAP	24h	LINCSCP_64483
LINCSCP_36386	0.990177065	0.001166956917	5	Scriptaid	LSM-2499	HDAC1	0.1uM	MCF7	6h	LINCSCP_36386
LINCSCP_19923	0.9900973431	0.001181177875	5	KUC104142	LSM-3567	NA	10uM	HCC515	6h	LINCSCP_19923
LINCSCP_259132	-0.990063538	0.001187225348	5	BRD-K95487462	LSM-14280	NA	10uM	NEU	24h	LINCSCP_259132
LINCSCP_36750	0.9900398097	0.001191476278	5	PF-562271	LSM-1072	PTK2|PTK2B	0.5uM	MCF7	6h	LINCSCP_36750
LINCSCP_21620	0.9900312823	0.001193005198	5	Rita	LSM-6201	MDM2	10uM	HEPG2	6h	LINCSCP_21620
LINCSCP_67458	0.9900127871	0.001196323523	5	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF7	24h	LINCSCP_67458
LINCSCP_289731	0.9899242704	0.001212247082	5	KBIO2_001961	LSM-1727	GABBR1|GABBR2|SLC52A2	10uM	VCAP	6h	LINCSCP_289731
LINCSCP_310851	-0.9899003411	0.001216563805	5	BRD-K63944563	LSM-12331	NA	10uM	VCAP	24h	LINCSCP_310851
LINCSCP_59495	0.9898415786	0.001227185818	5	Loperamide	LSM-3365	OPRD1|OPRM1	10uM	VCAP	24h	LINCSCP_59495
LINCSCP_259159	0.9898132422	0.001232318893	5	BRD-K00835201	LSM-37328	NA	10uM	NEU	24h	LINCSCP_259159
LINCSCP_120048	-0.9897902488	0.001236489318	5	Inolitazone (dihydrochloride)	LSM-45726	PPARG	10uM	HT29	24h	LINCSCP_120048
LINCSCP_112547	-0.989735901	0.001246365242	5	Daminozide	LSM-6329	NA	1.11uM	HEPG2	24h	LINCSCP_112547
LINCSCP_152125	-0.989719584	0.001249335409	5	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.12uM	PC3	24h	LINCSCP_152125
LINCSCP_27948	0.9896519506	0.001261671617	5	BRD-K71169857	LSM-41147	NA	5uM	HT29	24h	LINCSCP_27948
LINCSCP_81544	0.9895374706	0.001282644038	5	PD-173074	LSM-1026	FGFR1|FGFR3	10uM	A549	24h	LINCSCP_81544
LINCSCP_23211	-0.9894831057	0.001292643653	5	BRD-K53638321	LSM-6129	NA	10uM	HEPG2	6h	LINCSCP_23211
LINCSCP_65549	0.9894520177	0.001298373411	5	BRD-K98832591	LSM-42622	NA	10uM	VCAP	6h	LINCSCP_65549
LINCSCP_299520	0.9894352592	0.00130146561	5	Olaparib	LSM-1145	PARP1|PARP2|PARP3	10uM	VCAP	6h	LINCSCP_299520
LINCSCP_107782	0.9893781369	0.001312023896	5	Febuxostat	LSM-3064	XDH	0.12uM	HELA	24h	LINCSCP_107782
LINCSCP_64451	0.9893360297	0.001319824941	5	BRD-K81646882	LSM-41730	NA	5uM	VCAP	6h	LINCSCP_64451
LINCSCP_6597	0.9893093024	0.001324784578	5	SCHEMBL16196749	LSM-42847	NTRK1	10uM	A549	6h	LINCSCP_6597
LINCSCP_5537	0.9893027926	0.001325993485	5	MLS002548989	LSM-3329	NA	10uM	A549	6h	LINCSCP_5537
LINCSCP_43094	-0.9892913874	0.001328112418	5	BRD-K08443710	LSM-37731	NA	10uM	NPC	24h	LINCSCP_43094
LINCSCP_33617	0.9892880673	0.001328729443	5	Vanoxerine	LSM-2703	SLC6A3	10uM	MCF7	24h	LINCSCP_33617
LINCSCP_242	0.9892491994	0.001335960066	5	Liquiritigenin Dimethyl Ether	LSM-1732	CYP19A1	10uM	A375	24h	LINCSCP_242
LINCSCP_3411	0.9892082197	0.001343597634	5	CHEMBL3188607	LSM-41211	NA	5uM	A375	24h	LINCSCP_3411
LINCSCP_56964	0.9892000296	0.001345125795	5	BAS 00631343	LSM-6284	NA	10uM	VCAP	24h	LINCSCP_56964
