signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_250934	0.9611109634	6.561865921e-07	12	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.001uM	MCF7	6h	LINCSCP_250934
LINCSCP_109613	-0.9599375357	7.598317373e-07	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109613
LINCSCP_44292	0.9598282615	7.701085537e-07	12	Midostaurin	LSM-2287	FLT3|KDR|KIT|PDGFRA|PDGFRB|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCH|PRKCI|PRKCQ|PRKCZ|PRKD1|PRKD3	10uM	PC3	6h	LINCSCP_44292
LINCSCP_53700	0.9598099852	7.718380884e-07	12	HSCI1_000314	LSM-6251	ARG1|ARG2	80uM	SNU1040	6h	LINCSCP_53700
LINCSCP_38313	0.9596582734	7.863144641e-07	12	BCL-2 Inhibitor	LSM-2861	BCL2	3uM	MCF7	6h	LINCSCP_38313
LINCSCP_24578	0.9594738929	8.041975658e-07	12	TORIN-2	LSM-1080	MTOR	0.5uM	HS578T	6h	LINCSCP_24578
LINCSCP_82132	0.9592894413	8.224093175e-07	12	CGP 60474	LSM-1025	CDK1	10uM	A549	24h	LINCSCP_82132
LINCSCP_24480	0.9590362109	8.4794392e-07	12	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	1uM	HS578T	6h	LINCSCP_24480
LINCSCP_109975	-0.9586286971	8.903542961e-07	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109975
LINCSCP_131087	-0.9579471149	9.650383168e-07	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF10A	3h	LINCSCP_131087
LINCSCP_123279	0.9578394687	9.772749406e-07	12	Loperamide	LSM-3365	OPRD1|OPRM1	1.11uM	HT29	24h	LINCSCP_123279
LINCSCP_24437	0.9573274894	1.037171822e-06	12	WYE 125132	LSM-1064	MTOR	10uM	HS578T	6h	LINCSCP_24437
LINCSCP_24579	0.9572487167	1.046640546e-06	12	TORIN-2	LSM-1080	MTOR	10uM	HS578T	6h	LINCSCP_24579
LINCSCP_81526	0.9566588243	1.119750157e-06	12	BMS-387032	LSM-1132	CDK2|CDK7|CDK9	10uM	A549	24h	LINCSCP_81526
LINCSCP_68241	0.9565304231	1.136188164e-06	12	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	SNU1040	6h	LINCSCP_68241
LINCSCP_24627	0.9565155582	1.138103479e-06	12	WZ3105	LSM-5970	CLK2|CSNK1E|FLT3|ULK1	10uM	HS578T	6h	LINCSCP_24627
LINCSCP_151395	0.9558016421	1.233154296e-06	12	Gefitinib	LSM-1098	EGFR	1.11uM	PC3	24h	LINCSCP_151395
LINCSCP_51499	0.955421173	1.286322343e-06	12	OSI-027	LSM-1063	MTOR	10uM	SKBR3	24h	LINCSCP_51499
LINCSCP_131088	-0.9549850363	1.349491003e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	MCF10A	3h	LINCSCP_131088
LINCSCP_82041	0.9549180272	1.359410717e-06	12	OTSSP167	LSM-6340	NA	0.37uM	A549	24h	LINCSCP_82041
LINCSCP_55236	-0.9545683471	1.412118947e-06	12	NSC95397	LSM-3521	NA	10uM	TYKNU	6h	LINCSCP_55236
LINCSCP_109972	-0.9544654912	1.427927348e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109972
LINCSCP_179423	0.9542564226	1.460492934e-06	12	IN1304	LSM-1338	PPARG	10uM	A375	6h	LINCSCP_179423
LINCSCP_27296	0.9541581068	1.476009429e-06	12	MLS000057540	LSM-4797	NA	10uM	HT29	6h	LINCSCP_27296
LINCSCP_40114	0.9537131097	1.547884641e-06	12	AZD-8055	LSM-1007	MTOR	10uM	NCIH2073	6h	LINCSCP_40114
LINCSCP_151775	0.9537005168	1.549958271e-06	12	OTSSP167	LSM-6340	NA	10uM	PC3	24h	LINCSCP_151775
LINCSCP_38154	0.9535508655	1.574770085e-06	12	SA-84905	LSM-38061	NA	3uM	MCF7	24h	LINCSCP_38154
LINCSCP_24580	0.9533485473	1.608813887e-06	12	TORIN-2	LSM-1080	MTOR	1uM	HS578T	6h	LINCSCP_24580
LINCSCP_110783	-0.9531897707	1.635937788e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_110783
LINCSCP_24634	0.9529538661	1.676906272e-06	12	Quizartinib	LSM-1037	CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET	10uM	HS578T	6h	LINCSCP_24634
LINCSCP_9753	0.9525851313	1.742569351e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	A549	24h	LINCSCP_9753
LINCSCP_67875	-0.9525675117	1.745757277e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	PC3	24h	LINCSCP_67875
LINCSCP_47636	-0.9511546926	2.016865174e-06	12	Lanatoside-C	LSM-5496	NA	10uM	PC3	24h	LINCSCP_47636
LINCSCP_9754	0.9510173626	2.044900479e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3uM	A549	24h	LINCSCP_9754
LINCSCP_40159	-0.9506470771	2.122035354e-06	12	L-Sulforaphane	LSM-4919	NFE2L2	10uM	NCIH508	6h	LINCSCP_40159
LINCSCP_151513	0.9506009238	2.131809122e-06	12	CGP 60474	LSM-1025	CDK1	1.11uM	PC3	24h	LINCSCP_151513
LINCSCP_81597	0.950361346	2.183119074e-06	12	CHEMBL585951	LSM-36386	MAPK8	10uM	A549	24h	LINCSCP_81597
LINCSCP_114254	0.95021624	2.214669163e-06	12	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HME1	24h	LINCSCP_114254
LINCSCP_2638	0.9500339757	2.254809662e-06	12	Ranitidine	LSM-42886	HRH2	10uM	A375	6h	LINCSCP_2638
LINCSCP_40086	0.9497560358	2.317129548e-06	12	PIK 75	LSM-44948	PIK3CA	0.1uM	NCIH2073	6h	LINCSCP_40086
LINCSCP_51745	0.9497019117	2.329422586e-06	12	WZ3105	LSM-5970	CLK2|CSNK1E|FLT3|ULK1	10uM	SKBR3	6h	LINCSCP_51745
LINCSCP_151473	0.9494491511	2.387517851e-06	12	Sirolimus	LSM-42783	FKBP1A|MTOR	10uM	PC3	24h	LINCSCP_151473
LINCSCP_277955	0.9493525093	2.410031426e-06	12	BRD-K65968856	LSM-12452	NA	10uM	PC3	24h	LINCSCP_277955
LINCSCP_82133	0.949313534	2.419158545e-06	12	CGP 60474	LSM-1025	CDK1	3.33uM	A549	24h	LINCSCP_82133
LINCSCP_38303	0.948961751	2.502784503e-06	12	SA-1457458	LSM-38981	NA	0.5uM	MCF7	6h	LINCSCP_38303
LINCSCP_81776	0.9488990507	2.517927271e-06	12	CGP 60474	LSM-1025	CDK1	3.33uM	A549	24h	LINCSCP_81776
LINCSCP_13498	-0.9487899438	2.544450849e-06	12	AKT Inhibitor IV	LSM-43091	AKT1	10uM	H1299	6h	LINCSCP_13498
LINCSCP_243714	0.9481818669	2.696358825e-06	12	Sulfamethoxazole	LSM-5422	NA	10uM	MCF7	6h	LINCSCP_243714
LINCSCP_17285	-0.9477936213	2.79704876e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	HA1E	24h	LINCSCP_17285
LINCSCP_1676	0.947150548	2.970364061e-06	12	AC1MJ3VH	LSM-1731	TOP2A	10uM	A375	6h	LINCSCP_1676
LINCSCP_131003	-0.9466283688	3.117266078e-06	12	Radicicol	LSM-43303	NA	10uM	MCF10A	3h	LINCSCP_131003
LINCSCP_132701	-0.9465230311	3.147585838e-06	12	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	10uM	MCF7	24h	LINCSCP_132701
LINCSCP_6218	0.946428691	3.174938039e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	A549	24h	LINCSCP_6218
LINCSCP_132074	0.9462136161	3.237999521e-06	12	Apitolisib (gdc-0980, rg7422)	LSM-4257	PIK3CA|PIK3CB|PIK3CD|PIK3CG|MTOR	1.11uM	MCF7	24h	LINCSCP_132074
LINCSCP_80004	0.9461033634	3.270708905e-06	12	Pyrimethamine	LSM-3967	NA	0.37uM	A375	24h	LINCSCP_80004
LINCSCP_109529	-0.9458965741	3.332764211e-06	12	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	20uM	HELA	24h	LINCSCP_109529
LINCSCP_130554	-0.9457844685	3.366793716e-06	12	LDN 193189	LSM-1115	ACVR1|BMPR1A	3.33uM	MCF10A	24h	LINCSCP_130554
LINCSCP_109976	-0.9457586149	3.374680494e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109976
LINCSCP_81777	0.945685194	3.397157676e-06	12	CGP 60474	LSM-1025	CDK1	1.11uM	A549	24h	LINCSCP_81777
LINCSCP_93618	-0.9456116434	3.419793359e-06	12	Conivaptan HCl	LSM-45291	NA	10uM	HA1E	24h	LINCSCP_93618
LINCSCP_38375	0.9453779069	3.492521689e-06	12	SA-1458902	LSM-42561	NA	0.5uM	MCF7	6h	LINCSCP_38375
LINCSCP_46949	0.9451087696	3.577777294e-06	12	CHEMBL585951	LSM-36386	MAPK8	10uM	PC3	6h	LINCSCP_46949
LINCSCP_46347	-0.9449461933	3.630070452e-06	12	MLS-0435555.0001	LSM-4876	NA	10uM	PC3	6h	LINCSCP_46347
LINCSCP_40053	0.9446698823	3.720334373e-06	12	BMS-754807	LSM-6218	IGF1R|INSR	10uM	NCIH2073	6h	LINCSCP_40053
LINCSCP_79314	0.9444648179	3.78846589e-06	12	Pralatrexate	LSM-45944	DHFR	10uM	A375	24h	LINCSCP_79314
LINCSCP_68470	-0.9442991448	3.844228465e-06	12	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	VCAP	24h	LINCSCP_68470
LINCSCP_113452	-0.9441981729	3.878531329e-06	12	Withaferin A	LSM-6685	IKBKB|NAMPT	3.33uM	HME1	3h	LINCSCP_113452
LINCSCP_110401	0.9435234138	4.114038429e-06	12	AZD5363	LSM-45868	AKT1|AKT2|AKT3	10uM	HELA	24h	LINCSCP_110401
LINCSCP_24618	0.9434210635	4.150728711e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.1uM	HS578T	6h	LINCSCP_24618
LINCSCP_81775	0.9433825277	4.16460986e-06	12	CGP 60474	LSM-1025	CDK1	10uM	A549	24h	LINCSCP_81775
LINCSCP_81824	0.9432794529	4.201919705e-06	12	Dinaciclib	LSM-6306	CDK1|CDK2|CDK5|CDK9	3.33uM	A549	24h	LINCSCP_81824
LINCSCP_109806	-0.9431274455	4.257424155e-06	12	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	20uM	HELA	24h	LINCSCP_109806
LINCSCP_81598	0.9429960704	4.305861168e-06	12	CHEMBL585951	LSM-36386	MAPK8	3.33uM	A549	24h	LINCSCP_81598
LINCSCP_10436	-0.9423697997	4.542796631e-06	12	PF750	LSM-6277	FAAH	80uM	A673	6h	LINCSCP_10436
LINCSCP_31747	0.9418428824	4.750037612e-06	12	ZINC02968524	LSM-3961	NA	10uM	MCF7	6h	LINCSCP_31747
LINCSCP_4103	0.9417477099	4.788254771e-06	12	GSK-1070916	LSM-1062	AURKB|AURKC	3uM	A375	6h	LINCSCP_4103
LINCSCP_268848	-0.9415964854	4.849480404e-06	12	MLS001210968	LSM-2059	NA	10uM	PC3	6h	LINCSCP_268848
LINCSCP_117160	0.9415073856	4.885842924e-06	12	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	0.37uM	HT29	24h	LINCSCP_117160
LINCSCP_131488	0.9414766831	4.898422822e-06	12	AZD-8055	LSM-1007	MTOR	0.12uM	MCF10A	3h	LINCSCP_131488
LINCSCP_36101	0.9414264439	4.919062882e-06	12	Phloretin	LSM-6221	NA	0.001uM	MCF7	6h	LINCSCP_36101
LINCSCP_151136	0.9406132433	5.26284225e-06	12	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	PC3	24h	LINCSCP_151136
LINCSCP_68144	-0.9405602357	5.285894078e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	PC3	24h	LINCSCP_68144
LINCSCP_67307	-0.9404617245	5.328946546e-06	12	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	MCF7	6h	LINCSCP_67307
LINCSCP_51450	0.940443834	5.336794965e-06	12	AZD-8055	LSM-1007	MTOR	1uM	SKBR3	24h	LINCSCP_51450
LINCSCP_24647	0.9404323406	5.341841846e-06	12	PF-562271	LSM-1072	PTK2|PTK2B	10uM	HS578T	6h	LINCSCP_24647
LINCSCP_51356	0.9404110921	5.351182227e-06	12	TORIN1	LSM-1079	MTOR	0.5uM	SKBR3	24h	LINCSCP_51356
LINCSCP_12649	0.9402640189	5.416187516e-06	12	AZD-8055	LSM-1007	MTOR	10uM	CORL23	6h	LINCSCP_12649
LINCSCP_136522	-0.939960966	5.552105458e-06	12	MG-132	LSM-1107	PSMB1	20uM	MCF7	24h	LINCSCP_136522
LINCSCP_109251	-0.939910493	5.57500221e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109251
LINCSCP_130919	-0.9397799752	5.634557403e-06	12	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	MCF10A	3h	LINCSCP_130919
LINCSCP_24487	0.9396728704	5.683804462e-06	12	CP466722	LSM-1009	ATM	1uM	HS578T	6h	LINCSCP_24487
LINCSCP_9113	0.9396358771	5.700892966e-06	12	PG 490	LSM-6185	NA	1uM	A549	24h	LINCSCP_9113
LINCSCP_82135	0.9396182814	5.709035281e-06	12	CGP 60474	LSM-1025	CDK1	0.37uM	A549	24h	LINCSCP_82135
LINCSCP_34565	-0.9394682353	5.778842999e-06	12	Parthenolide	LSM-43090	NA	10uM	MCF7	6h	LINCSCP_34565
LINCSCP_224658	-0.9394570393	5.784078795e-06	12	MLS001172197	LSM-3527	NA	10uM	HT29	6h	LINCSCP_224658
LINCSCP_11088	-0.9394017535	5.809988246e-06	12	Cediranib	LSM-5926	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	ASC	24h	LINCSCP_11088
LINCSCP_128617	0.9393530261	5.832900179e-06	12	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.12uM	HUVEC	24h	LINCSCP_128617
LINCSCP_157831	0.9393043315	5.855868053e-06	12	Epirubicin HCl	LSM-45684	NA	0.37uM	PC3	24h	LINCSCP_157831
LINCSCP_151065	0.9392687541	5.872694102e-06	12	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	1.11uM	PC3	24h	LINCSCP_151065
LINCSCP_109974	-0.9391207208	5.943116655e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109974
LINCSCP_26362	-0.9390578043	5.973248907e-06	12	Thiostrepton	LSM-43142	FOXM1	10uM	HT29	6h	LINCSCP_26362
LINCSCP_82042	0.9389314333	6.034136357e-06	12	OTSSP167	LSM-6340	NA	0.12uM	A549	24h	LINCSCP_82042
LINCSCP_45588	-0.9388988924	6.04989428e-06	12	CHEMBL593506	LSM-2831	CHRM5	10uM	PC3	6h	LINCSCP_45588
LINCSCP_34464	0.9387680089	6.113603805e-06	12	Cis Lacidipine	LSM-5236	CACNA1C	10uM	MCF7	24h	LINCSCP_34464
LINCSCP_109971	-0.9386703839	6.161468982e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109971
LINCSCP_913	0.9386053329	6.193527535e-06	12	CHEMBL1242477	LSM-6208	PIK3CA|PIK3CB|PIK3CD|PIK3CG	20uM	A375	6h	LINCSCP_913
LINCSCP_81751	0.9382117109	6.390339634e-06	12	1166227-08-2	LSM-1204	NA	10uM	A549	24h	LINCSCP_81751
LINCSCP_81493	0.9380732059	6.460757078e-06	12	CGP 60474	LSM-1025	CDK1	0.37uM	A549	24h	LINCSCP_81493
LINCSCP_23854	0.9380288203	6.483452661e-06	12	BRD-K22587354	LSM-45322	NA	0.12uM	HEPG2	24h	LINCSCP_23854
LINCSCP_131653	0.9380180843	6.488951709e-06	12	GSK-1904529A	LSM-1134	IGF1R|INSR	3.33uM	MCF10A	3h	LINCSCP_131653
LINCSCP_131089	-0.937980229	6.508370946e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	1.11uM	MCF10A	3h	LINCSCP_131089
LINCSCP_6779	0.937797782	6.602609449e-06	12	SPECTRUM2_000920	LSM-1590	NA	10uM	A549	24h	LINCSCP_6779
LINCSCP_250777	0.937621032	6.694931642e-06	12	Skiii	LSM-2462	SPHK1	0.5uM	MCF7	24h	LINCSCP_250777
LINCSCP_6941	0.9372665991	6.883139829e-06	12	SPECTRUM2_000920	LSM-1590	NA	10uM	A549	6h	LINCSCP_6941
LINCSCP_163904	-0.9369995981	7.02766487e-06	12	BI-2536	LSM-1041	PLK1	10uM	SKBR3	3h	LINCSCP_163904
LINCSCP_54243	0.9369574519	7.050695853e-06	12	PIK 75	LSM-44948	PIK3CA	0.1uM	SW620	6h	LINCSCP_54243
LINCSCP_131792	-0.9368116069	7.130854709e-06	12	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	1.11uM	MCF10A	3h	LINCSCP_131792
LINCSCP_116297	0.9366640787	7.212670285e-06	12	Buparlisib	LSM-1148	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1.11uM	HT29	24h	LINCSCP_116297
LINCSCP_17003	-0.9365718045	7.264219557e-06	12	NCGC00170397-01	LSM-36726	NA	10uM	HA1E	6h	LINCSCP_17003
LINCSCP_30137	-0.936556579	7.272753254e-06	12	Radicicol	LSM-43303	NA	10uM	MCF7	6h	LINCSCP_30137
LINCSCP_202121	0.9363945994	7.364032682e-06	12	Oxetane	LSM-44627	NA	3uM	A549	6h	LINCSCP_202121
LINCSCP_145065	-0.9363784482	7.373183727e-06	12	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	MDAMB231	3h	LINCSCP_145065
LINCSCP_151588	0.9359977673	7.591489556e-06	12	KW-2449	LSM-42803	ABL1|AURKA|AURKB|FLT3	0.04uM	PC3	24h	LINCSCP_151588
LINCSCP_118760	0.9359138938	7.640267768e-06	12	Azathioprine	LSM-42936	PPAT	10uM	HT29	24h	LINCSCP_118760
LINCSCP_81780	0.9358038271	7.704654836e-06	12	CGP 60474	LSM-1025	CDK1	0.04uM	A549	24h	LINCSCP_81780
LINCSCP_108895	-0.9355607886	7.848348153e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_108895
LINCSCP_113535	-0.9355099751	7.878657062e-06	12	Radicicol	LSM-43303	NA	10uM	HME1	3h	LINCSCP_113535
LINCSCP_82040	0.9354503254	7.914354534e-06	12	OTSSP167	LSM-6340	NA	1.11uM	A549	24h	LINCSCP_82040
LINCSCP_24621	0.9354283114	7.927561086e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	1uM	HS578T	6h	LINCSCP_24621
LINCSCP_239135	0.935227511	8.04883098e-06	12	Rosiglitazone	LSM-1949	PPARG	10uM	MCF7	6h	LINCSCP_239135
LINCSCP_118099	0.9350659313	8.14747527e-06	12	PI 3-K/mTOR Inhibitor III, PKI-179	LSM-45478	MTOR|PIK3CA	0.12uM	HT29	24h	LINCSCP_118099
LINCSCP_109701	-0.9346435834	8.40983881e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_109701
LINCSCP_31810	0.9346362042	8.414481435e-06	12	Ozagrel	LSM-42902	TBXAS1	10uM	MCF7	6h	LINCSCP_31810
LINCSCP_114817	0.9344701102	8.519516257e-06	12	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HS578T	24h	LINCSCP_114817
LINCSCP_128985	0.9343675302	8.584901914e-06	12	AZ20	LSM-36357	NA	3.33uM	HUVEC	24h	LINCSCP_128985
LINCSCP_2687	0.9340673036	8.778552441e-06	12	Bisindolylmaleimide IX	LSM-2125	SIRT1	10uM	A375	6h	LINCSCP_2687
LINCSCP_312400	-0.9340512538	8.789001206e-06	12	CHEMBL2356562	LSM-42502	NA	3uM	VCAP	24h	LINCSCP_312400
LINCSCP_24620	0.9337591344	8.980901189e-06	12	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	10uM	HS578T	6h	LINCSCP_24620
LINCSCP_119583	-0.933656805	9.048901378e-06	12	MG-132	LSM-1107	PSMB1	20uM	HT29	24h	LINCSCP_119583
LINCSCP_108896	-0.9335499234	9.120360584e-06	12	MG-132	LSM-1107	PSMB1	20uM	HELA	24h	LINCSCP_108896
LINCSCP_68000	0.9329849808	9.505517392e-06	12	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	5uM	PC3	6h	LINCSCP_68000
LINCSCP_6375	0.9329550621	9.5262675e-06	12	CHEMBL585951	LSM-36386	MAPK8	10uM	A549	24h	LINCSCP_6375
LINCSCP_56444	-0.9327954603	9.637564984e-06	12	Desipramine	LSM-3351	SLC6A2|SLC6A4	10uM	VCAP	24h	LINCSCP_56444
