term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
PAC068_U2OS_6H_L01_thioridazine_20uM up	0925d880-dfc6-4e47-b77c-178fcce7d495	250	2.684647480503784e-17	2.2521574830133254e-11	19.088842105263158	16	PAC068	U2OS	6H	L01	thioridazine	20uM	up
AICHI001_THP1_4H_I13_GDC-0941_10uM down	a0aaf685-957f-4865-b9a7-194ad4307efb	250	2.684647480503784e-17	2.2521574830133254e-11	19.088842105263158	16	AICHI001	THP1	4H	I13	GDC-0941	10uM	down
FIBR024_MCLF126CN_6H_E22_AGK-2_4uM up	99c47789-ff9b-492a-944f-e3408915b9b1	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	FIBR024	MCLF126CN	6H	E22	AGK-2	4uM	up
AICHI001_THP1_4H_P14_IPI-145_2.5uM down	28be5877-89e9-4705-b8f2-fb7f4dd93521	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	P14	IPI-145	2.5uM	down
PAC029_U2OS_6H_D11_BRD-K13665559_20uM up	3bc0b9c5-723a-4cae-a6dc-f5c77abe0377	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	PAC029	U2OS	6H	D11	BRD-K13665559	20uM	up
AICHI001_THP1_4H_I14_GDC-0941_2.5uM down	3c8d8bf7-3e66-4ae2-8701-c301825f6ec8	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	I14	GDC-0941	2.5uM	down
PAC068_U2OS_6H_D16_BRD-K57205873_10uM up	4261a39b-a3ed-4572-b838-107aad2e66b2	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	PAC068	U2OS	6H	D16	BRD-K57205873	10uM	up
PAC068_U2OS_6H_N16_BRD-K33379484_10uM up	0e3efd4b-16b4-445c-8ed3-d651d2aa3ed8	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	PAC068	U2OS	6H	N16	BRD-K33379484	10uM	up
PAC005_U2OS_6H_H04_alvespimycin_20uM up	845f1f31-ad11-4e05-b3cc-2b115bd23cd8	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	PAC005	U2OS	6H	H04	alvespimycin	20uM	up
AICHI001_THP1_4H_P15_IPI-145_0.66uM down	45c1fde7-e99e-4f9f-9ce8-f88c797d0ac7	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	P15	IPI-145	0.66uM	down
PAC063_U2OS_6H_F07_BRD-K70408591_10uM up	862472eb-3434-4d05-bc2d-46a63e9a98db	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	PAC063	U2OS	6H	F07	BRD-K70408591	10uM	up
AICHI001_THP1_4H_P13_IPI-145_10uM down	309959ce-0b60-451d-b5c2-edc1b2df61dc	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	P13	IPI-145	10uM	down
AICHI001_THP1_4H_P17_IPI-145_0.04uM down	4d8f3dfa-8b01-40a9-979b-756b66869ea2	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	P17	IPI-145	0.04uM	down
AICHI001_THP1_4H_L08_BRD-K16277767_2.5uM down	3f53599d-f825-4ebf-85b2-c2cbb3af912e	250	8.867766684337078e-16	1.0627416629867265e-10	17.89578947368421	15	AICHI001	THP1	4H	L08	BRD-K16277767	2.5uM	down
PAC069_U2OS_6H_L22_BRD-K06765193_20uM up	ef28fecb-e5f9-42c6-91f0-65e31a3cfdb6	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC069	U2OS	6H	L22	BRD-K06765193	20uM	up
PAC063_U2OS_6H_L02_geldanamycin_20uM up	cc7ab43d-27fe-4a8d-9139-cf444e685afa	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC063	U2OS	6H	L02	geldanamycin	20uM	up
PAC066_U2OS_6H_K04_BRD-K25805580_10uM up	8338b55f-f43f-4dd7-9209-12606a1ee272	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC066	U2OS	6H	K04	BRD-K25805580	10uM	up
PAC069_U2OS_6H_L01_thioridazine_20uM up	279f101a-8caa-4207-9285-0fe0b3833566	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC069	U2OS	6H	L01	thioridazine	20uM	up
PAC002_U2OS_6H_H04_alvespimycin_20uM up	ebb298f8-a77d-4e25-ac4c-5d281fd1ac75	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC002	U2OS	6H	H04	alvespimycin	20uM	up
PAC006_U2OS_6H_H04_alvespimycin_20uM up	95b3d96a-a75c-42f8-a86f-783378b9c9be	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC006	U2OS	6H	H04	alvespimycin	20uM	up
PAC001_U2OS_6H_C10_lylamine_10uM up	9a0d887b-ca74-4b26-94ad-517dd58f7096	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC001	U2OS	6H	C10	lylamine	10uM	up
PAC004_U2OS_6H_A14_trifluoperazine_20uM up	92411299-727d-48e9-8535-6bfd839410e2	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC004	U2OS	6H	A14	trifluoperazine	20uM	up
AICHI001_THP1_4H_P16_IPI-145_0.125uM down	3c74f3f4-32e9-43c8-a1ba-9dd1df243071	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	AICHI001	THP1	4H	P16	IPI-145	0.125uM	down
PAC068_U2OS_6H_I15_BRD-K10640729_10uM up	97bf9a3a-2d75-4e11-a026-2286bc71b7f8	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC068	U2OS	6H	I15	BRD-K10640729	10uM	up
REP.B002_A375_24H_P02_fdcyd_0.74uM up	65b3ca08-f639-4f8f-aadb-33db9ea3931e	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	REP.B002	A375	24H	P02	fdcyd	0.74uM	up
PAC065_U2OS_6H_K14_BRD-A95904137_10uM down	94df30fd-2f33-4355-a374-04f27c7bf434	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC065	U2OS	6H	K14	BRD-A95904137	10uM	down
PAC068_U2OS_6H_E21_BRD-K40222892_10uM up	780d9f30-1744-4642-b280-ac761e86ab7b	250	2.620512709663289e-14	1.293149802010769e-09	16.702736842105264	14	PAC068	U2OS	6H	E21	BRD-K40222892	10uM	up
