term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
NMH001_NPC_24H_L20_oxyphenbutazone_10uM up	af5440c2-be4b-4384-acf1-f3d6ac4f5370	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	NMH001	NPC	24H	L20	oxyphenbutazone	10uM	up
CPC003_PC3_24H_O11_CGP-71683_10uM up	bd49adbc-2851-4606-ad38-041cdb7cfe24	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	CPC003	PC3	24H	O11	CGP-71683	10uM	up
PAC069_U2OS_6H_J02_sirolimus_20uM up	3dae25f7-76dc-4ec8-9ba9-9f22d0c21e00	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	PAC069	U2OS	6H	J02	sirolimus	20uM	up
MOA001_U2OS_24H_D16_NVP-BEZ235_0.37uM up	0352c380-b88b-490c-a54a-6bf7c8289208	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	MOA001	U2OS	24H	D16	NVP-BEZ235	0.37uM	up
MOA001_U2OS_24H_D15_NVP-BEZ235_1.11uM up	ebe68936-2144-48c6-98aa-ce3d2ca04b17	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	MOA001	U2OS	24H	D15	NVP-BEZ235	1.11uM	up
ASG003_XC.P026_24H_E16_KU-0063794_10uM down	d7ccb103-33f6-4044-b2ab-9f25b11691d4	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	ASG003	XC.P026	24H	E16	KU-0063794	10uM	down
TSAI001_APP11NPC1_XH_A12_HDAC1-SHRNA4_2uM down	bd33dff1-2742-45f2-97e8-6c77326b3945	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	TSAI001	APP11NPC1	XH	A12	HDAC1-SHRNA4	2uM	down
CRCGN017_MCF10A.WT.HP_24H_A17_galangin_30uM up	7d02034c-3ef0-4e68-9a9b-f67ae904632b	250	7.618222414835146e-08	0.0034545653131682385	2.6281739130434785	36	CRCGN017	MCF10A.WT.HP	24H	A17	galangin	30uM	up
CPC014_VCAP_6H_G23_torin-1_10uM down	a616410c-ff7f-412f-a3d1-f8184ed0a44c	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	CPC014	VCAP	6H	G23	torin-1	10uM	down
REP.A011_A549_24H_N09_PF-04691502_1.11uM down	0242a032-b1b8-4a91-a0cd-324d79b6f243	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A011	A549	24H	N09	PF-04691502	1.11uM	down
REP.A001_PC3_24H_I04_PKI-179_0.37uM down	f931db76-cc69-41ca-a9ba-0f5b95b216fd	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A001	PC3	24H	I04	PKI-179	0.37uM	down
LJP007_JURKAT_24H_L09_MLN-0128_1.11uM down	d2fddd0c-a53c-44ff-bddd-f8d62d3c9fb6	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	LJP007	JURKAT	24H	L09	MLN-0128	1.11uM	down
PAC033_U2OS_6H_D08_BRD-K33346587_10uM up	3068d4ea-5c09-433a-b7e7-7b02b4e2fda4	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PAC033	U2OS	6H	D08	BRD-K33346587	10uM	up
XPR032_ES2.311_96H_N17_CLCN2 up	9da0fec4-653a-457d-9660-69e710759e46	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	XPR032	ES2.311	96H	N17	CLCN2	N/A	up
REP.B015_A549_24H_L02_MLN-0128_0.74uM down	bfca7111-ffd2-4299-b01f-efe59dd488dc	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.B015	A549	24H	L02	MLN-0128	0.74uM	down
ASG003_U2OS_6H_L12_AZD-8055_0.12uM down	5076d803-962a-4ebd-8980-6d438105834e	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	ASG003	U2OS	6H	L12	AZD-8055	0.12uM	down
REP.A025_JURKAT_24H_K10_MG-132_20uM down	5c4cbee0-9a0b-490d-b4a4-810831f3475d	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A025	JURKAT	24H	K10	MG-132	20uM	down
LJP001_SKBR3_24H_L19_WYE-125132_0.37uM up	170eff71-b4cb-4046-9d6d-1fdda5d9b7be	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	LJP001	SKBR3	24H	L19	WYE-125132	0.37uM	up
MOA001_U2OS_24H_D16_NVP-BEZ235_0.37uM down	0301a1c5-b24a-487e-ac8b-7a0b5dc8a418	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	MOA001	U2OS	24H	D16	NVP-BEZ235	0.37uM	down
ASG003_XC.P026_24H_L10_AZD-8055_10uM down	0724c796-933f-4bd6-b59f-e5903dedfad0	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	ASG003	XC.P026	24H	L10	AZD-8055	10uM	down
ASG003_XC.P905_24H_L10_AZD-8055_10uM up	f4368f57-e143-4096-bcb8-1ada286ae140	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	ASG003	XC.P905	24H	L10	AZD-8055	10uM	up
REP.A010_JURKAT_24H_N23_rilmenidine_0.125uM up	65226b0c-f1fb-4792-a8c4-ee589af24b49	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A010	JURKAT	24H	N23	rilmenidine	0.125uM	up
PBIOA010_XC.R10_24H_A18_AZD-8055_1.11uM down	55942340-a2b2-4352-b50d-ca35c18ad192	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PBIOA010	XC.R10	24H	A18	AZD-8055	1.11uM	down
REP.A015_MDAMB231_24H_L01_MLN-0128_10uM down	18859737-7582-4c3b-b6d6-60b96222de60	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A015	MDAMB231	24H	L01	MLN-0128	10uM	down
REP.B028_THP1_24H_M06_PA-824_0.01uM down	6bc05a49-7773-402b-816a-bf218516ccc7	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.B028	THP1	24H	M06	PA-824	0.01uM	down
REP.A001_A549_24H_I02_PKI-179_3.33uM down	c93bebc3-1154-41b7-a195-42adea0837b1	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A001	A549	24H	I02	PKI-179	3.33uM	down
ERAM001_MCF7_24H_M14_BRD-K41790758_12.5uM down	40938ef9-2ea9-4e38-918a-50869e64f5e2	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	ERAM001	MCF7	24H	M14	BRD-K41790758	12.5uM	down
ASG003_XC.P914_24H_L11_AZD-8055_1.11uM down	59fafd9b-c273-4c8c-bde8-26c1f19dab38	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	ASG003	XC.P914	24H	L11	AZD-8055	1.11uM	down
PAC016_U2OS_6H_O15_BRD-K57616143_10uM up	b683bde4-e9bd-43ab-8a2e-20079d19e6e0	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PAC016	U2OS	6H	O15	BRD-K57616143	10uM	up
REP.A010_JURKAT_24H_M23_swainsonine_0.125uM up	3cf6694a-cef8-4395-8199-f2f6e197d940	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A010	JURKAT	24H	M23	swainsonine	0.125uM	up
DOS030_VCAP_24H_C13_BRD-K55185663_4uM down	48c3162d-c73f-46ae-b1e7-036c68ef7a17	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	DOS030	VCAP	24H	C13	BRD-K55185663	4uM	down
REP.B007_A375_24H_P01_PI-103_2.22uM down	d49f0863-0686-4333-b454-fdec527c6129	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.B007	A375	24H	P01	PI-103	2.22uM	down
REP.A010_JURKAT_24H_L11_tasquinimod_0.125uM up	f125ac44-18b1-4cf0-98c2-3c22809e17fa	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	REP.A010	JURKAT	24H	L11	tasquinimod	0.125uM	up
MUC.CP007_P1A82_24H_M23_NVP-BEZ235_0.25uM down	654c9d1d-6bda-44eb-aa97-7a4eb51c3684	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	MUC.CP007	P1A82	24H	M23	NVP-BEZ235	0.25uM	down
PAC008_U2OS_6H_G07_BRD-K17705318_10uM down	436ad602-fb85-4466-8f91-54da2a0b29f8	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PAC008	U2OS	6H	G07	BRD-K17705318	10uM	down
PBIOA021_HA1E_24H_O02_MG-132_10uM down	97110215-933d-4b39-938d-ef5fb73f7686	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PBIOA021	HA1E	24H	O02	MG-132	10uM	down
CPC020_VCAP_24H_E22_GSK-1059615_10uM down	cf284236-2055-4a82-85d4-c62ac9ec02bb	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	CPC020	VCAP	24H	E22	GSK-1059615	10uM	down
PAC019_U2OS_6H_A03_BRD-K11156132_10uM down	e6863b40-ba49-4522-990d-6f1f8f50adc7	250	2.3467816242803088e-07	0.005876779019590483	2.555169082125604	35	PAC019	U2OS	6H	A03	BRD-K11156132	10uM	down
HOG002_A549_6H_A14_wortmannin_10uM down	aa743e10-76b5-44e1-a823-c73f24dd784c	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	HOG002	A549	6H	A14	wortmannin	10uM	down
DOSVAL003_A549_24H_N07_BRD-K15050703_20uM up	43fcbcc8-f2c5-4c37-9edb-5600a8d144da	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	DOSVAL003	A549	24H	N07	BRD-K15050703	20uM	up
PAC011_U2OS_6H_G05_BRD-K37308886_10uM down	6a55c8be-bc80-4cae-8659-44abfa82ac0d	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC011	U2OS	6H	G05	BRD-K37308886	10uM	down
HOG002_A549_6H_N03_NVP-BEZ235_10uM down	c8e7e740-9bb2-4cbc-9cb7-c392435eeff6	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	HOG002	A549	6H	N03	NVP-BEZ235	10uM	down
PAC019_U2OS_6H_N02_BRD-K66850406_10uM down	fdd00c3e-d940-4b50-b2ed-627dedf5557e	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC019	U2OS	6H	N02	BRD-K66850406	10uM	down
LKCP002_MCF7_24H_E18_radicicol_0.12uM down	8d5eb283-92fb-4dc6-8d34-aa77a6d31ad9	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	LKCP002	MCF7	24H	E18	radicicol	0.12uM	down
CPC020_VCAP_24H_I14_levonorgestrel_10uM down	bcd4cf18-3408-4660-adb3-2a3c568e8ab0	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	CPC020	VCAP	24H	I14	levonorgestrel	10uM	down
MOAR007_A375_24H_D22_TG-101348_10uM down	417677cd-939c-4ef1-bfb7-30dff25244c1	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	MOAR007	A375	24H	D22	TG-101348	10uM	down
REP.A015_MDAMB231_24H_L04_MLN-0128_0.37uM down	74d85a53-796a-420d-8cee-c19319d3113b	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A015	MDAMB231	24H	L04	MLN-0128	0.37uM	down
CPC006_CL34_6H_L08_PT-630_10uM down	fab424f1-4f3d-48d6-b6f8-cd40f51106a1	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	CPC006	CL34	6H	L08	PT-630	10uM	down
REP.A010_PC3_24H_F17_valdecoxib_0.125uM down	72360ff7-b51a-4055-8b7a-ed450a29e9ac	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A010	PC3	24H	F17	valdecoxib	0.125uM	down
LGR001_XC.L100.M_24H_I16_BGT-226_0.37uM up	32a82de0-735b-4283-8dde-257b093c71e0	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	LGR001	XC.L100.M	24H	I16	BGT-226	0.37uM	up
REP.A010_A375_24H_K03_meisoindigo_1.11uM up	e07b0aca-74c8-4e24-8412-93ab4d59d64d	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A010	A375	24H	K03	meisoindigo	1.11uM	up
PAC011_U2OS_6H_M24_BRD-K64593260_10uM down	b67e5bea-75c0-455b-950a-d3f772afa6b6	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC011	U2OS	6H	M24	BRD-K64593260	10uM	down
REP.A010_JURKAT_24H_I17_vardenafil_0.125uM up	c7bc5c8f-00f8-4595-b794-c8c2ca05fcd0	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A010	JURKAT	24H	I17	vardenafil	0.125uM	up
PAC038_U2OS_6H_N15_BRD-K54495109_10uM down	648630b1-f5da-4771-a500-87bddbd5145f	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC038	U2OS	6H	N15	BRD-K54495109	10uM	down
PAC027_U2OS_6H_N19_BRD-K35617935_10uM up	e156dde7-8e69-4820-8a9a-3a7ef95d04fd	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC027	U2OS	6H	N19	BRD-K35617935	10uM	up
PAC044_U2OS_6H_O22_BRD-K39255658_10uM down	fabb3c7a-3f90-4377-8177-d66c89043564	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC044	U2OS	6H	O22	BRD-K39255658	10uM	down
REP.A011_MCF7_24H_N09_PF-04691502_1.11uM down	52d59265-2974-407c-baf6-19f79ee22afc	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A011	MCF7	24H	N09	PF-04691502	1.11uM	down
DOSVAL001_PC3_24H_G24_BRD-K71456612_2.5uM up	02eef58a-68d7-490f-9895-4ae0b419660c	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	DOSVAL001	PC3	24H	G24	BRD-K71456612	2.5uM	up
LJP009_THP1_24H_E24_ponatinib_0.04uM down	4d46d6e7-e4c8-44b8-a7ee-36a4634b24a0	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	LJP009	THP1	24H	E24	ponatinib	0.04uM	down
PAC019_U2OS_6H_N17_BRD-K08080638_10uM up	c88fc367-6842-447d-87f9-97f52419701e	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC019	U2OS	6H	N17	BRD-K08080638	10uM	up
CEGS001_NPC.8330_24H_O02_AZD-8055_4uM down	b76768ca-9d7b-4943-8962-ea4c5f7f2cf2	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	CEGS001	NPC.8330	24H	O02	AZD-8055	4uM	down
CPC002_HA1E_24H_D05_RS-67333_10uM down	5daa6f20-9095-4063-a6a3-552b68809a02	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	CPC002	HA1E	24H	D05	RS-67333	10uM	down
FIBR029_MCLF040SZ_6H_N08_BRD-K09907482_4uM up	d775c731-1588-4e57-86d9-eaa09a5c1153	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	FIBR029	MCLF040SZ	6H	N08	BRD-K09907482	4uM	up
CEGS001_NPC.179_24H_O06_AZD-8055_0.3uM down	bd7fbfc4-f4e4-451a-ba18-e4152c27d7f6	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	CEGS001	NPC.179	24H	O06	AZD-8055	0.3uM	down
ASG003_U2OS_6H_C01_sorafenib_10uM up	3f157a05-821f-4efe-9852-b31d55b24380	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ASG003	U2OS	6H	C01	sorafenib	10uM	up
REP.A010_JURKAT_24H_P22_BMY-14802_0.37uM up	2e2e5b8f-b116-4670-87a6-ad3aef5a993e	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.A010	JURKAT	24H	P22	BMY-14802	0.37uM	up
PAC015_U2OS_6H_F03_BRD-K65432894_10uM down	c71d2105-3e8f-4e9b-b970-e026652cf978	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC015	U2OS	6H	F03	BRD-K65432894	10uM	down
MOA001_U2OS_24H_G10_BRD-K29965657_3.33uM up	14b95147-ea8c-425b-9f76-58e2dbee0c6a	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	MOA001	U2OS	24H	G10	BRD-K29965657	3.33uM	up
ERG005_VCAP_6H_D05_valproic-acid_4uM down	9a0302ab-c3e1-4045-a34b-b11bc69e2140	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ERG005	VCAP	6H	D05	valproic-acid	4uM	down
MOAR004_A375_24H_P15_sunitinib_1.11uM up	9e1b7ce9-eae0-48dd-a6fe-92475c0aca58	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	MOAR004	A375	24H	P15	sunitinib	1.11uM	up
LJP005_MDAMB231_3H_H14_NVP-AUY922_3.33uM up	b06ddee6-a6c0-4b54-b69e-e948c0c11240	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	LJP005	MDAMB231	3H	H14	NVP-AUY922	3.33uM	up
PAC019_U2OS_6H_N12_BRD-K88809956_10uM up	eef5b65d-dfcb-4e68-a4d5-2d5c4c0c2595	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC019	U2OS	6H	N12	BRD-K88809956	10uM	up
XPR043_U251MG.311_96H_I18_KAT6B down	cf7f5560-1188-48b7-aeb1-9b535a5905fc	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	XPR043	U251MG.311	96H	I18	KAT6B	N/A	down
ASG003_XC.P026_24H_L11_AZD-8055_1.11uM down	5d874784-2f1a-489d-bd79-3c2c1aed5f87	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ASG003	XC.P026	24H	L11	AZD-8055	1.11uM	down
ASG003_XC.P907_24H_F13_PI-103_10uM down	b8bb3dd9-3bf5-491a-8ce3-2b6d972055a6	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ASG003	XC.P907	24H	F13	PI-103	10uM	down
XPR029_PC3.311B_96H_J08_KCTD12 up	354dba90-4ef7-4145-b97a-3741eb886707	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	XPR029	PC3.311B	96H	J08	KCTD12	N/A	up
PAC048_U2OS_6H_P09_BRD-K91786278_10uM down	d79ce486-e023-4467-a76b-412c12dff40f	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC048	U2OS	6H	P09	BRD-K91786278	10uM	down
ASG003_MCF7_48H_P07_taselisib_10uM down	1d0f5f46-555d-47e3-9d4b-574ebbabca28	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ASG003	MCF7	48H	P07	taselisib	10uM	down
PAC002_U2OS_6H_G09_BRD-K48629186_10uM down	3f8635c4-c7fe-4d92-a879-f4f270f88a46	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC002	U2OS	6H	G09	BRD-K48629186	10uM	down
PAC033_U2OS_6H_B22_BRD-K80954687_10uM up	67f404c6-d131-4536-8c9f-61b34699ddd2	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC033	U2OS	6H	B22	BRD-K80954687	10uM	up
REP.B005_PC3_24H_E24_deforolimus_0.01uM down	b9016d9c-2374-4f0b-93f8-eb0902b5188c	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	REP.B005	PC3	24H	E24	deforolimus	0.01uM	down
PAC039_U2OS_6H_M17_BRD-K67460571_10uM up	18850e75-623e-4a54-94f9-2e09590b189b	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	PAC039	U2OS	6H	M17	BRD-K67460571	10uM	up
ASG002_A549_24H_E19_masitinib_10uM up	339367c3-9393-4f30-a3a9-513e64e5d180	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	ASG002	A549	24H	E19	masitinib	10uM	up
XPR019_AGS.311_96H_J09_LAMP3 up	742ba9ea-5e01-4da9-8b80-60227630ccfd	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	XPR019	AGS.311	96H	J09	LAMP3	N/A	up
LJP008_HEK293_24H_J22_RG-108_0.37uM down	c6b37074-72a1-45cb-a12a-34f6917306c4	250	6.988413858056376e-07	0.008815936626403216	2.4821642512077293	34	LJP008	HEK293	24H	J22	RG-108	0.37uM	down
