term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
LCP001_MCF10A.WT_3H_C04_GDC-0068_10uM up	ec57e60c-45df-4bf3-8cf1-3e2792fc40aa	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LCP001	MCF10A.WT	3H	C04	GDC-0068	10uM	up
FIBR037_MCLF035SZ_6H_N17_dexamethasone_0.37uM up	a7a141a2-6523-4929-8667-25c56022c900	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR037	MCLF035SZ	6H	N17	dexamethasone	0.37uM	up
LKCP002_MCF7_6H_A07_NVP-BEZ235_10uM up	89e00ab5-c920-4da2-bd17-03f7d3961b6d	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LKCP002	MCF7	6H	A07	NVP-BEZ235	10uM	up
FIBR006_MCLF033SZ_6H_P04_PP-110_4uM up	2a48eeca-ad37-4922-8f11-c7c6568620a6	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR006	MCLF033SZ	6H	P04	PP-110	4uM	up
FIBR037_MCLF035SZ_6H_K11_paroxetine_4uM up	a5a7addb-137b-45d3-8ae8-07b117756c4c	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR037	MCLF035SZ	6H	K11	paroxetine	4uM	up
FIBR018_MCLF076SZ_6H_C23_SB-216763_4uM down	96ca30d9-8d25-4fa3-bcd3-4fb0723837a4	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR018	MCLF076SZ	6H	C23	SB-216763	4uM	down
LJP001_BT20_6H_I20_ZSTK-474_2.22uM up	985ecd9b-5b4c-47be-9c67-b25d5d2067a0	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LJP001	BT20	6H	I20	ZSTK-474	2.22uM	up
PAC044_U2OS_6H_F04_BRD-K69886508_10uM down	a0348db1-b6c6-4d2e-a10a-d9935ab2732a	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	PAC044	U2OS	6H	F04	BRD-K69886508	10uM	down
LCP001_MCF10A.WT_6H_N01_GDC-0941_10uM up	063cfa9f-1f4b-4e2f-8031-311f1d7fffc3	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LCP001	MCF10A.WT	6H	N01	GDC-0941	10uM	up
LJP001_BT20_6H_I19_ZSTK-474_10uM up	c1e2291c-c10a-4202-a7a4-ea00c93cb1aa	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LJP001	BT20	6H	I19	ZSTK-474	10uM	up
CPC017_ASC_24H_A03_geldanamycin_10uM up	c0f5d21f-620c-4ebd-87ec-42e0eff14aa9	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	CPC017	ASC	24H	A03	geldanamycin	10uM	up
FIBR023_MCLF126CN_6H_H17_CD-1530_4uM down	9201b0a5-ead8-4883-badb-3a51f87f6afe	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR023	MCLF126CN	6H	H17	CD-1530	4uM	down
LCP001_MCF10A.WT_3H_J19_GNE-477_10uM up	2f8cd53e-b1d6-4bc9-842c-60f1e6a61da2	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LCP001	MCF10A.WT	3H	J19	GNE-477	10uM	up
FIBR010_MCLF123SZ_6H_L21_LDN-193189_0.37uM down	b4a8224b-78a5-402a-a487-6c9a5ea9006b	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR010	MCLF123SZ	6H	L21	LDN-193189	0.37uM	down
FIBR012_MCLF015CN_6H_K11_paroxetine_4uM up	0a6186a5-85f2-4fbb-85a4-c66a20c9e855	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR012	MCLF015CN	6H	K11	paroxetine	4uM	up
LJP005_MCF10A_3H_H01_buparlisib_10uM up	27e15570-9d3a-4a6c-8afd-0a0640e14ce5	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	LJP005	MCF10A	3H	H01	buparlisib	10uM	up
FIBR037_MCLF035SZ_6H_D01_hydrocortisone_2.22uM up	8525cc35-9445-4ba5-827f-25f945ebdd3f	250	1.073411542259133e-15	5.457500765636621e-11	8.689400000000001	23	FIBR037	MCLF035SZ	6H	D01	hydrocortisone	2.22uM	up
FIBR006_MCLF033SZ_6H_E16_BRD-K34311178_40uM down	02aaa8a8-1daf-4b20-bdbf-0ef198edf985	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR006	MCLF033SZ	6H	E16	BRD-K34311178	40uM	down
FIBR011_MCLF015CN_6H_J16_BRD-K09398529_4uM down	7885e1ae-2aa0-456b-9fd4-6e8f4112106c	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR011	MCLF015CN	6H	J16	BRD-K09398529	4uM	down
FIBR018_MCLF076SZ_6H_M17_selumetinib_4uM up	b6e25f35-0c4c-4ff1-8d9b-414989670d9f	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR018	MCLF076SZ	6H	M17	selumetinib	4uM	up
LCP001_MCF10A.WT_12H_J19_GNE-477_10uM up	6ed21607-cde1-432b-93e1-e1863d987247	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	LCP001	MCF10A.WT	12H	J19	GNE-477	10uM	up
FIBR015_MCLF022CN_6H_D17_BMS-754807_2.22uM up	9fa6f1fe-2864-4f6a-a22e-99826a374d84	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR015	MCLF022CN	6H	D17	BMS-754807	2.22uM	up
FIBR017_MCLF076SZ_6H_N17_dexamethasone_0.37uM up	6a971cdc-8789-4cb4-bde1-bd327ada2b28	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR017	MCLF076SZ	6H	N17	dexamethasone	0.37uM	up
FIBR012_MCLF015CN_6H_P08_CHIR-99021_4uM down	56e79e96-c031-491d-b373-c9d815641b50	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR012	MCLF015CN	6H	P08	CHIR-99021	4uM	down
FIBR015_MCLF022CN_6H_C23_SB-216763_4uM down	bf63eec5-726b-4d2d-8144-3f7833dd9ec4	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR015	MCLF022CN	6H	C23	SB-216763	4uM	down
FIBR011_MCLF015CN_6H_D17_BMS-754807_2.22uM up	8a9ddf94-c169-471e-9e7f-34128aee53d4	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR011	MCLF015CN	6H	D17	BMS-754807	2.22uM	up
FIBR017_MCLF076SZ_6H_P08_CHIR-99021_4uM down	52df9908-93d2-480f-b846-2c45ed900ef2	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR017	MCLF076SZ	6H	P08	CHIR-99021	4uM	down
FIBR018_MCLF076SZ_6H_P17_carbamazepine_4uM down	82a116be-c4dd-4639-9787-4cd646c39fab	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR018	MCLF076SZ	6H	P17	carbamazepine	4uM	down
FIBR012_MCLF015CN_6H_M17_selumetinib_4uM up	633d3db0-8154-4b8b-b86c-657680a87e53	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR012	MCLF015CN	6H	M17	selumetinib	4uM	up
PAC062_U2OS_6H_L02_latrunculin-b_20uM up	86f4bfb8-4342-4b14-b57d-f67140be836a	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	PAC062	U2OS	6H	L02	latrunculin-b	20uM	up
FIBR018_MCLF076SZ_6H_P04_PP-110_4uM up	7140280e-408f-4f81-b754-3418e11f6a79	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR018	MCLF076SZ	6H	P04	PP-110	4uM	up
FIBR034_MCLF100SZ_6H_K11_paroxetine_4uM up	c60360f4-5a8f-4eb6-9006-dd4472809d02	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR034	MCLF100SZ	6H	K11	paroxetine	4uM	up
PAC069_U2OS_6H_L04_BRD-K68313733_20uM up	0c429a2c-f7f4-4ef3-82e2-fe4184503e51	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	PAC069	U2OS	6H	L04	BRD-K68313733	20uM	up
FIBR037_MCLF035SZ_6H_I18_PI-103_0.2uM up	0b068bb0-a074-4dd2-b225-49347a56a070	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR037	MCLF035SZ	6H	I18	PI-103	0.2uM	up
FIBR006_MCLF033SZ_6H_P15_ZM-336372_4uM down	ff0b4a01-f246-4bb6-afb9-7fbd11a434a5	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR006	MCLF033SZ	6H	P15	ZM-336372	4uM	down
PAC041_U2OS_6H_L13_BRD-K96804382_10uM down	851963d9-bae9-4b64-a503-e2acf3761628	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	PAC041	U2OS	6H	L13	BRD-K96804382	10uM	down
HOG002_A549_6H_N05_NVP-BEZ235_1.11uM up	185e7421-7dd7-4e57-bb03-9a413cf6dcf7	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	HOG002	A549	6H	N05	NVP-BEZ235	1.11uM	up
FIBR014_MCLF162SZ_6H_F14_quiflapon_4uM up	bed8b0be-0678-4fb4-9aa7-2568782ce7a6	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR014	MCLF162SZ	6H	F14	quiflapon	4uM	up
FIBR027_MCLF130CN_6H_M17_selumetinib_4uM up	1792f8a5-e86a-4656-b7ba-d25500856129	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR027	MCLF130CN	6H	M17	selumetinib	4uM	up
FIBR036_MCLF137CN_6H_P04_PP-110_4uM up	1a321a7c-8add-4efe-8086-6091fff5aa0a	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR036	MCLF137CN	6H	P04	PP-110	4uM	up
HOG002_A549_6H_A14_wortmannin_10uM up	9dae5b8f-e302-4ad7-9362-2bdfc12c54f5	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	HOG002	A549	6H	A14	wortmannin	10uM	up
FIBR001_MCLF117SZ_6H_C01_tivozanib_4uM up	cd1c0c76-114c-46eb-98dd-5dac4b8c760f	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR001	MCLF117SZ	6H	C01	tivozanib	4uM	up
FIBR018_MCLF076SZ_6H_P08_CHIR-99021_4uM down	260d8e2b-9856-4b6f-b3ab-b85b5002df66	250	1.2298673199193462e-14	3.4974195571140314e-10	8.3116	22	FIBR018	MCLF076SZ	6H	P08	CHIR-99021	4uM	down
ASG003_U2OS_6H_P08_taselisib_1.11uM up	57744fe9-be2d-4b68-b210-8691e6a5ab03	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	ASG003	U2OS	6H	P08	taselisib	1.11uM	up
FIBR013_MCLF162SZ_6H_K11_paroxetine_4uM up	7138434a-78f4-4829-b643-ca12964e5bef	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR013	MCLF162SZ	6H	K11	paroxetine	4uM	up
LCP001_MCF10A.WT_3H_N03_GDC-0941_1.11uM up	47629f26-e6d5-46cf-b299-8ee64626561a	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LCP001	MCF10A.WT	3H	N03	GDC-0941	1.11uM	up
LJP001_BT20_6H_O05_torin-2_10uM up	3ce26975-6618-44ce-8d87-5a1c2c757c61	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LJP001	BT20	6H	O05	torin-2	10uM	up
LJP001_MDAMB231_6H_I20_ZSTK-474_2.22uM up	5166c7f0-4d02-4511-9fe4-c0f16646f94e	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LJP001	MDAMB231	6H	I20	ZSTK-474	2.22uM	up
DOS036_A549_24H_I12_BRD-K80112796_4uM up	bc9d5812-ceca-4d55-9c13-4eef6f0a2ca3	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	DOS036	A549	24H	I12	BRD-K80112796	4uM	up
FIBR034_MCLF100SZ_6H_N17_dexamethasone_0.37uM up	392e16e2-e6c8-4fe3-8ec1-a68427b1ade9	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR034	MCLF100SZ	6H	N17	dexamethasone	0.37uM	up
REP.B016_A549_24H_I21_MK-1775_0.25uM up	4112754c-3db6-445f-82db-e07fb1415bfb	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	REP.B016	A549	24H	I21	MK-1775	0.25uM	up
DOS004_VCAP_24H_B19_BRD-K83241810_4uM down	56e0f9b6-35bb-4bad-ad17-ca46e1240771	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	DOS004	VCAP	24H	B19	BRD-K83241810	4uM	down
ERG005_VCAP_6H_J02_BRD-A52934756_4uM down	117d95b8-a500-4752-b1fd-9208b6197ae6	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	ERG005	VCAP	6H	J02	BRD-A52934756	4uM	down
FIBR009_MCLF123SZ_6H_J21_malonoben_4uM down	f9d9e30b-6aa7-44e7-9d69-0c9686a48f5e	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR009	MCLF123SZ	6H	J21	malonoben	4uM	down
LJP001_BT20_6H_I05_GDC-0941_10uM up	412e7fbe-203f-4361-9e97-c8f04af45d2c	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LJP001	BT20	6H	I05	GDC-0941	10uM	up
FIBR036_MCLF137CN_6H_D14_AZD-7545_4uM up	5e33f13a-84dd-4a89-b192-8170c33e8e15	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR036	MCLF137CN	6H	D14	AZD-7545	4uM	up
PAC041_U2OS_6H_H19_wortmannin_20uM up	c973cda3-9834-4760-9936-70d26874c260	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	PAC041	U2OS	6H	H19	wortmannin	20uM	up
CPC006_MCF7_6H_N19_NVP-BEZ235_0.66uM up	e2e0def0-5bb9-4c34-acf2-483dabfd1a54	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	CPC006	MCF7	6H	N19	NVP-BEZ235	0.66uM	up
FIBR029_MCLF040SZ_6H_P08_CHIR-99021_4uM down	3e1d0bc6-0666-4255-96c3-ee97d6e6f190	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR029	MCLF040SZ	6H	P08	CHIR-99021	4uM	down
FIBR017_MCLF076SZ_6H_G13_fluoxetine_4uM up	31b0c84e-99ef-4e85-ad71-9feb9fe436b6	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR017	MCLF076SZ	6H	G13	fluoxetine	4uM	up
FIBR005_MCLF033SZ_6H_M17_selumetinib_4uM up	94b5ffa7-34b0-44c0-ace8-8b3868d250bf	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR005	MCLF033SZ	6H	M17	selumetinib	4uM	up
FIBR005_MCLF033SZ_6H_E16_BRD-K34311178_40uM down	4b7f4af3-a093-4e5e-9a93-768c4c925e5d	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR005	MCLF033SZ	6H	E16	BRD-K34311178	40uM	down
FIBR005_MCLF033SZ_6H_I20_BRD-K93725829_0.37uM up	749b7152-8dc8-4938-b1f4-65a81d3a3068	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR005	MCLF033SZ	6H	I20	BRD-K93725829	0.37uM	up
FIBR036_MCLF137CN_6H_B18_PP-30_4uM up	7253a458-7c3d-4f7e-becb-a0830505f8e6	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR036	MCLF137CN	6H	B18	PP-30	4uM	up
FIBR039_MCLF056CN_6H_F06_terreic-acid_4uM down	3baac921-9e7c-4569-afa5-3f36a3650d12	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR039	MCLF056CN	6H	F06	terreic-acid	4uM	down
LCP001_MCF10A.WT_3H_H02_NVP-ADW742_3.33uM up	6ead83ce-68cf-4f12-bc03-c3d65730c58c	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LCP001	MCF10A.WT	3H	H02	NVP-ADW742	3.33uM	up
FIBR030_MCLF040SZ_6H_K11_paroxetine_4uM up	67fec710-42b7-420a-b375-f97583e1563b	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR030	MCLF040SZ	6H	K11	paroxetine	4uM	up
FIBR008_MCLF051CN_6H_K11_paroxetine_4uM up	908ec279-ff37-4632-9e41-bdb2c55454b1	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR008	MCLF051CN	6H	K11	paroxetine	4uM	up
FIBR042_MCLF0067SZ_6H_C10_NVP-AUY922_0.04uM up	a01c8f8c-f195-4b21-9492-7d3f8f921104	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR042	MCLF0067SZ	6H	C10	NVP-AUY922	0.04uM	up
FIBR036_MCLF137CN_6H_C23_SB-216763_4uM down	bbbfe441-9af0-42d5-b056-246c8fdf154f	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR036	MCLF137CN	6H	C23	SB-216763	4uM	down
FIBR011_MCLF015CN_6H_N24_BRD-K84709923_4uM up	c3a10182-491d-45b8-86d2-ed7434fba680	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR011	MCLF015CN	6H	N24	BRD-K84709923	4uM	up
MUC.CP007_P1A82_24H_G17_tanespimycin_4uM up	84ad90d3-0bf1-4ed7-8dcc-e18c0bd2ba74	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	MUC.CP007	P1A82	24H	G17	tanespimycin	4uM	up
PAC069_U2OS_6H_O04_BRD-U28903152_20uM up	77780173-defc-469d-85d8-fc85bb347681	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	PAC069	U2OS	6H	O04	BRD-U28903152	20uM	up
LJP001_BT20_6H_O03_torin-1_10uM up	aa5b3517-8ea6-4c3a-a148-2e57a72043e2	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LJP001	BT20	6H	O03	torin-1	10uM	up
LCP001_MCF10A.WT_12H_N02_GDC-0941_3.33uM up	1c96d55d-152f-4697-bfd8-71b92750dcea	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LCP001	MCF10A.WT	12H	N02	GDC-0941	3.33uM	up
FIBR036_MCLF137CN_6H_I18_PI-103_0.2uM up	42f49c65-ad81-4baf-9d07-675e9c7f2097	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR036	MCLF137CN	6H	I18	PI-103	0.2uM	up
DOSVAL003_A549_24H_O07_BRD-K35219796_20uM down	710ff286-0956-482a-8665-3cbbcb387d37	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	DOSVAL003	A549	24H	O07	BRD-K35219796	20uM	down
CEGS002_HIMG001_24H_L21_ziprasidone_6.66uM up	2690777d-7503-42db-b409-e8e504891b72	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	CEGS002	HIMG001	24H	L21	ziprasidone	6.66uM	up
FIBR012_MCLF015CN_6H_C23_SB-216763_4uM down	6a09d215-6c33-4d88-9399-36ef5c3acb44	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR012	MCLF015CN	6H	C23	SB-216763	4uM	down
FIBR037_MCLF035SZ_6H_C23_SB-216763_4uM down	c37b3aa1-a71b-483f-8ff0-f0cc7861a00b	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR037	MCLF035SZ	6H	C23	SB-216763	4uM	down
ASG002_COV434_24H_E22_roscovitine_10uM down	12e0308f-e18e-4121-9ea0-760cf7702a07	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	ASG002	COV434	24H	E22	roscovitine	10uM	down
FIBR014_MCLF162SZ_6H_K19_entinostat_4uM down	928738d5-49ac-4410-9771-f6337e87c5a9	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR014	MCLF162SZ	6H	K19	entinostat	4uM	down
FIBR034_MCLF100SZ_6H_K05_prednisone_4uM up	22dd6e10-e8dd-4c34-88b5-3dcd6f1ec7ac	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR034	MCLF100SZ	6H	K05	prednisone	4uM	up
FIBR018_MCLF076SZ_6H_C10_NVP-AUY922_0.04uM up	de68fec1-175d-461a-af26-6dba5f39b742	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR018	MCLF076SZ	6H	C10	NVP-AUY922	0.04uM	up
LCP001_MCF10A.WT_3H_B13_bosutinib_10uM up	01b695a9-0129-4a38-b18c-c032b0995048	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	LCP001	MCF10A.WT	3H	B13	bosutinib	10uM	up
FIBR024_MCLF126CN_6H_H17_CD-1530_4uM down	46b2fd74-3073-4a06-ad3b-4961834746ff	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR024	MCLF126CN	6H	H17	CD-1530	4uM	down
ASG003_MCF7_6H_A07_NVP-BEZ235_10uM up	7adf34e0-c888-4c3c-8f4a-30f9fd1e9f97	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	ASG003	MCF7	6H	A07	NVP-BEZ235	10uM	up
FIBR015_MCLF022CN_6H_D23_BRD-K26664453_2.22uM up	18639775-ec9b-49d1-8145-38406f0b09de	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR015	MCLF022CN	6H	D23	BRD-K26664453	2.22uM	up
FIBR031_MCLF054CN_6H_K11_paroxetine_4uM up	27d6a9a9-e646-40e5-a766-8424441340ed	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR031	MCLF054CN	6H	K11	paroxetine	4uM	up
FIBR034_MCLF100SZ_6H_D01_hydrocortisone_2.22uM up	492835d3-a9bc-4367-bf23-f69a1fec1c70	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR034	MCLF100SZ	6H	D01	hydrocortisone	2.22uM	up
FIBR001_MCLF117SZ_6H_B18_PP-30_4uM up	9e9e7c9e-ad84-4a39-a4ba-074d6f4dddbc	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR001	MCLF117SZ	6H	B18	PP-30	4uM	up
FIBR017_MCLF076SZ_6H_C01_tivozanib_4uM up	d0ea3d0a-c19a-430a-bde6-adb863212b9f	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR017	MCLF076SZ	6H	C01	tivozanib	4uM	up
FIBR016_MCLF022CN_6H_I15_kenpaullone_4uM down	77a61653-ddfd-4efe-b7bf-909b5c4f4847	250	1.328504990894356e-13	2.0449287305022982e-09	7.9338	21	FIBR016	MCLF022CN	6H	I15	kenpaullone	4uM	down
FIBR001_MCLF117SZ_6H_P08_CHIR-99021_4uM down	d84afa50-96b8-42e3-b15c-e7eb32e61298	250	1.3504203761555705e-12	1.2381104148719655e-08	7.556	20	FIBR001	MCLF117SZ	6H	P08	CHIR-99021	4uM	down
AML001_PC3_6H_M22_wortmannin_3.33uM up	dd92fd84-e156-4a13-a5c9-1897929be6ce	250	1.3504203761555705e-12	1.2381104148719655e-08	7.556	20	AML001	PC3	6H	M22	wortmannin	3.33uM	up
