signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_58516	0.9985584356	6.568875204e-05	5	CHEMBL2359502	LSM-42618	NA	10uM	VCAP	6h	LINCSCP_58516
LINCSCP_67758	-0.9985513009	6.617694963e-05	5	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	NPC	24h	LINCSCP_67758
LINCSCP_77065	0.9985410667	6.687933747e-05	5	PF-3084014	LSM-45940	NA	10uM	A375	24h	LINCSCP_77065
LINCSCP_30582	-0.9984798591	7.113126864e-05	5	UK 356618	LSM-4940	MMP3	10uM	MCF7	24h	LINCSCP_30582
LINCSCP_145757	0.9984319427	7.452029381e-05	5	SCHEMBL17052537	LSM-5803	BTK|JAK3|MKNK2|MTOR|PRKDC	0.12uM	MDAMB231	3h	LINCSCP_145757
LINCSCP_26307	0.9982725739	8.616294309e-05	5	SMR000060796	LSM-3581	NA	10uM	HT29	6h	LINCSCP_26307
LINCSCP_164260	-0.9982719463	8.620989593e-05	5	CHEMBL3182395	LSM-1164	MAP2K5|MAPK7	10uM	SKL.C	24h	LINCSCP_164260
LINCSCP_57965	-0.9982289483	8.944690372e-05	5	MLS-0208612.0001	LSM-3196	NA	10uM	VCAP	24h	LINCSCP_57965
LINCSCP_56812	-0.9982027921	9.143536804e-05	5	CHEMBL1242477	LSM-6208	PIK3CA|PIK3CB|PIK3CD|PIK3CG	20uM	VCAP	24h	LINCSCP_56812
LINCSCP_143090	-0.9981829253	9.295540295e-05	5	MG-132	LSM-1107	PSMB1	20uM	MCF7	24h	LINCSCP_143090
LINCSCP_62684	-0.9981389593	9.634881583e-05	5	BRD-K71271296	LSM-12783	NA	5uM	VCAP	24h	LINCSCP_62684
LINCSCP_16531	-0.9981094348	9.86502412e-05	5	SNS-314	LSM-5795	AURKA|AURKB|AURKC	10uM	HA1E	6h	LINCSCP_16531
LINCSCP_67817	-0.9980831898	0.0001007111662	5	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	NPC	24h	LINCSCP_67817
LINCSCP_12180	0.9980773666	0.0001011703561	5	AZD-1775	LSM-1153	WEE1	10uM	BT20	24h	LINCSCP_12180
LINCSCP_42267	-0.9980614368	0.0001024300748	5	Axitinib	LSM-43191	FLT1|FLT4|KDR	10uM	NPC	24h	LINCSCP_42267
LINCSCP_81508	-0.9980254731	0.0001052930652	5	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	10uM	A549	24h	LINCSCP_81508
LINCSCP_210117	0.998018793	0.0001058277417	5	SMR000390896	LSM-1958	NA	10uM	HA1E	24h	LINCSCP_210117
LINCSCP_2829	-0.998001025	0.000107254281	5	CCG-214295	LSM-4427	NA	10uM	A375	6h	LINCSCP_2829
LINCSCP_11852	-0.9979976774	0.000107523761	5	HG6-64-1	LSM-43248	NA	10uM	BT20	24h	LINCSCP_11852
LINCSCP_146870	0.9979876738	0.0001083303864	5	BIX01294	LSM-4571	EHMT2	0.37uM	NEU	24h	LINCSCP_146870
LINCSCP_311912	-0.9979739812	0.0001094377185	5	BRD-K81654062	LSM-43609	NA	10uM	VCAP	6h	LINCSCP_311912
LINCSCP_87978	-0.997876605	0.0001174198907	5	Saracatinib	LSM-1032	ABL1|SRC	0.12uM	HA1E	24h	LINCSCP_87978
LINCSCP_23408	0.9977842305	0.0001251631018	5	Tyrphostin A9	LSM-4617	NA	10uM	HEPG2	24h	LINCSCP_23408
LINCSCP_13529	0.9977337953	0.000129459785	5	CHEMBL1222381	LSM-6252	NA	80uM	H1299	6h	LINCSCP_13529
LINCSCP_165451	0.9976928639	0.0001329821392	5	PHA-767491	LSM-6304	NA	0.37uM	SKL	24h	LINCSCP_165451
LINCSCP_2935	-0.9975900293	0.0001419693046	5	MEGXP0_001658	LSM-43137	NA	10uM	A375	6h	LINCSCP_2935
LINCSCP_147841	-0.9975526688	0.0001452825571	5	PFI-1	LSM-6331	NA	10uM	NPC.CAS9	24h	LINCSCP_147841
LINCSCP_149101	-0.9975275032	0.0001475286369	5	XMD 8-92	LSM-1094	MAPK7	10uM	NPC	24h	LINCSCP_149101
LINCSCP_151839	0.9975267106	0.0001475995622	5	KU-55933	LSM-1074	ATM	10uM	PC3	24h	LINCSCP_151839
LINCSCP_43490	-0.9974683015	0.0001528575347	5	CHIR-99021	LSM-1181	NA	10uM	NPC	24h	LINCSCP_43490
LINCSCP_96163	-0.9974508906	0.0001544366707	5	Telatinib	LSM-45625	FLT4|KDR|KIT|PDGFRB	10uM	HA1E	24h	LINCSCP_96163
LINCSCP_22866	0.997445268	0.0001549477884	5	AC1NWALC	LSM-1913	ATP1A1	10uM	HEPG2	6h	LINCSCP_22866
LINCSCP_193146	-0.9974129039	0.0001579007173	5	IN1054	LSM-2388	NA	10uM	A549	24h	LINCSCP_193146
LINCSCP_66709	-0.9973458282	0.0001640795357	5	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	A549	6h	LINCSCP_66709
LINCSCP_111605	-0.9972831829	0.00016992113	5	BMS-345541	LSM-1028	IKBKB	0.12uM	HEPG2	24h	LINCSCP_111605
LINCSCP_41661	-0.9972815187	0.0001700772401	5	CHEMBL2355513	LSM-39806	NA	10uM	NKDBA	24h	LINCSCP_41661
LINCSCP_44899	-0.9972366913	0.0001743001898	5	Fedratinib	LSM-1142	FLT3|JAK2	10uM	PC3	24h	LINCSCP_44899
LINCSCP_67738	-0.997197767	0.0001779949106	5	Mebendazole	LSM-3749	NA	20uM	NKDBA	24h	LINCSCP_67738
LINCSCP_98152	-0.997181249	0.0001795705915	5	Vandetanib	LSM-1199	EGFR|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FLT1|FLT4|KDR|PTK6|RET|SRC|TEK	3.33uM	HA1E	24h	LINCSCP_98152
LINCSCP_882	0.9971740211	0.000180261528	5	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	A375	6h	LINCSCP_882
LINCSCP_58872	-0.9971250305	0.0001849678863	5	PU-H-71	LSM-5492	HSP90AA1	10uM	VCAP	24h	LINCSCP_58872
LINCSCP_91075	-0.9970854781	0.0001887969155	5	MG-132	LSM-1107	PSMB1	20uM	HA1E	24h	LINCSCP_91075
LINCSCP_4439	-0.9970349219	0.0001937290761	5	PK-11195	LSM-1532	TSPO	100uM	A549	24h	LINCSCP_4439
LINCSCP_64142	-0.9969979694	0.0001973607856	5	BRD-M91876180	LSM-45082	NA	5uM	VCAP	6h	LINCSCP_64142
LINCSCP_149019	0.9969626552	0.0002008524033	5	UNC0638	LSM-6325	NA	0.12uM	NPC	24h	LINCSCP_149019
LINCSCP_46430	-0.9969255477	0.0002045432333	5	PLX-4720	LSM-1049	BRAF	10uM	PC3	24h	LINCSCP_46430
LINCSCP_52475	-0.9969163066	0.0002054658532	5	Salmeterol	LSM-1240	ADRB2	10uM	SKB	24h	LINCSCP_52475
LINCSCP_13714	-0.9968925169	0.0002078473474	5	IN1128	LSM-2557	PTGS1|PTGS2|SIRT1	10uM	HA1E	24h	LINCSCP_13714
LINCSCP_14786	-0.9968139206	0.000215779953	5	Sertraline	LSM-3843	SLC6A4	10uM	HA1E	24h	LINCSCP_14786
LINCSCP_151989	-0.9968124954	0.0002159247083	5	GSK 525762A	LSM-6334	NA	10uM	PC3	24h	LINCSCP_151989
LINCSCP_103503	0.9967894887	0.0002182659062	5	MK-5108	LSM-36812	AURKA|AURKB	0.37uM	HELA	24h	LINCSCP_103503
LINCSCP_115483	-0.9967845866	0.0002187658425	5	GSK-3 Inhibitor IX	LSM-42780	NA	3.33uM	HS578T	24h	LINCSCP_115483
LINCSCP_81196	-0.9967302349	0.0002243342431	5	Pelitinib	LSM-42796	EGFR	10uM	A549	24h	LINCSCP_81196
LINCSCP_39765	0.9966428066	0.0002333885636	5	CHEMBL1222381	LSM-6252	NA	80uM	MDST8	6h	LINCSCP_39765
LINCSCP_3002	-0.9966230185	0.000235454375	5	ZINC03898662	LSM-4928	NA	10uM	A375	6h	LINCSCP_3002
LINCSCP_145988	-0.9966010522	0.0002377546688	5	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	10uM	MNEU.E	24h	LINCSCP_145988
LINCSCP_43457	-0.9965580664	0.0002422775862	5	BG-1026	LSM-45128	NA	10uM	NPC	24h	LINCSCP_43457
LINCSCP_23410	0.996512613	0.0002470909106	5	ST004815	LSM-36681	NA	20uM	HEPG2	24h	LINCSCP_23410
LINCSCP_20955	0.9964921933	0.0002492635064	5	AT-9283	LSM-37023	ABL1|AURKA|AURKB|FLT3|JAK2|JAK3	0.04uM	HCC515	24h	LINCSCP_20955
LINCSCP_58324	-0.9964704813	0.0002515805289	5	MD-II-038	LSM-43121	NA	10uM	VCAP	24h	LINCSCP_58324
LINCSCP_148275	0.9964005228	0.0002590946026	5	844499-71-4	LSM-1175	NA	0.12uM	NPC.CAS9	24h	LINCSCP_148275
LINCSCP_262279	-0.9963669672	0.0002627247758	5	Pyrazolanthrone	LSM-1163	MAPK10|MAPK8|MAPK9|TTK	10uM	NPC	24h	LINCSCP_262279
LINCSCP_65612	0.9963659332	0.0002628368965	5	BRD-K28995283	LSM-38845	NA	10uM	VCAP	24h	LINCSCP_65612
LINCSCP_14214	-0.9963494707	0.0002646242621	5	N-Desmethylclozapine	LSM-2206	CHRM1|DRD2|DRD3|HTR2A|HTR2C	10uM	HA1E	6h	LINCSCP_14214
LINCSCP_148166	-0.9963262384	0.0002671534877	5	Ponatinib	LSM-1151	ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KIT|RET|TEK	1.11uM	NPC.CAS9	24h	LINCSCP_148166
LINCSCP_90648	-0.9963221462	0.0002675998145	5	Saracatinib	LSM-1032	ABL1|SRC	0.12uM	HA1E	24h	LINCSCP_90648
LINCSCP_46142	-0.9963073493	0.0002692157768	5	Midazolam	LSM-5200	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	10uM	PC3	6h	LINCSCP_46142
LINCSCP_71635	0.9962844176	0.0002717265035	5	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	10uM	A375	24h	LINCSCP_71635
LINCSCP_160514	-0.9962709477	0.0002732049051	5	ENMD-2076	LSM-45335	AURKA|AURKB|CSF1R|FGFR3|FLT3|KDR|KIT|PDGFRA|SRC	10uM	PC3	24h	LINCSCP_160514
LINCSCP_113349	-0.9962131143	0.0002795827024	5	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HME1	3h	LINCSCP_113349
LINCSCP_147935	-0.9961488968	0.0002867216976	5	I-BET151	LSM-6335	NA	0.04uM	NPC.CAS9	24h	LINCSCP_147935
LINCSCP_73244	0.9961468012	0.0002869556672	5	Ganetespib (STA-9090)	LSM-45281	HSP90AA1|HSP90AB1	0.37uM	A375	24h	LINCSCP_73244
LINCSCP_43510	-0.9960852861	0.0002938520404	5	BG-1028	LSM-45130	NA	10uM	NPC	24h	LINCSCP_43510
LINCSCP_43242	-0.9960655185	0.0002960797102	5	STK369842	LSM-37100	NA	10uM	NPC	24h	LINCSCP_43242
LINCSCP_9758	-0.9960281607	0.0003003049262	5	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	A549	24h	LINCSCP_9758
LINCSCP_2414	0.9959957191	0.0003039902323	5	AC1O9X68	LSM-6647	NA	10uM	A375	6h	LINCSCP_2414
LINCSCP_781	-0.995981972	0.0003055563856	5	Tyrphostin AG-1478	LSM-1224	EGFR	60uM	A375	24h	LINCSCP_781
LINCSCP_60254	0.9959638767	0.0003076219999	5	CHEMBL2361997	LSM-43438	NA	5uM	VCAP	24h	LINCSCP_60254
LINCSCP_67793	-0.9959638203	0.0003076284448	5	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	0.5uM	NPC	24h	LINCSCP_67793
LINCSCP_73245	0.9959499726	0.0003092123153	5	Ganetespib (STA-9090)	LSM-45281	HSP90AA1|HSP90AB1	0.12uM	A375	24h	LINCSCP_73245
LINCSCP_166264	-0.9959198733	0.0003126643434	5	ITK Inhibitor	LSM-1043	ITK	10uM	SKL	24h	LINCSCP_166264
LINCSCP_264058	0.9959168527	0.0003130114714	5	PCI-34051	LSM-4812	HDAC1|HDAC10|HDAC6|HDAC8	10uM	NPC	6h	LINCSCP_264058
LINCSCP_67812	-0.9959138751	0.0003133537853	5	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	NPC	24h	LINCSCP_67812
LINCSCP_173765	0.9959066556	0.0003141842737	5	IDOXURIDINE	LSM-45784	NA	10uM	YAPC	24h	LINCSCP_173765
LINCSCP_171868	0.9958713968	0.0003182507522	5	Orphenadrine	LSM-1630	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC6A2	0.12uM	YAPC	24h	LINCSCP_171868
LINCSCP_255780	0.9958264293	0.0003234621342	5	Motesanib	LSM-1042	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB|RET	10uM	MDAMB231	24h	LINCSCP_255780
LINCSCP_7707	-0.9958224197	0.0003239281846	5	AC1L1JM9	LSM-2056	NA	10uM	A549	6h	LINCSCP_7707
LINCSCP_148708	-0.995814451	0.0003248550713	5	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	NPC	24h	LINCSCP_148708
LINCSCP_38509	0.9957587057	0.000331363737	5	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	MCF7	24h	LINCSCP_38509
LINCSCP_108906	0.9956986275	0.0003384262369	5	Pevonedistat	LSM-6263	NAE1|UBA3	3.33uM	HELA	24h	LINCSCP_108906
LINCSCP_42552	-0.9956132747	0.000348544744	5	Scriptaid	LSM-2499	HDAC1	10uM	NPC	24h	LINCSCP_42552
LINCSCP_177283	0.9956108051	0.0003488389839	5	3-Methyladenine	LSM-4733	NA	10uM	A375	6h	LINCSCP_177283
LINCSCP_137811	0.9956063722	0.0003493673592	5	CX-5461	LSM-6342	NA	0.37uM	MCF7	24h	LINCSCP_137811
LINCSCP_54718	-0.9955715325	0.0003535292465	5	PK-11195	LSM-1532	TSPO	100uM	T3M10	6h	LINCSCP_54718
LINCSCP_2253	0.9955536268	0.0003556746059	5	IN1451	LSM-4349	MAPK3	10uM	A375	6h	LINCSCP_2253
LINCSCP_18467	0.9954865185	0.0003637534432	5	Racecadotril	LSM-1286	MME	10uM	HCC515	24h	LINCSCP_18467
LINCSCP_6344	-0.9954819452	0.0003643061982	5	LRRK2-IN-1	LSM-1086	LRRK2	10uM	A549	24h	LINCSCP_6344
LINCSCP_56216	-0.9954638062	0.0003665013155	5	ST092443	LSM-1481	ADORA1|ADORA2A|ADORA2B	10uM	VCAP	24h	LINCSCP_56216
LINCSCP_6690	-0.9954090454	0.0003731548216	5	Sirolimus	LSM-42782	FKBP1A|MTOR	10uM	A549	6h	LINCSCP_6690
LINCSCP_14512	-0.9953812515	0.0003765470151	5	Reserpine	LSM-4162	SLC18A1|SLC18A2	10uM	HA1E	24h	LINCSCP_14512
LINCSCP_218826	0.9953349277	0.0003822234197	5	PAC-1	LSM-3119	CASP3	10uM	HEC108	6h	LINCSCP_218826
LINCSCP_42929	-0.9953234044	0.000383639836	5	Strophanthidin	LSM-3891	ATP1A1	10uM	NPC	24h	LINCSCP_42929
LINCSCP_4526	-0.9953076358	0.0003855808982	5	DG-041	LSM-43279	PTGER3	40uM	A549	24h	LINCSCP_4526
LINCSCP_97351	-0.9952983079	0.0003867306606	5	Atorvastatin	LSM-5771	DPP4|HMGCR	1.11uM	HA1E	24h	LINCSCP_97351
LINCSCP_90649	-0.9952944597	0.0003872053293	5	Saracatinib	LSM-1032	ABL1|SRC	0.04uM	HA1E	24h	LINCSCP_90649
LINCSCP_149399	-0.9952878745	0.0003880180423	5	PD-0325901	LSM-1101	MAP2K1|MAP2K2	1.11uM	NPC	24h	LINCSCP_149399
LINCSCP_42844	0.9952605657	0.0003913944194	5	Carbenoxolone	LSM-2267	HSD11B1	10uM	NPC	24h	LINCSCP_42844
LINCSCP_128	-0.9952469069	0.0003930868011	5	ZINC1569718	LSM-3105	NA	10uM	A375	6h	LINCSCP_128
LINCSCP_113595	-0.9952156541	0.0003969682697	5	Lapatinib	LSM-1051	EGFR|ERBB2	10uM	HME1	3h	LINCSCP_113595
LINCSCP_655	-0.9952025303	0.0003986019726	5	MLS000709026	LSM-43139	RAD51	40uM	A375	24h	LINCSCP_655
LINCSCP_148972	0.9951916293	0.0003999606692	5	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	NPC	24h	LINCSCP_148972
LINCSCP_15446	-0.9951898946	0.0004001770208	5	GW843682X	LSM-1014	PLK1|PLK3	10uM	HA1E	24h	LINCSCP_15446
LINCSCP_147768	-0.9951805979	0.0004013371869	5	(R)-(-)-Jq1 enantiomer	LSM-6333	NA	10uM	NPC.CAS9	24h	LINCSCP_147768
LINCSCP_148614	0.9951796527	0.0004014551972	5	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	10uM	NPC	24h	LINCSCP_148614
LINCSCP_85946	0.9951131237	0.000409790862	5	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	1.11uM	BT20	24h	LINCSCP_85946
LINCSCP_114919	-0.9950905615	0.0004126306804	5	Pelitinib	LSM-42796	EGFR	10uM	HS578T	24h	LINCSCP_114919
LINCSCP_71637	0.9950838813	0.0004134727416	5	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	1.11uM	A375	24h	LINCSCP_71637
LINCSCP_42424	-0.9950780385	0.0004142097193	5	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	NPC	24h	LINCSCP_42424
LINCSCP_135170	-0.99505035	0.0004177080983	5	MG-132	LSM-1107	PSMB1	20uM	MCF7	24h	LINCSCP_135170
LINCSCP_68548	-0.9950502482	0.0004177209717	5	LY-294002	LSM-2597	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PRKDC	10uM	VCAP	6h	LINCSCP_68548
LINCSCP_5532	-0.9950433336	0.000418596148	5	MLS002607703	LSM-3242	NA	10uM	A549	6h	LINCSCP_5532
LINCSCP_43527	-0.9950349534	0.0004196576486	5	BG-1027	LSM-45132	NA	10uM	NPC	24h	LINCSCP_43527
LINCSCP_23409	0.9950250846	0.0004209088506	5	Tyrphostin A9	LSM-4617	NA	3uM	HEPG2	24h	LINCSCP_23409
LINCSCP_209330	-0.9949859364	0.0004258843709	5	Paroxetine	LSM-2843	SLC6A4	10uM	HA1E	6h	LINCSCP_209330
LINCSCP_310532	-0.9949766089	0.0004270727129	5	BRD-K19668893	LSM-38327	NA	10uM	VCAP	6h	LINCSCP_310532
LINCSCP_42785	-0.9949553055	0.0004297909387	5	Chlorpromazine	LSM-4017	ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7	10uM	NPC	24h	LINCSCP_42785
LINCSCP_67795	-0.9949549724	0.0004298334906	5	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	1uM	NPC	24h	LINCSCP_67795
LINCSCP_4645	-0.9948886565	0.0004383320239	5	NUTLIN 3	LSM-4288	MDM2	40uM	A549	6h	LINCSCP_4645
LINCSCP_42473	-0.9948572737	0.0004423730586	5	Fenretinide	LSM-42925	RARA	10uM	NPC	24h	LINCSCP_42473
LINCSCP_10027	-0.9948227607	0.0004468313774	5	Curcumin	LSM-43083	PTGS1|PTGS2	0.41uM	A549	24h	LINCSCP_10027
LINCSCP_33794	0.9948205768	0.0004471139859	5	Strophanthidin	LSM-3891	ATP1A1	10uM	MCF7	6h	LINCSCP_33794
LINCSCP_169162	0.9948086139	0.0004486631232	5	Pimasertib	LSM-5946	MAP2K1|MAP2K2	0.12uM	YAPC	24h	LINCSCP_169162
LINCSCP_13739	-0.9946354282	0.0004712883183	5	T 98475	LSM-3382	GNRHR	10uM	HA1E	24h	LINCSCP_13739
LINCSCP_67792	-0.9946232323	0.0004728955114	5	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3uM	NPC	24h	LINCSCP_67792
LINCSCP_149400	-0.9946007354	0.0004758649706	5	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	NPC	24h	LINCSCP_149400
LINCSCP_67766	-0.9944102729	0.0005012510497	5	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	NPC	24h	LINCSCP_67766
LINCSCP_43431	-0.994405179	0.0005019359978	5	BG-1029	LSM-45122	NA	10uM	NPC	24h	LINCSCP_43431
LINCSCP_138610	0.9943960917	0.0005031587058	5	Acarbose	LSM-4631	AMY2A|MGAM	0.12uM	MCF7	24h	LINCSCP_138610
LINCSCP_29108	0.994395006	0.0005033048551	5	3-Chloro-l-alanine	LSM-6205	RPS2	0.5uM	JHUEM2	6h	LINCSCP_29108
LINCSCP_15439	-0.9943749116	0.0005060123337	5	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	0.01uM	HA1E	24h	LINCSCP_15439
LINCSCP_138601	0.9943501838	0.00050935074	5	Naftopidil	LSM-4302	NA	3.33uM	MCF7	24h	LINCSCP_138601
LINCSCP_37444	0.9943194067	0.0005135160263	5	SA-1456352	LSM-38703	NA	3uM	MCF7	24h	LINCSCP_37444
LINCSCP_43187	-0.994311525	0.0005145845289	5	CHEMBL2358276	LSM-44891	NA	10uM	NPC	24h	LINCSCP_43187
LINCSCP_43438	-0.9943094408	0.000514867198	5	Kenpaullone	LSM-2824	CDK1|CDK5|GSK3B	10uM	NPC	24h	LINCSCP_43438
LINCSCP_149906	-0.9942952291	0.0005167960523	5	C30H33N3O5S	LSM-1156	ATM	10uM	NPC.TAK	24h	LINCSCP_149906
LINCSCP_116146	0.9942915244	0.0005172992557	5	CP-724714	LSM-42777	ERBB2	3.33uM	HT29	24h	LINCSCP_116146
LINCSCP_977	-0.9942604737	0.0005215232553	5	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	A375	6h	LINCSCP_977
LINCSCP_66438	-0.9942548695	0.0005222868467	5	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	A375	24h	LINCSCP_66438
LINCSCP_151583	-0.9942423808	0.0005239898011	5	KW-2449	LSM-42803	ABL1|AURKA|AURKB|FLT3	10uM	PC3	24h	LINCSCP_151583
LINCSCP_47104	-0.9942006182	0.0005296978961	5	CHEMBL1868923	LSM-6103	NA	10uM	PC3	24h	LINCSCP_47104
LINCSCP_65863	-0.9941721446	0.0005336014398	5	BRD-K71448503	LSM-15156	NA	10uM	VCAP	6h	LINCSCP_65863
LINCSCP_105912	0.9941431442	0.0005375869905	5	AT13387	LSM-45514	NA	0.37uM	HELA	24h	LINCSCP_105912
LINCSCP_94951	-0.9941373884	0.0005383791822	5	Aphidicolin	LSM-45486	NA	0.37uM	HA1E	24h	LINCSCP_94951
