signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_2211	0.9971983544	5.486136435e-08	8	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	A375	6h	LINCSCP_2211
LINCSCP_251311	0.9962967162	1.266175748e-07	8	GW-5074	LSM-42779	RAF1	10uM	MCF7	24h	LINCSCP_251311
LINCSCP_93443	0.9951476801	2.845813555e-07	8	Olaparib	LSM-1145	PARP1|PARP2|PARP3	0.37uM	HA1E	24h	LINCSCP_93443
LINCSCP_241297	0.9943863948	4.40387859e-07	8	Telenzepine	LSM-2111	CHRM1	10uM	MCF7	6h	LINCSCP_241297
LINCSCP_92980	0.9940805242	5.162495241e-07	8	Clemizole	LSM-5225	NA	1.11uM	HA1E	24h	LINCSCP_92980
LINCSCP_40279	0.9940345098	5.283641067e-07	8	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	NCIH596	6h	LINCSCP_40279
LINCSCP_93180	0.9932060308	7.800009854e-07	8	Trimethoprim	LSM-5246	NA	0.12uM	HA1E	24h	LINCSCP_93180
LINCSCP_179470	0.9921552233	1.199839181e-06	8	CHEBI:82814	LSM-1744	CACNA1C	10uM	A375	6h	LINCSCP_179470
LINCSCP_172838	0.9917786345	1.380670809e-06	8	Clofibrate	LSM-2996	PPARA	3.33uM	YAPC	24h	LINCSCP_172838
LINCSCP_137669	0.9915874343	1.479044436e-06	8	Tioconazole	LSM-5028	NA	0.04uM	MCF7	24h	LINCSCP_137669
LINCSCP_279752	0.9914687839	1.542374664e-06	8	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	5uM	PC3	24h	LINCSCP_279752
LINCSCP_130683	0.9909756844	1.824898752e-06	8	SB590885	LSM-42746	NA	0.12uM	MCF10A	24h	LINCSCP_130683
LINCSCP_170018	0.9895867478	2.800922962e-06	8	Nicotine	LSM-2093	CHRNA10|CHRNA4|CHRNA9|CHRNB2	1.11uM	YAPC	24h	LINCSCP_170018
LINCSCP_93090	0.989254876	3.076577054e-06	8	UK 383367	LSM-45910	NA	0.12uM	HA1E	24h	LINCSCP_93090
LINCSCP_139672	0.9890198414	3.282331856e-06	8	Pentoxifylline	LSM-3285	ADORA2A|ADORA2B|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|TNF	0.12uM	MCF7	24h	LINCSCP_139672
LINCSCP_137847	0.9883558945	3.91253224e-06	8	Cisapride	LSM-6397	HTR4	0.37uM	MCF7	24h	LINCSCP_137847
LINCSCP_138305	0.9879798872	4.302710984e-06	8	Voriconazole	LSM-5244	CYP2C19|CYP2C9|CYP3A4|CYP3A5|PTGS1	0.04uM	MCF7	24h	LINCSCP_138305
LINCSCP_882	0.9876043467	4.717391954e-06	8	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	A375	6h	LINCSCP_882
LINCSCP_91467	0.9871501578	5.25337609e-06	8	Warfarin	LSM-1405	VKORC1	0.04uM	HA1E	24h	LINCSCP_91467
LINCSCP_278789	0.986891241	5.576287134e-06	8	BRD-K18832733	LSM-38278	NA	10uM	PC3	24h	LINCSCP_278789
LINCSCP_136395	0.986478686	6.117614161e-06	8	Closantel	LSM-4989	NA	3.33uM	MCF7	24h	LINCSCP_136395
LINCSCP_122232	0.986010805	6.772521879e-06	8	Foretinib	LSM-1158	FLT1|FLT3|FLT4|KDR|KIT|MET|PDGFRA|PDGFRB|TEK	1.11uM	HT29	24h	LINCSCP_122232
LINCSCP_168664	0.9859590302	6.84772979e-06	8	Pregnenolone	LSM-5550	NA	0.37uM	YAPC	24h	LINCSCP_168664
