signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_28905	0.9107624773	3.830680613e-05	12	MEGXP0_000816	LSM-36633	NA	10uM	HUH7	6h	LINCSCP_28905
LINCSCP_86081	0.9094536501	4.110667652e-05	12	ZSTK 474	LSM-1053	PIK3CG	0.04uM	BT20	24h	LINCSCP_86081
LINCSCP_42401	0.9090943882	4.190267909e-05	12	Tcpobop	LSM-5450	NR1I3	10uM	NPC	24h	LINCSCP_42401
LINCSCP_63881	0.9079076675	4.461859e-05	12	BRD-K34332181	LSM-10497	NA	5uM	VCAP	24h	LINCSCP_63881
LINCSCP_23545	0.9075887345	4.537157424e-05	12	2-(3,4-Dichlorophenyl)-2,3-dihydro-1,3-benzoxazole	LSM-36611	NA	3uM	HEPG2	6h	LINCSCP_23545
LINCSCP_23587	0.9071397253	4.644855932e-05	12	Rotenone	LSM-5260	MT-ND1	0.1uM	HEPG2	6h	LINCSCP_23587
LINCSCP_72911	0.9060766456	4.90786578e-05	12	RVX-208	LSM-45724	NA	10uM	A375	24h	LINCSCP_72911
LINCSCP_66192	0.9053119243	5.104193284e-05	12	BRD-K96285502	LSM-42495	NA	10uM	VCAP	24h	LINCSCP_66192
LINCSCP_12666	0.9035028929	5.593240334e-05	12	VX-11E	LSM-6291	MAPK1	0.5uM	CORL23	6h	LINCSCP_12666
LINCSCP_33778	0.9022289791	5.959165251e-05	12	Mnitmt	LSM-3401	NA	10uM	MCF7	6h	LINCSCP_33778
LINCSCP_170152	0.9021563695	5.980574334e-05	12	Minoxidil	LSM-2134	ABCC9|KCNJ11|KCNJ8	0.12uM	YAPC	24h	LINCSCP_170152
LINCSCP_40804	0.9006563822	6.436534317e-05	12	NCGC00172240-01	LSM-36637	NA	10uM	NEU	24h	LINCSCP_40804
LINCSCP_35581	0.8994191915	6.832774321e-05	12	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.1uM	MCF7	6h	LINCSCP_35581
LINCSCP_23057	0.8978243625	7.371532003e-05	12	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	LSM-2681	IMPDH1|IMPDH2	10uM	HEPG2	6h	LINCSCP_23057
LINCSCP_10710	-0.8973372351	7.542562676e-05	12	Rhodanine derivative, 43	LSM-43129	NA	10uM	ASC	24h	LINCSCP_10710
LINCSCP_286027	-0.8965970742	7.808376984e-05	12	RS-23597-190	LSM-6204	HTR4	100uM	SKMEL1	6h	LINCSCP_286027
LINCSCP_84782	-0.8955015372	8.215247654e-05	12	HY-11007	LSM-1022	ABL1|BCR	1.11uM	ASC	24h	LINCSCP_84782
LINCSCP_27414	0.8938620372	8.85500611e-05	12	MLS003129913	LSM-10708	NA	5uM	HT29	24h	LINCSCP_27414
LINCSCP_83360	0.8936869333	8.925576965e-05	12	GSK-1070916	LSM-1062	AURKB|AURKC	1.11uM	ASC.C	24h	LINCSCP_83360
LINCSCP_129861	-0.8935900045	8.96483062e-05	12	Withaferin A	LSM-6685	IKBKB|NAMPT	1.11uM	LNCAP	24h	LINCSCP_129861
LINCSCP_25626	0.891450316	9.866390387e-05	12	JSH-23	LSM-5897	RELA	5uM	HT29	24h	LINCSCP_25626
LINCSCP_63936	0.8904599454	0.0001030700551	12	BRD-K39550135	LSM-10831	NA	5uM	VCAP	6h	LINCSCP_63936
LINCSCP_33971	-0.8876702414	0.0001163145549	12	BRD-K03651937	LSM-6073	NA	10uM	MCF7	6h	LINCSCP_33971
LINCSCP_156841	0.8871204982	0.00011907476	12	Olaparib	LSM-1145	PARP1|PARP2|PARP3	3.33uM	PC3	24h	LINCSCP_156841
LINCSCP_58654	0.8863361317	0.000123101479	12	MLS-0435534.0001	LSM-3879	NA	10uM	VCAP	24h	LINCSCP_58654
LINCSCP_301513	0.8841145053	0.0001350875679	12	BRD-K63631822	LSM-12305	NA	5uM	VCAP	6h	LINCSCP_301513
LINCSCP_53777	0.8840264828	0.0001355805817	12	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	SNUC4	6h	LINCSCP_53777
LINCSCP_41066	0.8839480972	0.0001360208029	12	BRD-K70900504	LSM-41132	NA	10uM	NEU	24h	LINCSCP_41066
LINCSCP_295015	0.8836887962	0.0001374850375	12	CHEMBL2354474	LSM-37873	NA	10uM	VCAP	6h	LINCSCP_295015
LINCSCP_258794	0.8833586868	0.0001393669264	12	EMD-66684	LSM-3977	AGTR1	10uM	NEU	24h	LINCSCP_258794
LINCSCP_41830	0.8823845291	0.0001450381136	12	Rita	LSM-6201	MDM2	10uM	NOMO1	6h	LINCSCP_41830
LINCSCP_131304	-0.8823596748	0.00014518513	12	GSK-1904529A	LSM-1134	IGF1R|INSR	1.11uM	MCF10A	24h	LINCSCP_131304
LINCSCP_138207	0.8823404242	0.0001452990795	12	Bupropion	LSM-1267	SLC6A2|SLC6A3	0.37uM	MCF7	24h	LINCSCP_138207
LINCSCP_42623	0.8818089915	0.0001484725018	12	N-Desmethylclozapine	LSM-2206	CHRM1|DRD2|DRD3|HTR2A|HTR2C	10uM	NPC	24h	LINCSCP_42623
LINCSCP_262363	0.881456222	0.000150608795	12	Flumethasone	LSM-3369	NR3C1	10uM	NPC	24h	LINCSCP_262363
LINCSCP_117243	0.88009099	0.0001591038563	12	KU-55933	LSM-1074	ATM	0.12uM	HT29	24h	LINCSCP_117243
LINCSCP_150001	0.8800888502	0.000159117459	12	PFI-1	LSM-6331	NA	0.37uM	NPC.TAK	24h	LINCSCP_150001
LINCSCP_51099	0.8794974052	0.000162912153	12	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	RMUGS	6h	LINCSCP_51099
LINCSCP_164899	-0.8794400059	0.0001632841562	12	NCGC00346967-01	LSM-6297	EPHB3	0.04uM	SKL.C	24h	LINCSCP_164899
LINCSCP_131241	-0.8788671217	0.0001670335061	12	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.04uM	MCF10A	24h	LINCSCP_131241
LINCSCP_42852	0.8778157865	0.000174088943	12	SCHEMBL5945809	LSM-2339	HTR2A	10uM	NPC	24h	LINCSCP_42852
LINCSCP_41966	0.8770764839	0.000179188206	12	MW-STK33-97	LSM-44613	NA	0.5uM	NOMO1	24h	LINCSCP_41966
LINCSCP_26360	0.8770468885	0.0001793947377	12	Droperidol	LSM-4193	DRD2	10uM	HT29	6h	LINCSCP_26360
LINCSCP_44171	-0.8769975135	0.0001797397165	12	Wiskostatin	LSM-1364	WASL	10uM	PC3	24h	LINCSCP_44171
LINCSCP_84144	-0.8767562614	0.0001814327826	12	AZD4547	LSM-6308	NA	1.11uM	ASC	24h	LINCSCP_84144
LINCSCP_58639	0.8760979517	0.0001861161218	12	(1H-Indol-3-ylsulfanyl)-acetic acid	LSM-4723	NA	10uM	VCAP	24h	LINCSCP_58639
LINCSCP_25259	0.8760752087	0.0001862795901	12	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	10uM	HT29	24h	LINCSCP_25259
LINCSCP_54373	0.8754752868	0.0001906322548	12	Bromopyruvate	LSM-6288	HK2	100uM	SW620	6h	LINCSCP_54373
LINCSCP_49658	-0.8750930363	0.0001934467803	12	Avrainvillamide-analog-6	LSM-37107	NA	0.12uM	PC3	24h	LINCSCP_49658
LINCSCP_132912	0.8746025122	0.0001971059452	12	SCHEMBL3958507	LSM-5245	COQ8B|EGFR	3.33uM	MCF7	3h	LINCSCP_132912
LINCSCP_38502	-0.8745060752	0.0001978316499	12	BRD-K54343811	LSM-44966	NA	10uM	MCF7	24h	LINCSCP_38502
LINCSCP_295256	0.8743234487	0.0001992116585	12	F0012-0289	LSM-4634	NA	10uM	VCAP	24h	LINCSCP_295256
LINCSCP_28843	-0.8742987828	0.0001993986204	12	SCHEMBL16980366	LSM-6847	NA	10uM	HUH7	24h	LINCSCP_28843
LINCSCP_137956	0.8736666027	0.0002042373235	12	Meisoindigo	LSM-45840	NA	0.12uM	MCF7	24h	LINCSCP_137956
LINCSCP_8654	-0.8735004746	0.0002055239446	12	BRD-K91771673	LSM-14068	NA	5uM	A549	24h	LINCSCP_8654
LINCSCP_42869	0.8733902473	0.0002063811136	12	Buddleoflavonoloside	LSM-2566	NA	10uM	NPC	24h	LINCSCP_42869
LINCSCP_146439	0.8730232659	0.0002092550253	12	AZ628	LSM-1050	BRAF|RAF1	0.12uM	NEU	24h	LINCSCP_146439
LINCSCP_81405	-0.8709974095	0.0002256868778	12	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	A549	24h	LINCSCP_81405
LINCSCP_31554	-0.8708969163	0.0002265274087	12	MLS000583957	LSM-1763	NA	10uM	MCF7	24h	LINCSCP_31554
LINCSCP_171076	0.8701037756	0.0002332473129	12	TAK-875	LSM-45725	FFAR1	10uM	YAPC	24h	LINCSCP_171076
LINCSCP_174032	0.8700666365	0.0002335657417	12	GDC-0068	LSM-45747	NA	0.37uM	YAPC	24h	LINCSCP_174032
LINCSCP_147209	0.869822285	0.0002356692608	12	BX-795	LSM-1189	PDK1|PDPK1	3.33uM	NEU	24h	LINCSCP_147209
LINCSCP_88090	-0.8696941508	0.0002367782032	12	PD-173074	LSM-1026	FGFR1|FGFR3	0.37uM	HA1E	24h	LINCSCP_88090
LINCSCP_164197	-0.8696518712	0.000237145005	12	Amuvatinib	LSM-1118	FLT3|KIT|MET|PDGFRA	0.37uM	SKL.C	24h	LINCSCP_164197
LINCSCP_217216	-0.8696133962	0.0002374791848	12	CHEMBL2362248	LSM-39042	NA	10uM	HCC515	6h	LINCSCP_217216
LINCSCP_280485	-0.869578179	0.0002377853897	12	Raloxifene	LSM-3425	ESR1|ESR2	1.11uM	PC3	24h	LINCSCP_280485
LINCSCP_169207	0.8691068516	0.0002419131862	12	GF-109203	LSM-2677	PRKCA	3.33uM	YAPC	24h	LINCSCP_169207
LINCSCP_57103	0.8684485822	0.0002477714598	12	NSC119236	LSM-4575	NA	20uM	VCAP	6h	LINCSCP_57103
LINCSCP_64250	0.8680442547	0.0002514242268	12	BRD-K16464815	LSM-38135	NA	5uM	VCAP	24h	LINCSCP_64250
LINCSCP_42418	0.8678654127	0.0002530532448	12	Pregnenolone	LSM-5550	NA	10uM	NPC	24h	LINCSCP_42418
LINCSCP_28841	0.8676479292	0.0002550453103	12	6266-99-5	LSM-3501	GRM5	3uM	HUH7	24h	LINCSCP_28841
LINCSCP_163416	0.8675505396	0.0002559413144	12	Alpelisib	LSM-4256	PIK3CA	3.33uM	SKBR3	3h	LINCSCP_163416
LINCSCP_258006	0.8670081872	0.0002609760437	12	MEGXM0_000358	LSM-43077	NA	10uM	NEU	24h	LINCSCP_258006
LINCSCP_171821	0.8669458764	0.0002615593895	12	Ivacaftor (VX-770)	LSM-45975	CFTR	0.04uM	YAPC	24h	LINCSCP_171821
LINCSCP_228458	0.86682622	0.0002626824482	12	BRD-K46080444	LSM-14836	NA	5uM	HT29	24h	LINCSCP_228458
LINCSCP_42492	0.8667674901	0.0002632350424	12	XMD-1499	LSM-42713	EPHB3	10uM	NPC	24h	LINCSCP_42492
LINCSCP_42378	0.866357884	0.0002671142952	12	8-Epi-15-d2c-isop	LSM-43167	PTGDR|PTGDR2	10uM	NPC	24h	LINCSCP_42378
LINCSCP_85890	0.8658610975	0.0002718788295	12	936890-98-1	LSM-42786	MTOR	10uM	BT20	24h	LINCSCP_85890
LINCSCP_65031	0.8645652671	0.000284618806	12	TORIN1	LSM-1079	MTOR	0.01uM	VCAP	6h	LINCSCP_65031
LINCSCP_226846	0.8645465951	0.0002848057165	12	Chloroxine	LSM-2371	NA	10uM	HT29	6h	LINCSCP_226846
LINCSCP_31535	-0.8633429636	0.0002970575449	12	MLS000583963	LSM-1362	NA	10uM	MCF7	24h	LINCSCP_31535
LINCSCP_39752	-0.8627638039	0.0003030971491	12	Glyburide	LSM-2811	ABCC8|CFTR|KCNJ11|KCNJ5|KCNJ8	10uM	MDST8	6h	LINCSCP_39752
LINCSCP_171863	0.8625257257	0.0003056074269	12	(Z) Fluvoxamine	LSM-3625	NA	0.04uM	YAPC	24h	LINCSCP_171863
LINCSCP_84686	-0.8619175387	0.0003120936338	12	BRD-A01645196	LSM-42745	NA	10uM	ASC	24h	LINCSCP_84686
LINCSCP_3461	-0.8612904975	0.0003188926079	12	BRD-K61181530	LSM-40621	NA	5uM	A375	24h	LINCSCP_3461
LINCSCP_85189	0.8603920581	0.0003288346531	12	CHEMBL1083527	LSM-1122	NA	3.33uM	BT20	24h	LINCSCP_85189
LINCSCP_164663	-0.8598676236	0.0003347484663	12	UNC1215	LSM-6338	NA	0.04uM	SKL.C	24h	LINCSCP_164663
LINCSCP_36023	-0.8595172152	0.000338745752	12	Withaferin A	LSM-6685	IKBKB|NAMPT	3uM	MCF7	24h	LINCSCP_36023
LINCSCP_263921	0.859428156	0.0003397675889	12	Suramin	LSM-42729	FSHR|P2RY2|RYR1	10uM	NPC	24h	LINCSCP_263921
LINCSCP_29443	-0.8593797522	0.0003403239645	12	LRRK2-IN-1	LSM-1086	LRRK2	0.5uM	MCF10A	24h	LINCSCP_29443
LINCSCP_54128	0.8593270374	0.0003409306972	12	ML239	LSM-3882	NA	10uM	SW620	6h	LINCSCP_54128
LINCSCP_12647	0.8586407687	0.0003489065334	12	MK-2206	LSM-1057	AKT1|AKT2|AKT3	10uM	CORL23	6h	LINCSCP_12647
LINCSCP_26614	0.8577416962	0.0003595743672	12	Emend	LSM-5350	TACR1	10uM	HT29	6h	LINCSCP_26614
LINCSCP_146783	0.8573172564	0.0003646978016	12	AGK 2	LSM-43196	SIRT2	10uM	NEU	24h	LINCSCP_146783
LINCSCP_179036	-0.8572641858	0.0003653423901	12	(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone	LSM-3413	NA	10uM	A375	6h	LINCSCP_179036
LINCSCP_258827	0.8571459972	0.0003667810784	12	DR 2313	LSM-4130	NA	10uM	NEU	24h	LINCSCP_258827
LINCSCP_38786	-0.8570740997	0.0003676584262	12	Dienestrol	LSM-43043	ESR1	1.11uM	MCF7	24h	LINCSCP_38786
LINCSCP_167690	0.8565307205	0.0003743420451	12	Maprotiline	LSM-2043	SLC6A2	10uM	YAPC	24h	LINCSCP_167690
LINCSCP_59342	0.8564964763	0.0003747663946	12	BRD-K36317223	LSM-39260	NA	10uM	VCAP	6h	LINCSCP_59342
LINCSCP_137609	0.8564261935	0.0003756385	12	BRD-A69421747	LSM-45546	NA	0.04uM	MCF7	24h	LINCSCP_137609
LINCSCP_28950	0.8564244869	0.0003756596963	12	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	LSM-2681	IMPDH1|IMPDH2	10uM	HUH7	6h	LINCSCP_28950
LINCSCP_3990	-0.856080236	0.0003799543446	12	SCHEMBL12410954	LSM-37026	NA	0.12uM	A375	24h	LINCSCP_3990
LINCSCP_147311	0.8559440938	0.0003816632573	12	MGCD-265	LSM-1124	AXL|FLT1|FLT4|KDR|MET|MST1R|TEK	3.33uM	NEU	24h	LINCSCP_147311
LINCSCP_40883	0.8553521881	0.000389162684	12	2-Bromo-n-phenylbenzamide	LSM-2067	NA	10uM	NEU	24h	LINCSCP_40883
LINCSCP_30460	-0.8553508473	0.0003891798011	12	RS-23597-190	LSM-6204	HTR4	100uM	MCF7	24h	LINCSCP_30460
LINCSCP_138763	0.8550909367	0.0003925089351	12	Raltegravir	LSM-5233	NA	3.33uM	MCF7	24h	LINCSCP_138763
LINCSCP_54689	0.8546808047	0.0003978071942	12	PS-1145	LSM-5975	IKBKB	5uM	SW948	6h	LINCSCP_54689
LINCSCP_174280	0.8545241791	0.0003998451498	12	AMSACRINE	LSM-45972	NA	0.04uM	YAPC	24h	LINCSCP_174280
LINCSCP_126813	0.8540664937	0.0004058469115	12	Naphazoline	LSM-3737	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C	0.04uM	HT29	24h	LINCSCP_126813
LINCSCP_150112	0.8533812164	0.0004149637633	12	CX-5461	LSM-6342	NA	3.33uM	NPC.TAK	24h	LINCSCP_150112
LINCSCP_285893	0.852830021	0.0004224115977	12	NU1025	LSM-4643	PARP1	10uM	SKM1	6h	LINCSCP_285893
LINCSCP_64277	0.8526207992	0.0004252656598	12	BRD-K33979365	LSM-39127	NA	5uM	VCAP	24h	LINCSCP_64277
LINCSCP_9757	-0.8523958915	0.0004283503804	12	Withaferin A	LSM-6685	IKBKB|NAMPT	0.5uM	A549	24h	LINCSCP_9757
LINCSCP_67146	0.8520738756	0.000432797211	12	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.5uM	HT29	24h	LINCSCP_67146
LINCSCP_1305	0.8515286411	0.0004404082128	12	MLS002276484	LSM-2585	NA	10uM	A375	6h	LINCSCP_1305
LINCSCP_34546	0.8514996552	0.0004408157207	12	Butylscopolammonium	LSM-5008	NA	10uM	MCF7	6h	LINCSCP_34546
LINCSCP_137886	0.8514428263	0.0004416155177	12	Everolimus	LSM-43172	FKBP1A|MTOR	10uM	MCF7	24h	LINCSCP_137886
LINCSCP_69102	-0.8498444148	0.0004645767486	12	Withaferin A	LSM-6685	IKBKB|NAMPT	0.37uM	A375	24h	LINCSCP_69102
LINCSCP_258471	0.8496603221	0.0004672796006	12	Oleoylethanolamide	LSM-42935	GPR119|PPARA	10uM	NEU	24h	LINCSCP_258471
LINCSCP_205200	0.8495123792	0.000469460534	12	SCHEMBL570779	LSM-1149	NA	0.1uM	BT20	6h	LINCSCP_205200
LINCSCP_4005	-0.8486333917	0.0004825817559	12	BL003-049-HDAC3	LSM-36785	NA	0.37uM	A375	24h	LINCSCP_4005
LINCSCP_131168	-0.8485482258	0.0004838680438	12	SCHEMBL6874948	LSM-5674	LCK	0.12uM	MCF10A	24h	LINCSCP_131168
LINCSCP_25381	0.8482261957	0.0004887558396	12	MAZ51	LSM-43044	FLT4	10uM	HT29	6h	LINCSCP_25381
LINCSCP_33701	0.8478464194	0.0004945692489	12	Propylpyrazoletriol	LSM-1978	ESR1	10uM	MCF7	6h	LINCSCP_33701
LINCSCP_29323	0.8478373555	0.0004947086463	12	MST-312	LSM-6230	TERT	10uM	LOVO	6h	LINCSCP_29323
LINCSCP_115454	-0.8469231794	0.0005089255334	12	SCHEMBL3958507	LSM-5245	COQ8B|EGFR	1.11uM	HS578T	24h	LINCSCP_115454
LINCSCP_147191	0.8468695489	0.0005097693041	12	VX-745	LSM-1169	MAPK14	3.33uM	NEU	24h	LINCSCP_147191
LINCSCP_3993	-0.8467687834	0.0005113575871	12	Broad-Sai-045	LSM-45330	NA	0.12uM	A375	24h	LINCSCP_3993
LINCSCP_56496	0.8467463001	0.0005117124962	12	Fipronil	LSM-1608	NA	10uM	VCAP	6h	LINCSCP_56496
LINCSCP_80352	0.8463443999	0.0005180889617	12	Apremilast (CC-10004)	LSM-45894	PDE4A|PDE4B|PDE4C|PDE4D	10uM	A375	24h	LINCSCP_80352
LINCSCP_255038	-0.8463124392	0.0005185986767	12	Estriol	LSM-2368	ESR1|ESR2	0.37uM	MCF7	24h	LINCSCP_255038
LINCSCP_131239	-0.8458934577	0.0005253167	12	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.37uM	MCF10A	24h	LINCSCP_131239
LINCSCP_49710	-0.8458689998	0.0005257109366	12	MLS004683634	LSM-6156	NA	10uM	PC3	24h	LINCSCP_49710
LINCSCP_42674	0.8458391448	0.0005261924807	12	Spironolactone	LSM-4018	NR3C2	10uM	NPC	24h	LINCSCP_42674
LINCSCP_146877	0.8456387913	0.0005294329205	12	CHEMBL3347630	LSM-43292	NA	0.12uM	NEU	24h	LINCSCP_146877
LINCSCP_17004	-0.8445408229	0.0005474667916	12	Mebendazole	LSM-3749	NA	10uM	HA1E	6h	LINCSCP_17004
LINCSCP_25638	0.8443162882	0.0005512126504	12	PKC Beta Inhibitor	LSM-4753	PRKCB	10uM	HT29	24h	LINCSCP_25638
LINCSCP_42474	0.8440848057	0.0005550951856	12	252916-29-3	LSM-43214	AURKA|AURKB|FGFR1|FGFR2|KDR|PDGFRA|PDGFRB	10uM	NPC	24h	LINCSCP_42474
LINCSCP_12923	-0.842990185	0.0005737427251	12	MLS000709026	LSM-43139	RAD51	40uM	EFO27	6h	LINCSCP_12923
LINCSCP_23670	0.8428125685	0.0005768137402	12	BRD-K52785744-001-01-7	LSM-6837	NA	3uM	HEPG2	6h	LINCSCP_23670
LINCSCP_261293	0.842560659	0.0005811911198	12	BRD-K35669573	LSM-29348	NA	0.01uM	NOMO1	6h	LINCSCP_261293
LINCSCP_41070	0.8415309039	0.0005993533143	12	BRD-K79102010	LSM-41589	NA	10uM	NEU	24h	LINCSCP_41070
LINCSCP_21705	0.8414814868	0.0006002358248	12	GSK-319347A	LSM-1216	IKBKG	5uM	HEPG2	6h	LINCSCP_21705
LINCSCP_25390	0.8414723718	0.0006003987136	12	6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide	LSM-6184	CYP17A1	40uM	HT29	24h	LINCSCP_25390
LINCSCP_42410	0.8413679904	0.000602266499	12	SB525334	LSM-1121	TGFBR1	10uM	NPC	24h	LINCSCP_42410
LINCSCP_8306	-0.8411774353	0.0006056878706	12	MLS003129488	LSM-7267	NA	5uM	A549	24h	LINCSCP_8306
LINCSCP_59762	0.8407450244	0.0006135075529	12	BRD-K38611276	LSM-39395	NA	5uM	VCAP	6h	LINCSCP_59762
