signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_138298	1	0	3	Tizanidine	LSM-5242	ADRA2A|ADRA2B|ADRA2C	0.12uM	MCF7	24h	LINCSCP_138298
LINCSCP_135242	1	2.880985343e-06	3	E-3810	LSM-45728	FGFR1|FGFR2|FLT1|FLT4|KDR	10uM	MCF7	24h	LINCSCP_135242
LINCSCP_74402	-0.9999999999	1.088375272e-05	3	Vardenafil	LSM-2292	PDE5A	0.12uM	A375	24h	LINCSCP_74402
LINCSCP_65584	-0.9999999992	2.558590922e-05	3	BRD-K14383710	LSM-38012	NA	10uM	VCAP	24h	LINCSCP_65584
LINCSCP_68366	-0.9999999991	2.642799219e-05	3	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	VCAP	24h	LINCSCP_68366
LINCSCP_22351	-0.9999999989	3.018299412e-05	3	BRD-K35669573	LSM-29348	NA	10uM	HEPG2	6h	LINCSCP_22351
LINCSCP_138741	0.9999999986	3.355854059e-05	3	Roflumilast	LSM-45821	PDE4A|PDE4B|PDE4C|PDE4D	0.37uM	MCF7	24h	LINCSCP_138741
LINCSCP_27319	0.9999999983	3.723835547e-05	3	Podofilox	LSM-3055	NA	10uM	HT29	6h	LINCSCP_27319
LINCSCP_91801	-0.9999999982	3.822734654e-05	3	Zileuton	LSM-5084	ALOX5	0.37uM	HA1E	24h	LINCSCP_91801
LINCSCP_15730	-0.9999999972	4.723983778e-05	3	MLS001065854	LSM-2273	NA	10uM	HA1E	24h	LINCSCP_15730
LINCSCP_3015	-0.9999999968	5.056398158e-05	3	BRD-K69159985	LSM-41032	NA	10uM	A375	6h	LINCSCP_3015
LINCSCP_64560	-0.9999999956	5.975703937e-05	3	Radicicol	LSM-43303	NA	5uM	VCAP	6h	LINCSCP_64560
LINCSCP_45304	0.9999999956	5.980729748e-05	3	T6117073	LSM-2869	NA	10uM	PC3	24h	LINCSCP_45304
LINCSCP_56700	-0.9999999954	6.092570863e-05	3	Ethacrynic acid	LSM-3420	SLC12A1	10uM	VCAP	24h	LINCSCP_56700
LINCSCP_15085	-0.9999999948	6.49541883e-05	3	Nabumetone	LSM-3453	PTGS2	10uM	HA1E	24h	LINCSCP_15085
LINCSCP_55084	-0.9999999948	6.505534355e-05	3	BRD-K23582869-001-01-3	LSM-38556	NA	3uM	THP1	24h	LINCSCP_55084
LINCSCP_158289	0.9999999947	6.554778531e-05	3	AZD-1775	LSM-1153	WEE1	10uM	PC3	24h	LINCSCP_158289
LINCSCP_132832	-0.9999999943	6.781551176e-05	3	Lapatinib	LSM-1051	EGFR|ERBB2	0.04uM	MCF7	24h	LINCSCP_132832
LINCSCP_144440	-0.9999999937	7.171412039e-05	3	MG-132	LSM-1107	PSMB1	20uM	MCF7	24h	LINCSCP_144440
LINCSCP_41966	0.9999999935	7.263259668e-05	3	MW-STK33-97	LSM-44613	NA	0.5uM	NOMO1	24h	LINCSCP_41966
