signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_30659	0.8694923713	0.0005065047238	11	MLS000106215	LSM-4009	NA	100uM	MCF7	24h	LINCSCP_30659
LINCSCP_307	0.8691160912	0.0005128190881	11	ZM-39923	LSM-2900	NA	10uM	A375	24h	LINCSCP_307
LINCSCP_100917	0.8690996919	0.0005130956315	11	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.37uM	HCC515	24h	LINCSCP_100917
LINCSCP_30018	0.8689985035	0.0005148044861	11	CHEMBL2136735	LSM-1152	FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB	0.1uM	MCF10A	6h	LINCSCP_30018
LINCSCP_113929	0.8686575096	0.0005205948544	11	WZ 4002	LSM-1085	EGFR|ERBB2	10uM	HME1	24h	LINCSCP_113929
LINCSCP_76433	0.8685997216	0.0005215810046	11	BIIB 021	LSM-5627	HSP90AA1	10uM	A375	24h	LINCSCP_76433
LINCSCP_44384	0.8683041092	0.0005266477361	11	Methylnorlichexanthone	LSM-2724	AURKB|PIM1	10uM	PC3	24h	LINCSCP_44384
LINCSCP_76141	-0.867567931	0.0005394274547	11	Nimodipine	LSM-1659	CACNA1C|CACNA1D|CACNA1F|CACNA1S|NR3C2	3.33uM	A375	24h	LINCSCP_76141
LINCSCP_11988	0.8675081245	0.0005404758692	11	SCHEMBL6874948	LSM-5674	LCK	10uM	BT20	6h	LINCSCP_11988
LINCSCP_191769	0.8672863377	0.0005443772705	11	Ethamivan	LSM-2846	NA	10uM	A549	24h	LINCSCP_191769
LINCSCP_16998	0.8666620255	0.0005554737843	11	Bosentan	LSM-5825	EDNRA|EDNRB	10uM	HA1E	6h	LINCSCP_16998
LINCSCP_73286	0.8665279163	0.0005578795808	11	Metronidazole	LSM-5628	CYP2C9|CYP3A4	0.37uM	A375	24h	LINCSCP_73286
LINCSCP_6490	0.8664215917	0.0005597925359	11	CG-930	LSM-44952	MAPK8	10uM	A549	24h	LINCSCP_6490
LINCSCP_308971	0.8663545212	0.0005610017947	11	BRD-K69493165	LSM-12667	NA	5uM	VCAP	6h	LINCSCP_308971
LINCSCP_11816	0.8660864694	0.0005658544021	11	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.5uM	BT20	24h	LINCSCP_11816
LINCSCP_77763	0.8659187963	0.0005689059159	11	Fipronil	LSM-1608	NA	0.04uM	A375	24h	LINCSCP_77763
LINCSCP_114458	0.8659020682	0.0005692110361	11	MLN-8054	LSM-1066	AURKA	10uM	HME1	24h	LINCSCP_114458
LINCSCP_86220	0.8654765841	0.0005770134884	11	Saracatinib	LSM-1032	ABL1|SRC	10uM	BT20	3h	LINCSCP_86220
LINCSCP_11778	0.865438723	0.0005777116736	11	TORIN-2	LSM-1080	MTOR	1uM	BT20	24h	LINCSCP_11778
LINCSCP_199689	0.8650089516	0.0005856817971	11	BRD-K78124775	LSM-41534	NA	5uM	A549	24h	LINCSCP_199689
LINCSCP_99988	0.8649882878	0.0005860670888	11	ZSTK 474	LSM-1053	PIK3CG	0.12uM	HCC515	24h	LINCSCP_99988
LINCSCP_71736	0.8646396562	0.0005925965185	11	17-DMAG (Alvespimycin) HCl	LSM-46133	NA	3.33uM	A375	24h	LINCSCP_71736
LINCSCP_20694	0.864630158	0.0005927751748	11	N-Pentanoyl-n-{[2'-(2H-tetrazol-5-yl)biphenyl-4-yl]methyl}valine	LSM-4977	AGTR1	10uM	HCC515	6h	LINCSCP_20694
LINCSCP_34816	-0.8646293687	0.0005927900227	11	BRD-K57487331	LSM-14869	NA	5uM	MCF7	24h	LINCSCP_34816
LINCSCP_54601	0.8643567467	0.0005979353326	11	PD-98059	LSM-3394	MAP2K1	10uM	SW948	6h	LINCSCP_54601
LINCSCP_60675	0.8640363225	0.0006040258894	11	BRD-K34730083	LSM-7294	NA	5uM	VCAP	6h	LINCSCP_60675
LINCSCP_70483	0.8632765633	0.0006186545181	11	Ponatinib	LSM-1151	ABL1|BCR|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|KIT|RET|TEK	3.33uM	A375	24h	LINCSCP_70483
LINCSCP_178780	0.8632063784	0.0006200192531	11	Miglitol	LSM-5559	GAA|MGAM	10uM	A375	6h	LINCSCP_178780
LINCSCP_70254	0.8627749231	0.0006284588584	11	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	A375	24h	LINCSCP_70254
LINCSCP_53495	0.8625800021	0.0006322999893	11	BSPBIO_001592	LSM-43102	PTGS1|PTGS2	50uM	SKMEL28	6h	LINCSCP_53495
LINCSCP_45110	0.8623608919	0.0006366389322	11	3-Chloro-l-alanine	LSM-6205	RPS2	0.5uM	PC3	6h	LINCSCP_45110
LINCSCP_2211	0.8619683527	0.0006444683917	11	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	A375	6h	LINCSCP_2211
LINCSCP_43254	0.8618149966	0.0006475468507	11	CHIR-99021	LSM-1181	NA	10uM	NPC	24h	LINCSCP_43254
LINCSCP_230808	0.8613121997	0.0006577178809	11	BRD-M31016039	LSM-45022	NA	5uM	HT29	24h	LINCSCP_230808
LINCSCP_72429	0.8610913676	0.0006622229893	11	BMS-794833	LSM-45864	NA	10uM	A375	24h	LINCSCP_72429
LINCSCP_28173	-0.8605480818	0.0006734054994	11	BRD-K93000597	LSM-42321	NA	5uM	HT29	24h	LINCSCP_28173
LINCSCP_69348	-0.8605150898	0.0006740891361	11	SCHEMBL6874948	LSM-5674	LCK	0.12uM	A375	24h	LINCSCP_69348
LINCSCP_12740	0.8603946914	0.0006765883938	11	SJ 172550	LSM-43286	MDM4	10uM	COV644	6h	LINCSCP_12740
LINCSCP_383	0.8596782791	0.0006916047815	11	Dipropyldopamine	LSM-3854	NA	10uM	A375	24h	LINCSCP_383
LINCSCP_2588	-0.8595974574	0.0006933144971	11	Diloxanide Furoate	LSM-2223	NA	10uM	A375	6h	LINCSCP_2588
LINCSCP_145553	0.8593421528	0.000698736214	11	Selumetinib	LSM-1056	MAP2K1|MAP2K2	0.37uM	MDAMB231	24h	LINCSCP_145553
LINCSCP_174737	0.8593118656	0.0006993815176	11	114798-26-4	LSM-3701	AGTR1	10uM	YAPC	24h	LINCSCP_174737
LINCSCP_46154	0.8590083087	0.0007058740126	11	Indinavir	LSM-5471	CYP3A4|CYP3A5|CYP3A7	10uM	PC3	6h	LINCSCP_46154
LINCSCP_46808	0.8588388248	0.0007095186694	11	MLS006011051	LSM-42801	BRAF	10uM	PC3	24h	LINCSCP_46808
LINCSCP_12090	0.8584157967	0.0007186776026	11	PCI-32765	LSM-1129	BTK	1uM	BT20	24h	LINCSCP_12090
LINCSCP_32801	0.8582376228	0.0007225618008	11	SPECTRUM_000080	LSM-1248	NR3C1	10uM	MCF7	24h	LINCSCP_32801
LINCSCP_270148	0.8580996775	0.0007255798747	11	AG-205/37268006	LSM-4917	NA	10uM	PC3	24h	LINCSCP_270148
LINCSCP_5205	-0.8580438482	0.00072680405	11	Triazolothiadiazine, 25	LSM-1921	NA	10uM	A549	6h	LINCSCP_5205
LINCSCP_20278	0.8580248603	0.0007272207562	11	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	HCC515	6h	LINCSCP_20278
LINCSCP_45284	0.8579035768	0.0007298866739	11	SMR000002300	LSM-2089	NA	10uM	PC3	24h	LINCSCP_45284
LINCSCP_44151	0.8578461458	0.0007311516244	11	Omacetaxine Mepesuccinate	LSM-3716	NA	10uM	PC3	6h	LINCSCP_44151
LINCSCP_70639	0.8574799364	0.0007392565409	11	AZD 1480	LSM-1140	JAK1|JAK2	3.33uM	A375	24h	LINCSCP_70639
LINCSCP_77388	0.8570682633	0.0007484483578	11	MG-132	LSM-1107	PSMB1	20uM	A375	24h	LINCSCP_77388
LINCSCP_41447	0.8570245133	0.0007494302484	11	Pterostilbene	LSM-43245	PTGS2	10uM	NEU	24h	LINCSCP_41447
LINCSCP_77293	0.8569310889	0.0007515302412	11	MG-132	LSM-1107	PSMB1	20uM	A375	24h	LINCSCP_77293
LINCSCP_26001	0.8569081703	0.0007520460829	11	Emetine	LSM-2041	RPS2	10uM	HT29	6h	LINCSCP_26001
LINCSCP_11938	0.8563984516	0.0007635877605	11	A-443654	LSM-1045	AKT1|AKT2	0.1uM	BT20	6h	LINCSCP_11938
LINCSCP_16309	0.8563981135	0.0007635954601	11	BRD-K42091312	LSM-39594	NA	10uM	HA1E	6h	LINCSCP_16309
LINCSCP_253	0.8563564049	0.0007645457584	11	Tropisetron	LSM-5617	HTR3A	10uM	A375	24h	LINCSCP_253
LINCSCP_26707	0.8561702722	0.0007687975303	11	WYE 354	LSM-5840	MTOR	10uM	HT29	6h	LINCSCP_26707
LINCSCP_137194	0.8557752967	0.0007778788658	11	5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol	LSM-4354	NA	0.12uM	MCF7	24h	LINCSCP_137194
LINCSCP_24000	-0.8554595796	0.0007851958468	11	Broad-Sai-443	LSM-45300	NA	0.04uM	HEPG2	24h	LINCSCP_24000
LINCSCP_189431	0.8553759709	0.0007871422008	11	CHEMBL1521288	LSM-42932	NA	10uM	A549	24h	LINCSCP_189431
LINCSCP_292419	0.855254058	0.0007899867645	11	MLS003126519	LSM-3676	NA	10uM	VCAP	24h	LINCSCP_292419
LINCSCP_250830	0.8552336592	0.0007904634817	11	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	0.001uM	MCF7	6h	LINCSCP_250830
LINCSCP_126185	0.8546215929	0.0008048684937	11	Diazoxide	LSM-3639	KCNJ11	3.33uM	HT29	24h	LINCSCP_126185
LINCSCP_30833	0.8546204538	0.0008048954844	11	AZD-2014	LSM-5754	MTOR	10uM	MCF7	6h	LINCSCP_30833
LINCSCP_75745	0.854000662	0.0008196834038	11	AT13387	LSM-45514	NA	10uM	A375	24h	LINCSCP_75745
LINCSCP_19217	0.8538944841	0.0008222371517	11	Brefeldin A	LSM-42812	NA	0.1uM	HCC515	24h	LINCSCP_19217
LINCSCP_13538	0.8538137344	0.0008241833208	11	423735-93-7	LSM-3308	NA	10uM	H1299	6h	LINCSCP_13538
LINCSCP_20085	0.8536098175	0.0008291134238	11	BAS 00535043	LSM-44976	NA	10uM	HCC515	6h	LINCSCP_20085
LINCSCP_77713	0.8528285723	0.0008482075209	11	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.37uM	A375	24h	LINCSCP_77713
LINCSCP_128815	0.8525510281	0.0008550699682	11	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.12uM	HUVEC	24h	LINCSCP_128815
LINCSCP_126111	0.8523765742	0.0008594047992	11	Probucol	LSM-3617	ABCA1	0.04uM	HT29	24h	LINCSCP_126111
LINCSCP_44780	0.8519342055	0.0008704709783	11	Dihydrexidine	LSM-1965	DRD1	10uM	PC3	6h	LINCSCP_44780
LINCSCP_73453	0.8519333235	0.0008704931503	11	MG-132	LSM-1107	PSMB1	20uM	A375	24h	LINCSCP_73453
LINCSCP_121281	0.8515755116	0.0008795224812	11	Troglitazone	LSM-4890	PPARG	0.12uM	HT29	24h	LINCSCP_121281
LINCSCP_73722	0.8514277064	0.0008832728359	11	MG-132	LSM-1107	PSMB1	20uM	A375	24h	LINCSCP_73722
LINCSCP_601	0.8509019873	0.0008967099035	11	AC1Q6JJ5	LSM-6192	TOP2A	0.1uM	A375	24h	LINCSCP_601
LINCSCP_268771	0.8506553799	0.0009030658043	11	SCHEMBL13736177	LSM-3938	NA	10uM	PC3	24h	LINCSCP_268771
LINCSCP_26954	0.8506379628	0.0009035159817	11	Isocycloheximide	LSM-1687	RPL3	10uM	HT29	6h	LINCSCP_26954
LINCSCP_2239	-0.8503791482	0.0009102254353	11	ST4029010	LSM-4786	NA	10uM	A375	6h	LINCSCP_2239
LINCSCP_268434	0.8502774933	0.0009128709489	11	ML216	LSM-3070	NA	10uM	PC3	6h	LINCSCP_268434
LINCSCP_112994	0.8500977813	0.0009175620127	11	SCHEMBL6874948	LSM-5674	LCK	1.11uM	HME1	24h	LINCSCP_112994
LINCSCP_128085	0.8499384182	0.0009217370631	11	AZ628	LSM-1050	BRAF|RAF1	0.37uM	HUES3	24h	LINCSCP_128085
LINCSCP_73996	0.8498872736	0.0009230799955	11	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	20uM	A375	24h	LINCSCP_73996
LINCSCP_141502	0.8496325625	0.0009297900235	11	Exherin (trifluoroacetate)	LSM-45648	NA	0.04uM	MCF7	24h	LINCSCP_141502
LINCSCP_265749	0.8490885575	0.0009442440072	11	Eugenitol	LSM-3016	NA	10uM	PC3	24h	LINCSCP_265749
LINCSCP_148198	0.8490583349	0.0009450519347	11	SB-203580	LSM-1168	MAPK1|MAPK11|MAPK14	0.04uM	NPC.CAS9	24h	LINCSCP_148198
