signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_81113	-0.5164839098	2.035453629e-05	61	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	3.33uM	A549	24h	LINCSCP_81113
LINCSCP_79952	-0.5164665044	2.03698807e-05	61	AVL-292	LSM-45948	BTK	10uM	A375	24h	LINCSCP_79952
LINCSCP_130734	-0.5158253746	2.094262616e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	MCF10A	24h	LINCSCP_130734
LINCSCP_113181	0.5153960627	2.133445492e-05	61	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.04uM	HME1	24h	LINCSCP_113181
LINCSCP_15713	0.5153897445	2.134027188e-05	61	BRD-A97035593	LSM-1947	XIAP	10uM	HA1E	24h	LINCSCP_15713
LINCSCP_160940	-0.5144828032	2.219068903e-05	61	Valrubicin	LSM-45887	TOP2A	10uM	PC3	24h	LINCSCP_160940
LINCSCP_83977	0.5132392527	2.340786589e-05	61	GW620972X	LSM-1209	NA	0.37uM	ASC.C	24h	LINCSCP_83977
LINCSCP_69064	-0.5121493372	2.452524521e-05	61	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	3.33uM	A375	24h	LINCSCP_69064
LINCSCP_117407	-0.5113100901	2.541909736e-05	61	CHEMBL3347630	LSM-43292	NA	10uM	HT29	24h	LINCSCP_117407
LINCSCP_128990	-0.5100006844	2.687415545e-05	61	CGK733	LSM-1610	ATM|ATR	10uM	HUVEC	24h	LINCSCP_128990
LINCSCP_113270	-0.5094924956	2.745936436e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.04uM	HME1	24h	LINCSCP_113270
LINCSCP_113134	-0.5094071796	2.755875985e-05	61	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	10uM	HME1	24h	LINCSCP_113134
LINCSCP_271170	-0.5082319819	2.89622361e-05	61	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	PC3	24h	LINCSCP_271170
LINCSCP_130616	-0.5082221589	2.897424106e-05	61	Pelitinib	LSM-42796	EGFR	0.37uM	MCF10A	24h	LINCSCP_130616
LINCSCP_113078	0.5078645736	2.941440804e-05	61	PF-562271	LSM-1072	PTK2|PTK2B	0.37uM	HME1	24h	LINCSCP_113078
LINCSCP_5004	-0.5072760512	3.015234461e-05	61	MLS002276469	LSM-3652	NA	10uM	A549	24h	LINCSCP_5004
LINCSCP_206038	0.5065080995	3.114103952e-05	61	TGX-115	LSM-6262	NA	100uM	CORL23	6h	LINCSCP_206038
LINCSCP_169482	-0.5053044622	3.275118453e-05	61	CO-1686 (AVL-301)	LSM-45736	EGFR	10uM	YAPC	24h	LINCSCP_169482
LINCSCP_15903	-0.5052223489	3.286378909e-05	61	Piceatannol	LSM-42918	NA	10uM	HA1E	6h	LINCSCP_15903
LINCSCP_171460	-0.5048509627	3.337757042e-05	61	Dacomitinib	LSM-42808	EGFR|ERBB2|ERBB3|ERBB4	1.11uM	YAPC	24h	LINCSCP_171460
LINCSCP_113271	-0.5046090329	3.3716246e-05	61	AS-605240	LSM-42784	PIK3CG	10uM	HME1	24h	LINCSCP_113271
LINCSCP_164399	0.5038117568	3.485497762e-05	61	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	3.33uM	SKL.C	24h	LINCSCP_164399
LINCSCP_131808	0.5025376633	3.674881072e-05	61	QL47	LSM-6019	BMX|BTK	10uM	MCF10A	3h	LINCSCP_131808
LINCSCP_99363	-0.5025310443	3.675889298e-05	61	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.37uM	HCC515	24h	LINCSCP_99363
LINCSCP_174227	-0.5023958399	3.696540309e-05	61	Avasimibe	LSM-45417	NA	10uM	YAPC	24h	LINCSCP_174227
LINCSCP_130738	-0.5022199986	3.723558641e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.04uM	MCF10A	24h	LINCSCP_130738
LINCSCP_6950	0.5014665176	3.84141274e-05	61	SPECTRUM2_001084	LSM-1740	ATP1A1	10uM	A549	6h	LINCSCP_6950
LINCSCP_98672	-0.5013613986	3.858126081e-05	61	CHIR-265	LSM-1207	BRAF|KDR	10uM	HA1E	24h	LINCSCP_98672
LINCSCP_95132	-0.5012927278	3.869080643e-05	61	RG7090	LSM-45680	GRM5	10uM	HA1E	24h	LINCSCP_95132
LINCSCP_167746	0.5010124401	3.91409177e-05	61	Danusertib	LSM-5253	AURKA|AURKB|AURKC|FGFR1|NTRK1|RET	1.11uM	YAPC	24h	LINCSCP_167746
LINCSCP_45629	-0.5008629134	3.938301633e-05	61	VU0418934-2	LSM-3990	NA	10uM	PC3	6h	LINCSCP_45629
LINCSCP_157993	0.5007954362	3.94927213e-05	61	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	0.12uM	PC3	24h	LINCSCP_157993
LINCSCP_113260	0.5006930597	3.965970535e-05	61	Imatinib	LSM-1023	ABL1|BCR|CSF1R|KIT|PDGFRA|PDGFRB	3.33uM	HME1	24h	LINCSCP_113260
LINCSCP_87663	-0.4998544043	4.105238983e-05	61	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.12uM	HA1E	24h	LINCSCP_87663
LINCSCP_729	-0.4990891306	4.236251406e-05	61	TPCA-1	LSM-1136	IKBKB	10uM	A375	24h	LINCSCP_729
LINCSCP_111043	-0.4989632625	4.258165979e-05	61	Pilaralisib	LSM-5998	PIK3CA|PIK3CD|PIK3CG	10uM	HELA	24h	LINCSCP_111043
LINCSCP_23415	-0.4985450018	4.331742845e-05	61	CHEMBL2361748	LSM-6831	NA	10uM	HEPG2	24h	LINCSCP_23415
LINCSCP_172676	-0.4978866692	4.449933875e-05	61	Afatinib	LSM-43226	EGFR|ERBB2|ERBB4	3.33uM	YAPC	24h	LINCSCP_172676
LINCSCP_46440	-0.4976668319	4.490060203e-05	61	T6129388	LSM-2451	NA	10uM	PC3	24h	LINCSCP_46440
LINCSCP_157374	-0.4972728281	4.562814113e-05	61	Nateglinide	LSM-5555	ABCC8|KCNJ11	3.33uM	PC3	24h	LINCSCP_157374
LINCSCP_69275	-0.4970839771	4.598070613e-05	61	WH-4-025	LSM-44937	NA	0.37uM	A375	24h	LINCSCP_69275
LINCSCP_270655	0.4969627284	4.620838912e-05	61	AG-205/37023070	LSM-4378	NA	10uM	PC3	24h	LINCSCP_270655
LINCSCP_150190	-0.4964511128	4.718062346e-05	61	CGK733	LSM-1610	ATM|ATR	3.33uM	NPC.TAK	24h	LINCSCP_150190
LINCSCP_72492	-0.4964416784	4.7198728e-05	61	Irinotecan	LSM-2167	TOP1	0.37uM	A375	24h	LINCSCP_72492
LINCSCP_113707	-0.4954695312	4.909903356e-05	61	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	HME1	24h	LINCSCP_113707
LINCSCP_113184	-0.495226285	4.958544275e-05	61	Radicicol	LSM-43303	NA	1.11uM	HME1	24h	LINCSCP_113184
LINCSCP_113225	-0.4948781944	5.028924612e-05	61	noscapine	NA	NA	1.11uM	HME1	24h	LINCSCP_113225
LINCSCP_131440	-0.4939003771	5.231592952e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	1.11uM	MCF10A	24h	LINCSCP_131440
LINCSCP_45146	-0.4925578519	5.522145942e-05	61	MST-312	LSM-6230	TERT	10uM	PC3	6h	LINCSCP_45146
LINCSCP_157058	-0.4918993032	5.670048754e-05	61	AC1NWAQV	LSM-1503	NR3C1	1.11uM	PC3	24h	LINCSCP_157058
LINCSCP_12928	-0.4917848507	5.696123262e-05	61	Phloretin	LSM-6221	NA	100uM	EFO27	6h	LINCSCP_12928
LINCSCP_160597	-0.4915713345	5.745062238e-05	61	Triptolide (PG490)	LSM-45996	NA	0.04uM	PC3	24h	LINCSCP_160597
LINCSCP_17507	-0.4910977785	5.854990879e-05	61	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.12uM	HA1E	24h	LINCSCP_17507
LINCSCP_66311	-0.4910251262	5.872026613e-05	61	STK178014	LSM-43108	NA	50uM	WSUDLCL2	6h	LINCSCP_66311
LINCSCP_113118	-0.4909209331	5.896537917e-05	61	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	1.11uM	HME1	24h	LINCSCP_113118
LINCSCP_130733	-0.4907146443	5.94534575e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF10A	24h	LINCSCP_130733
LINCSCP_150754	-0.4904544199	6.007446166e-05	61	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.37uM	PC3	24h	LINCSCP_150754
LINCSCP_9250	-0.490384617	6.024205507e-05	61	Withaferin A	LSM-6685	IKBKB|NAMPT	1uM	A549	24h	LINCSCP_9250
LINCSCP_49664	0.4900748596	6.099098273e-05	61	MK-5108	LSM-36812	AURKA|AURKB	1.11uM	PC3	24h	LINCSCP_49664
LINCSCP_235216	0.4897762294	6.1721127e-05	61	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	LSM-1113	NA	10uM	MCF10A	24h	LINCSCP_235216
LINCSCP_45522	-0.4896247868	6.209447271e-05	61	MLS002264468	LSM-3473	NA	10uM	PC3	24h	LINCSCP_45522
LINCSCP_13588	0.4895723448	6.222424062e-05	61	SCHEMBL13991002	LSM-6278	NA	40uM	H1299	6h	LINCSCP_13588
LINCSCP_4935	-0.489564352	6.224404093e-05	61	MLS001065837	LSM-2605	NA	10uM	A549	24h	LINCSCP_4935
LINCSCP_113224	-0.4895044692	6.239257045e-05	61	noscapine	NA	NA	3.33uM	HME1	24h	LINCSCP_113224
LINCSCP_2462	0.4893866108	6.268585411e-05	61	Fenretinide	LSM-42925	RARA	10uM	A375	6h	LINCSCP_2462
LINCSCP_99544	-0.4886543666	6.453666598e-05	61	Pelitinib	LSM-42796	EGFR	0.12uM	HCC515	24h	LINCSCP_99544
LINCSCP_69490	-0.4885285682	6.485965735e-05	61	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	1.11uM	A375	24h	LINCSCP_69490
LINCSCP_49624	-0.4884641463	6.502563896e-05	61	Staurosporine	LSM-1103	CDK2|GSK3B	0.37uM	PC3	24h	LINCSCP_49624
LINCSCP_21480	0.4882671975	6.553550464e-05	61	SPECTRUM2_001084	LSM-1740	ATP1A1	10uM	HEPG2	6h	LINCSCP_21480
LINCSCP_4077	-0.487625016	6.722370756e-05	61	GSK-1070916	LSM-1062	AURKB|AURKC	5uM	A375	24h	LINCSCP_4077
LINCSCP_153690	-0.4872119789	6.833060606e-05	61	CICLESONIDE	LSM-45682	NR3C1	10uM	PC3	24h	LINCSCP_153690
LINCSCP_69583	-0.4870071261	6.888579992e-05	61	noscapine	NA	NA	0.04uM	A375	24h	LINCSCP_69583
LINCSCP_28705	-0.4862441605	7.09903708e-05	61	AC1MJFJP	LSM-36616	NA	3uM	HUH7	24h	LINCSCP_28705
LINCSCP_69544	-0.4859788019	7.173611405e-05	61	TAE-684	LSM-1024	ALK	1.11uM	A375	24h	LINCSCP_69544
LINCSCP_10002	-0.4854879023	7.313475715e-05	61	AC1OCDAW	LSM-1622	TOP2A	0.12uM	A549	24h	LINCSCP_10002
LINCSCP_49623	-0.4853010447	7.36737098e-05	61	Staurosporine	LSM-1103	CDK2|GSK3B	0.12uM	PC3	24h	LINCSCP_49623
LINCSCP_71487	-0.4851992992	7.396870998e-05	61	Regorafenib	LSM-1226	ABL1|BRAF|DDR2|FGFR1|FGFR2|FLT1|FLT4|FRK|KDR|KIT|MAPK11|PDGFRA|PDGFRB|RAF1|RET|TEK	10uM	A375	24h	LINCSCP_71487
LINCSCP_130737	-0.4851112924	7.422475328e-05	61	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.12uM	MCF10A	24h	LINCSCP_130737
LINCSCP_115038	0.4849549687	7.468156926e-05	61	Nilotinib	LSM-1099	ABL1|BCR|KIT	0.04uM	HS578T	24h	LINCSCP_115038
LINCSCP_83908	0.4849329599	7.47460918e-05	61	CC-401	LSM-1186	NA	10uM	ASC.C	24h	LINCSCP_83908
LINCSCP_67978	0.4848835848	7.489103013e-05	61	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.1uM	PC3	24h	LINCSCP_67978
LINCSCP_48901	-0.4847865135	7.517673376e-05	61	CHEMBL2354384	LSM-37370	NA	10uM	PC3	24h	LINCSCP_48901
LINCSCP_130438	-0.4846809857	7.548846558e-05	61	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	0.12uM	MCF10A	24h	LINCSCP_130438
LINCSCP_7043	-0.4846268781	7.564876195e-05	61	Hinokitiol	LSM-2835	NA	10uM	A549	24h	LINCSCP_7043
LINCSCP_71672	-0.484595274	7.574253568e-05	61	Bosutinib	LSM-1190	ABL1|BCR|CAMK2G|HCK|LYN|SRC	3.33uM	A375	24h	LINCSCP_71672
LINCSCP_39042	0.4844747789	7.610104436e-05	61	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	MDAMB231	24h	LINCSCP_39042
LINCSCP_47432	-0.4838739017	7.791227351e-05	61	AC1LEPRU	LSM-2516	NA	10uM	PC3	6h	LINCSCP_47432
LINCSCP_71579	-0.4832087643	7.99634379e-05	61	Cisatracurium Besylate	LSM-45935	CHRNA1|CHRNB1|CHRND|CHRNE|CHRNG	0.37uM	A375	24h	LINCSCP_71579
LINCSCP_65333	-0.4830665175	8.040850455e-05	61	BRD-K70559158	LSM-41108	NA	10uM	VCAP	24h	LINCSCP_65333
LINCSCP_130697	-0.4829334544	8.082690067e-05	61	apigenin	LSM-5206	NA	10uM	MCF10A	24h	LINCSCP_130697
LINCSCP_147396	-0.4828519495	8.108416862e-05	61	TPCA-1	LSM-1136	IKBKB	10uM	NPC.CAS9	24h	LINCSCP_147396
LINCSCP_76912	-0.4828451832	8.110556035e-05	61	Dienogest	LSM-45823	NA	10uM	A375	24h	LINCSCP_76912
LINCSCP_113185	-0.4828186219	8.118958355e-05	61	Radicicol	LSM-43303	NA	0.37uM	HME1	24h	LINCSCP_113185
LINCSCP_14734	-0.4825971897	8.189318039e-05	61	AMG-9810	LSM-2953	TRPV1	10uM	HA1E	24h	LINCSCP_14734
LINCSCP_4130	-0.4824808602	8.226506001e-05	61	etoposide	LSM-6348	TOP2A|TOP2B	10uM	A549	24h	LINCSCP_4130
LINCSCP_9456	-0.4823947646	8.254128919e-05	61	Mitoxantrone	LSM-2481	TOP2A	0.01uM	A549	24h	LINCSCP_9456
LINCSCP_70520	-0.4821723563	8.325881967e-05	61	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	1.11uM	A375	24h	LINCSCP_70520
LINCSCP_100914	-0.4820656454	8.360512328e-05	61	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	10uM	HCC515	24h	LINCSCP_100914
LINCSCP_113086	0.4816199027	8.506605322e-05	61	SCHEMBL17052537	LSM-5803	BTK|JAK3|MKNK2|MTOR|PRKDC	0.04uM	HME1	24h	LINCSCP_113086
LINCSCP_3909	-0.481586402	8.517679617e-05	61	BRD-K89097220	LSM-45319	NA	0.04uM	A375	24h	LINCSCP_3909
LINCSCP_45765	-0.4812768416	8.62064021e-05	61	AC1MJ3VH	LSM-1731	TOP2A	10uM	PC3	6h	LINCSCP_45765
LINCSCP_59432	0.4811885783	8.650205977e-05	61	Terbutaline	LSM-5065	ADRB2	10uM	VCAP	24h	LINCSCP_59432
LINCSCP_7400	0.4811214161	8.672765902e-05	61	AC1NWALC	LSM-1913	ATP1A1	10uM	A549	6h	LINCSCP_7400
LINCSCP_44196	-0.4810475337	8.697645719e-05	61	Aminopurvalanol	LSM-2151	CDK1|CDK2|CDK5	10uM	PC3	24h	LINCSCP_44196
LINCSCP_69065	-0.4809121431	8.743408881e-05	61	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	1.11uM	A375	24h	LINCSCP_69065
LINCSCP_114529	-0.4807261522	8.806636677e-05	61	BAY 61-3606	LSM-1167	SYK	10uM	HME1	24h	LINCSCP_114529
LINCSCP_46370	-0.4804996732	8.884196418e-05	61	2-Fluoroadenosine	LSM-4828	RRM1	10uM	PC3	6h	LINCSCP_46370
LINCSCP_130593	-0.480315977	8.947565875e-05	61	NVP-AUY922	LSM-1162	NA	0.12uM	MCF10A	24h	LINCSCP_130593
LINCSCP_42038	0.4792888151	9.309634399e-05	61	BRD-K23582869-001-01-3	LSM-38556	NA	0.1uM	NOMO1	6h	LINCSCP_42038
LINCSCP_75651	-0.4792476578	9.324419061e-05	61	LGX818	LSM-45655	NA	3.33uM	A375	24h	LINCSCP_75651
LINCSCP_3889	-0.478514382	9.591475415e-05	61	ENMD-2076	LSM-45335	AURKA|AURKB|CSF1R|FGFR3|FLT3|KDR|KIT|PDGFRA|SRC	3.33uM	A375	24h	LINCSCP_3889
LINCSCP_151204	-0.4784264852	9.623954891e-05	61	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.37uM	PC3	24h	LINCSCP_151204
LINCSCP_173772	-0.4782856386	9.676211276e-05	61	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	3.33uM	YAPC	24h	LINCSCP_173772
LINCSCP_79183	-0.4781876657	9.712714548e-05	61	CEP-37440	LSM-45849	NA	10uM	A375	24h	LINCSCP_79183
LINCSCP_49622	-0.47796761	9.795166187e-05	61	Staurosporine	LSM-1103	CDK2|GSK3B	0.04uM	PC3	24h	LINCSCP_49622
LINCSCP_69445	0.4777953048	9.86017518e-05	61	CGP 60474	LSM-1025	CDK1	0.04uM	A375	24h	LINCSCP_69445
LINCSCP_46433	-0.4776503722	9.915163704e-05	61	AB01274770-01	LSM-5349	TOP2A	10uM	PC3	24h	LINCSCP_46433
LINCSCP_117483	0.4774921186	9.975528239e-05	61	Resveratrol	LSM-42917	PTGS1|PTGS2|SIRT1	0.12uM	HT29	24h	LINCSCP_117483
LINCSCP_8288	0.4772542931	0.000100668805	61	SA-424763	LSM-40551	NA	5uM	A549	24h	LINCSCP_8288
LINCSCP_45684	-0.4763137798	0.0001043573161	61	KUC104230	LSM-2512	NA	10uM	PC3	24h	LINCSCP_45684
LINCSCP_130617	-0.4762122508	0.000104762834	61	Pelitinib	LSM-42796	EGFR	0.12uM	MCF10A	24h	LINCSCP_130617
LINCSCP_46738	-0.4761320072	0.0001050843603	61	Lestaurtinib	LSM-1231	FLT3|JAK2|NTRK1|NTRK2|NTRK3|RET	10uM	PC3	24h	LINCSCP_46738
LINCSCP_172677	-0.4760787493	0.0001052982586	61	Afatinib	LSM-43226	EGFR|ERBB2|ERBB4	1.11uM	YAPC	24h	LINCSCP_172677
LINCSCP_164401	0.4760441706	0.0001054373502	61	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	0.37uM	SKL.C	24h	LINCSCP_164401
LINCSCP_113027	-0.4759284141	0.0001059042065	61	Saracatinib	LSM-1032	ABL1|SRC	10uM	HME1	24h	LINCSCP_113027
LINCSCP_227443	0.475558779	0.0001074077272	61	ST-91	LSM-2419	NA	10uM	HT29	6h	LINCSCP_227443
LINCSCP_172675	-0.4752602744	0.0001086362092	61	Afatinib	LSM-43226	EGFR|ERBB2|ERBB4	10uM	YAPC	24h	LINCSCP_172675
LINCSCP_130709	-0.4750323815	0.0001095827688	61	Erlotinib	LSM-1097	EGFR	10uM	MCF10A	24h	LINCSCP_130709
LINCSCP_53870	-0.4749737399	0.0001098275613	61	SCHEMBL6851809	LSM-43061	MTOR	10uM	SNUC5	6h	LINCSCP_53870
