signatureID	similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	cellLine	time	_row
LINCSCP_34742	0.7871850602	7.529887643e-09	37	Morin	LSM-36988	NA	10uM	MCF7	24h	LINCSCP_34742
LINCSCP_30455	0.7213695992	4.722759202e-07	37	AG 14361	LSM-1988	PARP1	20uM	MCF7	24h	LINCSCP_30455
LINCSCP_34743	0.7173295796	5.860778788e-07	37	Morin	LSM-36988	NA	20uM	MCF7	24h	LINCSCP_34743
LINCSCP_139977	-0.7141427249	6.930984351e-07	37	BIIB 021	LSM-5627	HSP90AA1	0.12uM	MCF7	24h	LINCSCP_139977
LINCSCP_32859	-0.7081418772	9.448234445e-07	37	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	LSM-1895	ESR1	10uM	MCF7	24h	LINCSCP_32859
LINCSCP_135232	-0.6954665029	1.773899838e-06	37	17-DMAG (Alvespimycin) HCl	LSM-46133	NA	1.11uM	MCF7	24h	LINCSCP_135232
LINCSCP_32351	-0.6938621977	1.916773508e-06	37	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	MCF7	6h	LINCSCP_32351
LINCSCP_143653	-0.693209838	1.97783144e-06	37	Bazedoxifene HCl	LSM-45508	ESR1|ESR2	1.11uM	MCF7	24h	LINCSCP_143653
LINCSCP_142231	-0.692112222	2.084603303e-06	37	SNX-2112 (PF-04928473)	LSM-45259	NA	1.11uM	MCF7	24h	LINCSCP_142231
LINCSCP_67335	-0.6844964717	2.983786877e-06	37	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF7	24h	LINCSCP_67335
LINCSCP_32908	-0.6834841823	3.126961737e-06	37	Toremifene	LSM-42973	ESR1|ESR2	10uM	MCF7	24h	LINCSCP_32908
LINCSCP_67254	-0.6831178108	3.180312163e-06	37	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF7	24h	LINCSCP_67254
LINCSCP_67312	-0.682111393	3.331185164e-06	37	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	MCF7	24h	LINCSCP_67312
LINCSCP_138098	-0.6776848929	4.075770736e-06	37	XL888	LSM-45553	NA	1.11uM	MCF7	24h	LINCSCP_138098
LINCSCP_240588	-0.6735896637	4.897242126e-06	37	SCHEMBL10583556	LSM-1657	PTGS1|PTGS2	10uM	MCF7	24h	LINCSCP_240588
LINCSCP_139974	-0.6729589107	5.036437545e-06	37	BIIB 021	LSM-5627	HSP90AA1	3.33uM	MCF7	24h	LINCSCP_139974
LINCSCP_136754	-0.6706443833	5.578783579e-06	37	Ganetespib (STA-9090)	LSM-45281	HSP90AA1|HSP90AB1	3.33uM	MCF7	24h	LINCSCP_136754
LINCSCP_32940	-0.6689763824	6.002178916e-06	37	Tamoxifen	LSM-42959	ESR1|ESR2	10uM	MCF7	24h	LINCSCP_32940
