term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.B015_HEK293_24H_L18_tozasertib_0.01uM up	dd7b70fc-ca7c-4838-a882-b9dafadbd27b	250	2.024488963223537e-18	3.3966977049412665e-12	17.36272340425532	18	REP.B015	HEK293	24H	L18	tozasertib	0.01uM	up
CEGS001_NPC.179_24H_F03_aripiprazole_6.66uM down	abd2ff90-0775-4ee8-889e-d0fef03a34cd	250	1.5211263184836555e-15	6.380383356958674e-10	15.433531914893617	16	CEGS001	NPC.179	24H	F03	aripiprazole	6.66uM	down
XPR025_BICR6.311_96H_H14_TEX101 down	d8f1e934-d9a6-490b-b5a4-38219acc807d	250	1.5211263184836555e-15	6.380383356958674e-10	15.433531914893617	16	XPR025	BICR6.311	96H	H14	TEX101	N/A	down
CPC006_PL21_6H_E19_BRD-A18763547_10uM up	6f66314c-1918-4ba9-8988-6515b8924c9e	250	1.5211263184836555e-15	6.380383356958674e-10	15.433531914893617	16	CPC006	PL21	6H	E19	BRD-A18763547	10uM	up
XPR008_MCF7.311_96H_A20_USP7 down	18c3a02f-1028-475f-9275-8d7e1672e257	250	3.611232661545194e-14	6.732160239670926e-09	14.468936170212768	15	XPR008	MCF7.311	96H	A20	USP7	N/A	down
HDAC002_MCF7_6H_A03_tacedinaline_0.08uM up	24f4c136-f936-4a17-98f8-ada28a2dae26	250	3.611232661545194e-14	6.732160239670926e-09	14.468936170212768	15	HDAC002	MCF7	6H	A03	tacedinaline	0.08uM	up
REP.A004_A375_24H_J03_homochlorcyclizine_1.11uM up	ff426f3c-64bc-45b6-a28c-d74a39bcde7e	250	3.611232661545194e-14	6.732160239670926e-09	14.468936170212768	15	REP.A004	A375	24H	J03	homochlorcyclizine	1.11uM	up
REP.B011_THP1_24H_B10_ixabepilone_0.08uM up	13f6e908-67e4-496f-969d-a1b7080cd6ec	250	3.611232661545194e-14	6.732160239670926e-09	14.468936170212768	15	REP.B011	THP1	24H	B10	ixabepilone	0.08uM	up
LJP001_MDAMB231_24H_L21_KIN-001-220_0.37uM up	73bec894-9f6b-4353-9fa3-3a1e8c7ab120	250	3.611232661545194e-14	6.732160239670926e-09	14.468936170212768	15	LJP001	MDAMB231	24H	L21	KIN-001-220	0.37uM	up
CPC005_HCC515_6H_F18_isogedunin_10uM up	068b3e4e-7c97-4527-8001-1bad345a2520	250	7.761740667707401e-13	3.519645216481842e-08	13.504340425531915	14	CPC005	HCC515	6H	F18	isogedunin	10uM	up
LJP001_SKBR3_24H_M15_KU-55933_10uM down	f8537fc6-cdab-4ff0-a037-907e74a1f937	250	7.761740667707401e-13	3.519645216481842e-08	13.504340425531915	14	LJP001	SKBR3	24H	M15	KU-55933	10uM	down
LJP007_NPC_24H_D17_BIX-02189_0.12uM up	823e3563-610f-4af6-a866-be11d5fdcb82	250	7.761740667707401e-13	3.519645216481842e-08	13.504340425531915	14	LJP007	NPC	24H	D17	BIX-02189	0.12uM	up
REP.B028_YAPC_24H_D22_temazepam_0.08uM down	57f9bdcc-1d4a-4b9d-9245-50d4a5c358cd	250	7.761740667707401e-13	3.519645216481842e-08	13.504340425531915	14	REP.B028	YAPC	24H	D22	temazepam	0.08uM	down
XPR025_BICR6.311_96H_M10_SUSD4 down	14bb508d-403e-42b4-8789-4442d811109f	250	7.761740667707401e-13	3.519645216481842e-08	13.504340425531915	14	XPR025	BICR6.311	96H	M10	SUSD4	N/A	down
