term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
LJP009_HEK293_24H_K10_GSK-1059615_0.37uM down	5a00c727-6a88-4e7c-ad09-839d7a0ca3b8	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	LJP009	HEK293	24H	K10	GSK-1059615	0.37uM	down
REP.B019_MCF10A_24H_K19_thioguanine_2.22uM down	a5b3b2cd-c0e2-4648-9bac-4dc8f9df240a	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	REP.B019	MCF10A	24H	K19	thioguanine	2.22uM	down
CPC011_VCAP_24H_N23_etoposide_10uM down	5e9696b5-7f64-4d6e-9d8e-11b4936c7602	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	CPC011	VCAP	24H	N23	etoposide	10uM	down
REP.B016_MCF10A_24H_O09_OTS-167_0.25uM down	b48a8e5c-e013-49d5-adb8-10700bd444b1	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	REP.B016	MCF10A	24H	O09	OTS-167	0.25uM	down
FIBR027_MCLF130CN_6H_O09_antimycin-a_4uM down	8e010b11-6038-4db1-ae7c-4ecb3ce806f0	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	FIBR027	MCLF130CN	6H	O09	antimycin-a	4uM	down
ASG003_XC.P930_24H_E17_KU-0063794_1.11uM down	f514884e-7a8d-499e-99c2-16df4414b530	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	ASG003	XC.P930	24H	E17	KU-0063794	1.11uM	down
REP.A010_HELA_24H_M01_norgestrel_10uM up	04f82fa3-7d87-443c-913e-b46d94faac5b	250	4.1061053127083064e-17	1.6402961962353714e-12	6.834572864321608	30	REP.A010	HELA	24H	M01	norgestrel	10uM	up
FIBR040_MCLF056CN_6H_I18_PI-103_0.2uM down	d38a3d26-0104-462c-9987-509ecc014ad0	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	FIBR040	MCLF056CN	6H	I18	PI-103	0.2uM	down
FIBR039_MCLF056CN_6H_O22_COT-10b_4uM up	0075eb85-0f93-4987-97b6-04e9b92acadc	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	FIBR039	MCLF056CN	6H	O22	COT-10b	4uM	up
LJP007_HEK293_24H_K10_GSK-1059615_0.37uM down	2e747425-26fb-478b-bd06-a35d58d89a00	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	LJP007	HEK293	24H	K10	GSK-1059615	0.37uM	down
FIBR036_MCLF137CN_6H_B18_PP-30_4uM down	b2660724-582f-49d9-8d27-7ac32dc94346	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	FIBR036	MCLF137CN	6H	B18	PP-30	4uM	down
PAC017_U2OS_6H_J06_BRD-K68202742_20uM up	99908c93-4c00-46e4-9325-3094fe2f176a	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	PAC017	U2OS	6H	J06	BRD-K68202742	20uM	up
ERG010_VCAP_6H_I23_BRD-K80212510_10uM down	3f31479b-a370-47f2-9e84-e4d55ff4b822	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	ERG010	VCAP	6H	I23	BRD-K80212510	10uM	down
ERG005_VCAP_24H_E04_vorinostat_1.11uM down	fd4fe97a-f9f3-45fd-a85d-0643d7b9fd4d	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	ERG005	VCAP	24H	E04	vorinostat	1.11uM	down
AICHI001_OCILY19_4H_A08_GDC-0941_2.5uM down	c2a6d99b-d04f-477d-ad1a-f1db33eff74a	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	AICHI001	OCILY19	4H	A08	GDC-0941	2.5uM	down
PAC033_U2OS_6H_O11_BRD-K68202742_20uM up	1d87108d-e2b9-4c18-b7ff-d61ccdb22d20	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	PAC033	U2OS	6H	O11	BRD-K68202742	20uM	up
LJP007_HEK293_24H_L08_MLN-0128_3.33uM down	972fd4b8-b002-4ec0-aaa1-96cb4c3ecbe8	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	LJP007	HEK293	24H	L08	MLN-0128	3.33uM	down
ASG003_XC.P905_24H_A08_NVP-BEZ235_1.11uM down	5b7a7e8f-edef-44f8-a5fd-84efd0ec45f8	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	ASG003	XC.P905	24H	A08	NVP-BEZ235	1.11uM	down
PAC017_U2OS_6H_B12_BRD-K22694513_10uM up	7b379246-11b1-43be-b6cf-d3718fb5d349	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	PAC017	U2OS	6H	B12	BRD-K22694513	10uM	up
PAC017_U2OS_6H_P12_BRD-K13665559_20uM up	e60eac66-2272-4c74-9b5d-1045b375a511	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	PAC017	U2OS	6H	P12	BRD-K13665559	20uM	up
REP.A006_HELA_24H_M01_chrysin_10uM up	3f7f45f0-81f3-4877-ade4-38d528ea885c	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	REP.A006	HELA	24H	M01	chrysin	10uM	up
REP.A015_HEK293_24H_L02_MLN-0128_3.33uM down	33500d80-869d-426f-b650-b7c9ae19711c	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	REP.A015	HEK293	24H	L02	MLN-0128	3.33uM	down
REP.A006_HELA_24H_B07_estradiol_10uM up	015a0d7a-3fd9-481a-96cd-7ecb45686d49	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	REP.A006	HELA	24H	B07	estradiol	10uM	up
AICHI002_OCILY3_4H_J07_PF-04691502_10uM down	3004e7c1-a893-42ed-aad2-d806c23435cb	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	AICHI002	OCILY3	4H	J07	PF-04691502	10uM	down
CPC002_VCAP_24H_O11_nortriptyline_10uM up	30fee4e7-5d76-4e29-82cc-60c44e29f38d	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	CPC002	VCAP	24H	O11	nortriptyline	10uM	up
PAC025_U2OS_6H_O13_BRD-K42849858_10uM down	cdc8b904-74f5-42be-8054-612a5d57685c	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	PAC025	U2OS	6H	O13	BRD-K42849858	10uM	down
FIBR009_MCLF123SZ_6H_J09_CHEMBL-1222381_4uM down	503e758b-fd0d-4b23-acbb-ccb7141e47f6	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	FIBR009	MCLF123SZ	6H	J09	CHEMBL-1222381	4uM	down
CPC006_VCAP_6H_J21_neratinib_10uM up	60c2f89c-db2b-4632-898c-5b0784dc7a3a	250	3.6341945038101597e-16	9.678523348357468e-12	6.606753768844221	29	CPC006	VCAP	6H	J21	neratinib	10uM	up
CPC003_VCAP_24H_F16_sericetin_10uM down	a11f251d-3ccf-4f96-b52d-d3bdef21ecc3	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	CPC003	VCAP	24H	F16	sericetin	10uM	down
ERG004_VCAP_24H_B09_BRD-K33936059_10uM down	ae06c5e6-c839-4de3-b150-5b9cd18db4df	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ERG004	VCAP	24H	B09	BRD-K33936059	10uM	down
PAC033_U2OS_6H_K07_vorinostat_20uM up	93988d97-74d9-4ac3-b327-c60c943af70d	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC033	U2OS	6H	K07	vorinostat	20uM	up
PAC033_U2OS_6H_B08_BRD-K59821747_10uM up	bb300acd-4758-4d56-a4f1-301aa74d9528	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC033	U2OS	6H	B08	BRD-K59821747	10uM	up
LJP009_HEK293_24H_K11_GSK-1059615_0.12uM down	10dededa-3691-4be5-9257-013325f79ba2	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP009	HEK293	24H	K11	GSK-1059615	0.12uM	down
REP.A013_YAPC_24H_K02_STA-5326_3.33uM up	ad11bc35-a7bc-4ca5-a1a0-2ac03ca60e1f	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.A013	YAPC	24H	K02	STA-5326	3.33uM	up
ASG003_U2OS_48H_P22_masitinib_10uM up	4adb4369-bba7-44ed-9012-4e2161a387e2	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ASG003	U2OS	48H	P22	masitinib	10uM	up
LJP008_JURKAT_24H_K04_I-BET-151_0.37uM down	c9031caf-7007-4fdb-955f-e37690739736	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP008	JURKAT	24H	K04	I-BET-151	0.37uM	down
LJP007_HEK293_24H_L11_MLN-0128_0.12uM down	99a3def4-6c03-48f3-9212-620759177904	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP007	HEK293	24H	L11	MLN-0128	0.12uM	down
LJP007_JURKAT_24H_K22_everolimus_0.37uM down	5491e918-82ee-45e4-8750-98b6e63aff6c	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP007	JURKAT	24H	K22	everolimus	0.37uM	down
REP.B006_HT29_24H_N19_GDC-0980_2.22uM down	0bc25567-9685-493f-8592-db15884e0dff	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.B006	HT29	24H	N19	GDC-0980	2.22uM	down
ERG005_VCAP_24H_D04_vorinostat_4uM down	25efec6b-6271-4f9f-8487-b21119930928	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ERG005	VCAP	24H	D04	vorinostat	4uM	down
ERG012_VCAP_6H_N11_BRD-K42678365_10uM up	13c4e255-0f65-4e58-a55a-69d120547581	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ERG012	VCAP	6H	N11	BRD-K42678365	10uM	up
LJP008_HEK293_24H_K08_GSK-1059615_3.33uM down	6e903cd2-3644-4936-a491-a744f0ee7e7d	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP008	HEK293	24H	K08	GSK-1059615	3.33uM	down
REP.A005_HELA_24H_G07_norethindrone_10uM up	1884ee28-9694-4220-97b5-62368e75fceb	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.A005	HELA	24H	G07	norethindrone	10uM	up
REP.A005_HELA_24H_G08_norethindrone_3.33uM up	28ae63a1-175d-47d4-8f1b-1d9f441074ea	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.A005	HELA	24H	G08	norethindrone	3.33uM	up
ASG002_COV434_24H_P16_palbociclib_10uM up	9bd60e8c-75a7-4171-ab46-0f1156cc2f62	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ASG002	COV434	24H	P16	palbociclib	10uM	up
REP.B014_MCF10A_24H_F01_AT-13387_2.22uM down	aebdeea4-fdb9-4ccc-a183-fa7c8f2b4f2e	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.B014	MCF10A	24H	F01	AT-13387	2.22uM	down
AICHI001_THP1_4H_P13_IPI-145_10uM down	309959ce-0b60-451d-b5c2-edc1b2df61dc	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	AICHI001	THP1	4H	P13	IPI-145	10uM	down
PAC033_U2OS_6H_M19_BRD-K15350548_10uM down	c0946aa1-155b-4544-b95c-34093b7508d7	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC033	U2OS	6H	M19	BRD-K15350548	10uM	down
PAC017_U2OS_6H_I17_BRD-K31059159_10uM down	06b8249a-14d3-4b5f-82a6-a53bc1a949f3	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC017	U2OS	6H	I17	BRD-K31059159	10uM	down
ERG014_VCAP_6H_G07_BRD-K14593092_10uM up	cc4b8562-8f03-4926-ad1f-43758641bdb5	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ERG014	VCAP	6H	G07	BRD-K14593092	10uM	up
PAC033_U2OS_6H_B04_BRD-K16525290_10uM up	b77bbbe7-3ce4-4307-b6e6-9f29a9d00f1e	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC033	U2OS	6H	B04	BRD-K16525290	10uM	up
MOAR011_HEC265_24H_D23_LY-2603618_3.33uM up	253e9632-cfe3-4126-b2d4-9c720d1116a9	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	MOAR011	HEC265	24H	D23	LY-2603618	3.33uM	up
REP.B013_HELA_24H_A20_zardaverine_0.74uM up	eabca8b4-f5cc-4ab5-88c1-0a4fa52fd529	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.B013	HELA	24H	A20	zardaverine	0.74uM	up
MOAR009_HEC1A_24H_F19_tetrindole_10uM up	6e7fd495-5685-468c-8125-8c575ac24036	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	MOAR009	HEC1A	24H	F19	tetrindole	10uM	up
PAC025_U2OS_6H_K07_sirolimus_20uM up	beacdb3c-8724-4400-bab2-abaa078d94bc	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC025	U2OS	6H	K07	sirolimus	20uM	up
PAC017_U2OS_6H_E10_fluphenazine_20uM up	74fed1d0-dd6d-4dde-a00f-514cae84b04b	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	PAC017	U2OS	6H	E10	fluphenazine	20uM	up
REP.A015_HEK293_24H_L04_MLN-0128_0.37uM down	f5504d7f-c8f8-430d-ad24-c70d03a13030	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.A015	HEK293	24H	L04	MLN-0128	0.37uM	down
REP.B019_MCF10A_24H_K20_thioguanine_0.74uM down	bd3475e4-ac1e-4b59-912d-701ed6391d42	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	REP.B019	MCF10A	24H	K20	thioguanine	0.74uM	down
LJP009_HEK293_24H_K09_GSK-1059615_1.11uM down	031f32ec-b7f0-4ed3-b208-458fc4de9215	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP009	HEK293	24H	K09	GSK-1059615	1.11uM	down
AICHI001_NALM6_24H_A08_GDC-0941_2.5uM down	540ebb1f-a526-46e8-b267-ac21b2731acd	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	AICHI001	NALM6	24H	A08	GDC-0941	2.5uM	down
AML001_HL60_6H_F12_MRE-269_0.37uM down	be291b89-19ff-4076-a5e3-09241b1c5f76	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	AML001	HL60	6H	F12	MRE-269	0.37uM	down
LJP008_YAPC_24H_G14_dasatinib_3.33uM up	bbfab76b-c73b-4a65-89ff-cd8885ae1718	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	LJP008	YAPC	24H	G14	dasatinib	3.33uM	up
ERG005_VCAP_24H_C07_trifluoperazine_20uM up	82760d99-dce8-465a-a99c-3946f5f1faf0	250	3.077043538967905e-15	5.268039831528618e-11	6.378934673366834	28	ERG005	VCAP	24H	C07	trifluoperazine	20uM	up
FIBR031_MCLF054CN_6H_O22_COT-10b_4uM up	7ff602d4-5547-4cdf-b3bf-bbfac8be1777	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	FIBR031	MCLF054CN	6H	O22	COT-10b	4uM	up
ERG004_VCAP_24H_B15_BRD-K72462994_10uM down	489db416-19f7-4470-8e94-7baafed47fc8	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ERG004	VCAP	24H	B15	BRD-K72462994	10uM	down
PAC015_U2OS_6H_F02_vorinostat_20uM up	a1bc991a-1377-4d53-aabb-3203b6f19ffe	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	PAC015	U2OS	6H	F02	vorinostat	20uM	up
ASG002_COV434_24H_I13_lapatinib_10uM up	baa9fa53-5f24-4825-89d0-a16654c7a12f	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ASG002	COV434	24H	I13	lapatinib	10uM	up
PAC033_U2OS_6H_O09_BRD-K79497053_10uM down	4920e32e-f7f2-4073-980a-418f50e7c762	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	PAC033	U2OS	6H	O09	BRD-K79497053	10uM	down
REP.A001_HA1E_24H_I03_PKI-179_1.11uM down	cc4e6ade-20fe-419e-9efc-115f692188c5	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	REP.A001	HA1E	24H	I03	PKI-179	1.11uM	down
PAC018_U2OS_6H_K07_sirolimus_20uM up	2ec4a5f2-980f-4e5e-9675-1349bb872154	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	PAC018	U2OS	6H	K07	sirolimus	20uM	up
ERG015_VCAP_6H_O09_BRD-K13679108_10uM up	902d9db9-8cc3-48ed-ba07-aac968f7d948	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ERG015	VCAP	6H	O09	BRD-K13679108	10uM	up
ASG003_XC.P930_24H_D01_obatoclax_10uM up	cba4204e-635e-4927-9385-c16af132d43f	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ASG003	XC.P930	24H	D01	obatoclax	10uM	up
ERG015_VCAP_6H_D10_BRD-K66947316_10uM down	eebf8add-8ffb-41cf-be57-8e68e02bdd6c	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ERG015	VCAP	6H	D10	BRD-K66947316	10uM	down
FIBR031_MCLF054CN_6H_G20_alda-1_4uM down	ce2adad8-2522-4e43-b86d-d50e46038c32	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	FIBR031	MCLF054CN	6H	G20	alda-1	4uM	down
REP.A013_HELA_24H_A23_zardaverine_0.125uM up	47e14bae-fea2-4423-8b06-b778cf3efbe8	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	REP.A013	HELA	24H	A23	zardaverine	0.125uM	up
FIBR042_MCLF0067SZ_6H_L17_neratinib_0.37uM up	bfd8d6f2-41d3-4abb-b5ef-c867c43cbd47	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	FIBR042	MCLF0067SZ	6H	L17	neratinib	0.37uM	up
MOAR011_BC3C_24H_F07_serdemetan_10uM up	739128d5-4d08-4c40-93c1-91a66e02e995	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	MOAR011	BC3C	24H	F07	serdemetan	10uM	up
ERG011_VCAP_24H_C13_BRD-K54756845_10uM up	3e614f66-6fdc-4cd3-b2a2-42b0f5ed10e5	250	2.489622902852654e-14	2.5315768209216346e-10	6.151115577889447	27	ERG011	VCAP	24H	C13	BRD-K54756845	10uM	up
