term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
ASG003_XC.P907_24H_J12_mitoxantrone_0.12uM up	4498547b-1575-4aff-a344-312934aeaf2d	250	3.1291201815209105e-21	1.7500178287188972e-15	18.89	20	ASG003	XC.P907	24H	J12	mitoxantrone	0.12uM	up
AICHI001_TMD8_24H_D01_BI-D1870_10uM down	4bd5910c-793b-4381-ad64-438f912674d9	250	3.1291201815209105e-21	1.7500178287188972e-15	18.89	20	AICHI001	TMD8	24H	D01	BI-D1870	10uM	down
ASG003_XC.P026_24H_N20_PD-0325901_1.11uM up	a0d2b14d-cb71-4092-afc9-6a1b2ce52600	250	3.1291201815209105e-21	1.7500178287188972e-15	18.89	20	ASG003	XC.P026	24H	N20	PD-0325901	1.11uM	up
LGR001_XC.L100.M_48H_B07_PLX-4720_10uM down	36a73fa2-a09a-4f50-aeae-da62e2a9ce44	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	LGR001	XC.L100.M	48H	B07	PLX-4720	10uM	down
XPR029_AGS.311_96H_E11_NDUFS3 up	81d7bfd3-e294-4eb1-9531-f74e97fa7ce5	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	XPR029	AGS.311	96H	E11	NDUFS3	N/A	up
ASG003_XC.P931_24H_N20_PD-0325901_1.11uM up	fdd96adf-26bc-45ae-a4fd-c0905351f909	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	ASG003	XC.P931	24H	N20	PD-0325901	1.11uM	up
ASG003_XC.P026_24H_N19_PD-0325901_10uM up	eb599351-3942-4bda-8295-7abbdaab5b98	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	ASG003	XC.P026	24H	N19	PD-0325901	10uM	up
XPR026_HT29.311_96H_D14_UBE2D3 up	0d97b43f-3ebf-4711-8e65-6a2ac55404e2	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	XPR026	HT29.311	96H	D14	UBE2D3	N/A	up
ASG003_XC.P904_24H_N19_PD-0325901_10uM up	60f5dc80-2b0c-4511-9400-38f6a15cef52	250	1.0426825386590138e-19	1.943797751971985e-14	17.9455	19	ASG003	XC.P904	24H	N19	PD-0325901	10uM	up
REP.A005_HA1E_24H_O08_norfloxacin_3.33uM up	ceb0d2b7-7abd-4c89-935f-dd0b47ba68ea	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	REP.A005	HA1E	24H	O08	norfloxacin	3.33uM	up
XPR014_YAPC.311_96H_F19_CHPF down	b6ee775a-435f-469f-86bf-eb8da3b5bcec	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	XPR014	YAPC.311	96H	F19	CHPF	N/A	down
CPC006_HA1E_24H_K10_BRD-K28100108_15uM up	af07c80e-85ba-4d37-a906-64432524f806	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	CPC006	HA1E	24H	K10	BRD-K28100108	15uM	up
XPR033_A549.311_96H_K21_AGXT down	6fdeda07-8601-47a0-8c2d-f0b54599e797	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	XPR033	A549.311	96H	K21	AGXT	N/A	down
XPR027_MCF7.311_96H_C04_VRK3 up	603986ff-c264-471c-8b1c-fd9cb9b41aab	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	XPR027	MCF7.311	96H	C04	VRK3	N/A	up
ASG003_XC.P930_24H_N20_PD-0325901_1.11uM up	c06a142b-32fd-4900-ab4c-0676cb35144f	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	ASG003	XC.P930	24H	N20	PD-0325901	1.11uM	up
CPC004_MCF7_6H_N05_bisoprolol_10uM up	db3ea8a4-6506-4964-a6be-361bf0fa42dc	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	CPC004	MCF7	6H	N05	bisoprolol	10uM	up
ASG003_XC.P908_24H_N18_trametinib_0.12uM up	e21ad646-4e29-47f8-95d1-c4524d96ce3c	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	ASG003	XC.P908	24H	N18	trametinib	0.12uM	up
ASG003_XC.P931_24H_N19_PD-0325901_10uM up	1dec030c-df35-4e06-a544-b2b452c06be9	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	ASG003	XC.P931	24H	N19	PD-0325901	10uM	up
ASG003_XC.P931_24H_N17_trametinib_1.11uM up	25c257b2-0d5f-45f9-a607-af62a65693e4	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	ASG003	XC.P931	24H	N17	trametinib	1.11uM	up
AICHI002_TMD8_24H_G06_GDC-0068_0.01uM up	80afac8e-79cf-47fd-9546-c0a5eca2dd7b	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	AICHI002	TMD8	24H	G06	GDC-0068	0.01uM	up
XPR023_BICR6.311_96H_G21_RHAG down	fe2818d1-fb49-425b-8839-a36a02ca25bc	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	XPR023	BICR6.311	96H	G21	RHAG	N/A	down
ASG003_XC.P092_24H_N17_trametinib_1.11uM up	6231f5bd-79d4-4537-9bb7-3314a0524799	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	ASG003	XC.P092	24H	N17	trametinib	1.11uM	up
AICHI001_TMD8_24H_H13_BRD-K54606188_10uM down	5b95da1f-1e31-4767-81fa-5040cb5552ca	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	AICHI001	TMD8	24H	H13	BRD-K54606188	10uM	down
LJP007_PC3_24H_P14_vandetanib_3.33uM up	50d9cbb6-9f0b-485b-9d29-53fbb6841e35	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	LJP007	PC3	24H	P14	vandetanib	3.33uM	up
CPC006_PC3_24H_E03_NU-1025_10uM down	78942f86-4313-4040-96ae-c75b63ab31a4	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	CPC006	PC3	24H	E03	NU-1025	10uM	down
AICHI001_TMD8_24H_H14_BRD-K54606188_2.5uM down	09681fe0-80a0-44df-b429-8d3a08e4b697	250	3.176418132082422e-18	2.0497731631148258e-13	17.001	18	AICHI001	TMD8	24H	H14	BRD-K54606188	2.5uM	down
XPR021_HT29.311_96H_C16_NELFA up	219d93e6-3125-4d06-99c5-24af4c6ff9af	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR021	HT29.311	96H	C16	NELFA	N/A	up
XPR031_YAPC.311_96H_H21_PIGU down	1371ccef-d742-4e28-be79-61d24e36029c	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR031	YAPC.311	96H	H21	PIGU	N/A	down
EMU001_THP1_24H_M05_gossypol_0.04uM up	8d2bf672-219f-45e9-b8b5-7348e308ee0d	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	EMU001	THP1	24H	M05	gossypol	0.04uM	up
PBIOA015_PC3_24H_O23_midostaurin_0.125uM down	59c285f7-6426-4271-b75a-2e8b1b8ddb50	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	PBIOA015	PC3	24H	O23	midostaurin	0.125uM	down
ASG003_XC.P930_24H_N19_PD-0325901_10uM up	e08bf071-8c43-4df3-9daf-2d621cac3cc6	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P930	24H	N19	PD-0325901	10uM	up
ASG002_PC3_24H_M15_mitomycin-c_0.12uM up	08345290-8758-456a-a521-31a4da5f1c19	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG002	PC3	24H	M15	mitomycin-c	0.12uM	up
ASG003_XC.P026_24H_E04_selumetinib_10uM up	2b86806d-0eff-44c4-8398-3ffea797f1e2	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P026	24H	E04	selumetinib	10uM	up
ASG003_XC.P904_24H_N17_trametinib_1.11uM up	fcf1ab0d-a01b-4e93-a502-b15dfc557b99	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P904	24H	N17	trametinib	1.11uM	up
DOSVAL004_A549_24H_I05_BRD-K69503483_10uM up	cd9f4ce0-e618-4367-8081-21686471b966	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	DOSVAL004	A549	24H	I05	BRD-K69503483	10uM	up
XPR024_HT29.311_96H_E24_ATP1B1 down	79a75ca6-2cb7-49b7-bccc-bef9be0cb30c	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR024	HT29.311	96H	E24	ATP1B1	N/A	down
XPR015_HT29.311_96H_P08_DNAJC16 up	6800da89-be87-4bde-9846-ce83d9e96275	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR015	HT29.311	96H	P08	DNAJC16	N/A	up
REP.B010_JURKAT_24H_P07_fluocinolone-acetonide_2.22uM up	d74c985c-dd81-4ac5-b613-e98722f44cea	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.B010	JURKAT	24H	P07	fluocinolone-acetonide	2.22uM	up
REP.A013_JURKAT_24H_G04_lenvatinib_0.37uM up	f236c42b-d6f5-428a-88ce-6b2de512e9ce	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.A013	JURKAT	24H	G04	lenvatinib	0.37uM	up
ASG003_XC.P908_24H_N19_PD-0325901_10uM up	0a2b1286-8d19-4c12-a68b-755efa14e8a7	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P908	24H	N19	PD-0325901	10uM	up
REP.A023_MCF10A_24H_P14_floxuridine_3.33uM up	497eeb1e-688b-4044-b262-8db0e6dabce6	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.A023	MCF10A	24H	P14	floxuridine	3.33uM	up
REP.B020_HA1E_24H_H20_ACY-1215_0.74uM down	49ae082d-a74a-4ef9-bc73-2e30a67d97f7	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.B020	HA1E	24H	H20	ACY-1215	0.74uM	down
ASG003_XC.P026_24H_N18_trametinib_0.12uM up	96f6af21-91d2-4b40-8c99-36ae6685abc5	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P026	24H	N18	trametinib	0.12uM	up
ASG003_XC.P904_24H_E04_selumetinib_10uM up	bc36f1bf-5cd6-4c6f-ab79-265508690d28	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P904	24H	E04	selumetinib	10uM	up
REP.A021_MCF10A_24H_B08_aminosalicylic-acid_3.33uM down	20488dc4-70a1-4613-bdb7-878e013e58ee	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.A021	MCF10A	24H	B08	aminosalicylic-acid	3.33uM	down
GMB001_HT29_2H_A14_BRD-K21345115_10uM up	551e5999-d467-4761-8f10-ac58e1c70b0a	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	GMB001	HT29	2H	A14	BRD-K21345115	10uM	up
XPR014_YAPC.311_96H_A08_CDR2L up	27e2a3bb-2266-44b4-9331-b9a3f0ec3b3b	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR014	YAPC.311	96H	A08	CDR2L	N/A	up
ASG003_XC.P904_24H_N18_trametinib_0.12uM up	c8ba4079-ecb6-4872-a09e-910a55acab78	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P904	24H	N18	trametinib	0.12uM	up
CPC004_HA1E_24H_N01_pipamperone_10uM up	2325408a-72dd-42fa-a57c-91a1be74140b	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	CPC004	HA1E	24H	N01	pipamperone	10uM	up
ASG003_XC.P914_24H_N16_trametinib_10uM up	a4249381-9185-4628-945b-302df170c160	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P914	24H	N16	trametinib	10uM	up
PAC016_U2OS_6H_D06_BRD-K43610632_10uM down	8bd127f0-bd6d-46d0-bee9-8055c18b074d	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	PAC016	U2OS	6H	D06	BRD-K43610632	10uM	down
PBIOA007_XC.R10_24H_O17_3-Cl-AHPC_3.33uM up	6aff850b-134a-45b2-8489-6f8cd0036ffc	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	PBIOA007	XC.R10	24H	O17	3-Cl-AHPC	3.33uM	up
ASG003_XC.P931_24H_N16_trametinib_10uM up	e2cb5b91-c3c0-45e5-a56d-6401a1c8c0a0	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P931	24H	N16	trametinib	10uM	up
PBIOA019_PC3_24H_L09_3-Cl-AHPC_1.11uM up	fcf56f43-099b-494f-ac9a-9b0cff2b72ea	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	PBIOA019	PC3	24H	L09	3-Cl-AHPC	1.11uM	up
ASG003_XC.P907_24H_N16_trametinib_10uM up	7eb768ac-9a30-45ee-9679-e876cfef1450	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P907	24H	N16	trametinib	10uM	up
AICHI001_TMD8_24H_I04_lenalidomide_0.125uM down	245b13db-ba15-4595-aac9-e3e7527acaef	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	AICHI001	TMD8	24H	I04	lenalidomide	0.125uM	down
XPR028_BICR6.311_96H_J10_LDHAL6A up	816ffef0-1c0d-4f4b-9ae7-682eedaf1012	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	XPR028	BICR6.311	96H	J10	LDHAL6A	N/A	up
ASG003_XC.P914_24H_N19_PD-0325901_10uM up	04a39c16-2c37-47c5-8e44-397fb27ec85f	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P914	24H	N19	PD-0325901	10uM	up
PAC023_U2OS_6H_B16_BRD-K61872587_10uM up	b5cb85c0-cd1d-4d39-ae88-7a044587c070	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	PAC023	U2OS	6H	B16	BRD-K61872587	10uM	up
REP.B004_HA1E_24H_O21_levocetirizine_0.25uM down	67380b4d-8bcc-46df-9f18-07b190f3554e	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.B004	HA1E	24H	O21	levocetirizine	0.25uM	down
REP.A023_HEK293_24H_O08_CEP-37440_3.33uM up	25dae687-fa22-4f27-8bc8-1f52f1b6093c	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	REP.A023	HEK293	24H	O08	CEP-37440	3.33uM	up
ASG003_XC.P092_24H_E04_selumetinib_10uM up	3a05e2ef-e7b5-4f35-838a-a178ad11383e	250	8.832561250833526e-17	2.3902121660410877e-12	16.0565	17	ASG003	XC.P092	24H	E04	selumetinib	10uM	up
ASG003_XC.P922_24H_N20_PD-0325901_1.11uM up	c5379d32-d603-43e9-8ac8-f1808bb39aad	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	ASG003	XC.P922	24H	N20	PD-0325901	1.11uM	up
ASG003_XC.L10_24H_N20_PD-0325901_1.11uM up	a35eeb69-5f62-40ee-8c22-0f9a523964d1	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	ASG003	XC.L10	24H	N20	PD-0325901	1.11uM	up
CPC006_A673_6H_I11_atorvastatin_10uM up	b3ae2221-e715-46bf-bf55-f2df1da95fee	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	CPC006	A673	6H	I11	atorvastatin	10uM	up
REP.B013_MCF10A_24H_D11_camptothecin_0.03uM up	6c61b31a-a0b1-4a9e-bb55-53e9bfc7f06f	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	REP.B013	MCF10A	24H	D11	camptothecin	0.03uM	up
XPR031_AGS.311_96H_D22_PPFIA1 down	c470be8d-c80b-4381-95d6-9ef0478244ab	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR031	AGS.311	96H	D22	PPFIA1	N/A	down
XPR011_HT29.311_96H_G02_ABHD6 up	229c213f-2ca6-45c3-aeaa-f3d0dad89895	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR011	HT29.311	96H	G02	ABHD6	N/A	up
XPR008_A549.311_96H_C07_CDK8 up	b6c69911-401a-43f2-8ee7-e5200afe8c19	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR008	A549.311	96H	C07	CDK8	N/A	up
XPR024_HT29.311_96H_L11_FGFR1 up	a358946f-ea11-4a9a-a617-574dc05b60c7	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR024	HT29.311	96H	L11	FGFR1	N/A	up
ASG003_XC.P915_24H_N16_trametinib_10uM up	58828f7a-271c-456c-8891-284109d59733	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	ASG003	XC.P915	24H	N16	trametinib	10uM	up
LJP008_HUVEC_24H_P08_VE-821_3.33uM down	2ce4b995-8511-4f42-9056-c315722b24d4	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	LJP008	HUVEC	24H	P08	VE-821	3.33uM	down
XPR023_MCF7.311_96H_K24_RSL1D1 down	1e615c64-57ad-42dc-a8c9-54445dfbf55d	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR023	MCF7.311	96H	K24	RSL1D1	N/A	down
XPR013_ES2.311_96H_B20_CD34 up	10ac3b7f-e697-454e-aa75-60288d7964e0	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR013	ES2.311	96H	B20	CD34	N/A	up
ASG003_XC.P908_24H_N16_trametinib_10uM up	9e96b3b8-22ed-4f7a-931c-e5a7cb80a700	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	ASG003	XC.P908	24H	N16	trametinib	10uM	up
XPR015_HT29.311_96H_M20_CSF2 up	a4aadad9-d8ce-4d4b-9f51-7512d2c26e57	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR015	HT29.311	96H	M20	CSF2	N/A	up
CPC006_SKMEL1_6H_J24_pyrvinium-pamoate_10uM down	46ee0909-f8e6-4e2a-a460-183a1e59106b	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	CPC006	SKMEL1	6H	J24	pyrvinium-pamoate	10uM	down
REP.B010_JURKAT_24H_H18_rimonabant_0.01uM down	ecd39f9c-01b1-4e5b-a5da-c107b6279b37	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	REP.B010	JURKAT	24H	H18	rimonabant	0.01uM	down
XPR028_HT29.311_96H_I01_AQP1 down	af433eef-e975-4134-a02e-f5c602f5ca2a	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR028	HT29.311	96H	I01	AQP1	N/A	down
PBIOA015_PC3_24H_I05_cytarabine_0.125uM up	6cbbbbb6-0796-4561-b306-75d972424721	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	PBIOA015	PC3	24H	I05	cytarabine	0.125uM	up
XPR028_BICR6.311_96H_E05_COX5B down	a1355e94-c691-4e7a-860a-15a4dd3f74b4	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR028	BICR6.311	96H	E05	COX5B	N/A	down
XPR028_BICR6.311_96H_L07_PDE6H up	39207907-d6de-433f-b2d2-017279700ba7	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR028	BICR6.311	96H	L07	PDE6H	N/A	up
XPR033_MCF7.311_96H_J02_GRIK4 down	f64909d6-6dc8-4506-a615-ec19b219e22d	250	2.2373990709196535e-15	2.4218834504415158e-11	15.112	16	XPR033	MCF7.311	96H	J02	GRIK4	N/A	down
