term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.A020_THP1_24H_L06_mepacrine_0.04uM down	62a06891-14ff-4533-b52a-68a23c83a754	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A020	THP1	24H	L06	mepacrine	0.04uM	down
REP.A021_A375_24H_C17_nilotinib_0.125uM down	6cd694a9-4651-4890-a144-93506545c317	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A021	A375	24H	C17	nilotinib	0.125uM	down
REP.A021_A549_24H_D12_tacrine_0.04uM down	93f2da5c-3222-4124-ba7f-a934017b5f81	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A021	A549	24H	D12	tacrine	0.04uM	down
REP.A021_HT29_24H_I24_candesartan_0.04uM down	7307a4cf-f0aa-4c46-a1e5-e27bcc6e6919	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A021	HT29	24H	I24	candesartan	0.04uM	down
REP.A021_PC3_24H_G24_mirodenafil_0.04uM down	f0749f99-21bb-452c-b95f-65073712d2bd	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A021	PC3	24H	G24	mirodenafil	0.04uM	down
REP.A021_YAPC_24H_K08_MG-132_20uM up	6e6beae1-49ee-4e3b-9293-ab22168aaa73	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A021	YAPC	24H	K08	MG-132	20uM	up
REP.A022_HUVEC.A_24H_F24_aripiprazole_0.04uM down	353dd476-5d2f-4834-8f05-069e5c85338e	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A022	HUVEC.A	24H	F24	aripiprazole	0.04uM	down
REP.A022_JURKAT_24H_M05_GDC-0152_0.125uM up	05f4b8f9-b929-48cf-9b4b-3cd662d894de	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A022	JURKAT	24H	M05	GDC-0152	0.125uM	up
REP.A022_MCF10A_24H_J09_acexamic-acid_1.11uM up	42a99f26-0bec-47b3-8033-c0f74f17ee12	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A022	MCF10A	24H	J09	acexamic-acid	1.11uM	up
REP.A023_A375_24H_K17_dorzolamide_0.125uM up	acd891df-b47c-48c7-b1ec-2fc8aa49562b	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A023	A375	24H	K17	dorzolamide	0.125uM	up
REP.A023_HEK293_24H_L23_KD-023_0.125uM down	c0adb537-2665-42b3-8ac6-93c36b70fa65	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A023	HEK293	24H	L23	KD-023	0.125uM	down
REP.A023_JURKAT_24H_E09_azelastine_1.11uM up	5d4d036f-a4d1-449c-ab30-aa5aee5a8c52	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A023	JURKAT	24H	E09	azelastine	1.11uM	up
REP.A023_MDAMB231_24H_F20_diacerein_3.33uM down	0a9f34a7-989d-436f-ab4c-6efc84e47da1	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A023	MDAMB231	24H	F20	diacerein	3.33uM	down
REP.A024_HEK293_24H_I14_tazarotene_3.33uM down	d8412875-8cce-4af8-962f-2cbb7c789243	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A024	HEK293	24H	I14	tazarotene	3.33uM	down
REP.A024_HEK293_24H_P16_metformin_0.37uM up	bcbaaa38-2df3-4ede-95cb-768f664a4bc2	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A024	HEK293	24H	P16	metformin	0.37uM	up
REP.A024_THP1_24H_E01_bosentan_10uM up	4cd2ba3e-524b-48a1-856d-bedd55e4e0b6	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A024	THP1	24H	E01	bosentan	10uM	up
REP.A024_YAPC_24H_F16_procainamide_0.37uM up	0cbb7bc9-87b7-4398-85f0-e8209c58639f	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A024	YAPC	24H	F16	procainamide	0.37uM	up
REP.A025_HT29_24H_K01_resiquimod_10uM up	cb43ce51-8df1-4438-b0e2-ba249ce9e48d	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A025	HT29	24H	K01	resiquimod	10uM	up
REP.A025_MDAMB231_24H_A13_chlorpropamide_10uM down	fca97db3-1af5-437f-9028-9bcfed68bda5	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A025	MDAMB231	24H	A13	chlorpropamide	10uM	down
REP.A025_PC3_24H_D03_isradipine_1.11uM up	fbf2aa64-1d1b-4dcd-b4b1-e1982d230e1a	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A025	PC3	24H	D03	isradipine	1.11uM	up
REP.A025_THP1_24H_H21_ibutilide_1.11uM down	e1ec6c93-80e4-4301-9589-c434a2876a6b	250	0.000484289169233657	0.023241405840395753	45.336	2	REP.A025	THP1	24H	H21	ibutilide	1.11uM	down
