term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
AICHI001_THP1_4H_G05_Mps1-IN-1_0.04uM up	920fe86b-eeae-477f-a691-5afea7b9b8d0	250	2.8418077919581115e-19	2.38399966119314e-13	15.633103448275863	20	AICHI001	THP1	4H	G05	Mps1-IN-1	0.04uM	up
AICHI001_THP1_4H_P13_IPI-145_10uM down	309959ce-0b60-451d-b5c2-edc1b2df61dc	250	2.8418077919581115e-19	2.38399966119314e-13	15.633103448275863	20	AICHI001	THP1	4H	P13	IPI-145	10uM	down
AICHI001_THP1_4H_P15_IPI-145_0.66uM down	45c1fde7-e99e-4f9f-9ce8-f88c797d0ac7	250	7.038899653007492e-18	3.936633677438078e-12	14.851448275862069	19	AICHI001	THP1	4H	P15	IPI-145	0.66uM	down
CPC018_HT29_6H_A04_wortmannin_10uM down	b0c69f38-4e9a-47d5-b5ed-a5c90a628aca	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	CPC018	HT29	6H	A04	wortmannin	10uM	down
REP.B014_MCF10A_24H_F01_AT-13387_2.22uM down	aebdeea4-fdb9-4ccc-a183-fa7c8f2b4f2e	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	REP.B014	MCF10A	24H	F01	AT-13387	2.22uM	down
AICHI001_THP1_4H_I14_GDC-0941_2.5uM down	3c8d8bf7-3e66-4ae2-8701-c301825f6ec8	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	AICHI001	THP1	4H	I14	GDC-0941	2.5uM	down
CPC018_HT29_6H_D02_U-0126_10uM down	89d77a32-bab0-4ae6-8887-49c6a7a5aba1	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	CPC018	HT29	6H	D02	U-0126	10uM	down
CPC013_HT29_6H_A04_wortmannin_10uM down	2e9d9804-d6bc-48f2-91d8-b96cb992f137	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	CPC013	HT29	6H	A04	wortmannin	10uM	down
AICHI001_THP1_4H_P17_IPI-145_0.04uM down	4d8f3dfa-8b01-40a9-979b-756b66869ea2	250	1.6077789959097762e-16	2.997266264702669e-11	14.069793103448276	18	AICHI001	THP1	4H	P17	IPI-145	0.04uM	down
AICHI001_THP1_4H_K13_pilaralisib_10uM down	4d613d4c-e6e7-4a7e-9fc3-27b3edae7fa4	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	AICHI001	THP1	4H	K13	pilaralisib	10uM	down
LCP001_MCF10A.PIK3CA.HH_24H_I12_AG-1024_1.11uM down	d7b28cea-add5-435f-9cd2-3a0194ca3221	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	LCP001	MCF10A.PIK3CA.HH	24H	I12	AG-1024	1.11uM	down
AICHI002_K562_4H_C20_sirolimus_2.5uM down	6292d486-7e51-42f9-bb56-da4f4f48e87c	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	AICHI002	K562	4H	C20	sirolimus	2.5uM	down
FIBR016_MCLF022CN_6H_P08_CHIR-99021_4uM up	b4463303-decb-4874-9880-633ee24cece9	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	FIBR016	MCLF022CN	6H	P08	CHIR-99021	4uM	up
CPC013_HT29_6H_A21_tozasertib_10uM down	675a85c9-fcf4-4d63-a3ba-92a297c7f725	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	CPC013	HT29	6H	A21	tozasertib	10uM	down
AICHI001_THP1_4H_P14_IPI-145_2.5uM down	28be5877-89e9-4705-b8f2-fb7f4dd93521	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	AICHI001	THP1	4H	P14	IPI-145	2.5uM	down
FIBR018_MCLF076SZ_6H_P08_CHIR-99021_4uM up	d234fb03-c10e-4143-8b02-74cfa33cbf81	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	FIBR018	MCLF076SZ	6H	P08	CHIR-99021	4uM	up
REP.A006_HELA_24H_B07_estradiol_10uM up	015a0d7a-3fd9-481a-96cd-7ecb45686d49	250	3.3795645382256448e-15	3.335441341210399e-10	13.288137931034482	17	REP.A006	HELA	24H	B07	estradiol	10uM	up
REP.A012_HELA_24H_D13_CL-218872_10uM up	c9daebc2-0c0f-43bd-a91e-0f3098c72e89	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	REP.A012	HELA	24H	D13	CL-218872	10uM	up
CPC006_HT29_6H_P19_BMS-536924_12uM down	c517ba7a-0225-4344-8d50-b517206cc4d4	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	CPC006	HT29	6H	P19	BMS-536924	12uM	down
CPC006_HT29_6H_B13_PP-110_20uM down	bcafabfc-8840-4e1e-9d93-5c17fa53724a	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	CPC006	HT29	6H	B13	PP-110	20uM	down
AICHI002_K562_4H_C21_sirolimus_0.66uM down	663fadf8-fbc0-4708-af52-e6957e51b342	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	AICHI002	K562	4H	C21	sirolimus	0.66uM	down
AICHI002_K562_4H_J08_PF-04691502_2.5uM down	8c5a0ac3-a59d-45ce-b2b9-691601f00fec	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	AICHI002	K562	4H	J08	PF-04691502	2.5uM	down
REP.A013_A375_24H_N14_MLN-2480_3.33uM down	4ac8bff9-2e7c-4475-8cde-ea64db546e6a	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	REP.A013	A375	24H	N14	MLN-2480	3.33uM	down
AICHI002_K562_4H_N10_AZD-5438_0.125uM up	9ca9616a-2dbd-41ae-975a-85d77c693412	250	6.521758372898028e-14	3.773185795462129e-09	12.50648275862069	16	AICHI002	K562	4H	N10	AZD-5438	0.125uM	up
