term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
XPR017_HT29.311_96H_L15_HNF1B up	dd911973-833c-408e-b527-73e06135b9a2	250	2.9713363085823736e-17	4.985322915221049e-11	10.123572815533981	23	XPR017	HT29.311	96H	L15	HNF1B	N/A	up
XPR037_YAPC.311_96H_N08_HIF1A up	432c6e9b-4c4b-4e4e-bc4f-7c131fcc7f52	250	4.122115229852673e-16	1.729026385805741e-10	9.683417475728154	22	XPR037	YAPC.311	96H	N08	HIF1A	N/A	up
XPR021_BICR6.311_96H_D14_WHSC1 up	68a70d55-e1b0-425a-b99b-4033a7367682	250	4.122115229852673e-16	1.729026385805741e-10	9.683417475728154	22	XPR021	BICR6.311	96H	D14	WHSC1	N/A	up
REP.B020_HA1E_24H_A12_N-6022_0.01uM down	3a8cfae6-3dbd-4328-8b16-f5d35abc752f	250	4.122115229852673e-16	1.729026385805741e-10	9.683417475728154	22	REP.B020	HA1E	24H	A12	N-6022	0.01uM	down
XPR021_BICR6.311_96H_G02_NDFIP2 up	73c13b14-5fb9-43aa-aa63-cd34198f872a	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	XPR021	BICR6.311	96H	G02	NDFIP2	N/A	up
XPR026_HT29.311_96H_A23_GCAT down	8694f3ea-8bd3-4fd3-8367-6fe98bf40ed5	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	XPR026	HT29.311	96H	A23	GCAT	N/A	down
ASG003_XC.P911_24H_O13_anagrelide_10uM up	e46b3346-f63e-4147-9c9c-06a1b40fc143	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	ASG003	XC.P911	24H	O13	anagrelide	10uM	up
XPR036_HT29.311_96H_O06_CERKL down	768e2df9-d54c-4d41-8129-0064d884a41f	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	XPR036	HT29.311	96H	O06	CERKL	N/A	down
LJP006_SKBR3_3H_I14_PI-103_3.33uM up	a4119b9b-11f8-4c2c-a9f2-1a692d878953	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	LJP006	SKBR3	3H	I14	PI-103	3.33uM	up
XPR026_MCF7.311_96H_B03_CCNA2 up	168864bc-621b-4349-b8da-f71990dfbba1	250	5.3795518270228674e-15	9.025838953138102e-10	9.243262135922329	21	XPR026	MCF7.311	96H	B03	CCNA2	N/A	up
ISO001_MCF10A.TP53.M_24H_M18_BI-2536_0.04uM up	eadb85e3-e874-49a8-acb9-18ba6352c639	250	6.592230106421339e-14	4.608531930710106e-09	8.803106796116506	20	ISO001	MCF10A.TP53.M	24H	M18	BI-2536	0.04uM	up
XPR026_MCF7.311_96H_P04_TUBB6 down	c244f9de-0286-4101-89b5-0ae702e9818e	250	6.592230106421339e-14	4.608531930710106e-09	8.803106796116506	20	XPR026	MCF7.311	96H	P04	TUBB6	N/A	down
DOS010_VCAP_24H_H02_BRD-K73427206_4uM up	2a7b3c34-df98-4858-8f3e-46498468a8b2	250	6.592230106421339e-14	4.608531930710106e-09	8.803106796116506	20	DOS010	VCAP	24H	H02	BRD-K73427206	4uM	up
