term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
EMU001_OCILY19_24H_A14_CNX-774_2.5uM up	cfb7c34f-516c-4ff4-98b8-6d8379752812	250	1.0616202319914357e-08	0.008905958666681955	11.334	10	EMU001	OCILY19	24H	A14	CNX-774	2.5uM	up
ASG002_RCC10RGB_24H_H01_BI-2536_10uM down	19e1faec-cf5b-46d5-9f8f-f76ac0286bbd	250	1.0616202319914357e-08	0.008905958666681955	11.334	10	ASG002	RCC10RGB	24H	H01	BI-2536	10uM	down
DOS056_PC3_24H_M16_BRD-K68287477_4uM down	4e6cd476-478a-4740-bc60-b828e97149f3	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	DOS056	PC3	24H	M16	BRD-K68287477	4uM	down
REP.A018_THP1_24H_K03_aprepitant_1.11uM down	d4a920df-827d-430d-a2c3-324edc1787ae	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	REP.A018	THP1	24H	K03	aprepitant	1.11uM	down
REP.A024_HELA_24H_M03_regadenoson_1.11uM up	9ac54d4f-d793-426e-b4a9-5f2c5c6be9fc	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	REP.A024	HELA	24H	M03	regadenoson	1.11uM	up
LJP009_CD34_24H_G22_D-4476_0.37uM up	1312a9f9-72a4-4d78-9ea8-6e92158e7471	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	LJP009	CD34	24H	G22	D-4476	0.37uM	up
LJP007_HUES3_24H_N04_BRD-K09991945_0.37uM up	56d40166-33ec-4028-bee5-66941920a2be	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	LJP007	HUES3	24H	N04	BRD-K09991945	0.37uM	up
REP.A010_MDAMB231_24H_D08_TG-100801_3.33uM down	3d4cb89d-aaec-401a-9f80-5b5e308fab3f	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	REP.A010	MDAMB231	24H	D08	TG-100801	3.33uM	down
DOSVAL001_MCF7_24H_K15_BRD-K47700511_2.5uM up	6171c9cf-44fa-4c95-8f31-20b969bae71b	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	DOSVAL001	MCF7	24H	K15	BRD-K47700511	2.5uM	up
LJP009_HCC515_24H_B14_saracatinib_3.33uM down	05d96aa1-6a41-4808-835f-b40a650393ce	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	LJP009	HCC515	24H	B14	saracatinib	3.33uM	down
LJP006_SKBR3_3H_H02_nintedanib_3.33uM up	5dd6693a-c13b-4c9a-9504-2212e224927b	250	1.5897848511215293e-07	0.017782326480906382	10.2006	9	LJP006	SKBR3	3H	H02	nintedanib	3.33uM	up
