term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
XPR027_AGS.311_96H_K11_VAMP5 down	fd6e50ab-0d42-46ba-a95a-0e947af68f90	250	7.411743017644438e-10	0.0012435459493718927	38.85942857142857	6	XPR027	AGS.311	96H	K11	VAMP5	N/A	down
XPR037_AGS.311_96H_P10_GP1BB down	9b6f0920-af8e-43d2-81d5-268ffc7a6642	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR037	AGS.311	96H	P10	GP1BB	N/A	down
CVD001_PHH_6H_C19_BRD-K32581454_10uM up	0663bb81-0021-489c-8da3-eb0463a42925	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CVD001	PHH	6H	C19	BRD-K32581454	10uM	up
XPR008_HT29.311_96H_J20_INS up	d836be87-cb45-4274-85be-7ae56982cf08	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR008	HT29.311	96H	J20	INS	N/A	up
XPR017_AGS.311_96H_F07_KCNS3 down	e45e4ea0-d103-4719-9df8-086217bbff1a	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR017	AGS.311	96H	F07	KCNS3	N/A	down
MOAR011_JHH5_24H_L13_tipifarnib-P2_10uM up	ee817d43-16c6-45dc-a086-c134dad1961d	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	MOAR011	JHH5	24H	L13	tipifarnib-P2	10uM	up
CPC006_HA1E_6H_K19_imiquimod_10uM down	6c19206b-59d0-48ab-94f3-a063a9af1e16	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CPC006	HA1E	6H	K19	imiquimod	10uM	down
LKCP002_U2OS_48H_O10_azacitidine_10uM up	55ac101c-c61d-4ed9-8374-6aa64665441d	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	LKCP002	U2OS	48H	O10	azacitidine	10uM	up
PAC024_U2OS_6H_D23_BRD-A22502289_10uM down	5c62078d-86bd-4df6-9c2d-5ba91ee83119	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	PAC024	U2OS	6H	D23	BRD-A22502289	10uM	down
DEB001_PC3_24H_E12_Gossypetin_1.11uM down	c759d033-3db6-4bc3-81fb-5d90e3fa9832	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	DEB001	PC3	24H	E12	Gossypetin	1.11uM	down
LJP006_PC3_24H_L15_sirolimus_1.11uM down	b2d42da9-f616-4aa2-88e8-11820dce035b	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	LJP006	PC3	24H	L15	sirolimus	1.11uM	down
ASG002_OC316_24H_P08_mitoxantrone_1.11uM down	57261e35-c9b9-4c91-95a9-de3a7435deaa	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	OC316	24H	P08	mitoxantrone	1.11uM	down
XPR017_AGS.311_96H_I13_GRB10 down	f919f269-1394-41c6-a073-5ddce5129e5b	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR017	AGS.311	96H	I13	GRB10	N/A	down
REP.A022_A549_24H_H03_BAY-87-2243_1.11uM up	0bcfda38-d0d0-425a-a519-e08eba5d7efe	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	REP.A022	A549	24H	H03	BAY-87-2243	1.11uM	up
CPC001_VCAP_24H_A09_pseudoephedrine_10uM down	d38c8bc2-c9d6-42b0-a762-3a59cbd66fdd	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CPC001	VCAP	24H	A09	pseudoephedrine	10uM	down
POL001_PC3_24H_N09_BRD-K97808269_1.11uM down	1b24276c-d19e-409c-8cab-2f9c5c419751	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	POL001	PC3	24H	N09	BRD-K97808269	1.11uM	down
CPC012_NEU_24H_F19_VU-0418946-1_10uM up	035bd6e2-78b7-43f4-b8d1-e530a4aeae11	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CPC012	NEU	24H	F19	VU-0418946-1	10uM	up
DOSVAL003_PC3_24H_P17_BRD-K24776817_10uM down	dba19e7f-f1cd-4e59-831b-11f7a297a2c9	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	DOSVAL003	PC3	24H	P17	BRD-K24776817	10uM	down
ASG003_XC.P931_24H_P20_trifluoperazine_1.11uM down	0e786df4-1a39-4109-b55c-6bccd38cfd9a	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG003	XC.P931	24H	P20	trifluoperazine	1.11uM	down
REP.A002_PC3_24H_J02_bendamustine_3.33uM down	c2ff3145-4202-4eb6-ab57-c75cdf26383c	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	REP.A002	PC3	24H	J02	bendamustine	3.33uM	down
XPR017_AGS.311_96H_H14_NNT down	6fb531e1-ba8a-4aa9-8317-6a13e3f8faca	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR017	AGS.311	96H	H14	NNT	N/A	down
XPR017_AGS.311_96H_B06_IFNA17 down	02009a29-1fbb-4459-97bb-4e15621866a7	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR017	AGS.311	96H	B06	IFNA17	N/A	down
ASG002_G401_24H_A10_taselisib_10uM down	105b8f83-cd57-4c5b-ba4d-1ee52a81b38d	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	G401	24H	A10	taselisib	10uM	down
ERG003_VCAP_6H_H09_BRD-K05174693_30uM up	4f138118-f904-4d24-8307-c66e8a96bc2c	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ERG003	VCAP	6H	H09	BRD-K05174693	30uM	up
REP.A011_HA1E_24H_C20_bortezomib_20uM up	21c017e2-265e-4152-8976-3b62d06417db	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	REP.A011	HA1E	24H	C20	bortezomib	20uM	up
LGR001_XC.L100.M_24H_J24_cabozantinib_0.04uM down	fb532255-87e2-41f0-ac19-d0514bea2d82	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	LGR001	XC.L100.M	24H	J24	cabozantinib	0.04uM	down
ASG003_XC.P905_24H_M24_YM-155_0.12uM up	cbf8a10c-a3cb-47cd-ab11-58115b04d8ea	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG003	XC.P905	24H	M24	YM-155	0.12uM	up
ASG002_BICR6_24H_E02_BRD-K76674262_1.11uM down	72093be1-294d-46ea-a8a9-15d30191f65c	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	BICR6	24H	E02	BRD-K76674262	1.11uM	down
XPR042_LCLC103H.311_96H_J03_SLC25A13 down	0bd8d68f-7641-4222-903d-0a0d0d9b3ec6	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR042	LCLC103H.311	96H	J03	SLC25A13	N/A	down
ASG003_XC.P936_24H_J11_mitoxantrone_1.11uM down	d85e3ac7-f5cb-4187-8912-a2b5b95ebb93	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG003	XC.P936	24H	J11	mitoxantrone	1.11uM	down
CPC006_A375_6H_E12_niclosamide_10uM up	bae94ec5-4bcd-4613-8ab0-8bcbb42bb22b	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CPC006	A375	6H	E12	niclosamide	10uM	up
MOAR002_PC3_24H_B22_calcitriol_10uM up	c3cc0e23-6841-40d3-b311-deab536c416c	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	MOAR002	PC3	24H	B22	calcitriol	10uM	up
ASG002_BC3C_24H_L11_barasertib-HQPA_1.11uM down	30337a0b-8449-43aa-829f-81cffb4ed747	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	BC3C	24H	L11	barasertib-HQPA	1.11uM	down
MOAR009_HCC95_24H_I23_defactinib_3.33uM up	005bd25d-6765-454d-b361-ff5d0cad69f7	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	MOAR009	HCC95	24H	I23	defactinib	3.33uM	up
ASG002_BC3C_24H_D12_panobinostat_0.12uM up	e29ebb5d-5d64-4037-bbaa-54c394f747a6	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	BC3C	24H	D12	panobinostat	0.12uM	up
ASG003_XC.L10_24H_L05_entinostat_1.11uM up	99bccf5e-73be-4c6f-b650-e46668efaf4b	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG003	XC.L10	24H	L05	entinostat	1.11uM	up
XPR017_AGS.311_96H_G05_GTF3C2 down	e469ee5e-9c94-44df-b523-6364a3500432	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	XPR017	AGS.311	96H	G05	GTF3C2	N/A	down
CPC006_NCIH508_6H_J09_YM-155_0.3uM up	cfd37dd2-9351-4414-8ad0-6066b66363e3	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CPC006	NCIH508	6H	J09	YM-155	0.3uM	up
ASG002_PC3_24H_A14_TW-37_0.74uM up	ecb1e786-886a-47ef-b936-09207e846ff4	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	PC3	24H	A14	TW-37	0.74uM	up
CVD001_HEPG2_6H_C01_BRD-K00069117_10uM up	37fb756e-d838-4b3e-adac-78abb67cfc7f	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CVD001	HEPG2	6H	C01	BRD-K00069117	10uM	up
ASG002_BC3C_24H_E14_levosulpiride_1.11uM up	da677f2f-e881-4e4d-8064-6efd8f2b8cd4	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG002	BC3C	24H	E14	levosulpiride	1.11uM	up
LCP001_MCF10A.WT_6H_O09_epothilone-b_1.11uM up	e7ef223b-ffe9-43b8-a363-35d3207c6b98	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	LCP001	MCF10A.WT	6H	O09	epothilone-b	1.11uM	up
ASG003_XC.P931_24H_P06_PHA-793887_0.12uM down	538aebc3-f4c3-4737-b989-b6b29f757f5b	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	ASG003	XC.P931	24H	P06	PHA-793887	0.12uM	down
MOAR010_SH4_24H_D08_buflomedil_3.33uM down	24fc29a8-ef01-4cc0-9dcb-1d8b8631d4ab	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	MOAR010	SH4	24H	D08	buflomedil	3.33uM	down
EMU001_THP1_3H_G17_tanespimycin_0.04uM up	265ae0ce-d9d2-490c-8ca8-d8197cb11a64	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	EMU001	THP1	3H	G17	tanespimycin	0.04uM	up
CVD001_PHH_24H_O05_BRD-K67774729_10uM up	5188445f-4f88-4fe8-86a7-8adf18ea4696	250	1.0120819906262769e-07	0.0036914700527885228	32.38285714285714	5	CVD001	PHH	24H	O05	BRD-K67774729	10uM	up
PAC067_U2OS_6H_C14_BRD-K80679698_10uM down	e63f4eb8-d0ae-4fcb-9358-96c93dc5a4a3	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	PAC067	U2OS	6H	C14	BRD-K80679698	10uM	down
REP.A015_THP1_24H_O19_emtricitabine_10uM down	ff7cba87-b846-473c-a670-61c3d266aa3f	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	REP.A015	THP1	24H	O19	emtricitabine	10uM	down
XPR008_HT29.311_96H_N06_HTR1B down	664a9f92-ef17-4d67-9812-83a47f8fe91d	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	XPR008	HT29.311	96H	N06	HTR1B	N/A	down
XPR018_A375.311_96H_A13_IFNGR2 up	e928aa15-d7f2-455a-b216-d7a305a06efd	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	XPR018	A375.311	96H	A13	IFNGR2	N/A	up
XPR023_AGS.311_96H_G02_RPS17 down	3e0bd3dc-7a46-4464-a1ee-ac89b2261002	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	XPR023	AGS.311	96H	G02	RPS17	N/A	down
XPR035_A375.311_96H_E10_PRKAR1B down	7885b42c-6f66-4128-abd9-b244b4bd0c25	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	XPR035	A375.311	96H	E10	PRKAR1B	N/A	down
ASG002_BICR6_24H_C17_NVP-BEZ235_1.11uM down	2b662b93-8008-463f-ae69-a17dbbec97a8	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	ASG002	BICR6	24H	C17	NVP-BEZ235	1.11uM	down
ASG002_HEC265_24H_N08_AZD-5363_1.11uM down	3b390e86-9637-4444-ad25-7a051f95cb27	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	ASG002	HEC265	24H	N08	AZD-5363	1.11uM	down
CPC006_A375_6H_C01_UK-356618_10uM up	6a17a288-e5c0-4b16-a354-5bcff515c39a	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	CPC006	A375	6H	C01	UK-356618	10uM	up
CPC008_MCF7_24H_H08_KU-C104233_10uM up	3f7c66b8-61ba-46e0-a408-8dcd0aef04a0	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	CPC008	MCF7	24H	H08	KU-C104233	10uM	up
CPC008_PC3_24H_D19_BRD-K99530743_10uM up	b4825923-b0f3-4b3b-89d4-9619bef472f8	250	7.656478408193326e-06	0.009487502035198525	25.906285714285712	4	CPC008	PC3	24H	D19	BRD-K99530743	10uM	up
