gene_name	gene_id	log2FoldChange	pvalue	padj
CTDNEP1	ENSG00000175826	2.730474	1.292537e-72	2.18107e-70
KDM5B	ENSG00000117139	9.357024	1.991766e-72	3.302522e-70
RNASE3	ENSG00000169397	2.726829	1.175133e-71	1.898935e-69
RPL28	ENSG00000108107	2.649449	1.784184e-71	2.858893e-69
ATF5	ENSG00000169136	2.711761	6.635944e-71	1.045737e-68
TRAPPC1	ENSG00000170043	2.04676	1.079505e-70	1.673497e-68
RPL21P75	ENSG00000213860	2.282849	2.036103e-70	3.131001e-68
RP11-800A3.4	ENSG00000260401	3.900203	2.733788e-70	4.170229e-68
TMEM160	ENSG00000130748	3.99719	8.78953e-70	1.319675e-67
SP2	ENSG00000167182	3.044944	2.19951e-69	3.201546e-67
RP11-384K6.2	ENSG00000225892	4.346602	2.619429e-69	3.755434e-67
CASP2	ENSG00000106144	2.987724	2.797043e-69	3.950667e-67
RAB37	ENSG00000172794	2.95369	3.247461e-69	4.519897e-67
RP11-231C14.4	ENSG00000169203	3.773441	3.93149e-69	5.432294e-67
ZNF580	ENSG00000213015	2.808923	1.687646e-68	2.31511e-66
ZNF296	ENSG00000170684	2.97578	1.856598e-68	2.528686e-66
TMED9	ENSG00000184840	1.784817	3.564554e-68	4.82049e-66
HEXIM1	ENSG00000186834	1.914243	4.805048e-68	6.452299e-66
JUND	ENSG00000130522	2.826898	1.265287e-67	1.687167e-65
RP4-647J21.1	ENSG00000260997	4.029354	1.889175e-67	2.501582e-65
RAC2	ENSG00000128340	1.996951	5.447939e-67	7.164228e-65
HEBP1	ENSG00000013583	2.463208	1.408995e-66	1.827667e-64
PNPLA2	ENSG00000177666	1.859013	2.089345e-66	2.655975e-64
TPGS1	ENSG00000141933	2.808274	8.793447e-66	1.088789e-63
PIK3R2	ENSG00000105647	3.295273	9.564375e-66	1.176603e-63
C10orf91	ENSG00000180066	3.314379	1.400658e-65	1.712035e-63
RP11-51O6.1	ENSG00000224631	3.706137	1.598492e-65	1.941404e-63
RET	ENSG00000165731	3.945237	3.786138e-65	4.540509e-63
MPO	ENSG00000005381	3.862253	5.809874e-65	6.796483e-63
CTD-2369P2.12	ENSG00000267303	3.038353	6.374592e-65	7.411629e-63
RP4-706A16.3	ENSG00000226084	3.095841	1.446925e-64	1.662046e-62
MSRB1	ENSG00000198736	2.177348	4.744842e-64	5.385395e-62
HNRNPA1	ENSG00000135486	1.423898	1.483188e-63	1.663613e-61
BSG	ENSG00000172270	1.846681	1.624459e-63	1.811415e-61
CEBPD	ENSG00000221869	3.669955	4.343347e-63	4.787222e-61
UCP2	ENSG00000175567	2.359827	7.784235e-63	8.433511e-61
FURIN	ENSG00000140564	1.740258	8.919246e-63	9.608598e-61
PPP1R27	ENSG00000182676	2.827413	1.011908e-62	1.077936e-60
SF1	ENSG00000168066	1.433686	1.832941e-62	1.941696e-60
ZNF703	ENSG00000183779	3.739817	2.384312e-62	2.511826e-60
FUT7	ENSG00000180549	2.458907	6.686856e-62	6.967485e-60
RP11-84C10.2	ENSG00000136315	2.320969	8.11948e-62	8.36877e-60
ICAM3	ENSG00000076662	2.513957	2.36345e-61	2.397142e-59
RASGRP4	ENSG00000171777	3.802384	3.586389e-61	3.618268e-59
MLXIP	ENSG00000175727	1.475524	1.488835e-60	1.463356e-58
RPL39P3	ENSG00000235174	3.194763	1.998765e-60	1.954485e-58
NUCB1	ENSG00000104805	1.502269	2.310752e-60	2.236621e-58
RPL13	ENSG00000167526	1.924805	5.108817e-60	4.870746e-58
RPLP1	ENSG00000137818	2.098053	6.301729e-60	5.978178e-58
RP11-311C24.1	ENSG00000260772	3.749123	8.365677e-60	7.857967e-58
NPIPB5	ENSG00000243716	3.408344	2.376348e-59	2.199621e-57
SPI1	ENSG00000066336	2.007412	1.186658e-58	1.077486e-56
CTC-503J8.6	ENSG00000267427	2.435658	1.466542e-58	1.312865e-56
ATP5D	ENSG00000099624	2.444659	3.126483e-58	2.772827e-56
CLEC11A	ENSG00000105472	3.103799	3.957795e-58	3.493854e-56
FXYD5	ENSG00000089327	1.651289	9.551747e-58	8.354712e-56
RAB4B	ENSG00000167578	1.993058	1.184005e-57	1.030895e-55
RPL3	ENSG00000100316	1.467732	2.787368e-57	2.394123e-55
DOK3	ENSG00000146094	2.245324	5.238378e-57	4.439351e-55
ARHGDIA	ENSG00000141522	1.841916	7.664088e-57	6.46632e-55
CHERP	ENSG00000085872	2.09055	8.78639e-57	7.380567e-55
S100A10	ENSG00000197747	1.585742	2.376056e-56	1.987133e-54
ARL6IP1	ENSG00000170540	1.690773	2.398739e-56	1.997343e-54
CORO2A	ENSG00000106789	4.664429	2.90979e-56	2.401899e-54
RPL5P4	ENSG00000229994	5.256425	4.169157e-56	3.426616e-54
APOBR	ENSG00000184730	3.198991	6.79838e-56	5.539808e-54
NRG4	ENSG00000169752	2.662735	7.09821e-56	5.759518e-54
C4orf48	ENSG00000243449	4.201814	7.490105e-56	6.051751e-54
U2AF1	ENSG00000160201	1.751565	1.507264e-55	1.202532e-53
CEBPA	ENSG00000245848	3.974715	1.815355e-55	1.4423e-53
GMFG	ENSG00000130755	1.716772	2.435692e-55	1.919164e-53
PRAM1	ENSG00000133246	3.790927	7.256167e-54	5.534424e-52
NDUFB9	ENSG00000147684	1.709748	8.906611e-54	6.766186e-52
ZNF428	ENSG00000131116	2.166248	9.14739e-54	6.921525e-52
CCDC124	ENSG00000007080	2.332892	1.556353e-53	1.15924e-51
PKN1	ENSG00000123143	1.583264	3.144885e-53	2.333333e-51
CEBPB	ENSG00000172216	2.762885	3.204641e-53	2.368453e-51
RPL31	ENSG00000071082	1.761274	6.729662e-53	4.935431e-51
RPS19	ENSG00000105372	1.945606	7.350727e-53	5.349758e-51
YPEL3	ENSG00000090238	2.224576	8.423143e-53	6.083807e-51
RP11-458F8.4	ENSG00000273142	5.660469	1.145178e-52	8.178373e-51
C19orf54	ENSG00000188493	2.826052	1.336677e-52	9.510356e-51
ETFB	ENSG00000105379	2.425872	1.349077e-52	9.562899e-51
ZNF85	ENSG00000105750	4.741471	2.218253e-52	1.560799e-50
CBFA2T3	ENSG00000129993	3.617546	3.366776e-52	2.360209e-50
PSENEN	ENSG00000205155	2.137397	6.468004e-52	4.517652e-50
SPNS3	ENSG00000182557	2.250323	7.621523e-52	5.303913e-50
RPS9	ENSG00000170889	1.842048	1.103522e-51	7.623896e-50
R3HDM4	ENSG00000198858	1.948529	1.463373e-51	1.000129e-49
STK11	ENSG00000118046	1.51151	1.736626e-51	1.178434e-49
PFDN2	ENSG00000143256	2.395022	2.21493e-51	1.497669e-49
NFIC	ENSG00000141905	2.974734	2.415995e-51	1.627851e-49
ULK1	ENSG00000177169	1.825257	2.862026e-51	1.914846e-49
IRF2BP1	ENSG00000170604	1.950653	2.894709e-51	1.929941e-49
CITED4	ENSG00000179862	3.503754	4.960902e-51	3.273165e-49
SEPHS2	ENSG00000179918	1.44596	5.563998e-51	3.658424e-49
PGLS	ENSG00000130313	1.931978	5.94686e-51	3.870127e-49
RPL6P27	ENSG00000235552	2.492255	7.570812e-51	4.910212e-49
S100A4	ENSG00000196154	1.747778	8.486299e-51	5.466782e-49
SF3B4	ENSG00000143368	1.459181	9.11725e-51	5.833816e-49
BLOC1S3	ENSG00000189114	2.199815	2.270533e-50	1.447977e-48
RAB7A	ENSG00000075785	1.610678	2.621926e-50	1.666496e-48
TRAPPC6A	ENSG00000007255	2.06175	2.704787e-50	1.713451e-48
RPLP2	ENSG00000177600	1.858788	2.824543e-50	1.783391e-48
RPL9P8	ENSG00000230903	1.959437	3.126664e-50	1.961159e-48
UBE2Q2P6	ENSG00000237550	1.959437	3.126664e-50	1.961159e-48
KBTBD11	ENSG00000176595	1.785404	6.269279e-50	3.893896e-48
CCDC97	ENSG00000142039	1.956225	7.016557e-50	4.343887e-48
BCL3	ENSG00000069399	3.515599	1.04207e-49	6.409739e-48
FOXP4	ENSG00000137166	2.100324	1.093637e-49	6.705298e-48
GRINA	ENSG00000178719	2.301248	1.1447e-49	6.995876e-48
DEF8	ENSG00000140995	2.069938	1.601799e-49	9.758177e-48
RABAC1	ENSG00000105404	2.27446	4.571923e-49	2.750076e-47
FAM110A	ENSG00000125898	2.063004	5.747786e-49	3.435699e-47
ANXA1	ENSG00000135046	2.917486	5.845713e-49	3.483315e-47
GNG7	ENSG00000176533	2.193845	6.872309e-49	4.08228e-47
FBL	ENSG00000105202	2.03805	8.463056e-49	4.996085e-47
EFHD2	ENSG00000142634	1.697236	1.073134e-48	6.315594e-47
STXBP2	ENSG00000076944	1.313851	1.526003e-48	8.898419e-47
MZT2B	ENSG00000152082	2.437131	1.841395e-48	1.070479e-46
RPL8	ENSG00000161016	1.682028	2.183217e-48	1.265337e-46
BRI3	ENSG00000164713	1.976544	3.080649e-48	1.780055e-46
RPS21	ENSG00000171858	2.178917	3.896719e-48	2.23131e-46
TGFB1	ENSG00000105329	1.946833	3.941582e-48	2.250242e-46
VIT	ENSG00000205221	3.57787	5.704913e-48	3.247202e-46
LGALS3	ENSG00000131981	3.713938	9.778272e-48	5.516334e-46
C19orf24	ENSG00000228300	2.566469	1.276433e-47	7.158539e-46
NPIPB3	ENSG00000169246	3.838968	1.677332e-47	9.379289e-46
RPL36	ENSG00000130255	1.87551	2.306705e-47	1.28234e-45
RBM42	ENSG00000126254	1.927381	3.137149e-47	1.738929e-45
ARPC4	ENSG00000241553	1.432727	4.438603e-47	2.439057e-45
SCAF1	ENSG00000126461	1.922912	4.606717e-47	2.524163e-45
SLC39A3	ENSG00000141873	1.856552	4.655678e-47	2.543681e-45
LMO4	ENSG00000143013	1.983048	5.106394e-47	2.781963e-45
SNRPD2	ENSG00000125743	1.655556	5.645928e-47	3.058425e-45
SERPINB6	ENSG00000124570	3.428129	5.816265e-47	3.141772e-45
FAM117A	ENSG00000121104	1.802738	6.738275e-47	3.624797e-45
FAM83H	ENSG00000180921	2.793116	9.218716e-47	4.923879e-45
RNASET2	ENSG00000026297	1.720162	1.017821e-46	5.407277e-45
POLR2A	ENSG00000181222	2.097831	1.360172e-46	7.164576e-45
CHI3L1	ENSG00000133048	3.46119	1.740944e-46	9.119866e-45
MRFAP1	ENSG00000179010	1.289777	6.484613e-46	3.341854e-44
SERINC2	ENSG00000168528	2.559071	1.405127e-45	7.183102e-44
MBD6	ENSG00000166987	2.615562	1.83388e-45	9.300111e-44
TOMM7	ENSG00000196683	1.658705	1.91942e-45	9.708092e-44
BANF1	ENSG00000175334	1.425098	3.814582e-45	1.894178e-43
ZNF414	ENSG00000133250	3.213292	7.829332e-45	3.857615e-43
UBE2M	ENSG00000130725	1.821297	9.266766e-45	4.55409e-43
S1PR5	ENSG00000180739	2.706969	1.009309e-44	4.934746e-43
GRIN2D	ENSG00000105464	3.769692	1.266403e-44	6.1759e-43
ARMC7	ENSG00000125449	1.77942	1.600787e-44	7.766871e-43
MLC1	ENSG00000100427	2.008027	1.818573e-44	8.801154e-43
NOSIP	ENSG00000142546	1.734691	1.896026e-44	9.152766e-43
EHD2	ENSG00000024422	3.406788	2.577967e-44	1.239138e-42
UBE2V1	ENSG00000244687	1.455315	2.579913e-44	1.239138e-42
RPS28	ENSG00000233927	2.019525	3.264338e-44	1.56393e-42
MT2A	ENSG00000125148	1.63526	4.521536e-44	2.155416e-42
GSK3A	ENSG00000105723	2.057112	1.691156e-43	8.001727e-42
HNRNPA1P48	ENSG00000224578	1.820822	1.954767e-43	9.226115e-42
FHL3	ENSG00000183386	1.77822	2.925097e-43	1.367053e-41
GNG5	ENSG00000174021	1.54435	6.443368e-43	2.960534e-41
RPL7P9	ENSG00000137970	2.160442	6.512643e-43	2.98517e-41
CHST12	ENSG00000136213	1.936046	8.603187e-43	3.924535e-41
ZNF524	ENSG00000171443	2.156177	9.883239e-43	4.497699e-41
MLF2	ENSG00000089693	1.350048	1.048917e-42	4.762081e-41
NR2F6	ENSG00000160113	1.944052	1.245091e-42	5.627174e-41
HDGFRP2	ENSG00000167674	1.639483	1.245368e-42	5.627174e-41
TPT1	ENSG00000133112	1.688631	1.474024e-42	6.613338e-41
SNHG6	ENSG00000245910	1.644267	1.846946e-42	8.267035e-41
PTOV1	ENSG00000104960	1.589773	2.068736e-42	9.238092e-41
EMP3	ENSG00000142227	2.088223	2.168599e-42	9.661413e-41
TRAPPC5	ENSG00000181029	2.009127	3.000319e-42	1.324308e-40
LYL1	ENSG00000104903	2.194129	5.259017e-42	2.315911e-40
PCBP2	ENSG00000197111	2.25712	6.841244e-42	3.005734e-40
MT-CYB	ENSG00000198727	5.000825	9.091057e-42	3.985018e-40
RPL7	ENSG00000147604	1.227148	1.067277e-41	4.667623e-40
RPL3P4	ENSG00000232573	2.345273	1.305343e-41	5.695717e-40
SELPLG	ENSG00000110876	1.289017	1.496364e-41	6.514307e-40
UBALD1	ENSG00000153443	2.054113	2.527189e-41	1.087775e-39
NPIPB4	ENSG00000185864	3.213251	2.826649e-41	1.211203e-39
ZNF707	ENSG00000181135	2.041144	2.834915e-41	1.212022e-39
STAC3	ENSG00000185482	1.554609	3.49537e-41	1.491045e-39
AKIRIN2	ENSG00000135334	1.474434	4.794364e-41	2.036056e-39
RPL21P28	ENSG00000220749	3.073942	4.870724e-41	2.063888e-39
HSPBP1	ENSG00000133265	1.554768	5.416938e-41	2.280136e-39
RPL13AP5	ENSG00000236552	2.361024	5.802372e-41	2.436996e-39
FBRSL1	ENSG00000112787	1.742731	6.701002e-41	2.802077e-39
VAMP2	ENSG00000220205	2.545874	1.20178e-40	4.981639e-39
ATN1	ENSG00000111676	2.723504	1.429812e-40	5.901225e-39
C19orf60	ENSG00000006015	2.287602	1.807534e-40	7.412055e-39
HNRNPUL2	ENSG00000214753	1.407208	2.010856e-40	8.228111e-39
SNX20	ENSG00000167208	1.236821	2.050405e-40	8.371977e-39
MGA	ENSG00000174197	5.456975	2.080401e-40	8.4763e-39
TMSB4XP8	ENSG00000187653	2.914605	4.163972e-40	1.682174e-38
FKBP8	ENSG00000105701	1.637606	5.266321e-40	2.114067e-38
CNN2	ENSG00000064666	1.205773	5.467225e-40	2.190106e-38
C19orf43	ENSG00000123144	1.614594	5.493093e-40	2.195855e-38
NUCB2	ENSG00000070081	1.196297	8.004765e-40	3.193198e-38
ZNF579	ENSG00000218891	2.640928	1.096215e-39	4.318724e-38
CSK	ENSG00000103653	1.257891	1.344156e-39	5.273736e-38
RPL13P12	ENSG00000215030	2.577793	1.802185e-39	7.056276e-38
SCAMP4	ENSG00000227500	1.871331	2.26534e-39	8.851538e-38
NCOR2	ENSG00000196498	1.446039	2.74787e-39	1.071501e-37
HSPB1	ENSG00000106211	1.598693	2.864715e-39	1.114783e-37
SRCAP	ENSG00000080603	1.427451	4.470408e-39	1.732556e-37
TYMS	ENSG00000176890	1.687568	5.82415e-39	2.229568e-37
RPL14	ENSG00000188846	1.451902	5.834667e-39	2.229568e-37
KDELR1	ENSG00000105438	1.958299	5.989746e-39	2.28425e-37
PRKCSH	ENSG00000130175	1.462955	7.593341e-39	2.890016e-37
PPDPF	ENSG00000125534	3.365624	1.327136e-38	4.991289e-37
BAX	ENSG00000087088	1.786128	2.098765e-38	7.816259e-37
FTL	ENSG00000087086	1.321305	2.210752e-38	8.217274e-37
USE1	ENSG00000053501	1.737908	2.239017e-38	8.290016e-37
AP2S1	ENSG00000042753	1.703678	2.617207e-38	9.671491e-37
MT-ND6	ENSG00000198695	3.962163	3.315386e-38	1.22042e-36
RAB3D	ENSG00000105514	1.370341	5.208307e-38	1.895267e-36
RPL18AP3	ENSG00000213442	2.396315	5.855117e-38	2.110498e-36
BBC3	ENSG00000105327	2.022408	5.882823e-38	2.116484e-36
MRPL12	ENSG00000262814	1.992619	8.018667e-38	2.874059e-36
RPS15	ENSG00000115268	1.913322	1.23335e-37	4.395797e-36
MOB3A	ENSG00000172081	1.506452	1.241792e-37	4.417629e-36
MRPL34	ENSG00000130312	1.70872	1.653896e-37	5.840089e-36
NFKBIB	ENSG00000104825	1.846436	1.755842e-37	6.188612e-36
RNPEPL1	ENSG00000142327	1.439802	1.820442e-37	6.404464e-36
FAM127B	ENSG00000203950	2.214218	1.825666e-37	6.411014e-36
TAF7	ENSG00000178913	1.265691	1.88184e-37	6.596125e-36
EGLN2	ENSG00000269858	1.421401	2.267391e-37	7.918426e-36
IL32	ENSG00000008517	3.266804	2.560698e-37	8.926396e-36
MBD3	ENSG00000071655	1.717342	3.104896e-37	1.0784e-35
ZNF440	ENSG00000171295	7.901654	3.165398e-37	1.095423e-35
PLD3	ENSG00000105223	1.800872	4.431938e-37	1.525419e-35
WAS	ENSG00000015285	1.422518	4.903087e-37	1.684542e-35
LZTFL1	ENSG00000163818	4.888379	4.927752e-37	1.689971e-35
CD97	ENSG00000123146	1.583794	4.961851e-37	1.69861e-35
EEF1A1P6	ENSG00000233476	1.823658	5.974024e-37	2.037794e-35
PLD4	ENSG00000166428	1.472351	6.930809e-37	2.347365e-35
BTG1	ENSG00000133639	1.644183	1.00517e-36	3.386322e-35
RP11-449P15.2	ENSG00000273151	2.891692	1.140101e-36	3.834117e-35
LTBP4	ENSG00000090006	1.738575	1.37623e-36	4.620064e-35
CDC37	ENSG00000105401	1.15999	1.8452e-36	6.172678e-35
CIRBP	ENSG00000099622	1.158916	2.180899e-36	7.270172e-35
PRR13	ENSG00000205352	1.193269	2.221144e-36	7.39141e-35
TMEM205	ENSG00000105518	2.299584	2.228015e-36	7.401357e-35
PPP2R1A	ENSG00000105568	1.281523	2.247493e-36	7.453079e-35
HES6	ENSG00000144485	2.383357	2.269956e-36	7.5145e-35
ZNF787	ENSG00000142409	2.213894	2.301745e-36	7.606528e-35
RPS27A	ENSG00000143947	1.284581	2.861289e-36	9.390544e-35
NFE4	ENSG00000230257	1.984115	2.985317e-36	9.78076e-35
RP11-403I13.8	ENSG00000235999	3.205545	3.289453e-36	1.074029e-34
LRFN1	ENSG00000128011	2.575476	4.441947e-36	1.44046e-34
NUP62	ENSG00000213024	1.24616	5.609595e-36	1.809878e-34
CYP2S1	ENSG00000167600	3.911551	6.289047e-36	2.025668e-34
AKT1S1	ENSG00000204673	1.584516	6.7129e-36	2.158543e-34
ERLIN1	ENSG00000107566	1.450608	7.622751e-36	2.442868e-34
P4HB	ENSG00000185624	1.384326	7.877913e-36	2.520404e-34
TMEM173	ENSG00000184584	1.126309	1.089708e-35	3.480495e-34
RNASEK	ENSG00000219200	1.813588	1.343222e-35	4.275887e-34
RAB13	ENSG00000143545	1.425935	1.493349e-35	4.745865e-34
HLA-A	ENSG00000206503	1.199614	1.597511e-35	5.060023e-34
SYTL1	ENSG00000142765	2.530469	1.698768e-35	5.371825e-34
RPL37A	ENSG00000197756	1.234704	1.708761e-35	5.39448e-34
CHMP2A	ENSG00000130724	1.141008	2.314113e-35	7.281438e-34
FOXD2-AS1	ENSG00000237424	2.416637	2.351847e-35	7.387977e-34
GADD45GIP1	ENSG00000179271	1.591673	4.207262e-35	1.310851e-33
AC159540.1	ENSG00000230606	2.10175	5.698211e-35	1.760996e-33
HP	ENSG00000257017	5.41228	7.971782e-35	2.447761e-33
ZFP36	ENSG00000128016	1.523698	8.667891e-35	2.657224e-33
SLC9A3R1	ENSG00000109062	1.645382	1.09694e-34	3.341285e-33
FIZ1	ENSG00000179943	2.241881	1.135868e-34	3.454344e-33
RP11-357C3.3	ENSG00000235437	2.944745	1.643431e-34	4.989959e-33
SUOX	ENSG00000139531	2.846041	2.046783e-34	6.185113e-33
MRPL54	ENSG00000183617	1.758128	2.151292e-34	6.490637e-33
CST3	ENSG00000101439	1.823469	2.225066e-34	6.702616e-33
B3GNT5	ENSG00000176597	1.885797	2.339924e-34	7.037489e-33
MT-ATP6	ENSG00000198899	5.415127	2.841925e-34	8.493703e-33
PRDX5	ENSG00000126432	1.160823	3.088459e-34	9.216079e-33
CADM1	ENSG00000182985	2.477693	3.985915e-34	1.182013e-32
RPL18A	ENSG00000105640	1.777102	4.998726e-34	1.475475e-32
IER2	ENSG00000160888	2.544573	5.625572e-34	1.657935e-32
CAMTA2	ENSG00000108509	1.729005	1.150843e-33	3.365686e-32
NDUFA2	ENSG00000131495	1.598839	1.195661e-33	3.491402e-32
MMP24-AS1	ENSG00000126005	1.954766	1.273131e-33	3.711936e-32
PRCC	ENSG00000143294	1.442566	1.641306e-33	4.770798e-32
MAP2K7	ENSG00000076984	1.595442	2.13843e-33	6.187494e-32
TNFSF13	ENSG00000161955	2.107828	3.62911e-33	1.042167e-31
CSTB	ENSG00000160213	1.74371	4.23747e-33	1.211882e-31
UBL5	ENSG00000198258	1.206726	4.239172e-33	1.211882e-31
PET100	ENSG00000229833	1.659867	4.382059e-33	1.250855e-31
IMPDH1	ENSG00000106348	1.443646	5.017371e-33	1.430063e-31
VAMP8	ENSG00000118640	1.796118	6.112752e-33	1.734493e-31
H2AFV	ENSG00000105968	1.300883	7.055319e-33	1.996006e-31
RPL7P1	ENSG00000214485	1.693925	7.895639e-33	2.227131e-31
RPL39	ENSG00000198918	1.035005	9.302842e-33	2.616321e-31
TMEM161A	ENSG00000064545	1.640931	1.045421e-32	2.935802e-31
UBA52	ENSG00000221983	1.526223	1.265038e-32	3.531733e-31
CDC34	ENSG00000099804	1.720451	1.543123e-32	4.283009e-31
TACC3	ENSG00000013810	1.6163	1.883437e-32	5.212393e-31
APBB1IP	ENSG00000077420	1.295244	2.151627e-32	5.937368e-31
LGALS1	ENSG00000100097	1.111891	2.159396e-32	5.950197e-31
RP13-516M14.1	ENSG00000260563	3.844032	2.31642e-32	6.373664e-31
GPSM3	ENSG00000213654	1.184428	2.350793e-32	6.458923e-31
TST	ENSG00000128311	1.763739	2.447209e-32	6.714155e-31
S1PR4	ENSG00000125910	1.8472	3.075766e-32	8.402394e-31
PIP5K1C	ENSG00000186111	1.526381	3.522399e-32	9.608742e-31
JTB	ENSG00000143543	1.274205	3.726604e-32	1.015127e-30
SLC9A1	ENSG00000090020	1.568485	3.896161e-32	1.0598e-30
ARHGAP17	ENSG00000140750	1.368039	4.621321e-32	1.248149e-30
ZNF444	ENSG00000167685	2.298304	4.955667e-32	1.332788e-30
RP11-395B7.7	ENSG00000260336	1.892196	5.820476e-32	1.558776e-30
HOXA10	ENSG00000253293	1.490416	5.965122e-32	1.595273e-30
WDR18	ENSG00000065268	1.721781	6.298267e-32	1.682008e-30
CSNK1D	ENSG00000141551	1.282906	6.924012e-32	1.846532e-30
LINC00926	ENSG00000247982	2.681949	7.220285e-32	1.92044e-30
COX6C	ENSG00000164919	1.587383	7.22129e-32	1.92044e-30
FAM20C	ENSG00000177706	1.692645	7.91037e-32	2.09493e-30
BCL2L12	ENSG00000126453	2.069745	8.433981e-32	2.230501e-30
TOR4A	ENSG00000198113	1.856467	1.049205e-31	2.755679e-30
NDUFB7	ENSG00000099795	1.676606	1.107258e-31	2.900165e-30
ENG	ENSG00000106991	1.636718	1.331291e-31	3.467904e-30
RPL35A	ENSG00000182899	1.40952	1.360676e-31	3.539613e-30
TP53INP2	ENSG00000078804	2.108849	1.81472e-31	4.714316e-30
RPS12	ENSG00000112306	1.19182	2.317348e-31	6.003694e-30
CNOT3	ENSG00000088038	1.45542	2.687088e-31	6.952156e-30
KLF2	ENSG00000127528	5.297671	2.700387e-31	6.967657e-30
SLC2A14	ENSG00000173262	1.817956	2.755643e-31	7.091039e-30
EIF1B	ENSG00000114784	1.495341	5.152063e-31	1.316884e-29
CRTC1	ENSG00000105662	1.685819	6.202756e-31	1.583322e-29
ZMAT1	ENSG00000166432	2.408207	7.952802e-31	2.016543e-29
PHF21A	ENSG00000135365	1.276944	8.736278e-31	2.212262e-29
EIF6	ENSG00000242372	1.065839	1.115764e-30	2.817931e-29
DIRAS1	ENSG00000176490	2.941477	1.171627e-30	2.951201e-29
HNRNPA1P7	ENSG00000215492	2.235069	1.337638e-30	3.360486e-29
STX4	ENSG00000103496	1.223667	1.497235e-30	3.746624e-29
BAIAP2-AS1	ENSG00000226137	2.036692	1.795546e-30	4.475487e-29
SPCS1	ENSG00000114902	1.232037	1.814113e-30	4.515861e-29
TDRD7	ENSG00000196116	1.475773	2.157481e-30	5.349656e-29
DUT	ENSG00000128951	1.417095	2.407168e-30	5.961024e-29
