gene_name	gene_id	log2FoldChange	pvalue	padj
SERPINB12	ENSG00000166634	1.15441	9.306309e-14	6.898054e-12
RP11-255H23.4	ENSG00000267924	1.795934	7.132793e-12	4.497533e-10
LCE1D	ENSG00000172155	2.471073	1.104771e-11	6.781931e-10
GYS2	ENSG00000111713	1.103061	6.644853e-11	3.722793e-09
KCTD4	ENSG00000180332	1.943091	2.332661e-10	1.222016e-08
GDA	ENSG00000119125	1.295327	1.999284e-09	9.104584e-08
LCE3C	ENSG00000244057	2.056478	2.455394e-09	1.107311e-07
ELMOD1	ENSG00000110675	1.767744	1.652672e-08	6.524076e-07
SERPINA12	ENSG00000165953	2.818645	4.978152e-08	1.774183e-06
CNTN5	ENSG00000149972	1.876774	5.293214e-08	1.876869e-06
COL10A1	ENSG00000123500	1.136247	7.159025e-08	2.445123e-06
TREX2	ENSG00000183479	1.48375	8.992114e-08	3.004919e-06
IL37	ENSG00000125571	1.968491	1.440463e-07	4.635762e-06
LCE3A	ENSG00000185962	1.848014	3.470114e-07	1.058119e-05
B4GALNT2	ENSG00000167080	1.402361	9.214405e-07	2.658442e-05
FRMPD1	ENSG00000070601	1.069722	1.420453e-06	3.904145e-05
GSTT2B	ENSG00000133433	1.014031	4.853873e-06	0.0001146419
RP11-345J4.8	ENSG00000205534	1.255389	5.924189e-05	0.001059738
CLDN11	ENSG00000013297	1.007369	6.013509e-05	0.001073258
TGFB2	ENSG00000092969	1.036554	0.0001164522	0.00192727
CNTN1	ENSG00000018236	-1.349964	8.116114e-05	0.001401463
PLCD4	ENSG00000115556	-1.103285	1.673479e-05	0.0003496241
S1PR1	ENSG00000170989	-1.594204	8.049827e-06	0.0001821012
PALD1	ENSG00000107719	-1.51539	3.316442e-06	8.282189e-05
HIST2H4A	ENSG00000183941	-1.827413	3.054439e-06	7.710798e-05
HMGCS2	ENSG00000134240	-2.743313	8.186703e-07	2.39165e-05
RN7SL471P	ENSG00000263426	-1.537032	1.435983e-07	4.632043e-06
SH2D2A	ENSG00000027869	-1.095061	1.337151e-07	4.333301e-06
UCP2	ENSG00000175567	-1.320438	5.060292e-08	1.798856e-06
PCDHGC5	ENSG00000240764	-1.038449	3.298168e-09	1.454429e-07
QPRT	ENSG00000103485	-2.112009	6.518403e-11	3.692437e-09
NOS1	ENSG00000089250	-1.157886	7.879338e-13	5.50999e-11
APOE	ENSG00000130203	-1.032146	1.654522e-13	1.194599e-11
DYSF	ENSG00000135636	-1.048905	5.445568e-14	4.101837e-12
G0S2	ENSG00000123689	-1.630873	1.714888e-25	2.54223e-23
S100A7A	ENSG00000184330	-1.139318	8.862384e-28	1.487919e-25
FADS2	ENSG00000134824	-1.5915	1.078237e-58	4.695385e-56
ALOX15B	ENSG00000179593	-1.044949	2.788696e-68	1.554419e-65
SCD	ENSG00000099194	-1.069349	1.302055e-193	3.628828e-190
