gene_name	gene_id	log2FoldChange	pvalue	padj
SCAP	ENSG00000114650	1.024393	1.246469e-08	6.723789e-07
BBS10	ENSG00000179941	1.122265	1.431047e-08	7.62235e-07
LRRC8B	ENSG00000197147	1.026195	1.548077e-08	8.183399e-07
CTD-2201E18.3	ENSG00000177738	1.95821	2.315239e-08	1.1568e-06
METTL25	ENSG00000127720	1.854063	2.335061e-08	1.163273e-06
ZNF33B	ENSG00000196693	3.31567	2.966665e-08	1.452294e-06
HLA-DQA1	ENSG00000196735	1.770524	3.002377e-08	1.465541e-06
DTX1	ENSG00000135144	1.244824	3.195053e-08	1.550653e-06
AEBP2	ENSG00000139154	1.039614	3.470213e-08	1.665113e-06
GCSAM	ENSG00000174500	4.038649	3.789389e-08	1.808019e-06
RIC8B	ENSG00000111785	1.488955	3.925594e-08	1.85529e-06
JAK3	ENSG00000105639	2.910769	3.932277e-08	1.85529e-06
GOLPH3L	ENSG00000143457	1.459829	4.536056e-08	2.093507e-06
TNFRSF4	ENSG00000186827	2.618729	4.751281e-08	2.157566e-06
STK38L	ENSG00000211455	1.256006	4.936109e-08	2.223612e-06
CRYM-AS1	ENSG00000189149	1.863501	5.509568e-08	2.44296e-06
SAMD9	ENSG00000205413	2.333977	5.580387e-08	2.461474e-06
WWC3	ENSG00000047644	1.331004	5.682798e-08	2.493659e-06
ADAM28	ENSG00000042980	4.72075	6.166293e-08	2.670829e-06
FANCL	ENSG00000115392	1.325121	6.447971e-08	2.771973e-06
ALG13	ENSG00000101901	1.253747	6.954153e-08	2.982011e-06
UPF2	ENSG00000151461	1.023981	7.548494e-08	3.19641e-06
TTC8	ENSG00000165533	1.168	7.766626e-08	3.280576e-06
B3GALT6	ENSG00000176022	1.140306	7.941699e-08	3.346182e-06
LAMB1	ENSG00000091136	3.304428	8.238741e-08	3.454153e-06
IRF4	ENSG00000137265	1.979838	8.439242e-08	3.503527e-06
CTNS	ENSG00000040531	1.206906	8.936856e-08	3.65634e-06
CCDC71L	ENSG00000253276	1.213574	9.484922e-08	3.861914e-06
N4BP2	ENSG00000078177	1.238212	9.586685e-08	3.884672e-06
DOCK5	ENSG00000147459	1.050103	1.183781e-07	4.641407e-06
HNRNPM	ENSG00000099783	1.163672	1.340005e-07	5.135069e-06
FHL2	ENSG00000115641	2.244848	1.472487e-07	5.567185e-06
AP4S1	ENSG00000100478	1.381603	1.495895e-07	5.630548e-06
RP11-44F21.3	ENSG00000249717	4.666917	1.574184e-07	5.860117e-06
SPN	ENSG00000197471	1.188391	1.585273e-07	5.888453e-06
RP11-66B24.4	ENSG00000259583	2.460754	1.674789e-07	6.180302e-06
DTD2	ENSG00000129480	1.337818	1.762022e-07	6.473997e-06
EHD1	ENSG00000110047	1.329394	1.846186e-07	6.75393e-06
RP3-399L15.3	ENSG00000228624	1.415609	1.859388e-07	6.787569e-06
FNIP2	ENSG00000052795	1.281329	1.910453e-07	6.944044e-06
CPVL	ENSG00000106066	2.429603	2.039891e-07	7.398644e-06
FAM210B	ENSG00000124098	1.079684	2.129892e-07	7.675769e-06
IFT80	ENSG00000068885	1.774091	2.156316e-07	7.754495e-06
GAREML	ENSG00000157833	2.843885	2.364303e-07	8.430855e-06
UGCG	ENSG00000148154	1.098755	2.430676e-07	8.631193e-06
WNT5A	ENSG00000114251	2.391332	2.438771e-07	8.64182e-06
SLC35E3	ENSG00000175782	1.227067	2.837234e-07	9.767698e-06
AMICA1	ENSG00000160593	2.47153	3.206359e-07	1.090548e-05
FAM201A	ENSG00000204860	3.067614	3.45225e-07	1.163515e-05
SRSF8	ENSG00000271885	1.159481	3.455236e-07	1.163515e-05
LRRK1	ENSG00000154237	1.426732	3.47719e-07	1.168584e-05
CYP7B1	ENSG00000172817	4.457492	3.484105e-07	1.16859e-05
NCALD	ENSG00000104490	2.665149	3.612384e-07	1.20446e-05
SLC1A2	ENSG00000110436	2.47015	3.960059e-07	1.302436e-05
ZBTB11-AS1	ENSG00000256628	1.473977	4.07225e-07	1.326457e-05
IL1R1	ENSG00000115594	1.30688	4.51242e-07	1.442101e-05
H6PD	ENSG00000049239	1.250012	4.59501e-07	1.462975e-05
RP11-126K1.6	ENSG00000237976	2.683587	4.909377e-07	1.55721e-05
FCRL6	ENSG00000181036	2.188796	5.094838e-07	1.604022e-05
LAD1	ENSG00000159166	3.686119	5.162521e-07	1.619311e-05
RP11-532F12.5	ENSG00000261183	1.643356	5.509824e-07	1.712393e-05
EXOG	ENSG00000157036	1.43553	6.147883e-07	1.876267e-05
CCR7	ENSG00000126353	3.248917	6.369483e-07	1.936021e-05
NOL9	ENSG00000162408	1.102831	6.398306e-07	1.938721e-05
LIPG	ENSG00000101670	4.436919	6.427833e-07	1.94419e-05
LYPD3	ENSG00000124466	2.031391	6.642737e-07	1.99141e-05
LINC00977	ENSG00000250400	3.999919	7.010055e-07	2.090092e-05
SYT17	ENSG00000103528	1.557114	7.822478e-07	2.300298e-05
CHURC1	ENSG00000258289	1.056532	7.87297e-07	2.311133e-05
ITPK1	ENSG00000100605	1.354307	7.936855e-07	2.321838e-05
ST8SIA4	ENSG00000113532	1.198573	8.332068e-07	2.42073e-05
BCL11A	ENSG00000119866	1.893922	8.394585e-07	2.434717e-05
RTN1	ENSG00000139970	1.357701	8.443847e-07	2.440646e-05
WDFY4	ENSG00000128815	1.673126	9.400706e-07	2.67163e-05
COCH	ENSG00000100473	2.778965	1.018415e-06	2.870203e-05
HDAC1	ENSG00000116478	1.056933	1.064606e-06	2.980546e-05
RAB30	ENSG00000137502	1.829072	1.079201e-06	3.016421e-05
ELOVL7	ENSG00000164181	2.131929	1.12941e-06	3.136056e-05
ANKRD18A	ENSG00000180071	2.660157	1.207908e-06	3.305258e-05
CDR2L	ENSG00000109089	1.450867	1.274032e-06	3.458261e-05
HMGN2P46	ENSG00000179362	3.809811	1.324394e-06	3.572067e-05
C12orf45	ENSG00000151131	1.054968	1.333246e-06	3.590226e-05
HLA-DOA	ENSG00000204252	3.017921	1.345252e-06	3.616807e-05
LRRC61	ENSG00000127399	3.013452	1.351684e-06	3.628338e-05
REEP5	ENSG00000129625	1.02046	1.382183e-06	3.686837e-05
ZNF641	ENSG00000167528	1.49921	1.414268e-06	3.760577e-05
ITPRIPL2	ENSG00000205730	1.102936	1.449554e-06	3.84234e-05
FZD6	ENSG00000164930	3.33756	1.456144e-06	3.847764e-05
PALLD	ENSG00000129116	1.775298	1.477352e-06	3.897725e-05
SRRT	ENSG00000087087	1.081041	1.490668e-06	3.920643e-05
SOAT1	ENSG00000057252	1.030335	1.538518e-06	4.040219e-05
CTNNAL1	ENSG00000119326	1.187391	1.619208e-06	4.206464e-05
C12orf5	ENSG00000078237	1.070347	1.683489e-06	4.333578e-05
MTG1	ENSG00000148824	1.670483	1.740697e-06	4.447048e-05
PLEKHG1	ENSG00000120278	4.601962	1.85603e-06	4.6877e-05
SHISA9	ENSG00000237515	4.585494	1.857036e-06	4.6877e-05
BATF3	ENSG00000123685	1.517674	1.9426e-06	4.86023e-05
FBN1	ENSG00000166147	3.709976	1.99276e-06	4.971617e-05
CDH1	ENSG00000039068	3.292348	2.086125e-06	5.173469e-05
RP11-58E21.3	ENSG00000258929	1.659759	2.199338e-06	5.406732e-05
BLOC1S6	ENSG00000104164	1.346151	2.207859e-06	5.419814e-05
HLA-DOB	ENSG00000241106	3.982411	2.238641e-06	5.463703e-05
FAM175A	ENSG00000163322	1.227997	2.246079e-06	5.466104e-05
GPR171	ENSG00000174946	2.035582	2.350399e-06	5.679181e-05
FOXN3-AS1	ENSG00000258920	1.749488	2.444916e-06	5.87404e-05
FABP4	ENSG00000170323	3.07671	2.520771e-06	6.0188e-05
ZNF41	ENSG00000147124	1.075898	2.522936e-06	6.0188e-05
GALNT4	ENSG00000257594	1.061952	2.828016e-06	6.64368e-05
EZH2	ENSG00000106462	1.302339	2.933089e-06	6.826941e-05
LOR	ENSG00000203782	4.254504	2.993442e-06	6.936105e-05
SLC30A4	ENSG00000104154	2.277951	3.088895e-06	7.13775e-05
NCOA7	ENSG00000111912	1.067655	3.162669e-06	7.252248e-05
SLC46A3	ENSG00000139508	1.963551	3.164134e-06	7.252248e-05
PCNT	ENSG00000160299	1.133314	3.470822e-06	7.901717e-05
CCR5	ENSG00000160791	1.92343	3.633286e-06	8.238367e-05
GUCA1A	ENSG00000048545	2.153807	3.71444e-06	8.379807e-05
LILRA1	ENSG00000104974	1.709379	3.859905e-06	8.648026e-05
THEMIS3P	ENSG00000229442	3.776157	3.87104e-06	8.661517e-05
RP5-1091N2.9	ENSG00000228427	1.643169	3.93623e-06	8.772613e-05
SIGLEC10	ENSG00000142512	2.845444	4.107764e-06	9.10235e-05
ENHO	ENSG00000168913	4.028746	4.111051e-06	9.10235e-05
TCTA	ENSG00000145022	1.581889	4.138437e-06	9.151023e-05
EID1	ENSG00000255302	1.0451	4.406953e-06	9.631609e-05
LRP6	ENSG00000070018	2.785491	4.601348e-06	9.979211e-05
ZBED5-AS1	ENSG00000247271	1.285945	4.849184e-06	0.0001043653
CYB561A3	ENSG00000162144	2.029926	5.136723e-06	0.0001096112
CTD-2514K5.2	ENSG00000246731	1.572832	5.510937e-06	0.0001166586
KLHL3	ENSG00000146021	1.672505	5.982186e-06	0.000124786
IL17RB	ENSG00000056736	1.455195	6.071785e-06	0.0001261888
RASGRP3	ENSG00000152689	1.385807	6.183296e-06	0.0001283489
IL32	ENSG00000008517	2.862078	6.223758e-06	0.0001290306
SCN11A	ENSG00000168356	3.42728	6.356587e-06	0.0001313023
MICU2	ENSG00000165487	1.054381	6.425459e-06	0.0001325309
TMEM154	ENSG00000170006	2.584665	6.431715e-06	0.0001325309
ZFP69	ENSG00000187815	1.460767	6.546605e-06	0.0001344077
DSG2	ENSG00000046604	2.669769	6.627734e-06	0.0001357443
ARHGAP10	ENSG00000071205	1.110022	6.655979e-06	0.0001361582
CTBP1-AS2	ENSG00000196810	1.105336	7.719484e-06	0.0001556579
ZNF789	ENSG00000198556	1.597734	7.797991e-06	0.0001568674
ZBED6CL	ENSG00000188707	3.139051	7.947624e-06	0.0001596878
AKAP11	ENSG00000023516	1.04735	7.998609e-06	0.0001605218
RUFY4	ENSG00000188282	2.577949	8.14796e-06	0.00016294
CCSER1	ENSG00000184305	2.601441	8.396364e-06	0.0001669221
GPR160	ENSG00000173890	1.490922	8.428422e-06	0.000167363
RPGRIP1	ENSG00000092200	2.487456	8.68167e-06	0.0001713871
TIFAB	ENSG00000255833	2.424404	8.837393e-06	0.0001740555
AP001372.2	ENSG00000254837	1.079355	8.886342e-06	0.0001746135
SLC25A45	ENSG00000162241	1.658296	9.090944e-06	0.0001775802
GSPT2	ENSG00000189369	1.109877	9.489823e-06	0.0001834916
CECR2	ENSG00000099954	2.43094	9.903975e-06	0.000190629
MEF2BNB	ENSG00000254901	1.046129	1.01546e-05	0.0001939105
PAGR1	ENSG00000263136	1.052469	1.052945e-05	0.0002001659
CHD9	ENSG00000177200	1.004826	1.05956e-05	0.0002011976
FLVCR2	ENSG00000119686	1.292017	1.073999e-05	0.0002033164
NCOA5	ENSG00000124160	1.624018	1.075634e-05	0.0002033164
KRT3	ENSG00000186442	3.729997	1.095813e-05	0.0002057748
C22orf46	ENSG00000184208	1.605294	1.119111e-05	0.0002089913
KRT222	ENSG00000264058	1.643148	1.167551e-05	0.000215715
DANCR	ENSG00000226950	1.455793	1.170852e-05	0.0002160337
RAP2C-AS1	ENSG00000232160	2.065785	1.214588e-05	0.0002224229
POLR3H	ENSG00000100413	1.037585	1.24352e-05	0.000227214
HCG18	ENSG00000231074	1.012655	1.250997e-05	0.0002280882
RP11-567M16.1	ENSG00000267287	3.944824	1.264474e-05	0.0002302974
RP11-792A8.4	ENSG00000272831	1.432896	1.268798e-05	0.0002308367
B3GNT5	ENSG00000176597	1.722324	1.296787e-05	0.0002354232
FKRP	ENSG00000181027	1.414965	1.343469e-05	0.0002423395
KIAA1324L	ENSG00000164659	2.854461	1.459052e-05	0.0002594196
PARM1	ENSG00000169116	3.24964	1.537144e-05	0.0002697804
RP11-626G11.4	ENSG00000260430	3.457484	1.541144e-05	0.0002699471
ERICH1	ENSG00000104714	1.028416	1.549881e-05	0.0002711971
TNFRSF11B	ENSG00000164761	3.421214	1.576823e-05	0.0002745513
GPC5	ENSG00000179399	3.687765	1.614084e-05	0.0002800335
MYCL	ENSG00000116990	1.093309	1.636851e-05	0.0002829079
TMEM194B	ENSG00000189362	1.341589	1.671072e-05	0.0002876486
FTCDNL1	ENSG00000226124	1.058847	1.729696e-05	0.0002959464
SOCS2	ENSG00000120833	2.785194	1.729761e-05	0.0002959464
STXBP5	ENSG00000164506	1.581748	1.733097e-05	0.000296208
GFPT2	ENSG00000131459	3.91633	1.74149e-05	0.0002968117
TNFRSF8	ENSG00000120949	2.010268	1.742709e-05	0.0002968117
RP11-456O19.4	ENSG00000267712	3.846037	1.755879e-05	0.0002983057
GHRL	ENSG00000157017	3.336318	1.779103e-05	0.0003013445
RP11-483I13.5	ENSG00000260879	1.892645	1.838764e-05	0.000310209
SMARCA5-AS1	ENSG00000245112	1.189481	1.854138e-05	0.0003124914
DCUN1D3	ENSG00000188215	1.122622	1.871685e-05	0.0003151353
C10orf32	ENSG00000166275	1.189306	1.875161e-05	0.000315407
MAP10	ENSG00000212916	1.55781	2.10289e-05	0.0003488614
INTS3	ENSG00000143624	1.003327	2.194941e-05	0.0003622056
TXLNB	ENSG00000164440	1.785151	2.219967e-05	0.000365066
GLIPR1	ENSG00000139278	1.362845	2.236045e-05	0.0003673533
SLC41A2	ENSG00000136052	1.52061	2.317795e-05	0.0003778519
ZNF704	ENSG00000164684	2.372991	2.355534e-05	0.0003832664
PLEKHA5	ENSG00000052126	2.246877	2.483385e-05	0.0004002715
SLC38A1	ENSG00000111371	3.287763	2.496803e-05	0.0004016226
AC009948.5	ENSG00000223960	1.342906	2.559763e-05	0.000409804
MARCH1	ENSG00000145416	1.003744	2.571941e-05	0.0004109767
PATL2	ENSG00000229474	1.708491	2.576905e-05	0.0004113818
CIITA	ENSG00000179583	1.444563	2.611586e-05	0.0004165259
BTN2A2	ENSG00000124508	1.096846	2.65373e-05	0.0004220552
MKLN1-AS	ENSG00000236753	1.348857	2.722237e-05	0.0004309276
SASH1	ENSG00000111961	1.437332	2.740166e-05	0.0004333607
LSR	ENSG00000105699	1.891861	2.772683e-05	0.0004373495
ZFP62	ENSG00000196670	1.260712	2.773133e-05	0.0004373495
NIFK-AS1	ENSG00000236859	1.034443	2.909449e-05	0.0004557458
CHST7	ENSG00000147119	1.106099	2.959359e-05	0.0004619872
RP11-215G15.5	ENSG00000272016	2.773549	2.989958e-05	0.0004654453
ENTPD1	ENSG00000138185	1.05317	2.992502e-05	0.0004654453
ACSL5	ENSG00000197142	1.591622	3.142181e-05	0.0004816494
RNF207	ENSG00000158286	2.37552	3.146554e-05	0.0004817777
C10orf128	ENSG00000204161	2.556529	3.148706e-05	0.0004817777
PATZ1	ENSG00000100105	1.100467	3.210295e-05	0.0004898737
ZNF37A	ENSG00000075407	1.026026	3.286161e-05	0.0004974174
CALD1	ENSG00000122786	1.966209	3.398761e-05	0.0005129473
ANKLE1	ENSG00000160117	1.261746	3.447899e-05	0.0005186546
UBAC2-AS1	ENSG00000228889	1.510035	3.678377e-05	0.0005460504
NAV1	ENSG00000134369	1.172931	3.713944e-05	0.0005498845
ZNF611	ENSG00000213020	1.036288	3.920232e-05	0.0005748995
CDH13	ENSG00000140945	2.678349	3.936959e-05	0.0005763545
UTP20	ENSG00000120800	1.093513	3.95086e-05	0.00057789
ADAM23	ENSG00000114948	2.782922	4.021515e-05	0.0005872106
C17orf96	ENSG00000179294	1.172342	4.040593e-05	0.000589488
TIGD2	ENSG00000180346	1.193604	4.085609e-05	0.0005950305
SRGAP1	ENSG00000196935	2.663943	4.103101e-05	0.0005965521
RP11-282O18.3	ENSG00000235423	1.58462	4.111882e-05	0.0005973161
ALDH1A3	ENSG00000184254	3.359226	4.17022e-05	0.0006031771
ELAC1	ENSG00000141642	1.003354	4.182078e-05	0.0006038877
RP11-326I11.3	ENSG00000271646	1.472533	4.416869e-05	0.0006340079
RP11-626G11.3	ENSG00000261759	1.132046	4.57258e-05	0.0006535896
SOBP	ENSG00000112320	1.575798	4.596626e-05	0.0006564726
TRAF1	ENSG00000056558	1.589591	4.695858e-05	0.0006689524
ICAM1	ENSG00000090339	1.061509	4.844001e-05	0.0006871665
RP11-841O20.2	ENSG00000258757	3.835746	4.977878e-05	0.0007014584
HDX	ENSG00000165259	1.050985	5.383494e-05	0.000748944
CTC-428G20.6	ENSG00000271797	1.987896	5.394448e-05	0.000748944
LHFP	ENSG00000183722	1.925225	5.808949e-05	0.0007928444
SGCB	ENSG00000163069	1.678013	6.066583e-05	0.0008233636
C2orf43	ENSG00000118961	1.196077	6.326607e-05	0.000854546
OBSL1	ENSG00000124006	2.300114	6.490796e-05	0.0008725484
ZDHHC13	ENSG00000177054	1.187445	6.499614e-05	0.0008730409
MAGEF1	ENSG00000177383	1.293985	6.988015e-05	0.0009264109
CLECL1	ENSG00000184293	1.412118	7.109253e-05	0.0009370936
NDFIP2	ENSG00000102471	1.495577	7.26948e-05	0.000953022
CALCRL	ENSG00000064989	1.595724	7.387323e-05	0.0009647377
ABTB2	ENSG00000166016	1.54209	7.416205e-05	0.0009660412
CHRNA4	ENSG00000101204	2.555577	7.461792e-05	0.0009689042
KIAA0922	ENSG00000121210	1.030939	7.626139e-05	0.0009890623
RASGRF1	ENSG00000058335	2.783652	7.740148e-05	0.001000783
TTC30A	ENSG00000197557	1.425566	7.81631e-05	0.00100909
SDAD1P1	ENSG00000228451	2.870681	7.857981e-05	0.001013698
KCNJ11	ENSG00000187486	2.055421	8.339852e-05	0.001065312
CYP4V2	ENSG00000145476	1.600601	8.509906e-05	0.001083765
GLYCTK	ENSG00000168237	1.32037	8.60889e-05	0.001093904
TDRD6	ENSG00000180113	1.247967	8.686807e-05	0.001101326
U91319.1	ENSG00000262801	3.254406	8.84175e-05	0.001115958
PPP1R16B	ENSG00000101445	1.85989	8.853814e-05	0.001116649
TPM1	ENSG00000140416	1.205221	9.181282e-05	0.00115451
RP11-483P21.2	ENSG00000260228	3.037941	9.207302e-05	0.001156923
NEURL3	ENSG00000163121	2.333063	9.426685e-05	0.001180724
LAMP3	ENSG00000078081	2.22784	9.431572e-05	0.001180724
FAM131C	ENSG00000185519	2.990622	9.6493e-05	0.00120592
IL7	ENSG00000104432	1.699782	9.670748e-05	0.001206209
RP11-817O13.8	ENSG00000260274	1.275771	9.678328e-05	0.001206266
RP6-109B7.3	ENSG00000241990	1.22957	9.768803e-05	0.001215753
DBNDD2	ENSG00000244274	1.077503	0.0001008646	0.001248863
MED14-AS1	ENSG00000234636	1.347033	0.0001011043	0.001250916
HLA-DRA	ENSG00000204287	1.040618	0.000101303	0.001252459
PRKCZ	ENSG00000067606	1.256862	0.0001026409	0.001266229
PPP1R13B	ENSG00000088808	1.041982	0.0001086186	0.001319786
HLA-DQB1	ENSG00000179344	1.325909	0.0001122354	0.001357011
HSH2D	ENSG00000196684	1.599647	0.000113635	0.001367981
CKB	ENSG00000166165	1.158444	0.0001167489	0.001397521
LENG9	ENSG00000182909	1.377828	0.0001171238	0.001400031
STXBP4	ENSG00000166263	1.694521	0.000117534	0.001403942
TNRC6C	ENSG00000078687	1.33109	0.0001244629	0.001472173
POLR2J4	ENSG00000272655	1.066182	0.0001274585	0.001497152
PPAP2B	ENSG00000162407	1.337679	0.0001275903	0.001497661
C21orf2	ENSG00000160226	1.040869	0.0001318281	0.001537813
LRRC18	ENSG00000165383	2.008298	0.0001351523	0.001570818
RFXAP	ENSG00000133111	1.248996	0.0001365195	0.00158273
TTC30B	ENSG00000196659	1.128893	0.0001377505	0.001594818
TRBC2	ENSG00000211772	2.52568	0.0001389974	0.001602897
SLIT2	ENSG00000145147	3.342156	0.0001425023	0.001634194
RP11-8H2.1	ENSG00000267293	2.265111	0.0001433888	0.001641027
SAMD9L	ENSG00000177409	1.397675	0.0001468719	0.00167342
CREBL2	ENSG00000111269	1.049857	0.0001498356	0.001702698
MOCOS	ENSG00000075643	2.680393	0.0001503622	0.001705851
UNC80	ENSG00000144406	2.991874	0.0001522223	0.001721189
PAFAH1B3	ENSG00000079462	1.401552	0.0001564256	0.00176049
FAAH	ENSG00000117480	1.095474	0.0001597011	0.001787851
AC005003.1	ENSG00000213888	2.763909	0.0001600797	0.001789722
PID1	ENSG00000153823	2.399441	0.0001614256	0.001801204
DET1	ENSG00000140543	1.123396	0.0001657299	0.001840743
CASD1	ENSG00000127995	1.57208	0.0001670564	0.001853046
CEP19	ENSG00000174007	1.262615	0.0001727642	0.001906371
MINA	ENSG00000170854	1.068735	0.0001730633	0.001907187
NCCRP1	ENSG00000188505	3.186595	0.0001739922	0.001916177
B3GNT6	ENSG00000198488	2.665727	0.0001765369	0.001939159
C16orf45	ENSG00000166780	2.045394	0.0001768873	0.001941748
C17orf100	ENSG00000212734	1.552865	0.0001802179	0.00197447
RASGRP1	ENSG00000172575	1.537496	0.000181767	0.001987585
MAT2A	ENSG00000168906	1.094234	0.0001823492	0.00199138
ZNF804A	ENSG00000170396	1.379095	0.0001861605	0.002021273
VTN	ENSG00000109072	2.39521	0.0001920809	0.002074915
FMNL2	ENSG00000157827	1.349723	0.0001939733	0.002091123
GPR20	ENSG00000204882	1.248139	0.0001952676	0.002099963
SERTAD4-AS1	ENSG00000203706	2.767778	0.0002053168	0.00219493
RP5-1007M22.2	ENSG00000231999	2.394439	0.000205394	0.00219493
PIGM	ENSG00000143315	1.547218	0.0002066784	0.002198943
C10orf10	ENSG00000165507	1.310147	0.0002118879	0.00225013
RP11-335O4.3	ENSG00000235872	1.610835	0.0002128631	0.002257655
SPATS2L	ENSG00000196141	1.083538	0.0002139872	0.002265476
CABYR	ENSG00000154040	1.827908	0.0002187924	0.002308976
ZDHHC21	ENSG00000175893	1.291366	0.0002242699	0.002358138
ST8SIA1	ENSG00000111728	3.072918	0.0002325857	0.002425823
