gene_name	gene_id	log2FoldChange	pvalue	padj
HIST1H2BF	ENSG00000197846	-1.308858	3.18429e-05	0.0005667608
C19orf77	ENSG00000095932	-1.397614	2.920939e-05	0.0005275611
APOL3	ENSG00000128284	-1.336975	2.736603e-05	0.0004993736
CERCAM	ENSG00000167123	-1.246873	1.941661e-05	0.0003773102
AL358113.1	ENSG00000269295	-1.120109	1.910753e-05	0.0003733578
KIAA1239	ENSG00000174145	-1.186952	1.908595e-05	0.0003733491
RP11-296A16.1	ENSG00000262560	-1.080369	1.888549e-05	0.0003698374
CES1	ENSG00000198848	-1.492617	1.779261e-05	0.0003510543
RTP4	ENSG00000136514	-1.346789	1.344841e-05	0.0002791454
KLK11	ENSG00000167757	-1.424106	1.243337e-05	0.0002608351
AQP10	ENSG00000143595	-1.212546	1.208746e-05	0.0002541821
C15orf48	ENSG00000166920	-1.218955	1.118579e-05	0.0002386302
AOC1	ENSG00000002726	-1.006918	8.798248e-06	0.0001930587
ADH1C	ENSG00000248144	-1.525598	7.707054e-06	0.0001732028
TFPI2	ENSG00000105825	-1.156432	6.365588e-06	0.0001487097
CHGA	ENSG00000100604	-1.276431	6.313137e-06	0.0001477023
SRPX2	ENSG00000102359	-1.065389	5.445199e-06	0.0001316447
RP11-510N19.5	ENSG00000249007	-1.267909	4.895741e-06	0.0001204434
SDPR	ENSG00000168497	-1.104955	4.700325e-06	0.0001162837
KLK1	ENSG00000167748	-1.336458	3.613343e-06	9.131058e-05
PCED1B	ENSG00000179715	-1.254957	3.48107e-06	8.847428e-05
SPG20	ENSG00000133104	-1.188171	2.186546e-06	5.969574e-05
TRIM22	ENSG00000132274	-1.36384	2.130496e-06	5.852735e-05
CLMP	ENSG00000166250	-1.520831	1.639857e-06	4.656983e-05
LIN7A	ENSG00000111052	-1.152357	6.891863e-07	2.177779e-05
GAL	ENSG00000069482	-1.309881	6.769689e-07	2.150716e-05
LCN8	ENSG00000204001	-1.773872	5.611774e-07	1.825532e-05
PAEP	ENSG00000122133	-1.442499	3.499088e-07	1.218275e-05
PIGR	ENSG00000162896	-1.900392	3.068824e-07	1.08199e-05
PRR5L	ENSG00000135362	-1.544945	2.298696e-07	8.408817e-06
AP000344.3	ENSG00000234928	-1.562628	2.185284e-07	8.115293e-06
PRAP1	ENSG00000165828	-1.621084	1.666618e-07	6.372108e-06
POU2AF1	ENSG00000110777	-1.244428	1.393617e-07	5.494832e-06
KIAA1324	ENSG00000116299	-1.204471	1.233953e-07	4.931346e-06
UBXN10	ENSG00000162543	-1.144292	9.90347e-08	4.0813e-06
C7	ENSG00000112936	-1.478816	5.951866e-08	2.595895e-06
MBOAT4	ENSG00000177669	-1.578355	5.79427e-08	2.533416e-06
SPTSSB	ENSG00000196542	-1.326066	3.663659e-08	1.683248e-06
CCR6	ENSG00000112486	-1.273204	2.376647e-08	1.143899e-06
KCNJ3	ENSG00000162989	-1.471377	1.834318e-08	9.127154e-07
MEG3	ENSG00000214548	-1.057234	1.7082e-08	8.577682e-07
PKHD1L1	ENSG00000205038	-1.537522	1.586995e-08	8.078584e-07
ENPP3	ENSG00000154269	-1.022648	9.870564e-09	5.283444e-07
GPX2	ENSG00000176153	-1.015096	8.528696e-09	4.649719e-07
LAMP3	ENSG00000078081	-1.037443	7.6912e-09	4.232316e-07
KCNK3	ENSG00000171303	-1.190355	6.368179e-09	3.605369e-07
GHRL	ENSG00000157017	-1.028803	4.416783e-09	2.619294e-07
LAPTM5	ENSG00000162511	-1.306384	3.677916e-09	2.240231e-07
TNFSF10	ENSG00000121858	-1.013274	2.802568e-09	1.755481e-07
APOA2	ENSG00000158874	-1.546864	2.405466e-09	1.533941e-07
FAM198B	ENSG00000164125	-1.49444	2.284581e-09	1.462132e-07
THEMIS2	ENSG00000130775	-1.24851	1.714404e-09	1.142763e-07
STOML3	ENSG00000133115	-1.28477	1.576241e-09	1.062699e-07
SAMD9L	ENSG00000177409	-1.602321	1.294214e-09	8.9651e-08
SIX1	ENSG00000126778	-1.140185	1.037248e-09	7.29958e-08
TAS1R1	ENSG00000173662	-1.947657	8.325657e-10	5.978228e-08
MGAT3	ENSG00000128268	-1.358303	7.602378e-10	5.481159e-08
MYEOV	ENSG00000172927	-1.738902	4.761954e-10	3.610092e-08
C2orf54	ENSG00000172478	-1.301794	2.099131e-10	1.774117e-08
UBD	ENSG00000213886	-2.222891	1.862861e-10	1.60515e-08
NNMT	ENSG00000166741	-1.301195	1.769064e-10	1.531801e-08
ART4	ENSG00000111339	-2.215933	1.732955e-10	1.507927e-08
AL590710.1	ENSG00000256225	-1.234555	1.082357e-10	9.754466e-09
SLC14A2	ENSG00000132874	-2.021036	8.246013e-11	7.626051e-09
PRSS3P1	ENSG00000250591	-1.421336	3.408059e-11	3.344442e-09
STOM	ENSG00000148175	-1.185123	2.679384e-11	2.735759e-09
CD74	ENSG00000019582	-1.219997	1.680766e-11	1.821414e-09
AQP3	ENSG00000165272	-1.005427	9.317476e-12	1.035119e-09
GALM	ENSG00000143891	-1.028566	7.609215e-12	8.671559e-10
ALDH1A1	ENSG00000165092	-1.551403	6.861356e-12	7.870064e-10
C10orf10	ENSG00000165507	-1.141459	6.782191e-12	7.830105e-10
GGT1	ENSG00000100031	-1.422398	5.15684e-12	6.072695e-10
PSMB9	ENSG00000240065	-1.225128	3.219257e-12	3.976571e-10
PLAU	ENSG00000122861	-1.809856	2.77839e-12	3.528938e-10
TSPAN18	ENSG00000157570	-1.274545	2.120647e-12	2.795455e-10
C3	ENSG00000125730	-1.017539	1.056937e-12	1.489542e-10
SLC6A19	ENSG00000174358	-1.536942	9.944172e-13	1.42808e-10
DCDC1	ENSG00000170959	-1.391651	7.302123e-13	1.074873e-10
RP11-279F6.1	ENSG00000245750	-1.432091	5.303553e-13	8.076031e-11
CD44	ENSG00000026508	-1.545823	4.400776e-13	6.879231e-11
MATN2	ENSG00000132561	-1.555902	7.867098e-14	1.447546e-11
CYP4F3	ENSG00000186529	-1.459363	7.709318e-14	1.433446e-11
RP11-116O18.1	ENSG00000266968	-2.829851	4.753366e-14	9.028328e-12
DLK1	ENSG00000185559	-1.565426	6.348719e-15	1.367607e-12
IGSF10	ENSG00000152580	-1.477581	4.566838e-15	1.008358e-12
IGFBP5	ENSG00000115461	-1.848711	3.664338e-15	8.193275e-13
XAF1	ENSG00000132530	-1.350553	2.673263e-15	6.213226e-13
IL32	ENSG00000008517	-1.805439	8.455747e-16	2.074477e-13
XIRP2	ENSG00000163092	-2.15676	7.220261e-16	1.79632e-13
MS4A8	ENSG00000166959	-2.053832	3.702773e-16	9.722067e-14
C1orf110	ENSG00000185860	-1.03002	2.74153e-17	8.804796e-15
OAS2	ENSG00000111335	-1.260028	5.54937e-18	1.922041e-15
TMEM238	ENSG00000233493	-1.83748	1.432411e-18	5.500457e-16
PRSS3P2	ENSG00000250606	-1.485103	2.760328e-19	1.083521e-16
RHOH	ENSG00000168421	-1.848749	2.040646e-19	8.382784e-17
PHGR1	ENSG00000233041	-1.192278	4.158657e-20	1.791671e-17
AKAP7	ENSG00000118507	-1.017982	2.861826e-20	1.296187e-17
SUCNR1	ENSG00000198829	-1.815468	8.830809e-21	4.456783e-18
RP1-27K12.2	ENSG00000231683	-1.359573	1.350594e-21	7.016735e-19
SESN3	ENSG00000149212	-1.291264	3.073427e-22	1.696531e-19
LCN15	ENSG00000177984	-1.247014	1.069784e-22	6.095699e-20
SLC4A10	ENSG00000144290	-1.838785	9.9946e-23	5.884821e-20
IRF8	ENSG00000140968	-2.155964	9.278098e-23	5.651322e-20
PALLD	ENSG00000129116	-1.010229	1.451083e-23	1.067997e-20
AMIGO2	ENSG00000139211	-1.152812	8.17682e-24	6.279797e-21
MLKL	ENSG00000168404	-1.119764	1.734992e-24	1.459376e-21
AKR1B10	ENSG00000198074	-1.799738	6.806864e-27	8.015763e-24
FRY	ENSG00000073910	-1.747657	2.243159e-29	3.047935e-26
DIRAS3	ENSG00000162595	-1.829682	2.632203e-30	4.226839e-27
PRSS1	ENSG00000204983	-1.448808	2.010912e-31	3.552075e-28
TIMP3	ENSG00000100234	-1.70791	9.12163e-35	2.685408e-31
HEPACAM2	ENSG00000188175	-2.187705	1.338629e-36	7.881849e-33
GNRH2	ENSG00000125787	-1.676546	3.546352e-54	6.264277e-50
