gene_name	gene_id	log2FoldChange	pvalue	padj
FMO2	ENSG00000094963	1.003662	6.325097e-10	2.904547e-08
CD74	ENSG00000019582	1.856791	8.965676e-10	3.864168e-08
LOXL1-AS1	ENSG00000261801	1.559367	1.136774e-09	4.797799e-08
C1S	ENSG00000182326	1.565614	1.277077e-09	5.301955e-08
LRRC55	ENSG00000183908	1.41221	1.376365e-09	5.588703e-08
LAMB3	ENSG00000196878	1.225217	2.746457e-09	1.036571e-07
FSD1	ENSG00000105255	1.878847	3.753253e-09	1.380695e-07
MIR29A	ENSG00000226380	1.372199	3.878211e-09	1.416417e-07
WFDC2	ENSG00000101443	1.610008	4.272378e-09	1.552018e-07
FMO1	ENSG00000010932	1.60567	5.077273e-09	1.812052e-07
UBD	ENSG00000213886	2.484344	6.66879e-09	2.311128e-07
IRAK3	ENSG00000090376	1.008624	6.692461e-09	2.315386e-07
SLC2A6	ENSG00000160326	1.201732	7.61947e-09	2.583381e-07
RASL11A	ENSG00000122035	1.005295	1.05056e-08	3.424927e-07
KRT34	ENSG00000131737	1.434171	1.447413e-08	4.543938e-07
PRELP	ENSG00000188783	1.130978	2.643684e-08	7.682923e-07
TNFSF18	ENSG00000120337	1.31153	4.197736e-08	1.173736e-06
MMP24	ENSG00000125966	1.269682	4.327069e-08	1.199258e-06
PTGFR	ENSG00000122420	1.48513	4.793789e-08	1.310753e-06
CFH	ENSG00000000971	1.066051	9.856435e-08	2.489242e-06
C12orf54	ENSG00000177627	1.890862	1.163939e-07	2.878714e-06
HMGA2	ENSG00000149948	1.493656	1.446097e-07	3.473193e-06
IGSF23	ENSG00000216588	1.195709	1.948548e-07	4.525036e-06
TMEM156	ENSG00000121895	1.137621	2.030506e-07	4.69393e-06
HOXB9	ENSG00000170689	1.274341	2.128443e-07	4.898067e-06
MECOM	ENSG00000085276	1.029163	2.382169e-07	5.432787e-06
RP6-24A23.3	ENSG00000237863	1.326044	2.64209e-07	5.932454e-06
CP	ENSG00000047457	1.061461	2.68532e-07	6.014791e-06
NOS3	ENSG00000164867	2.061877	3.325093e-07	7.211339e-06
C4B	ENSG00000224389	1.257792	3.649815e-07	7.848646e-06
SOCS2-AS1	ENSG00000246985	1.389436	3.967924e-07	8.487852e-06
KCNJ2	ENSG00000123700	1.524375	4.444846e-07	9.370104e-06
COX6B2	ENSG00000160471	2.024501	4.605281e-07	9.653034e-06
RP11-551L14.1	ENSG00000177359	1.264129	5.208563e-07	1.075714e-05
TBX2	ENSG00000121068	1.416877	1.386022e-06	2.528775e-05
PAPPA	ENSG00000182752	1.143043	1.72177e-06	3.064389e-05
MMP20	ENSG00000137674	1.231088	1.90461e-06	3.363324e-05
CYP24A1	ENSG00000019186	1.652506	1.972544e-06	3.473685e-05
SDPR	ENSG00000168497	1.128531	1.977838e-06	3.474538e-05
KRTAP2-3	ENSG00000212724	1.657969	2.178058e-06	3.770914e-05
ITGB3	ENSG00000259207	1.492108	2.228586e-06	3.851837e-05
TGM2	ENSG00000198959	1.418965	2.951068e-06	4.896703e-05
AC093818.1	ENSG00000225205	1.044916	3.300187e-06	5.388098e-05
GNG11	ENSG00000127920	1.011527	3.396941e-06	5.510684e-05
CTD-2105E13.6	ENSG00000267706	1.655043	3.608126e-06	5.789176e-05
LINC00479	ENSG00000236384	1.109757	3.614227e-06	5.789309e-05
PIWIL2	ENSG00000197181	1.06988	5.333413e-06	8.151587e-05
NRG2	ENSG00000158458	1.088377	5.437243e-06	8.27918e-05
ISLR	ENSG00000129009	1.340085	7.464753e-06	0.0001084682
SERPINB4	ENSG00000206073	1.425719	7.648505e-06	0.0001109006
HMCN2	ENSG00000148357	1.438534	8.482709e-06	0.0001205054
SCN4B	ENSG00000177098	1.100321	8.800256e-06	0.0001243219
IL1B	ENSG00000125538	1.822848	1.035103e-05	0.0001423739
IL8	ENSG00000169429	1.040396	1.100231e-05	0.0001502147
TSPAN7	ENSG00000156298	1.045541	1.194654e-05	0.0001612664
RP11-817J15.2	ENSG00000256916	1.057274	1.340967e-05	0.0001772534
FAM184B	ENSG00000047662	1.248286	1.46138e-05	0.0001911824
RP11-344E13.3	ENSG00000233098	1.172924	1.492055e-05	0.0001946945
AL356740.1	ENSG00000234603	1.200279	2.992069e-05	0.0003516925
HIF1A-AS2	ENSG00000258667	1.01809	5.116374e-05	0.000558382
SLIT3	ENSG00000184347	1.078615	5.981707e-05	0.000638771
NOTUM	ENSG00000185269	1.095032	6.00801e-05	0.0006409069
CYP2E1	ENSG00000130649	1.045495	6.11776e-05	0.0006492454
C4BPA	ENSG00000123838	1.055449	6.914467e-05	0.0007213385
MTTP	ENSG00000138823	1.168977	7.503871e-05	0.0007733093
AP001631.10	ENSG00000228120	1.03294	7.910858e-05	0.0008111421
RP11-1055B8.4	ENSG00000262877	1.010906	9.229985e-05	0.0009272374
TMEM121	ENSG00000184986	1.041915	9.740001e-05	0.0009674846
SERPINA6	ENSG00000170099	1.07707	0.0001397801	0.001300799
ACR	ENSG00000100312	1.074572	0.0001700309	0.001535941
RP11-263K19.4	ENSG00000231064	1.135092	0.0001807226	0.00161744
TAS2R6	ENSG00000270923	1.022064	0.0001911835	0.00169762
RGS11	ENSG00000076344	1.10665	0.00020304	0.001787409
ALX4	ENSG00000052850	1.005632	0.0002323975	0.001992272
GAS6-AS2	ENSG00000272695	1.063938	0.0002810748	0.002323407
TNFSF14	ENSG00000125735	1.054174	0.0003075186	0.002511381
HIST1H3G	ENSG00000256018	-1.00563	0.0003972547	0.003096304
ZNF671	ENSG00000083814	-1.028593	0.0003509641	0.002798752
AC073236.3	ENSG00000234722	-1.106296	0.000264102	0.002210958
AC069277.2	ENSG00000189229	-1.128413	0.0002440466	0.002072054
APCDD1L-AS1	ENSG00000231290	-1.159857	0.0002092311	0.001830704
SPINK8	ENSG00000229453	-1.176588	0.0002013104	0.001775914
IFI44L	ENSG00000137959	-1.008528	0.0001881415	0.001675795
RNASE1	ENSG00000129538	-1.199448	0.0001812556	0.001621497
RP4-604G5.1	ENSG00000237640	-1.026801	0.0001730635	0.001557801
SBSN	ENSG00000189001	-1.168709	0.0001655822	0.001501086
FGA	ENSG00000171560	-1.229827	0.000160824	0.001463822
DGKI	ENSG00000157680	-1.207056	0.0001546288	0.001416943
GALNT12	ENSG00000119514	-1.070689	0.0001486319	0.001369555
SLC5A8	ENSG00000256870	-1.274112	0.0001326153	0.001243796
C10orf90	ENSG00000154493	-1.278227	0.0001299539	0.001223795
MUCL1	ENSG00000172551	-1.238548	0.0001207335	0.001150109
REN	ENSG00000143839	-1.267022	0.000117524	0.001127916
SLC39A2	ENSG00000165794	-1.093979	0.0001143541	0.001103561
NES	ENSG00000132688	-1.004854	0.000110425	0.001069825
APOL4	ENSG00000100336	-1.313264	0.0001047451	0.001026411
LINC00865	ENSG00000232229	-1.029507	9.917907e-05	0.0009827569
HCCAT3	ENSG00000269235	-1.165042	9.722547e-05	0.0009666949
MX2	ENSG00000183486	-1.021886	9.307768e-05	0.0009332081
PLCB1	ENSG00000182621	-1.246577	7.520857e-05	0.0007746673
SLC23A1	ENSG00000170482	-1.305856	7.390749e-05	0.0007628108
KRT33A	ENSG00000006059	-1.30384	6.070257e-05	0.0006461801
THRSP	ENSG00000151365	-1.435823	5.030571e-05	0.0005501984
SOX15	ENSG00000129194	-1.058863	4.606368e-05	0.0005112239
IYD	ENSG00000009765	-1.392462	3.21161e-05	0.0003756974
SLC25A18	ENSG00000182902	-1.575705	3.107553e-05	0.0003643629
A2ML1	ENSG00000166535	-1.089524	2.702791e-05	0.0003198539
RP11-167H9.6	ENSG00000244541	-1.239926	2.279264e-05	0.000276692
GRM2	ENSG00000164082	-1.140862	2.263206e-05	0.0002753612
LCT	ENSG00000115850	-1.398889	2.227542e-05	0.0002723251
KLK7	ENSG00000169035	-1.5572	2.221094e-05	0.0002718636
TRIML2	ENSG00000179046	-1.20276	1.857296e-05	0.0002346768
IFI6	ENSG00000126709	-1.08448	1.786217e-05	0.0002275329
AADAC	ENSG00000114771	-1.635813	1.715682e-05	0.0002196483
HRASLS2	ENSG00000133328	-1.056461	1.606798e-05	0.0002075371
HEPACAM2	ENSG00000188175	-1.59281	1.55791e-05	0.0002023791
KCNH7	ENSG00000184611	-1.758777	1.454923e-05	0.0001907789
IL33	ENSG00000137033	-1.722017	1.254964e-05	0.0001679588
KRT83	ENSG00000170523	-1.439525	1.138331e-05	0.0001544835
NRK	ENSG00000123572	-1.025526	1.081774e-05	0.000147794
FAM83C	ENSG00000125998	-1.769513	1.0744e-05	0.0001470829
BCAS1	ENSG00000064787	-1.176932	9.054283e-06	0.0001268535
PSORS1C2	ENSG00000204538	-1.241877	8.95845e-06	0.0001262062
CPHL1P	ENSG00000240216	-1.053686	8.76149e-06	0.0001238603
KLK9	ENSG00000213022	-1.10152	8.704677e-06	0.0001231427
KLK9	ENSG00000269741	-1.217608	8.643324e-06	0.0001226159
RGS2	ENSG00000116741	-1.05822	8.422738e-06	0.0001197371
TRIM63	ENSG00000158022	-1.462497	7.827973e-06	0.0001131801
SERHL2	ENSG00000183569	-1.306746	7.665882e-06	0.0001110734
HSPD1P6	ENSG00000230067	-1.458295	6.080861e-06	9.069132e-05
FAM65C	ENSG00000042062	-1.052773	5.868066e-06	8.809895e-05
LINC00675	ENSG00000263429	-1.464336	5.528287e-06	8.386424e-05
ZNF725P	ENSG00000268100	-1.85522	5.506025e-06	8.358885e-05
ACOX2	ENSG00000168306	-1.152593	5.469022e-06	8.321339e-05
IFIT1	ENSG00000185745	-1.371253	5.307594e-06	8.118225e-05
CHRDL1	ENSG00000101938	-1.844224	3.61053e-06	5.789176e-05
RNF222	ENSG00000189051	-1.644608	3.501467e-06	5.635311e-05
FAM124B	ENSG00000124019	-1.822072	3.491396e-06	5.623553e-05
FAM25A	ENSG00000188100	-2.047782	3.069478e-06	5.056065e-05
SYTL5	ENSG00000147041	-1.315544	3.012159e-06	4.981817e-05
RIMS1	ENSG00000079841	-1.391556	2.255792e-06	3.89555e-05
CEACAM6	ENSG00000086548	-1.692637	2.158931e-06	3.750567e-05
SLC5A9	ENSG00000117834	-1.068099	1.988012e-06	3.489398e-05
SPON2	ENSG00000159674	-1.219459	1.631803e-06	2.922162e-05
AGXT	ENSG00000172482	-2.185711	1.622171e-06	2.907474e-05
CYP4Z2P	ENSG00000154198	-1.771214	1.494575e-06	2.707403e-05
ARHGAP42	ENSG00000165895	-1.127444	1.296577e-06	2.382899e-05
PIWIL3	ENSG00000184571	-2.228868	1.069083e-06	2.010014e-05
RAET1E	ENSG00000164520	-1.079413	1.059394e-06	1.995486e-05
RP11-369C8.1	ENSG00000258616	-1.783367	9.006382e-07	1.725206e-05
S100A7	ENSG00000143556	-2.037833	8.566957e-07	1.648795e-05
GGT1	ENSG00000100031	-1.022441	7.40245e-07	1.445183e-05
MYO3B	ENSG00000071909	-2.02207	5.88601e-07	1.191434e-05
MAPK10	ENSG00000109339	-1.618145	5.670666e-07	1.152431e-05
GBP2	ENSG00000162645	-1.013654	5.089036e-07	1.054239e-05
RP11-244F12.3	ENSG00000259498	-1.362413	4.959561e-07	1.030565e-05
ANKRD35	ENSG00000198483	-2.306469	4.556823e-07	9.566506e-06
DPP4	ENSG00000197635	-1.163324	3.833917e-07	8.227149e-06
LGALS12	ENSG00000133317	-1.895769	3.237359e-07	7.036067e-06
KLK8	ENSG00000129455	-1.078705	2.793017e-07	6.196112e-06
S100A7A	ENSG00000184330	-1.369675	2.352869e-07	5.378024e-06
DPF1	ENSG00000011332	-1.12707	1.358986e-07	3.290344e-06
ELF5	ENSG00000135374	-1.019419	1.182238e-07	2.918722e-06
ABCC6P1	ENSG00000256340	-1.43122	9.271735e-08	2.360637e-06
PIP5K1B	ENSG00000107242	-1.153815	8.497653e-08	2.190973e-06
IFI27	ENSG00000165949	-1.629432	6.894407e-08	1.819104e-06
PPARG	ENSG00000132170	-1.097291	6.164034e-08	1.634875e-06
TRPV3	ENSG00000167723	-1.209345	6.045071e-08	1.605416e-06
LGALS7	ENSG00000205076	-1.776873	5.69897e-08	1.521446e-06
CLMP	ENSG00000166250	-1.249316	4.316813e-08	1.198048e-06
FGG	ENSG00000171557	-2.181679	4.21665e-08	1.176671e-06
PDZK1	ENSG00000174827	-1.061131	3.928465e-08	1.105349e-06
CHRNA9	ENSG00000174343	-4.483116	2.239609e-08	6.631786e-07
LGALS7B	ENSG00000178934	-1.566422	1.729494e-08	5.290692e-07
PTGER3	ENSG00000050628	-1.484121	1.46996e-08	4.607611e-07
RP11-115D7.3	ENSG00000226745	-1.586906	1.278952e-08	4.065269e-07
CNGA1	ENSG00000198515	-1.444899	1.250915e-08	3.994877e-07
CNGA2	ENSG00000183862	-1.984877	7.336696e-09	2.50841e-07
PRODH	ENSG00000100033	-1.476986	7.21949e-09	2.476662e-07
IFI44	ENSG00000137965	-1.225039	5.884776e-09	2.067599e-07
FAM107A	ENSG00000168309	-2.382224	5.319181e-09	1.888448e-07
MME	ENSG00000196549	-1.481753	4.332919e-09	1.571205e-07
ATP6V0D2	ENSG00000147614	-1.280925	3.914482e-09	1.427102e-07
TDO2	ENSG00000151790	-2.07767	3.441177e-09	1.275116e-07
OAS2	ENSG00000111335	-1.686875	1.983901e-09	7.702004e-08
LRRC31	ENSG00000114248	-2.145014	1.831535e-09	7.151425e-08
SAMD9L	ENSG00000177409	-1.02755	1.56484e-09	6.241871e-08
ZNF812	ENSG00000224689	-1.930985	1.373336e-09	5.587556e-08
RP11-206M11.7	ENSG00000244468	-2.603767	1.236649e-09	5.16574e-08
KRT6C	ENSG00000170465	-2.478821	1.233757e-09	5.164262e-08
CYP4B1	ENSG00000142973	-1.91479	1.039978e-09	4.425999e-08
ANKRD30B	ENSG00000180777	-1.405155	8.051879e-10	3.515008e-08
S100A8	ENSG00000143546	-1.975857	3.41979e-10	1.6564e-08
SIDT1	ENSG00000072858	-1.685666	2.916585e-10	1.443603e-08
TMEM63C	ENSG00000165548	-1.670968	2.367915e-10	1.201259e-08
CTD-2626G11.2	ENSG00000268416	-1.236967	2.200629e-10	1.142026e-08
CLIC3	ENSG00000169583	-1.493741	2.040733e-10	1.067214e-08
SPDEF	ENSG00000124664	-1.531477	1.630701e-10	8.661449e-09
PLA2G4F	ENSG00000168907	-1.909251	1.47692e-10	7.885824e-09
SLC1A2	ENSG00000110436	-1.185335	1.141756e-10	6.232823e-09
AKR1B15	ENSG00000227471	-1.021445	9.704936e-11	5.438775e-09
S100A9	ENSG00000163220	-1.267912	7.283375e-11	4.245435e-09
PYDC1	ENSG00000169900	-2.420757	3.677406e-11	2.316083e-09
TTC39A	ENSG00000085831	-1.273322	1.950064e-11	1.267417e-09
KLK6	ENSG00000167755	-1.759139	1.874569e-11	1.226185e-09
ACSS1	ENSG00000154930	-1.078348	4.513138e-12	3.338573e-10
MAOA	ENSG00000189221	-1.164165	6.082188e-13	5.265104e-11
CMYA5	ENSG00000164309	-1.604281	5.812439e-13	5.053096e-11
FAM83A	ENSG00000147689	-1.203511	5.349313e-13	4.710869e-11
C2orf54	ENSG00000172478	-1.090303	2.624279e-13	2.448885e-11
PADI3	ENSG00000142619	-1.09256	2.483585e-13	2.339055e-11
AMY1C	ENSG00000187733	-2.144569	2.034698e-13	1.9617e-11
CD36	ENSG00000135218	-2.212817	1.091047e-13	1.109759e-11
PAX7	ENSG00000009709	-1.029925	1.053579e-13	1.086741e-11
AKR1B10	ENSG00000198074	-2.524522	5.574021e-14	6.031506e-12
CLCA2	ENSG00000137975	-1.941941	2.497296e-14	2.919683e-12
RARRES3	ENSG00000133321	-1.094169	1.739036e-15	2.700551e-13
C6orf141	ENSG00000197261	-1.097521	6.775643e-16	1.120625e-13
TMPRSS11E	ENSG00000087128	-1.328005	6.053121e-16	1.009333e-13
OLFML3	ENSG00000116774	-1.524404	2.446172e-16	4.565364e-14
SULT2B1	ENSG00000088002	-1.204515	5.806451e-17	1.135775e-14
KRT38	ENSG00000171360	-1.181076	1.882327e-17	4.030756e-15
NCCRP1	ENSG00000188505	-1.126961	8.922096e-22	3.630044e-19
PADI1	ENSG00000142623	-1.567015	2.119932e-22	8.801181e-20
CXXC5	ENSG00000171604	-1.383978	5.237203e-25	2.959456e-22
ABCA12	ENSG00000144452	-1.514655	5.569407e-28	4.720768e-25
SEPP1	ENSG00000250722	-2.466436	1.498812e-29	1.604755e-26
