gene_name	gene_id	log2FoldChange	pvalue	padj
PFKFB4	ENSG00000114268	-2.492415	7.959812e-09	4.513643e-07
RRM2	ENSG00000171848	-1.066503	4.588096e-09	2.726993e-07
SKA1	ENSG00000154839	-1.217231	2.684311e-09	1.696371e-07
GBE1	ENSG00000114480	-1.001289	1.562459e-09	1.050703e-07
PFKP	ENSG00000067057	-1.013548	1.349948e-09	9.22582e-08
ALDOA	ENSG00000149925	-1.001744	9.520545e-10	6.86428e-08
CHAC1	ENSG00000128965	-2.831651	7.204548e-10	5.266851e-08
BCYRN1	ENSG00000236824	-2.303403	4.328985e-10	3.401739e-08
LDHAP7	ENSG00000235847	-1.627882	1.94099e-10	1.725589e-08
FAM162A	ENSG00000114023	-1.097795	1.325699e-10	1.209326e-08
PGM1	ENSG00000079739	-1.248042	1.772654e-11	1.886919e-09
MSMO1	ENSG00000052802	-1.053194	1.583063e-11	1.703294e-09
HMGCS1	ENSG00000112972	-1.37559	8.003708e-12	9.077071e-10
CDC20	ENSG00000117399	-1.055395	6.824596e-12	7.867409e-10
GPI	ENSG00000105220	-1.046529	1.785602e-12	2.40152e-10
CCNA2	ENSG00000145386	-1.122949	1.677122e-12	2.270174e-10
CDC6	ENSG00000094804	-1.064459	3.380565e-13	5.414324e-11
RAD54B	ENSG00000197275	-1.006915	2.890438e-13	4.737834e-11
KIAA0101	ENSG00000166803	-1.100657	6.129197e-14	1.118232e-11
LDHA	ENSG00000134333	-1.614733	4.278575e-14	8.01507e-12
INSIG1	ENSG00000186480	-1.577334	2.918018e-14	5.721769e-12
DLGAP5	ENSG00000126787	-1.150471	2.283676e-14	4.563221e-12
SLC7A11	ENSG00000151012	-2.334611	1.737859e-14	3.646203e-12
PGAM1	ENSG00000171314	-1.215694	1.518346e-14	3.278461e-12
ORC1	ENSG00000085840	-1.132106	3.328323e-16	9.835427e-14
DHFRP1	ENSG00000188985	-1.253715	4.428591e-18	1.89625e-15
