gene_name	gene_id	log2FoldChange	pvalue	padj
RP3-399L15.3	ENSG00000228624	1.459059	8.375796e-09	5.326172e-07
MAN1A1	ENSG00000111885	1.728521	8.847836e-09	5.562406e-07
DUSP4	ENSG00000120875	1.930713	9.102535e-09	5.685285e-07
EHD1	ENSG00000110047	1.143476	9.257913e-09	5.754816e-07
PALD1	ENSG00000107719	2.116873	1.211051e-08	7.282542e-07
CPVL	ENSG00000106066	1.440799	1.263312e-08	7.542157e-07
LYST	ENSG00000143669	1.201903	1.279804e-08	7.613226e-07
BIRC3	ENSG00000023445	2.381827	1.367952e-08	8.022577e-07
USP11	ENSG00000102226	1.176535	1.720099e-08	9.644758e-07
ALMS1	ENSG00000116127	1.622817	1.892156e-08	1.043326e-06
SLC30A4	ENSG00000104154	1.461617	2.24138e-08	1.215693e-06
MAGED2	ENSG00000102316	1.798863	2.630869e-08	1.399504e-06
NUB1	ENSG00000013374	1.021921	2.837884e-08	1.485816e-06
ADAM23	ENSG00000114948	3.358748	3.211556e-08	1.64513e-06
NET1	ENSG00000173848	2.022568	3.968172e-08	1.989721e-06
NCALD	ENSG00000104490	2.777873	4.393173e-08	2.170044e-06
ABCA6	ENSG00000154262	1.684033	4.538619e-08	2.235236e-06
CRIM1	ENSG00000150938	1.741885	5.536445e-08	2.686795e-06
FFAR4	ENSG00000186188	1.701031	5.55293e-08	2.686938e-06
IL1R1	ENSG00000115594	1.068664	5.61855e-08	2.70293e-06
BLOC1S6	ENSG00000104164	1.129208	5.735331e-08	2.743207e-06
CIITA	ENSG00000179583	1.030494	6.631261e-08	3.126677e-06
SRSF8	ENSG00000180771	1.111547	7.763546e-08	3.58918e-06
GUCA1A	ENSG00000048545	1.94825	7.907883e-08	3.635655e-06
NFKB1	ENSG00000109320	1.196306	8.221676e-08	3.759095e-06
STEAP4	ENSG00000127954	5.247636	8.401447e-08	3.809804e-06
USP53	ENSG00000145390	1.790029	1.084048e-07	4.765895e-06
FAM201A	ENSG00000204860	3.292844	1.247483e-07	5.377784e-06
CASS4	ENSG00000087589	1.344575	1.363971e-07	5.804572e-06
RP11-545E17.3	ENSG00000223478	1.063765	1.496268e-07	6.334056e-06
FAM131C	ENSG00000185519	4.468002	1.529921e-07	6.444183e-06
GPR68	ENSG00000119714	1.346799	1.713941e-07	6.989257e-06
LINC01010	ENSG00000236700	1.687779	1.82779e-07	7.358018e-06
WNT5A	ENSG00000114251	1.509083	2.166482e-07	8.581648e-06
LONRF1	ENSG00000154359	1.565731	2.316728e-07	9.111549e-06
PROC	ENSG00000115718	2.175911	2.549731e-07	9.817669e-06
N4BP2	ENSG00000078177	1.121698	2.827757e-07	1.078903e-05
NCOA5	ENSG00000124160	1.31004	3.300172e-07	1.242017e-05
CXCR2	ENSG00000180871	3.062953	4.405808e-07	1.614199e-05
CD1A	ENSG00000158477	1.453163	5.195239e-07	1.866086e-05
TSPAN7	ENSG00000156298	2.705571	5.253764e-07	1.875198e-05
ARHGAP22	ENSG00000128805	1.475176	5.361163e-07	1.909425e-05
DSG2	ENSG00000046604	4.062094	7.22393e-07	2.451852e-05
ALDH1A2	ENSG00000128918	1.901005	7.938066e-07	2.666965e-05
PAFAH1B3	ENSG00000079462	1.471835	9.445264e-07	3.05581e-05
PPAPDC2	ENSG00000205808	1.322543	9.711137e-07	3.129626e-05
CD200	ENSG00000091972	3.075231	1.134841e-06	3.587612e-05
FADS3	ENSG00000221968	1.208638	1.313545e-06	4.082568e-05
BCL11A	ENSG00000119866	1.934149	1.334604e-06	4.140265e-05
AP4S1	ENSG00000100478	1.174523	1.365797e-06	4.20559e-05
RP11-404O13.5	ENSG00000176320	1.185786	1.399352e-06	4.285064e-05
SCN11A	ENSG00000168356	3.285837	1.468007e-06	4.478769e-05
OBSL1	ENSG00000124006	2.107347	1.615498e-06	4.857323e-05
TRIM69	ENSG00000185880	1.176338	1.809299e-06	5.35275e-05
HMGCS1	ENSG00000112972	1.315966	2.139451e-06	6.164665e-05
MAGEF1	ENSG00000177383	1.543393	3.084504e-06	8.40616e-05
ACTL10	ENSG00000182584	1.502636	3.305625e-06	8.920887e-05
PDGFB	ENSG00000100311	1.236193	3.765888e-06	9.952617e-05
DANCR	ENSG00000226950	1.621797	3.793556e-06	0.000100098
TRAF1	ENSG00000056558	1.630928	4.042376e-06	0.0001051588
SLC7A11	ENSG00000151012	1.680491	4.393739e-06	0.0001134104
CHST7	ENSG00000147119	1.080304	5.071252e-06	0.0001273337
CD36	ENSG00000135218	1.912791	5.421268e-06	0.0001342937
CRLF2	ENSG00000205755	2.943783	5.774526e-06	0.0001413177
RP11-44F21.3	ENSG00000249717	3.230885	6.969738e-06	0.0001674048
CXCR1	ENSG00000163464	2.291274	7.168583e-06	0.0001711899
CHRNA4	ENSG00000101204	2.686468	7.575447e-06	0.0001796139
PPP1R13B	ENSG00000088808	1.051816	7.606132e-06	0.0001798276
THEMIS3P	ENSG00000229442	3.178206	9.339446e-06	0.000216188
SIGLEC10	ENSG00000142512	1.932088	1.002981e-05	0.0002296065
FNBP1L	ENSG00000137942	1.374047	1.020757e-05	0.0002323938
CDH2	ENSG00000170558	2.487716	1.039966e-05	0.0002361193
PDGFRA	ENSG00000134853	1.911453	1.165283e-05	0.0002584658
C7orf55	ENSG00000164898	1.074232	1.166421e-05	0.0002584658
CARD10	ENSG00000100065	1.670156	1.18094e-05	0.0002606391
SERPINF2	ENSG00000167711	1.577914	1.186726e-05	0.0002615683
GHRL	ENSG00000157017	2.919215	1.320864e-05	0.0002880732
ABTB2	ENSG00000166016	2.137898	1.334901e-05	0.0002907526
MED14-AS1	ENSG00000234636	1.311711	1.567096e-05	0.0003330229
SERTAD4-AS1	ENSG00000203706	3.580969	1.861376e-05	0.0003885944
ANO9	ENSG00000185101	2.638206	2.003376e-05	0.0004135575
SHISA9	ENSG00000237515	3.760706	2.069892e-05	0.0004251732
ITIH1	ENSG00000055957	3.817631	2.104438e-05	0.000431202
LYPD3	ENSG00000124466	2.085885	2.204086e-05	0.0004477506
CTTNBP2	ENSG00000077063	1.508275	2.436954e-05	0.0004884797
FBN1	ENSG00000166147	2.909758	2.447656e-05	0.0004894428
LHFP	ENSG00000183722	1.937379	2.696007e-05	0.0005339573
CTD-2319I12.1	ENSG00000261040	1.611414	2.851429e-05	0.0005610643
LINC00977	ENSG00000250400	2.102768	2.918348e-05	0.0005704457
COCH	ENSG00000100473	2.380241	2.921485e-05	0.0005704457
DCUN1D3	ENSG00000188215	1.010386	3.058464e-05	0.0005936997
MTG1	ENSG00000148824	1.317351	3.069422e-05	0.0005951309
HIVEP1	ENSG00000095951	1.336738	3.1924e-05	0.0006146667
KRT3	ENSG00000186442	3.090866	3.4188e-05	0.0006484781
SERTAD4	ENSG00000082497	3.104254	3.449811e-05	0.0006513824
C16orf45	ENSG00000166780	1.353578	3.653859e-05	0.0006839919
AC011893.3	ENSG00000226806	1.757218	3.713711e-05	0.0006930904
RTN1	ENSG00000139970	1.04145	3.872685e-05	0.0007205712
ZNF33B	ENSG00000196693	2.366273	3.917462e-05	0.0007280864
FCER1A	ENSG00000179639	1.591975	4.002336e-05	0.0007421986
CNTNAP3	ENSG00000106714	3.692509	4.021525e-05	0.0007440943
A4GALT	ENSG00000128274	1.875581	4.258185e-05	0.0007826477
TNFSF4	ENSG00000117586	1.990132	4.413072e-05	0.0008084299
RP11-434C1.1	ENSG00000247157	1.947296	4.595215e-05	0.0008362585
BATF3	ENSG00000123685	1.104243	4.849058e-05	0.0008795609
TMEM14A	ENSG00000096092	1.401055	5.115192e-05	0.0009197924
FLT3	ENSG00000122025	1.452881	5.225973e-05	0.0009346667
CYB561A3	ENSG00000162144	1.824862	5.463865e-05	0.0009688436
GAREML	ENSG00000157833	1.473402	5.692477e-05	0.001004017
SOBP	ENSG00000112320	1.467026	5.82937e-05	0.001023514
ILF3-AS1	ENSG00000267100	1.024698	5.92372e-05	0.001033817
PPAP2A	ENSG00000067113	1.211657	6.208508e-05	0.001076659
CEP112	ENSG00000154240	1.494785	6.874548e-05	0.00117747
RP5-1091N2.9	ENSG00000228427	1.370166	7.118673e-05	0.0012093
EZH2	ENSG00000106462	1.030128	7.250586e-05	0.001221705
TDRD6	ENSG00000180113	1.662755	7.44033e-05	0.00124987
IL7R	ENSG00000168685	1.895286	7.983669e-05	0.0013216
SRGAP1	ENSG00000196935	2.068493	8.595114e-05	0.001404066
MYLPF	ENSG00000180209	1.966128	8.752243e-05	0.001422066
SIX5	ENSG00000177045	1.448868	0.0001008638	0.001605021
CTD-2135D7.5	ENSG00000262097	1.416672	0.0001066073	0.001678712
DHRS2	ENSG00000100867	2.529661	0.000112038	0.001750937
ESPNL	ENSG00000144488	1.12058	0.0001128324	0.001761693
JAK3	ENSG00000105639	1.44818	0.0001204462	0.001859578
CLCN4	ENSG00000073464	1.118603	0.000123828	0.001906469
MICAL3	ENSG00000243156	1.107849	0.0001249527	0.001920222
KIAA1161	ENSG00000164976	1.940751	0.0001293259	0.001974629
LAMB1	ENSG00000091136	2.267414	0.0001353338	0.002058785
ITIH6	ENSG00000102313	3.001075	0.0001358673	0.002065009
ASGR2	ENSG00000161944	1.626886	0.0001405717	0.002120971
HIST2H2BE	ENSG00000184678	1.019927	0.0001502466	0.002242485
IL17RB	ENSG00000056736	1.413001	0.000151805	0.002261995
TNFRSF8	ENSG00000120949	1.110907	0.0001522775	0.002266681
CCDC64	ENSG00000135127	2.091359	0.0001672738	0.002446029
HIST2H4A	ENSG00000183941	1.164501	0.000169892	0.002477254
RP11-126K1.6	ENSG00000237976	1.536278	0.0001700062	0.002477254
IDO1	ENSG00000131203	2.131076	0.0001842876	0.002658129
TACSTD2	ENSG00000184292	1.75606	0.0002045859	0.002892259
N4BP3	ENSG00000145911	1.381358	0.0002067352	0.002915195
HIST1H4I	ENSG00000198339	2.583105	0.0002079226	0.002929449
ZEB1-AS1	ENSG00000237036	2.755157	0.0002236305	0.003108539
NEURL3	ENSG00000163121	2.247177	0.0002413651	0.003329956
GGT5	ENSG00000099998	1.430768	0.000242202	0.003335956
RAB15	ENSG00000139998	1.284096	0.0002823847	0.003779628
RP1-152L7.5	ENSG00000216775	1.59823	0.0003140483	0.004130158
FZD6	ENSG00000164930	1.476669	0.0003239688	0.004237124
CCR7	ENSG00000126353	2.073482	0.0003392284	0.004408906
TBC1D4	ENSG00000136111	1.065039	0.0003493352	0.004515511
TNFRSF11B	ENSG00000164761	2.106743	0.0003521984	0.004541909
SRSF12	ENSG00000154548	1.235328	0.0003558218	0.004579324
RUFY4	ENSG00000188282	1.56002	0.0003795105	0.004822921
ITGB1BP2	ENSG00000147166	2.195783	0.0004027521	0.005050423
FMNL2	ENSG00000157827	1.022723	0.0004058511	0.005072223
AIRE	ENSG00000160224	1.987903	0.0004198833	0.005220112
FAM187B2P	ENSG00000262497	2.376364	0.0004398551	0.005419655
JADE3	ENSG00000102221	2.029832	0.0004430476	0.00544686
LRP6	ENSG00000070018	1.03124	0.0004527786	0.005515385
BIK	ENSG00000100290	1.674424	0.0004537415	0.005521076
GCSAM	ENSG00000174500	1.970476	0.0004882412	0.005855014
STAR	ENSG00000147465	1.981037	0.0004921346	0.005888939
MB	ENSG00000198125	2.333902	0.0005038069	0.005994038
ATP6V1E2	ENSG00000250565	1.194738	0.0005103296	0.006054282
FHL2	ENSG00000115641	1.446543	0.0005184366	0.006115488
LOXL2	ENSG00000134013	2.161397	0.0005294652	0.0062177
CHDH	ENSG00000016391	1.130319	0.0005594514	0.006487377
CLEC4F	ENSG00000152672	1.633751	0.0005782592	0.006678753
SFTPD	ENSG00000133661	1.414369	0.000590017	0.006772324
CLIC3	ENSG00000169583	1.200552	0.0005946353	0.006811015
ENDOD1	ENSG00000149218	1.08203	0.000603788	0.006896813
LAMP3	ENSG00000078081	1.743983	0.000608064	0.00694088
RNA5-8SP6	ENSG00000251705	1.769402	0.0006791243	0.007574883
MMP10	ENSG00000166670	2.169036	0.0006862033	0.007623103
SERPINF1	ENSG00000132386	1.165508	0.0006890896	0.007639826
MMP12	ENSG00000110347	1.700469	0.0006923595	0.007670955
CTD-2547L24.3	ENSG00000258875	1.393423	0.0007734365	0.008368139
HIST1H2AG	ENSG00000196787	1.230492	0.0007769075	0.008389287
RPL39P3	ENSG00000235174	1.197051	0.0007806359	0.008407666
U91319.1	ENSG00000262801	2.038653	0.0008037282	0.008608731
TJP3	ENSG00000105289	1.748046	0.0008298142	0.008817175
SLC1A2	ENSG00000110436	1.044794	0.0008811082	0.009208913
USP54	ENSG00000166348	1.029636	0.0009615578	0.009900108
HSD11B1	ENSG00000117594	1.007528	0.000987537	0.01011114
CYP7B1	ENSG00000172817	1.60054	0.001008092	0.01028353
LIPG	ENSG00000101670	1.676844	0.001022749	0.01039472
GFPT2	ENSG00000131459	1.779369	0.001114484	0.01110733
ADAD2	ENSG00000140955	1.881411	0.001147794	0.011346
KLF5	ENSG00000102554	1.109911	0.001172067	0.0115584
RASGRP1	ENSG00000172575	1.281906	0.001261582	0.01229505
ZMAT4	ENSG00000165061	1.208704	0.001415664	0.01343384
CTB-138E5.1	ENSG00000249639	1.685463	0.001434098	0.01356997
ADD2	ENSG00000075340	1.027904	0.001471618	0.01382768
PPP1R16B	ENSG00000101445	1.139309	0.001477593	0.01386298
TMEM92	ENSG00000167105	1.749489	0.001502843	0.01406014
FBXO27	ENSG00000161243	1.662016	0.001511468	0.01412491
RPL39P	ENSG00000228601	1.710051	0.001540408	0.01433884
FAM171B	ENSG00000144369	1.248041	0.001803482	0.0162676
TNFAIP6	ENSG00000123610	1.167606	0.001811641	0.01632775
CNN3	ENSG00000117519	1.49844	0.001814122	0.01633694
TMEM200A	ENSG00000164484	1.500715	0.001836159	0.01650853
LINC00500	ENSG00000249381	1.536182	0.001838048	0.01651656
SPRY3	ENSG00000168939	1.093798	0.001874789	0.01673854
IL15	ENSG00000164136	1.13764	0.001891513	0.01682392
BOC	ENSG00000144857	1.586731	0.002076725	0.01814074
CTA-384D8.35	ENSG00000272666	1.143796	0.002128026	0.01852063
INSM1	ENSG00000173404	1.334661	0.0024092	0.0203617
FERMT1	ENSG00000101311	1.133681	0.002409494	0.0203617
HMGN2P46	ENSG00000179362	1.242875	0.002492655	0.02092595
MARVELD2	ENSG00000152939	1.025025	0.002565377	0.02135284
IGSF9B	ENSG00000080854	1.459577	0.002579672	0.02141812
RP11-215G15.5	ENSG00000272016	1.234313	0.002947731	0.02373774
AMOTL2	ENSG00000114019	1.401873	0.002988454	0.02394948
MGLL	ENSG00000074416	1.029529	0.003098221	0.02469294
PRLR	ENSG00000113494	1.316701	0.003303881	0.02594087
CCL17	ENSG00000102970	1.277498	0.003399166	0.0265362
KCNJ15	ENSG00000157551	1.330945	0.003430125	0.02671505
PRDM11	ENSG00000019485	1.038843	0.003462992	0.02692051
P2RY14	ENSG00000174944	1.190913	0.003818038	0.02909437
LIPH	ENSG00000163898	1.252055	0.004132761	0.03088313
NEGR1	ENSG00000172260	1.227106	0.004384657	0.03226914
ADRA2A	ENSG00000150594	1.213796	0.004401749	0.03232559
ITGA2	ENSG00000164171	1.056252	0.004712044	0.03410632
GPR27	ENSG00000170837	1.001394	0.004763922	0.03439183
NHLH1	ENSG00000171786	1.157225	0.005211515	0.0369797
ATP1A3	ENSG00000105409	1.159646	0.005219928	0.03702356
FBXO2	ENSG00000116661	1.098734	0.005444185	0.03822415
PTGER3	ENSG00000050628	1.101217	0.005474866	0.03836376
TPPP	ENSG00000171368	1.064276	0.005488789	0.03843773
RP11-1259L22.1	ENSG00000253698	1.118343	0.005507125	0.03850116
KCNN1	ENSG00000105642	1.051623	0.005618239	0.0391625
RP1-257I20.14	ENSG00000270083	1.086762	0.006129839	0.04184983
SPOCK3	ENSG00000196104	1.019147	0.007012942	0.04618802
AC098823.3	ENSG00000226125	-1.00655	0.007473342	0.04833785
RP11-85A1.3	ENSG00000260475	-1.012672	0.007463593	0.0483125
ANKRD20A1	ENSG00000196774	-1.014495	0.007447417	0.04828995
PRG2	ENSG00000186652	-1.002537	0.007444857	0.04828995
TMC4	ENSG00000167608	-1.016127	0.007403767	0.04813173
KCND1	ENSG00000102057	-1.01678	0.006952866	0.04592214
EMR1	ENSG00000174837	-1.039802	0.006754369	0.04494878
NEUROD2	ENSG00000171532	-1.053542	0.006742468	0.04490559
CACNB1	ENSG00000067191	-1.009299	0.006665445	0.04453559
RP11-153M7.3	ENSG00000250771	-1.031092	0.0065016	0.04374019
PADI4	ENSG00000159339	-1.057952	0.006480521	0.04363375
RP11-1008C21.2	ENSG00000236914	-1.066281	0.006372384	0.04306289
RP11-169D4.1	ENSG00000227467	-1.065104	0.006301529	0.04274069
TGM3	ENSG00000125780	-1.089439	0.006178529	0.04209567
RP11-925D8.3	ENSG00000259600	-1.106391	0.005927864	0.04080662
GSTM2	ENSG00000213366	-1.075937	0.005826058	0.04035688
RP11-334C17.5	ENSG00000262580	-1.004814	0.005778264	0.04005925
RP11-445P17.8	ENSG00000224034	-1.064979	0.005713207	0.03964134
AP000275.65	ENSG00000265590	-1.100843	0.005678913	0.0394694
ANKRD20A3	ENSG00000132498	-1.038194	0.005577974	0.03889817
TCTEX1D1	ENSG00000152760	-1.131751	0.005461882	0.03831397
RP11-302B13.5	ENSG00000272822	-1.115017	0.005444472	0.03822415
ASB9	ENSG00000102048	-1.140489	0.005348364	0.03770892
LRRC8E	ENSG00000171017	-1.154765	0.005251781	0.0372018
NEAT1	ENSG00000245532	-1.061902	0.005148666	0.03663864
CAMP	ENSG00000164047	-1.16386	0.004959275	0.03553933
ACTG1P1	ENSG00000178631	-1.044548	0.004805264	0.03463004
RP11-872D17.8	ENSG00000254979	-1.16412	0.004639432	0.03365924
S100A8	ENSG00000143546	-1.182154	0.004600704	0.03346095
USP2	ENSG00000036672	-1.04311	0.004583731	0.03338139
RBP7	ENSG00000162444	-1.206634	0.004572751	0.03331605
MGAM	ENSG00000257335	-1.08797	0.004433081	0.03248382
NPAS2	ENSG00000170485	-1.05777	0.004375692	0.03221977
PRTN3	ENSG00000196415	-1.231737	0.00425278	0.03160698
RP11-705O1.8	ENSG00000263884	-1.132355	0.004204229	0.0312904
PSD2	ENSG00000146005	-1.278667	0.003964309	0.03000257
PTPRM	ENSG00000173482	-1.112932	0.003832748	0.02913977
ITGB4	ENSG00000132470	-1.078687	0.003814848	0.02909437
ADAMTS2	ENSG00000087116	-1.262894	0.003728175	0.02858038
RP11-97O12.6	ENSG00000271997	-1.227062	0.003678978	0.02829472
SEZ6L	ENSG00000100095	-1.165923	0.003662071	0.02819081
PPP1R2P1	ENSG00000234515	-1.338751	0.003485664	0.02704608
ANKRD20A2	ENSG00000183148	-1.327713	0.003429342	0.02671505
AC006946.15	ENSG00000235478	-1.338564	0.003405014	0.02655687
NEFM	ENSG00000104722	-1.362466	0.003300295	0.02593513
DNM1	ENSG00000106976	-1.17784	0.003293705	0.0258956
PARP15	ENSG00000173200	-1.3324	0.003289594	0.02587554
TMEM8B	ENSG00000137103	-1.176138	0.003286012	0.02585962
FAM86B1	ENSG00000186523	-1.287141	0.003251288	0.02565936
AC012487.2	ENSG00000214184	-1.324959	0.003217821	0.02545575
ALS2CL	ENSG00000178038	-1.298393	0.003198168	0.02536072
SERPINB2	ENSG00000197632	-1.292208	0.003105047	0.02472863
ENPP2	ENSG00000136960	-1.256799	0.002978816	0.02389531
GALNT14	ENSG00000158089	-1.293016	0.002978356	0.02389531
TOP2A	ENSG00000131747	-1.399479	0.002931985	0.02365686
ZNF883	ENSG00000228623	-1.320337	0.002924475	0.02361766
CTD-2207O23.3	ENSG00000268861	-1.154884	0.002921893	0.02360986
AP003774.6	ENSG00000231680	-1.4222	0.002916865	0.02358072
SULT1A4	ENSG00000213648	-1.331222	0.002881846	0.02334309
URAHP	ENSG00000222019	-1.428785	0.002873125	0.02328381
RP11-315D16.2	ENSG00000260007	-1.405687	0.00286033	0.02323686
CACNA1F	ENSG00000102001	-1.266284	0.002849104	0.02316887
CENPA	ENSG00000115163	-1.337872	0.002836374	0.02311011
RHCE	ENSG00000188672	-1.440676	0.002791373	0.0227882
INTU	ENSG00000164066	-1.033891	0.002748005	0.02250057
RP11-432J24.3	ENSG00000234311	-1.358996	0.002701401	0.02217366
KLK1	ENSG00000167748	-1.450758	0.002673448	0.02200985
ZNF503	ENSG00000165655	-1.093836	0.002628436	0.02170545
CTD-2201I18.1	ENSG00000249825	-1.466126	0.002595247	0.02149367
C1orf51	ENSG00000159208	-1.090344	0.002593102	0.02149367
PTPRU	ENSG00000060656	-1.475374	0.002590623	0.02148754
EPB41L1	ENSG00000088367	-1.279646	0.002589259	0.02148696
RASGRP2	ENSG00000068831	-1.08184	0.002549253	0.02124518
ARHGEF16	ENSG00000130762	-1.476419	0.002541156	0.02121508
GSDMB	ENSG00000073605	-1.447282	0.00253945	0.0212115
GLT1D1	ENSG00000151948	-1.292939	0.002509689	0.02102995
IGKC	ENSG00000211592	-1.024845	0.002481311	0.02084125
RAB3IL1	ENSG00000167994	-1.38745	0.002463105	0.02069882
TMEM51-AS1	ENSG00000175147	-1.101075	0.002462539	0.02069882
NIPAL4	ENSG00000172548	-1.323513	0.002454	0.0206432
BAMBI	ENSG00000095739	-1.310307	0.00242553	0.02046595
RP11-124O11.1	ENSG00000234944	-1.493099	0.002411879	0.02037148
FCGR1B	ENSG00000198019	-1.461159	0.002394248	0.0202845
F2RL3	ENSG00000127533	-1.534835	0.002301682	0.01967536
ALDH8A1	ENSG00000118514	-1.541827	0.002261941	0.01947048
ARHGAP8	ENSG00000241484	-1.524579	0.002260253	0.01946727
BIRC5	ENSG00000089685	-1.291241	0.002235073	0.01928041
WDR63	ENSG00000162643	-1.546035	0.002159016	0.01874121
AC062017.1	ENSG00000222020	-1.439792	0.002153386	0.01870212
AKR7A3	ENSG00000162482	-1.169905	0.00210625	0.01836964
TMC8	ENSG00000167895	-1.082952	0.002103953	0.01835926
KCNMA1	ENSG00000156113	-1.585159	0.002064271	0.01806047
COL7A1	ENSG00000114270	-1.406386	0.002056568	0.01801207
MYEOV	ENSG00000172927	-1.616368	0.001960162	0.0173139
CPNE9	ENSG00000144550	-1.588611	0.001917879	0.01701285
LINC00346	ENSG00000255874	-1.620913	0.001890761	0.01682392
ME1	ENSG00000065833	-1.109197	0.001881423	0.01676762
SNORD3B-2	ENSG00000262074	-1.47639	0.001870177	0.01672378
RP3-455J7.4	ENSG00000241666	-1.605009	0.001858846	0.01665835
SYT3	ENSG00000213023	-1.641057	0.001819794	0.01637026
C1orf127	ENSG00000175262	-1.542373	0.001812117	0.01632775
DEPDC1	ENSG00000024526	-1.667437	0.001772293	0.01604733
C1orf228	ENSG00000198520	-1.370511	0.001767465	0.01601235
GM2A	ENSG00000196743	-1.026361	0.00171359	0.01560091
TLE6	ENSG00000104953	-1.452	0.001684465	0.01536947
CCDC88C	ENSG00000015133	-1.020911	0.001672193	0.0152802
SPATA18	ENSG00000163071	-1.5407	0.001634623	0.01503038
STARD13	ENSG00000133121	-1.097332	0.001602728	0.01478626
