gene_name	gene_id	log2FoldChange	pvalue	padj
YPEL2	ENSG00000175155	1.072342	3.360446e-17	6.490834e-16
MMP1	ENSG00000196611	1.156524	4.131053e-17	7.909993e-16
CFB	ENSG00000243649	1.172985	8.591787e-17	1.605291e-15
SLC22A18	ENSG00000110628	1.024395	1.402058e-15	2.3242e-14
NLRP1	ENSG00000091592	1.081518	9.471289e-15	1.464633e-13
PIK3IP1	ENSG00000100100	1.695534	1.512505e-14	2.297489e-13
RP11-284F21.10	ENSG00000272405	1.350515	7.761383e-14	1.093894e-12
H1F0	ENSG00000189060	1.024459	1.222818e-13	1.694053e-12
DNAH5	ENSG00000039139	1.036269	2.67434e-12	3.244739e-11
CREB3L4	ENSG00000143578	1.018706	5.524742e-12	6.493781e-11
FAM229A	ENSG00000225828	1.006277	6.868081e-12	8.005671e-11
TTLL1	ENSG00000100271	1.024954	8.452908e-11	8.847126e-10
CAPS	ENSG00000105519	1.309332	9.387427e-11	9.75597e-10
MTURN	ENSG00000180354	1.091637	1.045024e-10	1.082406e-09
TRAPPC6A	ENSG00000007255	1.189729	1.239375e-10	1.273453e-09
CPT1A	ENSG00000110090	1.088002	2.012338e-10	2.036486e-09
ZBED2	ENSG00000177494	1.173244	6.252551e-10	5.997242e-09
LINC00842	ENSG00000223477	1.244962	1.15012e-09	1.065414e-08
RP3-428L16.2	ENSG00000272841	1.03355	1.849491e-09	1.667242e-08
TCP11L2	ENSG00000166046	1.327515	2.862242e-09	2.518414e-08
ADAMTS13	ENSG00000160323	1.444933	2.997813e-09	2.628707e-08
EPPK1	ENSG00000227184	1.384519	3.057599e-09	2.67657e-08
CCDC176	ENSG00000119636	1.011708	1.506573e-08	1.209727e-07
MST1	ENSG00000173531	1.556569	2.347442e-08	1.836192e-07
ADSSL1	ENSG00000185100	1.015141	8.543284e-08	6.178468e-07
PAQR6	ENSG00000160781	1.001048	9.611089e-08	6.867034e-07
RP4-717I23.3	ENSG00000223745	1.004405	9.840911e-08	7.008527e-07
OSER1-AS1	ENSG00000223891	1.21204	1.386792e-07	9.723927e-07
CARF	ENSG00000138380	1.00545	1.440142e-07	1.008426e-06
REPS2	ENSG00000169891	1.044718	1.717667e-07	1.186605e-06
FRAT1	ENSG00000165879	1.108796	2.797368e-07	1.877034e-06
WBSCR27	ENSG00000165171	1.330082	3.771935e-07	2.478172e-06
KIAA1107	ENSG00000069712	1.031643	1.160306e-06	7.089076e-06
HIST1H2AC	ENSG00000180573	1.015906	2.216256e-06	1.302494e-05
SEMA3B	ENSG00000012171	1.037008	2.504776e-06	1.462035e-05
SSPN	ENSG00000123096	1.066676	2.740728e-06	1.588346e-05
LINC00313	ENSG00000185186	1.206997	7.924549e-06	4.255378e-05
LYRM9	ENSG00000232859	1.018985	2.957483e-05	0.0001448059
FAM222A	ENSG00000139438	-1.151059	1.092182e-05	5.764582e-05
MAL	ENSG00000172005	-1.147836	1.623985e-06	9.729411e-06
AC007040.7	ENSG00000239322	-1.326874	5.056408e-07	3.270559e-06
GPR111	ENSG00000164393	-1.193184	3.536649e-07	2.334521e-06
STON2	ENSG00000140022	-1.029109	2.686266e-07	1.807199e-06
POLR3G	ENSG00000113356	-1.046627	3.223927e-09	2.811009e-08
ARTN	ENSG00000117407	-1.132951	2.615256e-09	2.310317e-08
NAA60	ENSG00000262621	-1.462651	5.515585e-13	7.207622e-12
CRABP2	ENSG00000143320	-1.731806	1.465895e-13	2.019925e-12
FAM216A	ENSG00000204856	-1.195501	1.890511e-14	2.846464e-13
MFSD2A	ENSG00000168389	-1.497879	9.006431e-15	1.394145e-13
S1PR1	ENSG00000170989	-1.015961	2.449043e-18	5.156354e-17
SGK2	ENSG00000101049	-1.20247	8.067645e-19	1.746255e-17
ADORA2A	ENSG00000128271	-1.347493	1.011588e-19	2.379854e-18
OLFML2B	ENSG00000162745	-1.668728	1.073715e-22	3.230144e-21
APLN	ENSG00000171388	-1.856327	2.955582e-24	9.725691e-23
EDN2	ENSG00000127129	-1.3046	7.165312e-26	2.639195e-24
NOP16	ENSG00000048162	-1.147483	1.984176e-31	9.599305e-30
FAH	ENSG00000103876	-1.011453	2.826168e-37	1.802324e-35
LYAR	ENSG00000145220	-1.381116	1.076489e-37	7.099766e-36
MCM10	ENSG00000065328	-1.015437	9.085175e-39	6.315834e-37
AEN	ENSG00000181026	-1.14184	3.25407e-39	2.357749e-37
WDR4	ENSG00000160193	-1.12791	9.925897e-42	8.235827e-40
DHX37	ENSG00000150990	-1.13778	1.151478e-43	1.027212e-41
ATAD3B	ENSG00000160072	-1.08655	2.691062e-54	3.490014e-52
CA2	ENSG00000104267	-1.126651	4.437619e-63	8.669085e-61
RRP12	ENSG00000052749	-1.123188	1.285501e-63	2.543479e-61
HK2	ENSG00000159399	-1.202557	9.644143e-66	2.096311e-63
MRTO4	ENSG00000053372	-1.092776	1.785807e-67	4.052994e-65
CCDC86	ENSG00000110104	-1.253435	3.418232e-83	1.425772e-80
GAL3ST1	ENSG00000128242	-1.105588	1.442933e-88	6.549641e-86
NOL6	ENSG00000165271	-1.083548	1.066179e-91	5.484779e-89
HSPD1	ENSG00000144381	-1.014401	1.315797e-101	9.669855e-99
BOP1	ENSG00000170727	-1.20415	3.580339e-107	3.069743e-104
DDX21	ENSG00000165732	-1.050181	3.022137e-107	2.91504e-104
IPO4	ENSG00000196497	-1.150222	5.414773e-113	6.428169e-110
FKBP4	ENSG00000004478	-1.101245	8.926391e-146	4.592033e-142
