gene_name	gene_id	log2FoldChange	pvalue	padj
BTBD11	ENSG00000151136	1.016515	0.0001734487	0.005822099
RP1-193H18.2	ENSG00000267194	1.003505	0.0001760731	0.005869697
KRT6A	ENSG00000205420	-1.004754	0.0001780603	0.005911962
BSND	ENSG00000162399	-1.009163	0.0001425948	0.005145265
AFAP1L2	ENSG00000169129	-1.09213	0.0001302674	0.004865784
MARCO	ENSG00000019169	-1.029972	0.0001162144	0.004526027
SBSN	ENSG00000189001	-1.111783	0.0001056443	0.004224485
INPP5D	ENSG00000168918	-1.117869	8.070842e-05	0.003472364
GPR115	ENSG00000153294	-1.272804	6.36429e-05	0.002979975
LGALS7	ENSG00000205076	-1.300755	5.470383e-05	0.002660586
C14orf132	ENSG00000227051	-1.068778	5.251455e-05	0.002599628
KPNA7	ENSG00000185467	-1.069552	4.033779e-05	0.002180762
ANKRD30B	ENSG00000180777	-1.266354	3.699579e-05	0.002068115
FOXD1	ENSG00000251493	-1.309723	3.534545e-05	0.002003112
EXOC3L2	ENSG00000130201	-1.319028	2.286898e-05	0.001440045
RSAD2	ENSG00000134321	-1.017079	2.23293e-05	0.001416919
SYTL5	ENSG00000147041	-1.477238	2.228945e-05	0.001416919
KRT83	ENSG00000170523	-1.453916	1.940535e-05	0.001275708
TMPRSS11E	ENSG00000087128	-1.479301	1.818721e-05	0.001225269
CMPK2	ENSG00000134326	-1.032085	1.679445e-05	0.001154882
KRTDAP	ENSG00000188508	-1.381758	1.63174e-05	0.001141177
CLIC3	ENSG00000169583	-1.280435	1.601569e-05	0.001124862
HCAR2	ENSG00000182782	-1.119003	1.421133e-05	0.001042693
SPRR1B	ENSG00000169469	-1.554781	1.391207e-05	0.001025313
MAPK10	ENSG00000109339	-1.593117	1.287511e-05	0.0009870277
IFIT1	ENSG00000185745	-1.268811	1.263111e-05	0.0009838497
CAMK2N2	ENSG00000163888	-1.029619	1.050548e-05	0.0008740783
BCAS1	ENSG00000064787	-1.285389	9.92766e-06	0.0008497974
AKR1B15	ENSG00000227471	-1.295666	8.646246e-06	0.0007942914
FAM83A	ENSG00000147689	-1.374086	7.638047e-06	0.0007201923
IFI27	ENSG00000165949	-1.812229	7.399476e-06	0.0007153552
KCNK6	ENSG00000099337	-1.143122	5.519538e-06	0.0005777936
IFI44L	ENSG00000137959	-1.824511	5.074374e-06	0.0005380473
ISG15	ENSG00000187608	-1.085794	4.531374e-06	0.0005136078
HEPACAM2	ENSG00000188175	-2.012154	3.997369e-06	0.0004795383
A2ML1	ENSG00000166535	-1.79787	3.285061e-06	0.0004153075
ADRB1	ENSG00000043591	-1.433332	3.137822e-06	0.0003997683
SAMD9	ENSG00000205413	-1.026749	2.839307e-06	0.0003705804
TINCR	ENSG00000223573	-1.141013	2.830658e-06	0.0003705804
CASP14	ENSG00000105141	-1.188395	2.544244e-06	0.0003455756
GNG4	ENSG00000168243	-1.714819	2.134365e-06	0.0003104273
AL591684.1	ENSG00000215020	-1.154364	1.752643e-06	0.00026671
IL1RN	ENSG00000136689	-1.765996	1.421057e-06	0.0002297547
IVL	ENSG00000163207	-1.966698	1.085792e-06	0.0001858852
TCHH	ENSG00000159450	-1.227917	8.976514e-07	0.0001621198
SULT2B1	ENSG00000088002	-1.043697	8.2563e-07	0.0001559682
PADI1	ENSG00000142623	-1.779251	5.817167e-07	0.0001241625
VSTM2L	ENSG00000132821	-1.541061	4.062218e-07	9.21514e-05
RN7SL3	ENSG00000266037	-1.384233	3.569215e-07	8.261979e-05
ID3	ENSG00000117318	-1.13084	2.917135e-07	7.491112e-05
MUCL1	ENSG00000172551	-2.690427	1.789287e-07	5.159111e-05
AKR1B10	ENSG00000198074	-2.328308	1.44528e-07	4.398736e-05
NPNT	ENSG00000168743	-1.066423	1.303203e-07	4.199635e-05
OLFML3	ENSG00000116774	-2.525796	3.987779e-08	1.771328e-05
TMPRSS4	ENSG00000137648	-1.658752	3.806013e-08	1.73755e-05
IFI44	ENSG00000137965	-1.592335	2.653943e-08	1.282869e-05
SMIM5	ENSG00000204323	-1.43817	1.056738e-08	5.98879e-06
AIM1L	ENSG00000176092	-1.077396	2.440249e-09	1.822977e-06
RGS2	ENSG00000116741	-1.121343	2.309815e-09	1.807705e-06
CXXC5	ENSG00000171604	-1.350991	1.719498e-09	1.569997e-06
KRT16	ENSG00000186832	-1.605866	3.216535e-11	6.607968e-08
LY6D	ENSG00000167656	-2.602966	2.482869e-11	5.829423e-08
ATP6V0D2	ENSG00000147614	-2.066455	1.82978e-13	1.002414e-09
NCCRP1	ENSG00000188505	-1.80129	4.75636e-19	3.908539e-15
S100A14	ENSG00000189334	-1.150078	6.673774e-27	1.096835e-22
