term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.A017_HT29_24H_I10_Ro-4987655_0.37uM up	ab2fade8-876b-49f7-9463-0a62d89291e7	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.A017	HT29	24H	I10	Ro-4987655	0.37uM	up
XPR012_MCF7.311_96H_M12_BCL3 down	4023f20f-1383-495e-aa8c-0f6ba8a36cff	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR012	MCF7.311	96H	M12	BCL3	N/A	down
ERG004_VCAP_24H_F05_BRD-K83732250_30uM up	ff5b06ff-e793-4d90-8a93-2c4965299c14	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	ERG004	VCAP	24H	F05	BRD-K83732250	30uM	up
PAC067_U2OS_6H_L01_thioridazine_20uM up	6094cd09-158c-4d07-943d-ba48247ffbae	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	PAC067	U2OS	6H	L01	thioridazine	20uM	up
PCLB003_HCC515_24H_H15_staurosporine_1.11uM up	dc69bdc0-a8de-483f-830d-1da395cf0158	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	PCLB003	HCC515	24H	H15	staurosporine	1.11uM	up
PAC067_U2OS_6H_J02_sirolimus_20uM up	5926c98b-511d-4777-b875-f1a99ba6330c	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	PAC067	U2OS	6H	J02	sirolimus	20uM	up
XPR012_MCF7.311_96H_L14_C17ORF67 down	3d2bbaca-cc1f-470a-8546-e290866f4a96	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR012	MCF7.311	96H	L14	C17ORF67	N/A	down
XPR036_A375.311_96H_B15_LATS2 down	96fc951f-044a-4b58-99d3-19f6a810fdbe	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR036	A375.311	96H	B15	LATS2	N/A	down
PBIOA022_HCC515_24H_P23_erlotinib_0.125uM up	ce978322-be7e-4ea0-8852-3d2a2cf17ff5	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	PBIOA022	HCC515	24H	P23	erlotinib	0.125uM	up
XPR019_A375.311_96H_C21_KDM4E up	26e0ebdb-da9e-4860-93d9-7dcf37bcbf10	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR019	A375.311	96H	C21	KDM4E	N/A	up
REP.B021_YAPC_24H_M19_neratinib_2.22uM up	f248d2f0-a8bc-48f4-a2ac-74d8987ce7f9	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.B021	YAPC	24H	M19	neratinib	2.22uM	up
ASG003_XC.P909_24H_N17_trametinib_1.11uM up	2c6f0a3c-031f-4382-a157-4f51be61acc4	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	ASG003	XC.P909	24H	N17	trametinib	1.11uM	up
XPR020_BICR6.311_96H_J06_MAP4K4 up	41ed5f0e-e350-40f7-bb40-032cb9c08472	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR020	BICR6.311	96H	J06	MAP4K4	N/A	up
LJP008_HEK293_24H_H22_C-646_0.37uM down	ba52ff8e-d2fc-4d0e-a2c6-bf9e0d4b1509	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	LJP008	HEK293	24H	H22	C-646	0.37uM	down
CPC006_HT29_6H_F17_teniposide_1.25uM down	4616ad61-45fa-47b8-81a4-111fb6aa6a02	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	CPC006	HT29	6H	F17	teniposide	1.25uM	down
REP.A009_YAPC_24H_G19_TAK-733_10uM up	b2743463-57c0-4c2d-89d3-4d307db02bc1	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.A009	YAPC	24H	G19	TAK-733	10uM	up
PBIOA012_XC.L10_24H_E19_PD-0325901_10uM up	8789916a-3d99-43c7-9513-c8763947fa02	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	PBIOA012	XC.L10	24H	E19	PD-0325901	10uM	up
ASG003_XC.P914_24H_F10_quizartinib_10uM up	79617715-71dc-4276-83ec-ca61b87d323d	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	ASG003	XC.P914	24H	F10	quizartinib	10uM	up
XPR024_A375.311_96H_J04_SOSTDC1 up	68582833-a4e7-4d40-971a-7b1b9e3f0c15	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR024	A375.311	96H	J04	SOSTDC1	N/A	up
MOAR005_PC3_24H_D11_taladegib_3.33uM up	b5bd456a-7d9e-440c-8161-d8705a2e4c86	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	MOAR005	PC3	24H	D11	taladegib	3.33uM	up
LJP008_HELA_24H_N10_tranylcypromine_0.37uM up	48c86cdc-d148-4c39-abbf-e539039bed48	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	LJP008	HELA	24H	N10	tranylcypromine	0.37uM	up
REP.A004_YAPC_24H_D13_perhexiline_10uM up	4dfb06da-3106-4296-8155-c0da4a79335f	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.A004	YAPC	24H	D13	perhexiline	10uM	up
XPR037_YAPC.311_96H_B16_GHRL down	be3a05e8-45b5-4784-8e9a-da4a755f6711	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR037	YAPC.311	96H	B16	GHRL	N/A	down
TA.XPR001_DLD1_8D_O15_CTNNB1_20uL up	dc2e1db0-5d10-4dcf-bd83-2d20a71ead0c	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	TA.XPR001	DLD1	8D	O15	CTNNB1	20uL	up
XPR037_YAPC.311_96H_A16_FSCN1 down	f55185c4-cdf5-47e1-8b18-ec60f72883c1	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	XPR037	YAPC.311	96H	A16	FSCN1	N/A	down
REP.A011_YAPC_24H_M10_moclobemide_0.37uM down	daf203ef-e259-4072-b2a7-164d3d43a9ca	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.A011	YAPC	24H	M10	moclobemide	0.37uM	down
REP.B018_MCF10A_24H_H14_gefitinib_0.74uM up	4d18b17b-027b-4477-b9bd-7a12b3c7116c	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	REP.B018	MCF10A	24H	H14	gefitinib	0.74uM	up
ASG003_XC.P033_24H_N20_PD-0325901_1.11uM up	c9dfd7e1-7018-4ec4-958a-b1225e33b3d6	250	1.4893941925783294e-18	1.937141878510763e-14	6.739135135135135	33	ASG003	XC.P033	24H	N20	PD-0325901	1.11uM	up
