term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
LJP001_BT20_6H_H13_WH-4025_0.37uM down	1c9e93fb-1d89-462d-a558-e6497a29383b	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP001	BT20	6H	H13	WH-4025	0.37uM	down
CRCGN016_MCF10A.WT.HP_24H_I08_sulfafurazole_30uM down	a00b0d07-4138-4554-b792-9bc5769aced9	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CRCGN016	MCF10A.WT.HP	24H	I08	sulfafurazole	30uM	down
REP.A003_A375_24H_A22_alvespimycin_0.37uM down	662d45f2-9d0b-4d0a-a66d-c00e99d41d67	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	REP.A003	A375	24H	A22	alvespimycin	0.37uM	down
REP.A014_MCF10A_24H_K14_PF-03758309_3.33uM up	11570d18-4536-48f9-9de2-c4116990e5f8	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	REP.A014	MCF10A	24H	K14	PF-03758309	3.33uM	up
XPR008_U251MG.311_96H_P11_LTF up	dffdd055-2f6f-4fb6-965c-4dae2e04fcaa	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	XPR008	U251MG.311	96H	P11	LTF	N/A	up
CPC006_VCAP_6H_N11_LDN-193189_10uM up	39aa2f5f-1ccf-4ed3-9886-ff01f4cc1f28	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CPC006	VCAP	6H	N11	LDN-193189	10uM	up
HOG001_A549_24H_P16_geldanamycin_1.11uM down	108578b8-8f4c-4dbe-b4e5-d73b1bc8d723	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	HOG001	A549	24H	P16	geldanamycin	1.11uM	down
PAC012_U2OS_6H_A20_BRD-K86250672_10uM down	0135765f-5530-43ba-b558-09ba46be9dff	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	PAC012	U2OS	6H	A20	BRD-K86250672	10uM	down
CPC014_A375_6H_C11_SB-590885_10uM down	e704a9f9-9305-4909-ba1d-c2ec4b6cc369	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CPC014	A375	6H	C11	SB-590885	10uM	down
LJP001_MCF10A_6H_J07_PD-184352_0.37uM down	4532d8a5-a675-49f0-81e7-11e3989b11c5	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP001	MCF10A	6H	J07	PD-184352	0.37uM	down
LJP009_HCC515_24H_H12_dabrafenib_0.04uM up	4cb19bf8-cb6c-4195-8e5f-80628d2e85be	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP009	HCC515	24H	H12	dabrafenib	0.04uM	up
ERG005_VCAP_24H_D03_withaferin-a_4uM up	9bcc36e7-1abd-48cf-9048-1ee0d0a01193	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	ERG005	VCAP	24H	D03	withaferin-a	4uM	up
LJP005_MDAMB231_3H_A19_crizotinib_10uM up	6539a2a9-5de8-42f4-b884-a8b5868bae12	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP005	MDAMB231	3H	A19	crizotinib	10uM	up
LCP001_MCF10A.WT_3H_D22_IKK-16_10uM up	d12b2efc-4e00-4467-a63e-b15c84566e6e	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	D22	IKK-16	10uM	up
LJP008_HCC515_24H_G14_dasatinib_3.33uM down	d58b2c9c-a0a7-4de2-994b-736004061ab9	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP008	HCC515	24H	G14	dasatinib	3.33uM	down
LCP001_MCF10A.WT_3H_N21_PD-0325901_1.11uM down	54498e64-437b-4562-8d3e-566ed77d08d5	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	N21	PD-0325901	1.11uM	down
CRCGN017_MCF10A.TP53.M_24H_K10_wortmannin_10uM up	573b4819-4174-4b2f-8659-db61a835e12f	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CRCGN017	MCF10A.TP53.M	24H	K10	wortmannin	10uM	up
LCP001_MCF10A.WT_3H_K02_KU-55933_3.33uM up	81d08a9b-55d8-48a9-9107-a6222400d7b5	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	K02	KU-55933	3.33uM	up
CRCGN016_MCF10A.WT.HP_24H_N11_urethane_40uM down	58dcf9f5-cbbb-457b-8825-a35b2e0f93da	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CRCGN016	MCF10A.WT.HP	24H	N11	urethane	40uM	down
PBIOA008_XC.L10_24H_M04_BRD-A15079084_10uM up	7e458806-2779-4d8a-82cb-5322610fa243	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	PBIOA008	XC.L10	24H	M04	BRD-A15079084	10uM	up
EMU001_THP1_3H_H01_RN-486_10uM up	b933c498-ba5c-4d73-ad2d-9e1810d21beb	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	EMU001	THP1	3H	H01	RN-486	10uM	up
XPR010_U251MG.311_96H_L01_ATIC up	784f09e2-1326-4327-8858-12df9fb0da4c	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	XPR010	U251MG.311	96H	L01	ATIC	N/A	up
LCP001_MCF10A.WT_3H_O14_afatinib_3.33uM down	87852125-cb6d-4cf6-84c3-b9c075517fcc	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	O14	afatinib	3.33uM	down
LJP006_MCF10A_3H_N11_gefitinib_0.12uM down	73ce60a1-f1de-4ebe-a1a7-f890126afe36	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP006	MCF10A	3H	N11	gefitinib	0.12uM	down
MOAR009_HEC265_24H_I23_defactinib_3.33uM down	2b00f127-f209-49b2-986b-8694fc8f14c0	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	MOAR009	HEC265	24H	I23	defactinib	3.33uM	down
CPC004_HCC515_6H_E07_daunorubicin_10uM down	0ace4a5f-cb7f-4f60-963a-8d1097274a4b	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CPC004	HCC515	6H	E07	daunorubicin	10uM	down
LCP001_MCF10A.KRAS.HG_24H_L24_I-BET-762_1.11uM up	be4547f3-7587-4fdb-8409-90bffe698522	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.KRAS.HG	24H	L24	I-BET-762	1.11uM	up
REP.B022_A549_24H_D14_BRD-K68552125_0.66uM up	b64205cc-d9da-4341-9635-587c22a2a32e	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	REP.B022	A549	24H	D14	BRD-K68552125	0.66uM	up
DOSVAL005_MCF7_24H_D04_BRD-K91663486_20uM up	02c50a3c-7248-413a-841d-f2b590d6cda1	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	DOSVAL005	MCF7	24H	D04	BRD-K91663486	20uM	up
LJP006_MCF10A_3H_K05_AT-7519_0.12uM up	8c1b75ec-3808-4284-9df8-80b452425dad	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP006	MCF10A	3H	K05	AT-7519	0.12uM	up
LCP001_MCF10A.WT_3H_E15_WHI-P154_1.11uM down	3354df23-9778-4d69-a925-50fa585b2f96	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	E15	WHI-P154	1.11uM	down
LCP001_MCF10A.WT_3H_M01_niclosamide_10uM up	1d6651c6-6bd0-4ea4-94e1-45f686ecca9f	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LCP001	MCF10A.WT	3H	M01	niclosamide	10uM	up
LJP001_BT20_6H_C18_JW-7-24-1_2.22uM up	e24ac574-2084-4601-b4c8-428a578a67d4	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP001	BT20	6H	C18	JW-7-24-1	2.22uM	up
LJP001_MCF7_24H_E22_saracatinib_2.22uM down	239b3091-ceda-4fb6-bb64-41a0d85cb3ac	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP001	MCF7	24H	E22	saracatinib	2.22uM	down
LJP008_HUVEC.A_24H_A04_tanespimycin_10uM down	f51ba137-218d-43f5-a6e6-13d2d895fdd1	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP008	HUVEC.A	24H	A04	tanespimycin	10uM	down
LJP006_MDAMB231_3H_E15_palbociclib_1.11uM up	f4056f3a-a6fd-46fb-9e6a-e1086278a8bd	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP006	MDAMB231	3H	E15	palbociclib	1.11uM	up
LJP001_MCF10A_6H_O15_WZ-4002_10uM down	681d42e3-a97a-49d5-a6f6-b5fa32442339	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP001	MCF10A	6H	O15	WZ-4002	10uM	down
CPC006_HA1E_24H_H17_BI-2536_10uM up	c2628476-b722-4912-a0cd-53caaf7e7a6a	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CPC006	HA1E	24H	H17	BI-2536	10uM	up
LJP002_MCF10A_24H_E19_PI-103_10uM up	d84e0283-3bed-4500-9cd1-3052c3129e78	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP002	MCF10A	24H	E19	PI-103	10uM	up
RAD001_HCC515_6H_F06_gefitinib_0.37uM down	5ad5b10b-1e7f-4fe7-88a6-c952326c4543	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	RAD001	HCC515	6H	F06	gefitinib	0.37uM	down
CPC006_T3M10_6H_A15_narciclasine_10uM up	17822702-e7af-4cc3-9fcf-bc54872e8a64	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	CPC006	T3M10	6H	A15	narciclasine	10uM	up
LJP009_NPC.CAS9_24H_D04_PF-03758309_0.37uM up	014d9c27-4661-47c3-9461-1f7c04fadaad	250	4.997754272186778e-09	0.0001996489787296747	45.336	5	LJP009	NPC.CAS9	24H	D04	PF-03758309	0.37uM	up
LJP006_MDAMB231_24H_O03_geldanamycin_1.11uM down	2c9f7bcc-d169-420f-a25a-fc374bf02fd0	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LJP006	MDAMB231	24H	O03	geldanamycin	1.11uM	down
LCP001_MCF10A.PIK3CA.HH_24H_L24_I-BET-762_1.11uM up	6d4e94ea-ae89-47ec-91aa-4f0b79d7bf3a	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LCP001	MCF10A.PIK3CA.HH	24H	L24	I-BET-762	1.11uM	up
LCP001_MCF10A.WT_12H_C04_GDC-0068_10uM up	10418193-1de8-4117-9f36-579ba294f0a3	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LCP001	MCF10A.WT	12H	C04	GDC-0068	10uM	up
LJP001_MCF10A_6H_K01_selumetinib_10uM down	75ea111c-83b4-46f4-8e25-c85ff5709a51	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LJP001	MCF10A	6H	K01	selumetinib	10uM	down
LJP009_HUVEC.A_24H_L19_AZD-1480_10uM down	6e9ce970-4ec1-475b-81b1-3dfde391687f	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LJP009	HUVEC.A	24H	L19	AZD-1480	10uM	down
NMH002_NPC_6H_J05_brefeldin-a_10uM down	21805386-3e76-4221-8bfb-3cc263706efe	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	NMH002	NPC	6H	J05	brefeldin-a	10uM	down
PAC002_U2OS_6H_N21_pentylenetetrazol_15uM down	86a537cb-56e2-41eb-a815-e4a8a12521e0	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	PAC002	U2OS	6H	N21	pentylenetetrazol	15uM	down
PAC004_U2OS_6H_K24_fluphenazine_20uM up	85137b8a-2e45-4b5b-8db8-091c20914f70	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	PAC004	U2OS	6H	K24	fluphenazine	20uM	up
CPC014_A375_6H_K21_PD-0325901_10uM down	50578a63-eff1-4c7d-8f72-ed2aee9eeb64	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	CPC014	A375	6H	K21	PD-0325901	10uM	down
REP.A007_YAPC_24H_E14_ganetespib_3.33uM down	39c38faa-71c6-415a-ac89-5b77b55024b6	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	REP.A007	YAPC	24H	E14	ganetespib	3.33uM	down
REP.A015_MCF10A_24H_E09_epirubicin_1.11uM up	c441f4c5-4ba8-4c4b-aeb2-90a4578954bd	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	REP.A015	MCF10A	24H	E09	epirubicin	1.11uM	up
REP.A020_HT29_24H_N04_BRD-K47869605_0.37uM down	9db361cf-76de-4a3e-92dc-703dab9ebb0f	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	REP.A020	HT29	24H	N04	BRD-K47869605	0.37uM	down
ASG003_MCF7_6H_G04_amlodipine_10uM up	054f05bc-a35b-4c11-a8b5-9e8d199da98e	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	ASG003	MCF7	6H	G04	amlodipine	10uM	up
CPC006_SW948_6H_C06_AS-605240_10uM down	5d6dd2d2-65d7-4b95-b585-ddbf137efbab	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	CPC006	SW948	6H	C06	AS-605240	10uM	down
HOG001_A549_6H_G21_BRD-A15079084_0.004uM up	f42daeac-fcfc-4499-ad52-45029173bcb9	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	HOG001	A549	6H	G21	BRD-A15079084	0.004uM	up
ISO002_HCT116.TP53.M_24H_A21_atrasentan_1.11uM down	50cd56cd-3cf3-4d86-aef5-bae3926864bf	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	ISO002	HCT116.TP53.M	24H	A21	atrasentan	1.11uM	down
LCP001_MCF10A.WT_3H_O15_afatinib_1.11uM down	9c9ba1ed-65cb-4434-a953-f0e92b84d497	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LCP001	MCF10A.WT	3H	O15	afatinib	1.11uM	down
LJP005_MCF10A_3H_P22_trametinib_0.37uM down	e8ccb766-ec2a-4744-baf5-c12469e6511e	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LJP005	MCF10A	3H	P22	trametinib	0.37uM	down
LJP009_HUVEC.A_24H_H18_VX-745_0.04uM down	d16db1e9-ee4c-4111-a3c6-44d8d886d077	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LJP009	HUVEC.A	24H	H18	VX-745	0.04uM	down
LKCP002_A549_24H_K24_ganetespib_0.12uM down	5837a081-17ec-4d93-8b2c-3e14485424fd	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	LKCP002	A549	24H	K24	ganetespib	0.12uM	down
MOAR003_A375_24H_F17_lestaurtinib_3.33uM down	51ae8db8-ad54-4a0b-a5cc-5402554b2649	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	MOAR003	A375	24H	F17	lestaurtinib	3.33uM	down
MUC.CP003_MCF7_6H_A23_ingenol_10uM up	9b6ca0f3-ef0b-469a-950a-d316668eb49b	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	MUC.CP003	MCF7	6H	A23	ingenol	10uM	up
PAC001_U2OS_6H_K24_fluphenazine_20uM up	978ce9db-4276-4712-88cd-c2a221b3c7f0	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	PAC001	U2OS	6H	K24	fluphenazine	20uM	up
PAC024_U2OS_6H_H24_BRD-K75944637_10uM down	385b92e5-56a3-4d7d-9aa7-a93c29529ef7	250	1.132725581612381e-06	0.0017136994088883326	36.268800000000006	4	PAC024	U2OS	6H	H24	BRD-K75944637	10uM	down
