term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.A020_YAPC_24H_F01_refametinib_10uM up	4f824ac5-6ac8-482e-bfde-34a20f95fea2	250	1.2520312490460424e-29	1.0503321449028476e-23	6.393538461538461	55	REP.A020	YAPC	24H	F01	refametinib	10uM	up
REP.A021_YAPC_24H_E13_MEK-162_10uM up	19dc22e7-00f8-426d-bba8-4ce2c99ddaae	250	1.2520312490460424e-29	1.0503321449028476e-23	6.393538461538461	55	REP.A021	YAPC	24H	E13	MEK-162	10uM	up
REP.B020_HT29_24H_F13_linsitinib_2.22uM up	3791a042-fc66-48aa-8c4f-ef1dfc5ae5a6	250	1.148700325596644e-28	6.424317165958924e-23	6.277292307692308	54	REP.B020	HT29	24H	F13	linsitinib	2.22uM	up
REP.A014_YAPC_24H_M02_AZD-8330_3.33uM up	471f6b27-3f77-4aa1-bf59-ace44acef73f	250	1.0260928633909097e-27	3.443167473323171e-22	6.161046153846153	53	REP.A014	YAPC	24H	M02	AZD-8330	3.33uM	up
REP.B021_YAPC_24H_E13_MEK-162_2.22uM up	b7203c30-5b1f-49cd-9bab-167e45eb2120	250	1.0260928633909097e-27	3.443167473323171e-22	6.161046153846153	53	REP.B021	YAPC	24H	E13	MEK-162	2.22uM	up
REP.B021_YAPC_24H_E14_MEK-162_0.74uM up	99269eaa-c2ce-4602-9693-35ba16e02ea3	250	8.921224176562192e-27	2.1382963613652756e-21	6.0448	52	REP.B021	YAPC	24H	E14	MEK-162	0.74uM	up
REP.A019_YAPC_24H_M20_PD-0325901_3.33uM up	119de540-abd4-4ced-8caa-c9b3a8b2fbd6	250	8.921224176562192e-27	2.1382963613652756e-21	6.0448	52	REP.A019	YAPC	24H	M20	PD-0325901	3.33uM	up
REP.A017_YAPC_24H_I09_Ro-4987655_1.11uM up	fb3df661-8be3-4d20-9897-37600298df35	250	7.547169439304034e-26	1.1511526019192277e-20	5.9285538461538465	51	REP.A017	YAPC	24H	I09	Ro-4987655	1.11uM	up
REP.A017_YAPC_24H_I08_Ro-4987655_3.33uM up	d3d2a67a-e7fd-43ad-9c7c-d22084ee3ba9	250	7.547169439304034e-26	1.1511526019192277e-20	5.9285538461538465	51	REP.A017	YAPC	24H	I08	Ro-4987655	3.33uM	up
ASG003_XC.P033_24H_N20_PD-0325901_1.11uM up	c9dfd7e1-7018-4ec4-958a-b1225e33b3d6	250	7.547169439304034e-26	1.1511526019192277e-20	5.9285538461538465	51	ASG003	XC.P033	24H	N20	PD-0325901	1.11uM	up
REP.A017_YAPC_24H_I11_Ro-4987655_0.125uM up	e4649574-2462-4173-a8dc-cc5bb229468f	250	7.547169439304034e-26	1.1511526019192277e-20	5.9285538461538465	51	REP.A017	YAPC	24H	I11	Ro-4987655	0.125uM	up
REP.A013_HT29_24H_K01_STA-5326_10uM up	3d49240d-0ede-4c6c-b5bc-c1100ea82e6c	250	6.210460383774099e-25	6.512463427623814e-20	5.812307692307692	50	REP.A013	HT29	24H	K01	STA-5326	10uM	up
REP.A009_YAPC_24H_G20_TAK-733_3.33uM up	902ca8b4-fce1-44c6-8dbe-f0f2df3c26eb	250	6.210460383774099e-25	6.512463427623814e-20	5.812307692307692	50	REP.A009	YAPC	24H	G20	TAK-733	3.33uM	up
REP.A020_YAPC_24H_F04_refametinib_0.37uM up	989c3c23-e245-4683-abdf-085de4233b1d	250	6.210460383774099e-25	6.512463427623814e-20	5.812307692307692	50	REP.A020	YAPC	24H	F04	refametinib	0.37uM	up
