term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.B012_MCF10A_24H_O20_cobimetinib_0.74uM down	b25d1a7e-4dcd-4641-be53-a414e5bbcf59	250	3.97266904790019e-81	6.665363991912178e-75	20.210024096385542	74	REP.B012	MCF10A	24H	O20	cobimetinib	0.74uM	down
ASG003_XC.P026_24H_K17_palbociclib_1.11uM down	9a618624-52ba-49d1-ba05-70e9e3a8458f	250	2.0157346398558466e-79	1.6910048287116695e-73	19.936915662650602	73	ASG003	XC.P026	24H	K17	palbociclib	1.11uM	down
REP.A016_HT29_24H_A22_palbociclib_0.37uM down	453de5d8-a8cf-4634-a1b8-1e6e693eb6e3	250	9.92197910710135e-78	3.3294292311580363e-72	19.663807228915662	72	REP.A016	HT29	24H	A22	palbociclib	0.37uM	down
REP.B016_THP1_24H_E02_R-547_0.74uM down	b3ff8c5d-df85-4181-8efe-454d68f48ce7	250	9.92197910710135e-78	3.3294292311580363e-72	19.663807228915662	72	REP.B016	THP1	24H	E02	R-547	0.74uM	down
REP.B016_THP1_24H_A19_palbociclib_2.22uM down	466445d6-4b14-40b4-a3f7-c6a82c6ecef4	250	9.92197910710135e-78	3.3294292311580363e-72	19.663807228915662	72	REP.B016	THP1	24H	A19	palbociclib	2.22uM	down
ASG003_XC.P915_24H_K17_palbociclib_1.11uM down	fd026494-0ef0-453a-852e-d4699f3b72a3	250	4.737605440518399e-76	8.831975662365525e-71	19.39069879518072	71	ASG003	XC.P915	24H	K17	palbociclib	1.11uM	down
REP.B004_A375_24H_E14_KPT-330_0.74uM down	31fcc42a-1b30-4e06-988a-3eca11be55ba	250	4.737605440518399e-76	8.831975662365525e-71	19.39069879518072	71	REP.B004	A375	24H	E14	KPT-330	0.74uM	down
CPD003_MCF7_24H_G01_fluorouracil_10uM down	e799169a-06a0-4f58-bf97-8f56f8c11c9e	250	4.737605440518399e-76	8.831975662365525e-71	19.39069879518072	71	CPD003	MCF7	24H	G01	fluorouracil	10uM	down
ASG003_XC.P914_24H_K16_palbociclib_10uM down	1626fb73-978f-4b7b-b8f3-101bd3312990	250	4.737605440518399e-76	8.831975662365525e-71	19.39069879518072	71	ASG003	XC.P914	24H	K16	palbociclib	10uM	down
REP.B016_HT29_24H_A20_palbociclib_0.74uM down	fd94f673-1588-4893-8430-c44fa3ab533d	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	REP.B016	HT29	24H	A20	palbociclib	0.74uM	down
ASG003_XC.P026_24H_K16_palbociclib_10uM down	625fde1b-6397-45bc-b10e-ad2b79cb1d93	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	ASG003	XC.P026	24H	K16	palbociclib	10uM	down
ASG003_XC.P031_24H_K17_palbociclib_1.11uM down	861069e2-cb68-43ee-8124-b7e788390297	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	ASG003	XC.P031	24H	K17	palbociclib	1.11uM	down
REP.A016_HT29_24H_A21_palbociclib_1.11uM down	2ecaa088-874c-4e32-a3dc-11b18aae59a9	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	REP.A016	HT29	24H	A21	palbociclib	1.11uM	down
CPC006_MCF7_24H_L24_C-646_20uM down	750f8f98-c46e-4eab-9f99-d5043843a208	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	CPC006	MCF7	24H	L24	C-646	20uM	down
REP.A016_A549_24H_A19_palbociclib_10uM down	99a04f80-54b2-44dd-a808-ddef83a567a0	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	REP.A016	A549	24H	A19	palbociclib	10uM	down
ASG003_XC.P907_24H_K17_palbociclib_1.11uM down	ec4ef573-d69b-4335-bcfc-000c60d21254	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	ASG003	XC.P907	24H	K17	palbociclib	1.11uM	down
REP.B012_MCF10A_24H_O19_cobimetinib_2.22uM down	0ac859d6-9ae0-4f37-a1c9-e0be0974bc43	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	REP.B012	MCF10A	24H	O19	cobimetinib	2.22uM	down
CPD003_MCF7_24H_P21_pyrvinium_10uM down	22e520d9-1ad7-42ca-a2cb-05051a4a20a1	250	2.194286416336092e-74	2.0453248448670983e-69	19.117590361445785	70	CPD003	MCF7	24H	P21	pyrvinium	10uM	down
ERG005_VCAP_24H_J05_estradiol_4uM down	c3a6c9c5-f6c8-433c-9c44-e85832964bd1	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	ERG005	VCAP	24H	J05	estradiol	4uM	down
CPC011_VCAP_24H_M10_lofepramine_10uM down	fb344a8d-88aa-4ce0-8202-eb295a53f0af	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	CPC011	VCAP	24H	M10	lofepramine	10uM	down
REP.A016_MDAMB231_24H_E03_R-547_1.11uM down	7eeed547-0790-4e18-a754-39896693aae1	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	REP.A016	MDAMB231	24H	E03	R-547	1.11uM	down
ASG003_XC.P914_24H_K17_palbociclib_1.11uM down	f39111b8-d08d-4386-a129-a313e1d18c67	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	ASG003	XC.P914	24H	K17	palbociclib	1.11uM	down
REP.A016_MCF10A_24H_E03_R-547_1.11uM down	328aa8ab-da7a-423f-aa52-19b4737e5582	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	REP.A016	MCF10A	24H	E03	R-547	1.11uM	down
REP.B004_A375_24H_E13_KPT-330_2.22uM down	14071e12-3145-438a-a346-d5b3db4e58cd	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	REP.B004	A375	24H	E13	KPT-330	2.22uM	down
LJP001_BT20_24H_M10_palbociclib_2.22uM down	c0822f2f-6462-4ba7-b5bf-a22b2d450f35	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	LJP001	BT20	24H	M10	palbociclib	2.22uM	down
ASG003_XC.P930_24H_K16_palbociclib_10uM down	7b8a1529-a4ec-4b23-9684-508de591aba7	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	ASG003	XC.P930	24H	K16	palbociclib	10uM	down
ERG005_VCAP_24H_C02_wortmannin_20uM down	c5e0824f-b0d0-4d39-8973-37155ba48a20	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	ERG005	VCAP	24H	C02	wortmannin	20uM	down
LJP001_BT20_24H_N09_palbociclib_0.37uM down	0d8369d1-890b-4a2d-89ca-d8e66b5cc585	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	LJP001	BT20	24H	N09	palbociclib	0.37uM	down
ASG003_XC.P033_24H_K16_palbociclib_10uM down	5f10a043-611c-49d6-bcce-10e6a399573a	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	ASG003	XC.P033	24H	K16	palbociclib	10uM	down
REP.A016_HT29_24H_E03_R-547_1.11uM down	3f6b2814-1f97-4e6e-9dfd-b3f9784f0e64	250	9.857715896310249e-73	5.513108339802939e-68	18.844481927710845	69	REP.A016	HT29	24H	E03	R-547	1.11uM	down
