term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
LGR001_XC.L100.M_72H_H01_PD-0325901_10uM down	8f8270ce-75b2-41ad-9dc5-28f97abe3bca	250	7.69092265468144e-25	1.2903868484637793e-18	16.916417910447763	25	LGR001	XC.L100.M	72H	H01	PD-0325901	10uM	down
LJP001_MDAMB231_24H_I08_PD-184352_2.22uM down	86a1dae7-cb48-4e01-a6ba-e6f83835352d	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	LJP001	MDAMB231	24H	I08	PD-184352	2.22uM	down
LJP007_MDAMB231_24H_E14_AZ-628_3.33uM down	4e0509c6-88f8-4f91-b669-12cb44ae7181	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	LJP007	MDAMB231	24H	E14	AZ-628	3.33uM	down
ASG003_XC.P914_24H_J14_AZ-628_1.11uM down	3e31a550-dfd0-41fc-a32a-19b162d669c9	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	ASG003	XC.P914	24H	J14	AZ-628	1.11uM	down
ASG003_XC.P905_24H_N17_trametinib_1.11uM down	47ab01a5-858a-48ac-b3a3-e96d42497017	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	ASG003	XC.P905	24H	N17	trametinib	1.11uM	down
ASG003_XC.P930_24H_N18_trametinib_0.12uM down	a781c1a3-564b-4790-b8ca-1ae201fdec34	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	ASG003	XC.P930	24H	N18	trametinib	0.12uM	down
ASG003_XC.P912_24H_N16_trametinib_10uM down	5d19050f-f250-47ac-9ecb-caa6ddcde122	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	ASG003	XC.P912	24H	N16	trametinib	10uM	down
ASG003_XC.P091_24H_N16_trametinib_10uM down	8d409905-ba3a-4ffd-b2bf-a3414adf57c6	250	5.923346307328379e-22	1.2422775063958864e-16	15.56310447761194	23	ASG003	XC.P091	24H	N16	trametinib	10uM	down
ASG003_XC.P904_24H_E04_selumetinib_10uM down	4ac88e92-f559-4e95-a9cc-003432f97df8	250	1.481662769375851e-20	1.553713251732906e-15	14.886447761194031	22	ASG003	XC.P904	24H	E04	selumetinib	10uM	down
ASG003_XC.P930_24H_J15_AZ-628_0.12uM down	79b6749d-d2fd-4d1a-addb-2c3169e5860f	250	1.481662769375851e-20	1.553713251732906e-15	14.886447761194031	22	ASG003	XC.P930	24H	J15	AZ-628	0.12uM	down
ASG003_XC.P912_24H_N18_trametinib_0.12uM down	5016ebab-bdca-47a8-9614-a4aea588e30b	250	1.481662769375851e-20	1.553713251732906e-15	14.886447761194031	22	ASG003	XC.P912	24H	N18	trametinib	0.12uM	down
