term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.A019_YAPC_24H_M20_PD-0325901_3.33uM up	119de540-abd4-4ced-8caa-c9b3a8b2fbd6	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	REP.A019	YAPC	24H	M20	PD-0325901	3.33uM	up
FIBR004_MCLF027CN_6H_B16_BRD-K30064966_4uM up	03971d07-c221-4d59-b2c8-06e042a8488d	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	FIBR004	MCLF027CN	6H	B16	BRD-K30064966	4uM	up
LJP005_HS578T_24H_C03_PD-0325901_1.11uM up	a1366ee7-db05-42f0-8d9f-7c09af41f0a9	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	LJP005	HS578T	24H	C03	PD-0325901	1.11uM	up
XPR017_BICR6.311_96H_M07_GRB2 up	c887c631-bfda-4393-93e6-cc2daefc5ab4	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	XPR017	BICR6.311	96H	M07	GRB2	N/A	up
TA.XPR001_DLD1_8D_O15_CTNNB1_20uL up	dc2e1db0-5d10-4dcf-bd83-2d20a71ead0c	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	TA.XPR001	DLD1	8D	O15	CTNNB1	20uL	up
REP.A023_YAPC_24H_O07_CEP-37440_10uM up	e6bc9a44-59e7-417e-9806-204e75e002bb	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	REP.A023	YAPC	24H	O07	CEP-37440	10uM	up
XPR032_A549.311_96H_D08_RAC3 up	3e97344c-faa4-457f-b687-e7d5b959dcd3	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	XPR032	A549.311	96H	D08	RAC3	N/A	up
PBIOA021_HCC515_24H_P02_saracatinib_3.33uM up	c0ea7d79-44d4-4317-b410-86b11ddc872c	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	PBIOA021	HCC515	24H	P02	saracatinib	3.33uM	up
MOAR004_A375_24H_C24_I-BRD9_1.11uM down	36cf3b2d-8aba-49cb-8bd1-35ac9b66acae	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	MOAR004	A375	24H	C24	I-BRD9	1.11uM	down
REP.A020_YAPC_24H_F05_refametinib_0.125uM up	71945a07-581e-44bf-997e-52dd222d171c	250	9.058794097169582e-21	3.233806389404598e-16	6.525636363636364	38	REP.A020	YAPC	24H	F05	refametinib	0.125uM	up
REP.A021_YAPC_24H_E13_MEK-162_10uM up	19dc22e7-00f8-426d-bba8-4ce2c99ddaae	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A021	YAPC	24H	E13	MEK-162	10uM	up
REP.A020_YAPC_24H_F02_refametinib_3.33uM up	b9053c50-d894-4995-8ffe-ec51e1ae0799	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A020	YAPC	24H	F02	refametinib	3.33uM	up
XPR009_MCF7.311_96H_A03_COASY up	fbfe4d4e-e778-476c-80be-327d645aa16e	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR009	MCF7.311	96H	A03	COASY	N/A	up
ASG003_XC.P911_24H_N16_trametinib_10uM up	50a833c9-39cc-43f1-bcc7-5b273f5b0f2d	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P911	24H	N16	trametinib	10uM	up
ASG003_XC.P914_24H_M24_YM-155_0.12uM up	58a583f9-087c-4b6c-af7a-c2600d17b361	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P914	24H	M24	YM-155	0.12uM	up
XPR013_MCF7.311_96H_C04_CASS4 up	7984a68b-ee80-482c-976c-b91927356ee9	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR013	MCF7.311	96H	C04	CASS4	N/A	up
ASG003_XC.P932_24H_I04_crizotinib_10uM up	aea1a501-2626-4555-a8cb-86a710bdeb57	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P932	24H	I04	crizotinib	10uM	up
XPR031_BICR6.311_96H_C06_PCGF2 down	b944e864-0184-4c99-9766-d0d585a7c540	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR031	BICR6.311	96H	C06	PCGF2	N/A	down
ASG003_XC.P914_24H_F10_quizartinib_10uM up	79617715-71dc-4276-83ec-ca61b87d323d	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P914	24H	F10	quizartinib	10uM	up
XPR014_BICR6.311_96H_G16_ADA2 down	21e0bff6-44dc-443b-8af7-a3ea65dc5a78	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR014	BICR6.311	96H	G16	ADA2	N/A	down
REP.A025_YAPC_24H_K19_vandetanib_10uM up	45ce6b5b-fdb8-4d99-92cf-aaa7c34bd69d	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A025	YAPC	24H	K19	vandetanib	10uM	up
ASG003_XC.P911_24H_E04_selumetinib_10uM up	4d4635a0-d4cc-4e6e-9e01-05b8bec8d750	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P911	24H	E04	selumetinib	10uM	up
REP.A013_YAPC_24H_J01_KW-2478_10uM up	8c79058f-c417-4213-8938-854e477ad35a	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A013	YAPC	24H	J01	KW-2478	10uM	up
XPR009_BICR6.311_96H_B09_CDC42 down	a5dd2b11-58ed-4f02-8284-8968e9b33054	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR009	BICR6.311	96H	B09	CDC42	N/A	down
REP.A019_HT29_24H_M23_PD-0325901_0.125uM up	60a90712-0e1c-49a1-a3b9-10d8e75ad270	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A019	HT29	24H	M23	PD-0325901	0.125uM	up
PBIOA022_HCC515_24H_P23_erlotinib_0.125uM up	ce978322-be7e-4ea0-8852-3d2a2cf17ff5	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	PBIOA022	HCC515	24H	P23	erlotinib	0.125uM	up
ASG001_MCF7_6H_L08_tretinoin_0.08uM up	7e253b7e-25b4-4b5d-bd99-2bc8089b46b7	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG001	MCF7	6H	L08	tretinoin	0.08uM	up
ASG003_XC.P936_24H_E14_KW-2478_1.11uM down	60ec5659-6516-496b-8c21-366d0a6bc563	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P936	24H	E14	KW-2478	1.11uM	down
XPR025_BICR6.311_96H_J09_TAGAP up	1484c51c-6dd8-4994-8573-36e9869913af	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR025	BICR6.311	96H	J09	TAGAP	N/A	up
LJP008_HEK293_24H_I07_mocetinostat_10uM up	1f37784f-430b-43e8-9b45-6aabc46449bc	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	LJP008	HEK293	24H	I07	mocetinostat	10uM	up
ASG003_XC.P907_24H_N16_trametinib_10uM up	7eb768ac-9a30-45ee-9679-e876cfef1450	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P907	24H	N16	trametinib	10uM	up
CPC007_PC3_6H_D16_BRD-K78843060_10uM up	fd47fb16-e976-4c2c-941e-ba83d2b38452	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	CPC007	PC3	6H	D16	BRD-K78843060	10uM	up
CPC001_PC3_24H_A04_wortmannin_10uM up	7d6869e3-1bc2-4cd9-803b-e9c6e5fbfa0a	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	CPC001	PC3	24H	A04	wortmannin	10uM	up
XPR017_HT29.311_96H_K11_GPC4 down	a707094f-7762-4242-b7de-800c9ee034b5	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR017	HT29.311	96H	K11	GPC4	N/A	down
XPR036_HT29.311_96H_L02_MST1R up	38b655fc-5911-4ca9-a408-fca6b9f57881	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR036	HT29.311	96H	L02	MST1R	N/A	up
XPR020_BICR6.311_96H_F07_MITF down	1333df8d-bc17-4922-a815-fcad82ea8ac7	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR020	BICR6.311	96H	F07	MITF	N/A	down
XPR023_BICR6.311_96H_K01_RNF32 up	13fac247-525a-4bd2-9244-f3114dc99c58	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR023	BICR6.311	96H	K01	RNF32	N/A	up
REP.A013_HT29_24H_M07_SR-33805_10uM up	1bf7de42-0637-40e3-8e1d-670a59f34233	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	REP.A013	HT29	24H	M07	SR-33805	10uM	up
XPR020_BICR6.311_96H_P22_MRPL15 up	3241d4e2-cc53-4671-a66e-98bf0e151996	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	XPR020	BICR6.311	96H	P22	MRPL15	N/A	up
CPC019_MCF7_6H_K03_BRD-K49010888_10uM up	faacc614-bfce-4ace-bb2b-f56265b21a43	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	CPC019	MCF7	6H	K03	BRD-K49010888	10uM	up
ASG003_XC.P912_24H_N19_PD-0325901_10uM up	a911ea99-580d-4144-910c-aca116156b22	250	7.864502249499131e-20	1.6916796406052425e-15	6.353909090909091	37	ASG003	XC.P912	24H	N19	PD-0325901	10uM	up
XPR024_YAPC.311_96H_J07_SLFN12L up	98aa1b58-774a-4039-91aa-2bb8769ba475	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR024	YAPC.311	96H	J07	SLFN12L	N/A	up
REP.B012_HT29_24H_O21_cobimetinib_0.25uM up	3f1592ef-5ee8-4369-8e6d-7a81b41ca921	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B012	HT29	24H	O21	cobimetinib	0.25uM	up
REP.B019_YAPC_24H_M19_PD-0325901_2.22uM up	9e37ff9e-aeba-4862-a80a-280f4f15cb9f	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B019	YAPC	24H	M19	PD-0325901	2.22uM	up
REP.B021_YAPC_24H_M19_neratinib_2.22uM up	f248d2f0-a8bc-48f4-a2ac-74d8987ce7f9	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B021	YAPC	24H	M19	neratinib	2.22uM	up
FIBR040_MCLF056CN_6H_I20_BRD-K93725829_0.37uM down	307e9d1d-b1f0-471f-b17c-92e0b69335cf	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	FIBR040	MCLF056CN	6H	I20	BRD-K93725829	0.37uM	down
ASG003_XC.P909_24H_N17_trametinib_1.11uM up	2c6f0a3c-031f-4382-a157-4f51be61acc4	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P909	24H	N17	trametinib	1.11uM	up
REP.A025_YAPC_24H_D19_cepharanthine_10uM up	56e8d090-53ed-4a4d-9618-7bbbf758097c	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.A025	YAPC	24H	D19	cepharanthine	10uM	up
REP.B022_HELA_24H_D17_BRD-K68552125_0.025uM down	c4043560-9232-4b2c-96d5-09f7f456f979	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B022	HELA	24H	D17	BRD-K68552125	0.025uM	down
ASG003_MCF7_48H_E07_lopinavir_10uM up	9b51527c-9bbb-48e8-89c1-707f8fcad039	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	MCF7	48H	E07	lopinavir	10uM	up
CPC018_MCF7_6H_D01_cyclosporin-a_10uM up	e3c77d42-111c-4068-b55e-7d5bbb9a269a	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	CPC018	MCF7	6H	D01	cyclosporin-a	10uM	up
REP.A009_MDAMB231_24H_K17_methiopril_0.125uM up	3b33cc62-72a2-4019-95b0-440dba196105	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.A009	MDAMB231	24H	K17	methiopril	0.125uM	up
FIBR038_MCLF035SZ_6H_H24_tozasertib_4uM down	68118e48-5cd7-4c9c-aec7-1dc9f9aff3bc	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	FIBR038	MCLF035SZ	6H	H24	tozasertib	4uM	down
XPR014_BICR6.311_96H_F20_CISD1 down	31e90af0-b0f9-4f80-bc7a-0404ae66e47c	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR014	BICR6.311	96H	F20	CISD1	N/A	down
PAC067_U2OS_6H_K14_BRD-K70875838_10uM up	ca48d3ab-e11a-4c5d-9764-28c907b2cd97	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	PAC067	U2OS	6H	K14	BRD-K70875838	10uM	up
PAC016_U2OS_6H_F04_BRD-K45361857_10uM down	e62baf09-0a27-490d-827b-0619f011bf97	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	PAC016	U2OS	6H	F04	BRD-K45361857	10uM	down
ASG003_XC.P909_24H_O14_anagrelide_1.11uM down	d36b4af6-7661-424b-9072-e7e91752ba8d	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P909	24H	O14	anagrelide	1.11uM	down
XPR016_BICR6.311_96H_N08_FAM89B up	c25cd2b8-1489-43f8-8dab-da9cd31200c1	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR016	BICR6.311	96H	N08	FAM89B	N/A	up
XPR009_MCF7.311_96H_M16_THRB down	78ca3f2c-2c05-4313-9271-9bd4fbecda11	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR009	MCF7.311	96H	M16	THRB	N/A	down
REP.B008_HT29_24H_P04_AS-703026_0.08uM up	3ea5100b-f4ae-43d8-9492-1f01fd7d133d	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B008	HT29	24H	P04	AS-703026	0.08uM	up
CPC010_HT29_6H_C09_BRD-K35254025_10uM down	59c1a3c2-9293-4b7a-b324-146652287fb9	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	CPC010	HT29	6H	C09	BRD-K35254025	10uM	down
FIBR009_MCLF123SZ_6H_N17_dexamethasone_0.37uM down	1379e222-f2a4-4e4f-a0ec-3e52880e5475	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	FIBR009	MCLF123SZ	6H	N17	dexamethasone	0.37uM	down
XPR009_MCF7.311_96H_F03_IMPDH2 up	e3a7cd8c-5e43-4bb4-9872-fd5c9eaf0df6	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR009	MCF7.311	96H	F03	IMPDH2	N/A	up
XPR023_BICR6.311_96H_D01_SARM1 up	f6d2914b-cceb-448c-bb3f-219efba5a51f	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR023	BICR6.311	96H	D01	SARM1	N/A	up
REP.A017_HT29_24H_I10_Ro-4987655_0.37uM up	ab2fade8-876b-49f7-9463-0a62d89291e7	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.A017	HT29	24H	I10	Ro-4987655	0.37uM	up
ASG003_XC.P911_24H_N19_PD-0325901_10uM up	7e9eb5c4-4cd9-4ce8-9b24-afc4d141930a	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P911	24H	N19	PD-0325901	10uM	up
CPC017_A549_24H_M23_T-98475_10uM up	4791f09c-f4c8-431a-a84c-957c560d07d6	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	CPC017	A549	24H	M23	T-98475	10uM	up
PBIOA005_XC.L10_24H_I04_BRD-K46556387_10uM up	e3d1ed57-4cb6-40e1-a0ae-60b3e5d45b19	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	PBIOA005	XC.L10	24H	I04	BRD-K46556387	10uM	up
REP.B022_MCF7_24H_C11_epothilone-b_0.03uM down	3cfe3899-aff0-4d6d-844f-e3ce75185474	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.B022	MCF7	24H	C11	epothilone-b	0.03uM	down
XPR016_BICR6.311_96H_M17_DPPA4 down	35f4d113-9713-4e80-9fe1-d003b8b7b091	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	XPR016	BICR6.311	96H	M17	DPPA4	N/A	down
ASG003_XC.P033_24H_N20_PD-0325901_1.11uM up	c9dfd7e1-7018-4ec4-958a-b1225e33b3d6	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P033	24H	N20	PD-0325901	1.11uM	up
ASG003_XC.P936_24H_N19_PD-0325901_10uM up	c774f426-85ed-41ce-b19d-8196d6829202	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P936	24H	N19	PD-0325901	10uM	up
REP.A021_HT29_24H_E13_MEK-162_10uM up	eaf87622-8c2f-4c8b-98c5-2ffbd18042c9	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.A021	HT29	24H	E13	MEK-162	10uM	up
DOSBIO002_A549_24H_M07_BRD-K63423329_10uM up	6272ad58-af44-4b9e-85f8-0db6451675e8	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	DOSBIO002	A549	24H	M07	BRD-K63423329	10uM	up
ASG003_XC.P909_24H_M04_dienestrol_10uM down	27a3da26-d957-4ad2-8c6e-cb269fb5f7b3	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	ASG003	XC.P909	24H	M04	dienestrol	10uM	down
LJP009_MCF10A_24H_G16_dasatinib_0.37uM up	b4dddfc2-016a-40b4-9252-7d759d42f563	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	LJP009	MCF10A	24H	G16	dasatinib	0.37uM	up
GMB001_HT29_24H_F14_tanespimycin_2.22uM up	e141daff-f4d2-446b-992a-99720e6f0bea	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	GMB001	HT29	24H	F14	tanespimycin	2.22uM	up
REP.A013_YAPC_24H_M07_SR-33805_10uM up	c53f11ad-9efc-4241-9a3b-df2239e9af8b	250	6.586664611352715e-19	8.309126931015522e-15	6.182181818181818	36	REP.A013	YAPC	24H	M07	SR-33805	10uM	up
