term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
LJP001_BT20_24H_M10_palbociclib_2.22uM down	c0822f2f-6462-4ba7-b5bf-a22b2d450f35	250	5.854731530792527e-56	9.823097836021356e-50	16.671948387096773	57	LJP001	BT20	24H	M10	palbociclib	2.22uM	down
REP.B004_A375_24H_E14_KPT-330_0.74uM down	31fcc42a-1b30-4e06-988a-3eca11be55ba	250	1.949105920837611e-54	1.0900732198369827e-48	16.37945806451613	56	REP.B004	A375	24H	E14	KPT-330	0.74uM	down
ERG005_VCAP_24H_C02_wortmannin_20uM down	c5e0824f-b0d0-4d39-8973-37155ba48a20	250	1.949105920837611e-54	1.0900732198369827e-48	16.37945806451613	56	ERG005	VCAP	24H	C02	wortmannin	20uM	down
REP.B016_JURKAT_24H_A19_palbociclib_2.22uM down	df2d4f9b-0755-4173-806a-e4c03e8e9f41	250	6.276277018744285e-53	1.755061493905709e-47	16.086967741935485	55	REP.B016	JURKAT	24H	A19	palbociclib	2.22uM	down
ASG003_XC.P915_24H_K17_palbociclib_1.11uM down	fd026494-0ef0-453a-852e-d4699f3b72a3	250	6.276277018744285e-53	1.755061493905709e-47	16.086967741935485	55	ASG003	XC.P915	24H	K17	palbociclib	1.11uM	down
ASG003_XC.P907_24H_K17_palbociclib_1.11uM down	ec4ef573-d69b-4335-bcfc-000c60d21254	250	6.276277018744285e-53	1.755061493905709e-47	16.086967741935485	55	ASG003	XC.P907	24H	K17	palbociclib	1.11uM	down
REP.B016_THP1_24H_A19_palbociclib_2.22uM down	466445d6-4b14-40b4-a3f7-c6a82c6ecef4	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	REP.B016	THP1	24H	A19	palbociclib	2.22uM	down
ERG005_VCAP_24H_J05_estradiol_4uM down	c3a6c9c5-f6c8-433c-9c44-e85832964bd1	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	ERG005	VCAP	24H	J05	estradiol	4uM	down
REP.B016_THP1_24H_E02_R-547_0.74uM down	b3ff8c5d-df85-4181-8efe-454d68f48ce7	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	REP.B016	THP1	24H	E02	R-547	0.74uM	down
CPD003_MCF7_24H_G01_fluorouracil_10uM down	e799169a-06a0-4f58-bf97-8f56f8c11c9e	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	CPD003	MCF7	24H	G01	fluorouracil	10uM	down
ASG003_XC.P026_24H_K17_palbociclib_1.11uM down	9a618624-52ba-49d1-ba05-70e9e3a8458f	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	ASG003	XC.P026	24H	K17	palbociclib	1.11uM	down
LJP001_BT20_24H_M14_PHA-793887_2.22uM down	5c670ef2-4c4c-4687-97ae-208dcf6588e7	250	1.9544485722288637e-51	2.7326529889403736e-46	15.79447741935484	54	LJP001	BT20	24H	M14	PHA-793887	2.22uM	down
REP.B012_MCF10A_24H_O19_cobimetinib_2.22uM down	0ac859d6-9ae0-4f37-a1c9-e0be0974bc43	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	REP.B012	MCF10A	24H	O19	cobimetinib	2.22uM	down
AICHI001_SKMEL5_24H_K10_mitoxantrone_0.125uM down	34876fc4-a0d0-45f2-a85c-b8cc7823331b	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	AICHI001	SKMEL5	24H	K10	mitoxantrone	0.125uM	down
REP.B018_A375_24H_J19_AMG-232_2.22uM down	7a22bf9b-7a60-4f5c-aa81-418f0758fe2f	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	REP.B018	A375	24H	J19	AMG-232	2.22uM	down
REP.A016_HT29_24H_A21_palbociclib_1.11uM down	2ecaa088-874c-4e32-a3dc-11b18aae59a9	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	REP.A016	HT29	24H	A21	palbociclib	1.11uM	down
ERG005_VCAP_24H_I12_thioridazine_1.11uM up	5caae38b-0e83-4f2a-902b-369b2c8bba1d	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	ERG005	VCAP	24H	I12	thioridazine	1.11uM	up
ERG005_VCAP_24H_J08_fluphenazine_4uM up	985ddc0f-365d-4c7e-9bf8-9ae821af49a1	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	ERG005	VCAP	24H	J08	fluphenazine	4uM	up
REP.A004_A549_24H_E15_KPT-330_1.11uM down	af2ca95c-41b1-4054-910a-470f215ca06f	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	REP.A004	A549	24H	E15	KPT-330	1.11uM	down
AICHI001_SKMEL5_24H_K09_mitoxantrone_0.66uM down	c88997c7-61c0-4676-8d8e-20746666dd2b	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	AICHI001	SKMEL5	24H	K09	mitoxantrone	0.66uM	down
REP.B012_MCF10A_24H_O20_cobimetinib_0.74uM down	b25d1a7e-4dcd-4641-be53-a414e5bbcf59	250	5.88454872592964e-50	4.7014882262420855e-45	15.501987096774194	53	REP.B012	MCF10A	24H	O20	cobimetinib	0.74uM	down
ASG003_XC.P026_24H_K16_palbociclib_10uM down	625fde1b-6397-45bc-b10e-ad2b79cb1d93	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	ASG003	XC.P026	24H	K16	palbociclib	10uM	down
ASG003_XC.P915_24H_K16_palbociclib_10uM down	83ae8769-dc63-4fe7-979c-0b2b06fc7473	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	ASG003	XC.P915	24H	K16	palbociclib	10uM	down
REP.A016_MCF10A_24H_E03_R-547_1.11uM down	328aa8ab-da7a-423f-aa52-19b4737e5582	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	REP.A016	MCF10A	24H	E03	R-547	1.11uM	down
ASG003_XC.P026_24H_B05_R-547_1.11uM down	1e2e8764-b2d5-4702-a7a0-5d65c5cea803	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	ASG003	XC.P026	24H	B05	R-547	1.11uM	down
ERG005_VCAP_24H_E09_tretinoin_1.11uM up	a29956e1-fea1-46ed-87d4-23267d1b4b01	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	ERG005	VCAP	24H	E09	tretinoin	1.11uM	up
REP.A016_MDAMB231_24H_E03_R-547_1.11uM down	7eeed547-0790-4e18-a754-39896693aae1	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	REP.A016	MDAMB231	24H	E03	R-547	1.11uM	down
LJP001_BT20_24H_N09_palbociclib_0.37uM down	0d8369d1-890b-4a2d-89ca-d8e66b5cc585	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	LJP001	BT20	24H	N09	palbociclib	0.37uM	down
MOAR009_HEC108_24H_C10_nutlin-3_10uM down	14ce0832-e53c-4641-ab1c-27adc969d988	250	1.7126708829177404e-48	9.90871645073724e-44	15.20949677419355	52	MOAR009	HEC108	24H	C10	nutlin-3	10uM	down
REP.B004_A375_24H_J07_voreloxin_2.22uM down	2fa464fe-a3d5-4f64-9ead-0b7144324d4c	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	REP.B004	A375	24H	J07	voreloxin	2.22uM	down
REP.B009_MCF10A_24H_G19_TAK-733_2.22uM down	f3bb446f-9283-4ab4-91a7-2b9a68b6fbda	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	REP.B009	MCF10A	24H	G19	TAK-733	2.22uM	down
XPR008_MCF7.311_96H_H09_RPL8 down	d8cac060-b897-4245-a94f-09ceddb339c7	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	XPR008	MCF7.311	96H	H09	RPL8	N/A	down
ASG003_XC.P935_24H_B05_R-547_1.11uM down	7ca91e36-c62e-432e-ae84-6134aa741606	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	ASG003	XC.P935	24H	B05	R-547	1.11uM	down
ASG003_XC.P908_24H_K16_palbociclib_10uM down	cc68d03a-5c22-44c8-a516-eaef156793fd	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	ASG003	XC.P908	24H	K16	palbociclib	10uM	down
ASG003_XC.P911_24H_B05_R-547_1.11uM down	16b989f6-e6aa-4757-8f91-d65abde4c137	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	ASG003	XC.P911	24H	B05	R-547	1.11uM	down
REP.A016_A549_24H_A19_palbociclib_10uM down	99a04f80-54b2-44dd-a808-ddef83a567a0	250	4.817315156316879e-47	2.0724398604728823e-42	14.917006451612904	51	REP.A016	A549	24H	A19	palbociclib	10uM	down
