term	id	nGeneIds	pvalue	adjPvalue	oddsRatio	nOverlap	batch	timepoint	cellLine	batch2	perturbation	concentration	direction
REP.A015_MDAMB231_24H_E20_selumetinib_3.33uM down	1a962751-9dba-4f49-91a4-fa1bf41457cf	250	5.197658185490338e-18	8.720656891906617e-12	20.72502857142857	16	REP.A015	MDAMB231	24H	E20	selumetinib	3.33uM	down
LJP007_MDAMB231_24H_O06_PD-0325901_0.04uM down	b84b0f4f-0346-484e-92d6-a99e39a07993	250	1.9744175274904597e-16	8.281718999277827e-11	19.429714285714287	15	LJP007	MDAMB231	24H	O06	PD-0325901	0.04uM	down
REP.A015_MDAMB231_24H_E21_selumetinib_1.11uM down	fa4c8716-c337-4661-8b32-d10f2dca0612	250	1.9744175274904597e-16	8.281718999277827e-11	19.429714285714287	15	REP.A015	MDAMB231	24H	E21	selumetinib	1.11uM	down
REP.A015_MDAMB231_24H_E19_selumetinib_10uM down	183b17ab-3bdc-471f-92a7-c7c57a023fc5	250	1.9744175274904597e-16	8.281718999277827e-11	19.429714285714287	15	REP.A015	MDAMB231	24H	E19	selumetinib	10uM	down
ASG003_XC.P901_24H_N18_trametinib_0.12uM down	724940ac-e789-4813-a458-f2f46b23e352	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P901	24H	N18	trametinib	0.12uM	down
ASG003_XC.P901_24H_N20_PD-0325901_1.11uM down	1df5b116-fca4-410e-b1b8-faceeabab751	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P901	24H	N20	PD-0325901	1.11uM	down
ASG003_XC.P914_24H_J14_AZ-628_1.11uM down	3e31a550-dfd0-41fc-a32a-19b162d669c9	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P914	24H	J14	AZ-628	1.11uM	down
ASG003_XC.P901_24H_N21_PD-0325901_0.12uM down	a4ad777a-923a-4dce-9f6d-9cd5e50d2251	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P901	24H	N21	PD-0325901	0.12uM	down
ASG003_XC.P912_24H_N16_trametinib_10uM down	5d19050f-f250-47ac-9ecb-caa6ddcde122	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P912	24H	N16	trametinib	10uM	down
ASG003_XC.P026_24H_N20_PD-0325901_1.11uM down	76486a87-414a-4e0d-a18c-10a4b30e954b	250	6.667966330757385e-15	1.1187547249576396e-09	18.134400000000003	14	ASG003	XC.P026	24H	N20	PD-0325901	1.11uM	down
ASG003_XC.P092_24H_N16_trametinib_10uM down	c70eb269-dd68-4753-b209-23b171adc102	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P092	24H	N16	trametinib	10uM	down
ASG003_XC.P914_24H_N18_trametinib_0.12uM down	c86981da-95ec-4c3b-9364-4eb7b5e9552a	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P914	24H	N18	trametinib	0.12uM	down
ASG003_XC.P905_24H_N19_PD-0325901_10uM down	dbf15fe7-acc7-45cf-85b0-a509b395202a	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P905	24H	N19	PD-0325901	10uM	down
ASG003_XC.P914_24H_N19_PD-0325901_10uM down	83a16e42-c176-4249-b37f-2fa40841f7d9	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P914	24H	N19	PD-0325901	10uM	down
ASG003_XC.P930_24H_N17_trametinib_1.11uM down	272efe55-f269-4e80-97f1-dae02fc287e9	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	N17	trametinib	1.11uM	down
PBIOA019_A549_24H_D08_selumetinib_3.33uM down	668c2e77-3766-401f-84b3-7eee1dcc9ae2	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	PBIOA019	A549	24H	D08	selumetinib	3.33uM	down
ASG003_XC.P930_24H_N19_PD-0325901_10uM down	0ab42136-ccfb-4686-85f5-c47066e9329c	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	N19	PD-0325901	10uM	down
ASG003_XC.L10_24H_N17_trametinib_1.11uM down	11885c44-20ee-4fc7-9029-ed7eea3ae13e	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.L10	24H	N17	trametinib	1.11uM	down
ASG003_XC.P091_24H_N19_PD-0325901_10uM down	5f03364c-b234-4d6b-ad62-e84bdc3d751c	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P091	24H	N19	PD-0325901	10uM	down
REP.A015_MDAMB231_24H_E22_selumetinib_0.37uM down	d3c9f543-4466-4374-a527-81d7dc895761	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	REP.A015	MDAMB231	24H	E22	selumetinib	0.37uM	down
ASG003_XC.P930_24H_E05_selumetinib_1.11uM down	812874d8-ad05-488c-86f1-2a0d13dcd9f4	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	E05	selumetinib	1.11uM	down
LJP001_MDAMB231_24H_I21_AS-605240_10uM down	adf0fad0-7b68-4f56-a7bd-910f229e68c0	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	LJP001	MDAMB231	24H	I21	AS-605240	10uM	down
ASG003_XC.P912_24H_E04_selumetinib_10uM down	2385e28e-f2f6-4225-8116-09015c86f4a3	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P912	24H	E04	selumetinib	10uM	down
ASG003_XC.P905_24H_N17_trametinib_1.11uM down	47ab01a5-858a-48ac-b3a3-e96d42497017	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P905	24H	N17	trametinib	1.11uM	down
ASG003_XC.P930_24H_N18_trametinib_0.12uM down	a781c1a3-564b-4790-b8ca-1ae201fdec34	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	N18	trametinib	0.12uM	down
FIBR023_MCLF126CN_6H_M17_selumetinib_4uM down	39cb3b7c-c7fc-4fbd-b645-11b6e5049d13	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	FIBR023	MCLF126CN	6H	M17	selumetinib	4uM	down
ASG003_XC.P912_24H_N18_trametinib_0.12uM down	5016ebab-bdca-47a8-9614-a4aea588e30b	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P912	24H	N18	trametinib	0.12uM	down
ASG003_XC.P907_24H_N20_PD-0325901_1.11uM down	8875ff36-5e01-4901-90bf-3a7dc9a23bf7	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P907	24H	N20	PD-0325901	1.11uM	down
LJP001_MDAMB231_24H_K02_selumetinib_2.22uM down	6f3ad46a-0e71-4e5b-9f08-97d008b5f0b1	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	LJP001	MDAMB231	24H	K02	selumetinib	2.22uM	down
MOAR003_A375_24H_F17_lestaurtinib_3.33uM down	51ae8db8-ad54-4a0b-a5cc-5402554b2649	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	MOAR003	A375	24H	F17	lestaurtinib	3.33uM	down
ASG003_XC.P912_24H_N20_PD-0325901_1.11uM down	c17284f0-2316-4415-afb8-c687fc872238	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P912	24H	N20	PD-0325901	1.11uM	down
ASG003_XC.P901_24H_N17_trametinib_1.11uM down	4244bbc9-0887-40f9-b32e-b1d268e1e8ba	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P901	24H	N17	trametinib	1.11uM	down
ASG003_XC.P905_24H_N16_trametinib_10uM down	8e62c0ab-4999-49dc-9b5a-01d965caf927	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P905	24H	N16	trametinib	10uM	down
ASG003_XC.P930_24H_J14_AZ-628_1.11uM down	762e55c8-4d5a-4951-90f6-f672b887f168	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	J14	AZ-628	1.11uM	down
ASG003_XC.P914_24H_N21_PD-0325901_0.12uM down	7032d992-8065-427d-b565-f541e6d677d8	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P914	24H	N21	PD-0325901	0.12uM	down
ASG003_XC.P930_24H_N20_PD-0325901_1.11uM down	63db0966-7982-4552-8d7d-f83b88e83e8e	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P930	24H	N20	PD-0325901	1.11uM	down
ASG003_XC.P091_24H_N20_PD-0325901_1.11uM down	c6b45fbc-b7d1-497b-9885-b49b332c8145	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P091	24H	N20	PD-0325901	1.11uM	down
ASG003_XC.P907_24H_N16_trametinib_10uM down	c6bacdb7-b312-4bb9-9bde-600c6ddbc52d	250	1.997880477695775e-13	7.13202947846885e-09	16.839085714285716	13	ASG003	XC.P907	24H	N16	trametinib	10uM	down
