gene_name	gene_id	log2FoldChange	pvalue	padj
CHEK1	ENSG00000149554	-1.177797	2.580006e-18	6.463311e-17
CCDC109B	ENSG00000005059	-1.004244	1.817108e-18	4.589083e-17
SLC43A1	ENSG00000149150	-1.786576	1.74368e-18	4.417984e-17
DDX12P	ENSG00000214826	-1.120906	1.59955e-18	4.066046e-17
CENPH	ENSG00000153044	-1.046826	1.196621e-18	3.066858e-17
RP11-161H23.5	ENSG00000258232	-1.034527	9.941736e-19	2.556423e-17
RGPD5	ENSG00000015568	-1.227485	8.650083e-19	2.231664e-17
TBC1D31	ENSG00000156787	-1.238486	4.508865e-19	1.180882e-17
MCM8	ENSG00000125885	-1.04101	4.341341e-19	1.138925e-17
C4orf46	ENSG00000205208	-1.148987	1.159785e-19	3.170962e-18
GSG2	ENSG00000177602	-1.343788	1.110287e-19	3.040976e-18
PPM1E	ENSG00000175175	-1.242579	8.011039e-20	2.225227e-18
DHRS2	ENSG00000100867	-1.037852	7.458729e-20	2.079488e-18
CNIH2	ENSG00000174871	-1.503315	2.977725e-20	8.407343e-19
CDC6	ENSG00000094804	-1.186993	2.889271e-20	8.172434e-19
E2F2	ENSG00000007968	-1.19233	2.757179e-20	7.813013e-19
GRIK3	ENSG00000163873	-1.625477	6.217515e-21	1.825017e-19
NDUFA4L2	ENSG00000185633	-2.920928	4.701818e-21	1.395919e-19
C11orf82	ENSG00000165490	-1.273968	3.528806e-21	1.049668e-19
BLM	ENSG00000197299	-1.280896	1.785859e-21	5.42629e-20
NEK2	ENSG00000117650	-1.238393	1.743156e-21	5.306902e-20
FAM72D	ENSG00000215784	-1.288977	5.698113e-22	1.790819e-20
TUBE1	ENSG00000074935	-1.416165	4.619643e-22	1.457764e-20
PLK4	ENSG00000142731	-1.04265	3.332745e-23	1.12224e-21
CORO1A	ENSG00000102879	-1.063961	2.649375e-23	9.018891e-22
PSMC3IP	ENSG00000131470	-1.810405	2.252727e-23	7.702347e-22
DNA2	ENSG00000138346	-1.356435	1.726737e-23	5.956285e-22
SFMBT2	ENSG00000198879	-1.427406	6.653179e-24	2.336422e-22
CENPW	ENSG00000203760	-1.275974	1.550434e-24	5.609326e-23
HJURP	ENSG00000123485	-1.018239	1.155807e-24	4.210981e-23
C16orf59	ENSG00000162062	-1.382566	6.724436e-25	2.502681e-23
MAGOHB	ENSG00000111196	-1.328693	4.618706e-25	1.727241e-23
ALDH1L2	ENSG00000136010	-4.219813	3.273694e-25	1.227201e-23
DTL	ENSG00000143476	-1.398256	2.758462e-25	1.041587e-23
TICRR	ENSG00000140534	-1.158738	2.155929e-25	8.261033e-24
ABCA12	ENSG00000144452	-1.298452	1.111723e-25	4.334607e-24
DEPDC1B	ENSG00000035499	-1.133034	9.228877e-26	3.644001e-24
RAD54B	ENSG00000197275	-1.288722	3.262947e-26	1.304927e-24
KIF18B	ENSG00000186185	-1.18451	2.584241e-26	1.044235e-24
CENPU	ENSG00000151725	-1.332813	1.118517e-26	4.627863e-25
WDR76	ENSG00000092470	-1.430539	6.068967e-27	2.538036e-25
KIAA1524	ENSG00000163507	-1.191853	5.886928e-27	2.468543e-25
POC1A	ENSG00000164087	-1.213701	3.815601e-27	1.613024e-25
RAD51AP1	ENSG00000111247	-1.594867	2.29365e-27	9.802832e-26
BARD1	ENSG00000138376	-1.223481	9.580697e-28	4.174983e-26
EXO1	ENSG00000174371	-1.553895	5.129964e-28	2.273699e-26
OSBPL6	ENSG00000079156	-2.1784	1.298185e-28	5.905221e-27
CLSPN	ENSG00000092853	-1.448378	1.290543e-28	5.887676e-27
TMEM194A	ENSG00000166881	-1.053353	6.042741e-29	2.806177e-27
KNTC1	ENSG00000184445	-1.050622	4.051747e-29	1.898585e-27
PAQR4	ENSG00000162073	-1.050558	2.492037e-29	1.174807e-27
EME1	ENSG00000154920	-1.632711	1.208336e-29	5.766284e-28
SHCBP1	ENSG00000171241	-1.635943	1.118487e-29	5.353937e-28
NUF2	ENSG00000143228	-1.337645	8.155453e-30	3.927999e-28
KIF15	ENSG00000163808	-1.282082	7.545063e-30	3.656653e-28
SKA3	ENSG00000165480	-1.268194	3.83134e-30	1.868469e-28
CENPM	ENSG00000100162	-1.308801	1.222642e-30	6.175533e-29
XRCC2	ENSG00000196584	-1.554763	9.812781e-31	4.972555e-29
ESCO2	ENSG00000171320	-1.483543	1.191902e-31	6.20148e-30
GRPEL2	ENSG00000164284	-1.218135	6.532439e-32	3.433282e-30
CASC5	ENSG00000137812	-1.452161	5.140948e-32	2.720331e-30
CMSS1	ENSG00000184220	-1.162037	6.520635e-33	3.522275e-31
MYBL1	ENSG00000185697	-1.212114	4.977201e-34	2.755527e-32
TRIP13	ENSG00000071539	-1.147284	2.541028e-34	1.432274e-32
ORC6	ENSG00000091651	-1.675904	6.97969e-35	3.977401e-33
SGOL1	ENSG00000129810	-1.497043	6.063044e-35	3.480545e-33
ARRDC4	ENSG00000140450	-1.264145	4.149079e-35	2.417499e-33
CTPS1	ENSG00000171793	-1.112795	3.303493e-36	1.976632e-34
FANCC	ENSG00000158169	-1.129971	2.020372e-36	1.213549e-34
E2F8	ENSG00000129173	-1.849703	9.284493e-37	5.620189e-35
RAD51	ENSG00000051180	-1.8533	4.175537e-37	2.567543e-35
DTYMK	ENSG00000168393	-1.036303	3.254555e-37	2.009171e-35
NDC80	ENSG00000080986	-1.44875	2.079264e-37	1.288729e-35
RFC3	ENSG00000133119	-1.196815	7.865961e-38	4.954281e-36
CENPK	ENSG00000123219	-1.811796	3.615923e-38	2.305447e-36
POLA2	ENSG00000014138	-1.105475	8.187627e-39	5.329494e-37
SKA1	ENSG00000154839	-2.158194	5.703766e-39	3.759894e-37
MAD2L1	ENSG00000164109	-1.166604	5.574254e-39	3.690156e-37
EGR3	ENSG00000179388	-1.320033	4.008023e-39	2.699256e-37
MELK	ENSG00000165304	-1.343744	3.059895e-39	2.069686e-37
CDCA4	ENSG00000170779	-1.190005	1.138185e-39	7.904794e-38
JDP2	ENSG00000140044	-1.595268	1.036363e-39	7.229908e-38
MID1IP1	ENSG00000165175	-1.128654	4.095059e-40	2.908988e-38
NME1	ENSG00000239672	-1.028898	1.982599e-40	1.42135e-38
BRCA1	ENSG00000012048	-1.507698	6.954139e-41	5.079133e-39
RAD54L	ENSG00000085999	-1.81152	2.875037e-41	2.160722e-39
C21orf58	ENSG00000160298	-1.095767	1.521238e-41	1.14883e-39
RBBP8	ENSG00000101773	-1.098546	1.496038e-41	1.140876e-39
MKI67	ENSG00000148773	-1.033072	1.082905e-41	8.298897e-40
HIRIP3	ENSG00000149929	-1.147412	9.434282e-42	7.265799e-40
NCAPG	ENSG00000109805	-1.520834	5.86987e-42	4.565878e-40
RMI2	ENSG00000175643	-1.189452	4.894434e-42	3.826266e-40
FBXO5	ENSG00000112029	-1.429051	3.040609e-42	2.413406e-40
FAM111B	ENSG00000189057	-1.749034	1.027799e-42	8.199729e-41
ARHGAP33	ENSG00000004777	-1.074093	1.681953e-43	1.355758e-41
CKAP2L	ENSG00000169607	-1.492464	2.643202e-44	2.222719e-42
SLITRK6	ENSG00000184564	-1.873608	2.485776e-44	2.101697e-42
CDCA8	ENSG00000134690	-1.158979	2.408255e-44	2.058529e-42
HELLS	ENSG00000119969	-1.438434	2.85074e-46	2.608763e-44
E2F7	ENSG00000165891	-1.716496	7.179108e-47	6.687747e-45
KIAA0101	ENSG00000166803	-1.201806	2.028934e-47	1.924642e-45
CTNNAL1	ENSG00000119326	-1.362513	5.007384e-48	4.838502e-46
ZNF367	ENSG00000165244	-1.344682	4.110992e-49	4.152903e-47
DSCC1	ENSG00000136982	-1.768654	3.82218e-49	3.886382e-47
INCENP	ENSG00000149503	-1.04855	3.678852e-49	3.765257e-47
BIRC5	ENSG00000089685	-1.059443	2.701387e-50	2.839559e-48
DNAJC9	ENSG00000213551	-1.103383	2.081244e-50	2.217665e-48
ULBP1	ENSG00000111981	-2.564452	4.919005e-51	5.351396e-49
SPC25	ENSG00000152253	-2.11586	2.193349e-51	2.402953e-49
PSPH	ENSG00000146733	-1.789804	1.650678e-51	1.821248e-49
PRIM1	ENSG00000198056	-1.477651	1.518563e-51	1.687449e-49
RFC4	ENSG00000163918	-1.474515	1.734021e-52	1.969063e-50
RECQL4	ENSG00000160957	-1.185058	1.633326e-52	1.868356e-50
CCNE2	ENSG00000175305	-1.868924	1.622205e-53	1.869381e-51
WDR62	ENSG00000075702	-1.335857	1.33593e-53	1.562636e-51
KIF2C	ENSG00000142945	-1.264255	5.117051e-54	6.030755e-52
GPX8	ENSG00000164294	-2.614721	6.739359e-55	8.255449e-53
EZH2	ENSG00000106462	-1.131111	1.001206e-57	1.25611e-55
MCM10	ENSG00000065328	-1.729298	6.29726e-58	8.030038e-56
PKIB	ENSG00000135549	-1.123521	3.824211e-58	4.916798e-56
FANCD2	ENSG00000144554	-1.343971	2.273555e-60	2.997431e-58
FEN1	ENSG00000168496	-1.132549	1.71232e-60	2.276801e-58
CDK1	ENSG00000170312	-1.454044	2.167986e-62	2.984722e-60
NAB2	ENSG00000166886	-1.23881	1.548696e-62	2.151166e-60
RNASEH2A	ENSG00000104889	-1.156708	6.495789e-63	9.104053e-61
KIF23	ENSG00000137807	-1.120844	6.850924e-64	9.868502e-62
FOXM1	ENSG00000111206	-1.071428	5.077472e-64	7.451909e-62
IQGAP3	ENSG00000183856	-1.099539	3.887116e-64	5.759225e-62
CCNA2	ENSG00000145386	-1.268601	3.54697e-64	5.305789e-62
DDIT3	ENSG00000175197	-2.093197	1.459037e-64	2.225317e-62
IFRD1	ENSG00000006652	-1.304105	1.078506e-64	1.66122e-62
SPC24	ENSG00000161888	-1.641048	7.029122e-66	1.104566e-63
ZWINT	ENSG00000122952	-1.235233	7.708018e-68	1.236223e-65
TSEN15	ENSG00000198860	-1.421376	1.910312e-68	3.128287e-66
FAM129A	ENSG00000135842	-1.683445	1.026405e-68	1.716966e-66
CDCA5	ENSG00000146670	-1.406205	1.410901e-70	2.41202e-68
FANCA	ENSG00000187741	-1.323332	1.621049e-71	2.833557e-69
TUBG1	ENSG00000131462	-1.272275	9.711328e-72	1.736542e-69
PBK	ENSG00000168078	-1.496724	4.239301e-74	7.758918e-72
LONP1	ENSG00000196365	-1.044828	6.100812e-75	1.157443e-72
ESPL1	ENSG00000135476	-1.375499	3.523459e-76	6.767216e-74
CKS1B	ENSG00000173207	-1.532249	5.196224e-78	1.023261e-75
SMC4	ENSG00000113810	-1.031245	3.203056e-78	6.388454e-76
ASNS	ENSG00000070669	-3.246309	3.573303e-79	7.219465e-77
TCF19	ENSG00000137310	-1.758432	6.490501e-80	1.346303e-77
KIFC1	ENSG00000237649	-1.344253	3.137624e-82	6.686578e-80
RFC2	ENSG00000049541	-1.468675	9.13547e-83	1.973896e-80
NCAPG2	ENSG00000146918	-1.213352	1.257115e-83	2.754497e-81
NCAPH	ENSG00000121152	-1.810498	8.243098e-84	1.83197e-81
RACGAP1	ENSG00000161800	-1.186592	2.114875e-84	4.8384e-82
AURKB	ENSG00000178999	-1.590347	1.027303e-84	2.385336e-82
CDC45	ENSG00000093009	-1.960052	9.192664e-86	2.166822e-83
GINS2	ENSG00000131153	-1.557796	7.966896e-86	1.906785e-83
UHRF1	ENSG00000034063	-1.267589	3.482859e-86	8.60045e-84
SLC6A9	ENSG00000196517	-1.952751	4.867666e-87	1.221392e-84
TYMS	ENSG00000176890	-1.513249	1.222764e-88	3.224158e-86
E2F1	ENSG00000101412	-1.70243	5.55132e-89	1.488998e-86
FANCI	ENSG00000140525	-1.162905	4.804355e-89	1.311252e-86
ASF1B	ENSG00000105011	-1.362994	4.041401e-90	1.122716e-87
WARS	ENSG00000140105	-1.126099	3.382489e-90	9.567523e-88
CHAC1	ENSG00000128965	-3.048468	1.175277e-91	3.385886e-89
SESN2	ENSG00000130766	-1.519173	1.912452e-92	5.613588e-90
MCM7	ENSG00000166508	-1.106933	9.790803e-93	2.929145e-90
UBE2C	ENSG00000175063	-1.447297	7.553386e-93	2.304079e-90
CLIC4	ENSG00000169504	-1.034252	2.523639e-93	7.852051e-91
TRIB3	ENSG00000101255	-1.109086	1.621593e-97	5.367472e-95
GPT2	ENSG00000166123	-1.883032	1.958443e-98	6.770553e-96
VEGFA	ENSG00000112715	-1.511557	1.508072e-98	5.332064e-96
TMPO	ENSG00000120802	-1.021244	3.276437e-99	1.185384e-96
UBE2T	ENSG00000077152	-1.746935	1.859928e-103	7.057291e-101
CARS	ENSG00000110619	-1.454575	9.718201e-106	3.779651e-103
ADM2	ENSG00000128165	-3.646148	1.540578e-112	6.145324e-110
PRC1	ENSG00000198901	-1.219556	3.542769e-115	1.450391e-112
TARS	ENSG00000113407	-1.624979	1.821628e-116	7.659206e-114
MTHFD1L	ENSG00000120254	-2.242309	1.343567e-116	5.806075e-114
TOP2A	ENSG00000131747	-1.357786	3.149678e-117	1.399987e-114
H2AFZ	ENSG00000164032	-1.408368	7.438667e-119	3.403628e-116
EIF4EBP1	ENSG00000187840	-1.882789	7.004993e-125	3.405521e-122
TK1	ENSG00000167900	-1.458012	4.154419e-126	2.084848e-123
RAD51C	ENSG00000108384	-1.144631	3.175846e-129	1.646888e-126
GARS	ENSG00000106105	-1.753877	8.318134e-133	4.462249e-130
H2AFX	ENSG00000188486	-1.217478	2.882465e-134	1.601518e-131
MCM2	ENSG00000073111	-1.250574	6.520259e-136	3.756877e-133
PYCR1	ENSG00000183010	-1.72011	4.750593e-136	2.842499e-133
SARS	ENSG00000031698	-1.226058	1.575517e-141	9.804126e-139
CEBPB	ENSG00000172216	-1.419774	2.814929e-144	1.824661e-141
ATAD2	ENSG00000156802	-1.497731	3.422309e-157	2.31482e-154
SLC1A4	ENSG00000115902	-3.135654	3.312595e-163	2.342456e-160
CEBPG	ENSG00000153879	-1.956798	3.245296e-169	2.404146e-166
TUBB	ENSG00000196230	-1.051861	1.741284e-174	1.354458e-171
PKMYT1	ENSG00000127564	-2.226555	2.945746e-184	2.411946e-181
XPOT	ENSG00000184575	-1.550436	4.176421e-185	3.609587e-182
IARS	ENSG00000196305	-1.591603	1.013564e-196	9.275303e-194
TUBA1B	ENSG00000123416	-1.178537	2.627042e-201	2.554306e-198
SLC7A11	ENSG00000151012	-3.454088	8.570916e-205	8.889183e-202
SHMT2	ENSG00000182199	-1.545356	1.022446e-212	1.136157e-209
MYBL2	ENSG00000101057	-1.763092	1.945822e-219	2.32855e-216
SLC7A1	ENSG00000139514	-2.010662	1.02166e-221	1.324497e-218
SLC3A2	ENSG00000168003	-1.744184	2.272113e-225	3.213387e-222
MARS	ENSG00000166986	-1.812365	3.357071e-250	5.222596e-247
AARS	ENSG00000090861	-1.724132	4.641856e-261	8.023706e-258
ASS1	ENSG00000130707	-1.721639	8.948663e-272	1.740179e-268
YARS	ENSG00000134684	-2.073183	6.786126e-291	1.508168e-287
MTHFD2	ENSG00000065911	-1.755088	0	0
PHGDH	ENSG00000092621	-2.6652	0	0
PCK2	ENSG00000100889	-2.152614	0	0
SLC7A5	ENSG00000103257	-3.367542	0	0
CBS	ENSG00000160200	-2.253356	0	0
RRM2	ENSG00000171848	-2.340936	0	0
